rank,merchant_abn,name,tags,tag,numd_sa2_code,returning_customers,unique_customers,median_weekly_income,commission_avg_tot_dollar_value_monthly,avg_num_order_id_monthly,avg_discounted_value,stddev_tot_dollar_value_monthly,rate_fraud_order,stddev_tot_discounted_value_daily,minmax_numd_sa2_code,minmax_returning_customers,minmax_unique_customers,minmax_median_weekly_income,minmax_commission_avg_tot_dollar_value_monthly,minmax_avg_num_order_id_monthly,minmax_avg_discounted_value,minmax_stddev_tot_dollar_value_monthly,minmax_rate_fraud_order,minmax_stddev_tot_discounted_value_daily,average_rank
478,37228343237,Odio A Purus Associates,"([gift, card, novelty, and souvenir shops], [c], [take rate: 2.01])","gift, card, novelty, and souvenir shops",1462.0,4.0,1977.0,883.1525238777747,30.430521636281583,98.33333333333333,14.435515272799575,454.34365350033573,0.06230374791409397,34.07078629744449,0.3421882035119316,0.9998338042213728,0.9179401993355482,0.9313000594472729,0.9989752668204656,0.9928171414657901,0.996939410333844,0.003387249072252871,0.00516315541555849,0.007412956414132638,0.6195957446038168
479,41827752591,Fusce Aliquam Consulting,"((gift, card, novelty, and souvenir shops), (b), (take rate: 3.94))","gift, card, novelty, and souvenir shops",1562.0,4.0,2181.0,873.3134961847168,468.6121098155656,108.9047619047619,102.13268281799756,3581.4524157702367,0.06413342633519244,238.11606280034982,0.2971634398919406,0.9998338042213728,0.909468438538206,0.9339306645388626,0.9842197125964771,0.9920449406935894,0.9482123179289115,0.026700651102253316,0.05277744794005083,0.0518081379054131,0.6196159555357078
480,34179569263,Sodales At LLC,"[(music shops - musical instruments, pianos, and sheet music), (b), (take rate: 4.72)]","music shops - musical instruments, pianos, and sheet music",2200.0,1757.0,14730.0,828.4067155581479,17326.143900508436,1093.2380952380952,310.83727619906335,109275.01464602092,0.06836700850746995,3584.8591901887694,0.009905447996398031,0.9269985042379923,0.38833056478405314,0.9459371360570297,0.41655043773319045,0.9201433093324985,0.8322499865141393,0.814673406635094,0.16294927794735709,0.7799762733877793,0.6197714344625532
481,92598420603,Non Lobortis Quis LLP,"([lawn and garden supply outlets, including nurseries], [b], [take rate: 3.44])","lawn and garden supply outlets, including nurseries",1758.0,10.0,3168.0,793.3347310439067,1208.5624984430415,161.66666666666666,202.5017404076186,11033.111526684874,0.0661065681027643,640.3280085554054,0.2089149031967582,0.9995845105534319,0.8684800664451827,0.955314133857373,0.9593022391630961,0.988190893596299,0.892444355511598,0.08225469090391549,0.10412513189921167,0.1393194620379396,0.6197930387164806
482,60813622669,Auctor Velit Consulting,"([computer programming , data processing, and integrated systems design services], [a], [take rate: 6.67])","computer programming , data processing, and integrated systems design services",1766.0,11.0,3206.0,788.8253366639344,3244.481919254708,163.42857142857142,276.94703102607883,15289.002191321093,0.06773287440183724,827.6786215812717,0.2053129221071589,0.9995429616087751,0.8669019933554818,0.9565197850849135,0.8907436319101455,0.9880621934675988,0.8510803906696525,0.11398345302997881,0.1464470082276182,0.18008229963132816,0.6198676639092652
483,96513857365,Tellus Aenean Consulting,"([books, periodicAls, and newspapers], [a], [take rate: 6.03])","books, periodicals, and newspapers",1649.0,9.0,2827.0,797.3719748160113,1389.2242845183782,143.9047619047619,149.20249811570807,6755.638230409556,0.0651122627265161,509.5947083139941,0.2579918955425484,0.9996260594980888,0.882641196013289,0.9542347188629035,0.9532185404122793,0.9894883300288706,0.9220589619688964,0.05036502469471357,0.07825001280864811,0.11087514472442966,0.6198749884554667
484,51659779274,Luctus Lobortis Industries,"[(florists supplies, nursery stock, and flowers), (c), (take rate: 2.35)]","florists supplies, nursery stock, and flowers",1866.0,19.0,3992.0,836.8117876236879,1473.2867306711207,207.85714285714286,280.3665181756189,17189.48948672008,0.06770226766736323,945.1027807096506,0.16028815848716793,0.9992105700515207,0.8342607973421927,0.9436899195575388,0.9503877779707036,0.9848168631952415,0.8491804243312044,0.12815207578628596,0.1456505196252166,0.20563087858062398,0.6201267984927696
485,31969420866,Sed Leo Cras Incorporated,"[[computer pRogramming , data processing, and integrated systems design services], [c], [take rate: 2.69]]","computer programming , data processing, and integrated systems design services",1699.0,9.0,2856.0,830.5892250900052,771.0752655321905,143.95238095238096,185.65199268363563,8457.159780875161,0.06586258994278556,533.1488082712955,0.23547951373255294,0.9996260594980888,0.8814368770764119,0.9453536108484364,0.9740344113073932,0.9894848516470138,0.9018065645467206,0.06305030652671484,0.097776012105887,0.11599993153836637,0.6204048138827586
486,13812221471,Eget Massa Associates,"([books, periodicals, and newspapers], [a], [take rate: 5.72])","books, periodicals, and newspapers",1906.0,31.0,4186.0,839.6702848795301,5174.680292525346,220.76190476190476,379.89648460276163,26154.22902770848,0.06983646979405628,1360.4742567394455,0.14227825303917152,0.998711982715639,0.8262043189368771,0.9429256593409708,0.8257451300830994,0.9838742217120595,0.7938786853251448,0.19498652028497895,0.20118952757053,0.2960053894768918,0.6205799688485364
487,37662781564,Vitae Velit Egestas Incorporated,"[[lawn and garden supply outlets, including nurseries], [b], [take rate: 3.20]]","lawn and garden supply outlets, including nurseries",1789.0,18.0,3320.0,844.8241374335033,1453.205864162066,170.85714285714286,247.49651270335374,14474.315675292282,0.06692604458920895,775.1220910757667,0.19495722647456104,0.9992521189961775,0.8621677740863787,0.9415477029826052,0.9510639914918381,0.9875195658979443,0.8674439536883211,0.10790975501673371,0.12545062423304662,0.1686473046619117,0.6205960017529518
488,75723980434,Velit Eget Foundation,"((lawn and garden supplY oUtlets, including nurseries), (a), (take rate: 5.67))","lawn and garden supply outlets, including nurseries",1836.0,21.0,4026.0,815.5480452810099,3885.4340899673484,210.52380952380952,302.5961954341552,21492.900949997485,0.0683275799850407,1110.5383723525392,0.17379558757316527,0.9991274721622071,0.8328488372093024,0.9493750858786345,0.8691598758485743,0.984622073811263,0.8368289702508858,0.1602351177176684,0.16192321720405578,0.2416255521255361,0.6209541789781292
489,66118124566,Interdum LLC,"((digital goods: books, movies, music), (a), (take rate: 6.51))","digital goods: books, movies, music",1521.0,3.0,2238.0,831.3291212573332,757.9945435629071,111.66666666666667,97.50882856611041,3257.39213873861,0.064081184391456,227.17942596186668,0.31562359297613685,0.9998753531660296,0.9071013289036545,0.9451557890020365,0.9744748983281023,0.9918431945458972,0.9507814655958817,0.024284698190238943,0.051417939535496816,0.04942859751285827,0.6209986857756332
490,20364924160,Sed Congue Limited,"((computers, computer peripheral eqUipment, and software), (a), (take rate: 5.73))","computers, computer peripheral equipment, and software",1800.0,14.0,3694.0,792.8602660595469,3234.409335254729,190.9047619047619,274.56921944057166,17170.075238099278,0.06762726531925385,999.4090898219296,0.19000450247636202,0.9994183147748047,0.8466362126245848,0.9554409888721748,0.8910828213316019,0.9860551671362482,0.8524015718216984,0.1280073375575847,0.14369871011501875,0.21744658189158436,0.6210192208601663
491,75090756544,Suspendisse Tristique Company,"((computers, computer peripheral equipment, and software), (a), (take rate: 5.68))","computers, computer peripheral equipment, and software",1757.0,15.0,3551.0,841.519502163429,3148.5800499232173,182.04761904761904,282.66509772562046,16423.22463078735,0.06773676221886944,960.3283194164051,0.20936515083295815,0.9993767658301479,0.8525747508305648,0.9424312445924574,0.8939730812327028,0.9867021461616057,0.8479032667984336,0.12243937373275941,0.14654818210348525,0.20894357743733707,0.6210257539552453
492,72231375027,Sed Auctor LLC,"[(computers, compUter peripheral equipment, and sofTware), (a), (take rate: 6.87)]","computers, computer peripheral equipment, and software",1735.0,9.0,3134.0,793.1939631761652,3219.129282705175,158.57142857142858,274.4364664572906,13539.454408483596,0.06760065077030956,872.4590743038834,0.21927059882935618,0.9996260594980888,0.8698920265780731,0.955351770164655,0.8915973697517607,0.9884169884169884,0.8524753332334343,0.10094012325388896,0.14300611140246472,0.1898254133164604,0.6210401794445172
493,58314972637,Nunc Ullamcorper Velit Inc.,"((music shops - musical instruments, pianos, and sheet music), (a), (take rate: 6.96))","music shops - musical instruments, pianos, and sheet music",1804.0,28.0,3967.0,816.392133421161,4817.065312312056,207.71428571428572,308.5319967469241,20870.06014989567,0.06824393689644102,1236.2341004356006,0.18820351193156237,0.9988366295496094,0.8352990033222591,0.9491494068147572,0.8377876425350117,0.9848272983408118,0.8335308667070565,0.1555916789768551,0.15974654700763619,0.26897381892477606,0.6211946404110336
494,85528480784,Convallis Institute,"[[gift, card, novelty, and souvenir shops], [c], [take rate: 2.91]]","gift, card, novelty, and souvenir shops",1521.0,2.0,2403.0,795.9554498494314,264.63201736315455,120.47619047619048,70.64499116011926,2678.3610726539764,0.06343960192873972,178.80584901642217,0.31562359297613685,0.9999169021106864,0.9002491694352159,0.9546134471179402,0.99108864409883,0.9911996939023966,0.9657077935979598,0.019967872311214496,0.03472183889502625,0.038903709288627054,0.6211992663734034
495,20520680348,Blandit Mattis Company,"([florists supplies, nursery stock, and flowers], [a], [take rate: 6.77])","florists supplies, nursery stock, and flowers",1744.0,7.0,3164.0,790.6056818508193,3607.079769625986,160.42857142857142,308.9461058873459,16038.852131875377,0.06840047527113335,870.0345453162811,0.21521837010355693,0.9997091573874024,0.8686461794019933,0.956043784278786,0.8785333237023394,0.9882813315245748,0.833300775645784,0.11957377765739104,0.16382019398185937,0.1892978960600933,0.6212424789743781
496,43006743995,Vestibulum Mauris Magna Institute,"((furniture, home furnishings and equipment shops, and manufacturers, except appliances), (b), (take rate: 4.83))","furniture, home furnishings and equipment shops, and manufacturers, except appliances",1550.0,2.0,2410.0,794.8602825408019,516.0030474466301,121.42857142857143,82.23309353178227,3898.101730898654,0.06364010124725694,245.15737980441662,0.30256641152633945,0.9999169021106864,0.8999584717607974,0.9549062557966123,0.9826238455659922,0.9911301262652614,0.9592691074822328,0.029061353382641715,0.039939495228923885,0.05334015350357243,0.621271212262306
497,53126107676,Sed Neque Corporation,"[[florists supplies, nursery stock, and floWers], [b], [take rate: 4.20]]","florists supplies, nursery stock, and flowers",2010.0,90.0,6218.0,809.1506175542927,5381.026146363817,340.0952380952381,349.56208124354436,40323.9549930883,0.06915498091421525,1561.1680793548687,0.0954524988743809,0.9962605949808875,0.7418189368770765,0.9510855298855005,0.8187965327039621,0.9751573967790184,0.8107333605319726,0.30062548048732446,0.18345492978396466,0.3396713778883594,0.6213056638792447
498,71787414647,Aliquam Arcu Industries,"((furniture, home FurnishIngs and  equipment shops,  and manufacturers, except appliances), (a), (take rate: 6.05))","furniture, home furnishings and  equipment shops,  and manufacturers, except appliances",1607.0,9.0,2513.0,795.112691570009,1317.2342904700567,125.9047619047619,161.37050485150996,6511.385848089195,0.06531216608255298,433.6888546777842,0.2769022962629446,0.9996260594980888,0.8956810631229236,0.9548387706244886,0.9556427688358843,0.990803158370726,0.9152980641520578,0.04854406021323307,0.08345216022494295,0.0943599172896886,0.6215148318594979
499,33337260688,Suspendisse Ac Company,"([digital goods: books, movies, music], [a], [take rate: 6.02])","digital goods: books, movies, music",1522.0,5.0,2310.0,795.3061950630441,605.5324042056955,115.47619047619048,81.49147485705176,3034.6884124736935,0.0637890621007961,202.5819447544578,0.315173345339937,0.999792255276716,0.9041112956810631,0.9547870346918438,0.9796089875392404,0.9915649239973564,0.95968117234937,0.02262438449516157,0.043815950005525246,0.04407679686769249,0.6215236146243907
500,73619221575,Mollis Duis Consulting,"[[florists supplies, nursery stock, and floWers], [b], [take rate: 3.31]]","florists supplies, nursery stock, and flowers",1863.0,18.0,4110.0,787.5225801222502,2157.8116449891845,213.9047619047619,283.26569646968704,19461.987365784615,0.06770361563288052,1003.5782222663508,0.16163890139576764,0.9992521189961775,0.829360465116279,0.9568680957207373,0.9273367307259742,0.984375108699433,0.8475695566990129,0.1450941333527449,0.14568559815252122,0.21835368150547146,0.6215534390364119
501,39368471973,In Lorem Industries,"[[computer programming , data processing, and integrated systems design services], [c], [take rate: 1.98]]","computer programming , data processing, and integrated systems design services",1726.0,5.0,2992.0,789.0957051228489,610.9576185566993,151.47619047619048,189.85382761732203,9336.757508296947,0.0658853130057769,576.7795423978058,0.2233228275551553,0.999792255276716,0.8757890365448505,0.9564474982018176,0.9794262960554069,0.9889352673136457,0.8994719030654533,0.06960793435580694,0.09836734146510435,0.12549289502834282,0.6216653254862299
502,88230622213,Eu Tellus Ltd,"([computers, computer peripheral equipment, and software], [a], [take rate: 5.81])","computers, computer peripheral equipment, and software",1680.0,7.0,2915.0,819.5676988550117,1709.0220882873168,147.95238095238096,184.98366406880905,9888.054324644549,0.0657344297288475,663.0492386459554,0.24403421882035115,0.9997091573874024,0.8789867109634552,0.948300373875775,0.9424495031877068,0.989192667571046,0.9021779073287407,0.07371799425280953,0.09444085886470437,0.14426303706630222,0.6217272429318293
503,81583941068,Aliquam Vulputate Ullamcorper Foundation,"[[computer programming , data processing, and integrated  systeMs design services], [c], [take rate: 3.04]]","computer programming , data processing, and integrated  systems design services",1830.0,14.0,3486.0,797.1710467041739,1618.5730652548712,178.33333333333334,277.7687626659403,15623.274367200833,0.06764333492854382,869.3906794305256,0.1764970733903647,0.9994183147748047,0.8552740863787376,0.9542884398738135,0.9454953305338708,0.9869734599464329,0.8506238127131643,0.11647553828065957,0.14411689457227858,0.1891578068438955,0.6218320757308023
504,24094430920,Ac Fermentum LLP,"[[computer programming , data processing, and integrated systems design services], [a], [take rate: 6.65]]","computer programming , data processing, and integrated systems design services",1597.0,6.0,2460.0,790.6094409371661,1259.1197461450483,122.9047619047619,143.75816938384602,6061.287196568675,0.06486001682902183,425.98479750609204,0.2814047726249437,0.9997507063320592,0.8978820598006645,0.9560427792331665,0.9575997481639139,0.9910222964277018,0.9250839890778226,0.045188458725153695,0.07168573910191406,0.0926837059006364,0.6218344255387976
505,16288327194,A Neque LLC,"((computers, computer  peripheral equipment, and software), (a), (take rate: 6.92))","computers, computer  peripheral equipment, and software",1847.0,10.0,3476.0,792.5180629348727,5446.372374615558,177.95238095238096,410.36308997174723,22599.355984883172,0.07040797337812972,1257.7616795717615,0.16884286357496625,0.9995845105534319,0.8556893687707641,0.9555324817828778,0.8165960298980177,0.987001287001287,0.7769505548434613,0.16848402526052084,0.21606194368315584,0.27365768516857103,0.6218400750537054
506,90672655190,Nullam Vitae Foundation,"[(florists supplies, nursery stock, and flowers), (b), (take rate: 3.65)]","florists supplies, nursery stock, and flowers",1736.0,10.0,3113.0,798.5360554320079,1277.6670772552714,157.71428571428572,206.59698402593656,11286.315039608782,0.06630821022646217,674.2527618252129,0.21882035119315624,0.9995845105534319,0.8707641196013289,0.9539234852236667,0.9569751757097303,0.9884795992904101,0.8901689192598211,0.08414238837175751,0.10937252780895099,0.146700645294287,0.6218931722306542
507,72539760068,Nunc Risus Varius Ltd,"((lawn and garden supply outlets, incLudinG nurseries), (b), (take rate: 4.90))","lawn and garden supply outlets, including nurseries",1664.0,13.0,2988.0,819.5729068871914,1618.5286336013346,151.61904761904762,202.97941054093036,10200.095665230641,0.06619128360654336,622.8578870272212,0.25123818099954975,0.9994598637194615,0.8759551495016611,0.948298981433717,0.9454968267484327,0.9889248321680754,0.8921789481173059,0.07604434289499214,0.10632970989050383,0.13551839773882352,0.6219445233212524
508,86388904574,Nullam Suscipit LLC,"((computers, computer peripheral equipment, and software), (b), (take rate: 4.96))","computers, computer peripheral equipment, and software",1834.0,27.0,3880.0,793.6407869748186,3029.190768255786,203.1904761904762,279.08597632043154,18687.646805915614,0.06771353023302296,1073.8529045517519,0.17469608284556504,0.9988781784942663,0.8389119601328904,0.9552323054170753,0.897993457868624,0.9851577446172041,0.8498919305639905,0.1393212248443572,0.1459436088859931,0.23364370599304163,0.6219670199663008
509,95431176007,Mi Enim Corporation,"[[computer programming , data processing, and integrated systems design servIces], [a], [take rate: 6.73]]","computer programming , data processing, and integrated systems design services",1679.0,11.0,3180.0,791.5134026361594,3291.108273659534,162.71428571428572,279.65276141961544,14326.671911852065,0.067654554135027,801.7011853782136,0.24448446645655109,0.9995429616087751,0.8679817275747508,0.9558010921150734,0.8891735118520525,0.9881143691954503,0.8495770083073801,0.10680903269590034,0.14440885548367285,0.17443025507200946,0.6220323280361616
510,22718657980,Ultricies Ornare Associates,"((lawn and garden supply outlets, including nurseries), (a), (take rate: 5.91))","lawn and garden supply outlets, including nurseries",1775.0,5.0,3270.0,796.2336230148914,3142.7986302346194,165.8095238095238,298.2568408276679,16726.42797430234,0.06807341361419987,929.9945527640317,0.20126069338135977,0.999792255276716,0.8642441860465117,0.9545390735346724,0.894167767759951,0.9878882743747609,0.8392400416549776,0.12469983282823209,0.15530896642011838,0.202343703630275,0.6223484794907576
511,23692710924,Integer Urna Corporation,"((florists supplies, nursery sTock, and flowerS), (a), (take rate: 5.61))","florists supplies, nursery stock, and flowers",1747.0,7.0,3426.0,818.097818471592,2936.342245738117,176.52380952380952,275.59504363269843,16657.22428397378,0.06776190646431052,886.4687977242692,0.21386762719495722,0.9997091573874024,0.857765780730897,0.9486933674663287,0.901120087205834,0.9871056384569898,0.851831594117741,0.12418390147526621,0.14720251864915004,0.19287358098076707,0.6224353253665333
512,51515623602,Eget Laoreet Associates,"[[florists supplies, nuRsery sTock, and flowers], [a], [take rate: 5.59]]","florists supplies, nursery stock, and flowers",1693.0,18.0,2957.0,791.9163631444164,1898.5198047799302,151.38095238095238,208.84682211136246,11248.84337348972,0.06632023004654812,676.5607211172293,0.23818099954975236,0.9992521189961775,0.8772425249169435,0.9556933548469407,0.9360682587300216,0.9889422240773592,0.8889188438998822,0.08386302744018137,0.109685323337971,0.14720279988173754,0.6225049475676968
513,86871438193,Nunc Interdum Inc.,"[(florists supplies, nursery stock, and flowers), (b), (take rate: 5.00)]","florists supplies, nursery stock, and flowers",1915.0,26.0,4336.0,792.2962004466161,4276.187844995616,228.04761904761904,348.13640207654686,26603.4924390812,0.0690675567634646,1298.5740964018407,0.1382260243133724,0.9989197274389231,0.8199750830564784,0.955591799899408,0.8560014310939591,0.9833420292879752,0.8115255092689804,0.19833589484242126,0.18117986382726625,0.28253745285210946,0.6225634815880895
514,69123307057,Quisque Associates,"[(digital goods: books, movies, music), (a), (take rate: 6.95)]","digital goods: books, movies, music",1476.0,0.0,2027.0,846.0731464856859,596.2311127994568,100.85714285714286,79.62429286694912,2825.7905919641053,0.06368872195650291,171.52642590455034,0.33588473660513285,1.0,0.9158637873754153,0.9412137625085448,0.9799222040535813,0.9926327872273818,0.9607186328730712,0.021066997386823265,0.04120476711828458,0.037319887718521905,0.6225827562866757
515,86010199872,Orci In Foundation,"([computer programming , data processing, and intEgrated systems design services], [c], [take rate: 2.40])","computer programming , data processing, and integrated systems design services",1676.0,8.0,2979.0,792.2700551585507,711.487609924903,150.9047619047619,183.18264605858337,8909.966049500556,0.06561594609146361,565.7199720580826,0.2458352093651508,0.9996676084427456,0.876328903654485,0.9555987902169527,0.9760409969493119,0.9889770078959268,0.9031786052242797,0.06642609399836821,0.09135752219487843,0.1230866073609064,0.6226497345303007
516,41450604292,Turpis Nulla Corp.,"[(computer programming , data processing, and integrated systems design services), (b), (take rate: 4.94)]","computer programming , data processing, and integrated systems design services",1646.0,7.0,2694.0,824.588431665332,1672.7861066445034,136.0952380952381,232.06096412989365,10368.024296257427,0.06677253400378348,570.2816437698548,0.25934263845114813,0.9997091573874024,0.8881644518272425,0.9469580089890841,0.9436697324406329,0.9900587846533793,0.8760203926168894,0.07729629413337287,0.12145577036377157,0.12407911376447846,0.6226754344627402
517,48981211054,Nibh Phasellus Nulla PC,"((computers, computer peripheral equipment, and software), (a), (take rate: 6.68))","computers, computer peripheral equipment, and software",1677.0,19.0,2893.0,854.551937444146,2991.0112808906397,147.85714285714286,281.14176230910647,13139.79353105321,0.06776822638971089,869.9578001091692,0.24538496172895097,0.9992105700515207,0.8799003322259136,0.9389468362063058,0.8992791337419561,0.9891996243347595,0.848749676182932,0.0979605483751329,0.1473669840400495,0.1892811982102008,0.6235279865097721
518,27251742541,Malesuada Institute,"[[computers, computer peripheral equipment, and software], [a], [take rate: 6.23]]","computers, computer peripheral equipment, and software",1756.0,11.0,3402.0,793.4185789095989,3306.9365415951015,175.42857142857142,280.99369249740244,16434.52428320594,0.06777226566451956,998.75522917231,0.2098153984691581,0.9995429616087751,0.8587624584717608,0.9552917159285603,0.8886405025424521,0.9871856412396953,0.8488319480692339,0.12252361555473003,0.14747209934889788,0.21730431806314698,0.6235370659296411
519,17934773261,Fringilla LLP,"[(florists Supplies, nursery sTock, and flowers), (b), (take rate: 3.80)]","florists supplies, nursery stock, and flowers",1764.0,14.0,3613.0,846.4555198836197,2131.9165554512383,186.0952380952381,280.2135677873432,16274.248235509933,0.0677219410443904,954.0541892383002,0.20621341737955878,0.9994183147748047,0.85,0.9411115294994638,0.9282087354110635,0.986406483703781,0.8492654080075477,0.12132871629801077,0.14616248605489882,0.2075784826273481,0.6235693573756477
520,75372814642,Nec LLC,"([computers, comPuter peripheral equipment, and software], [b], [take rate: 3.24])","computers, computer peripheral equipment, and software",1868.0,17.0,3803.0,813.853533792487,1920.8193878664576,196.76190476190476,279.7382851190561,18526.95331611693,0.06775020242535533,1056.3344006487248,0.15938766321476816,0.9992936679408343,0.842109634551495,0.9498281378151191,0.935317330995306,0.9856273261678667,0.8495294888569564,0.13812321344914077,0.1468979407910389,0.22983211489149746,0.6235946518674024
521,37243721612,Convallis Inc.,"[[gift, card, novelty, and souvenir shops], [b], [take rate: 4.94]]","gift, card, novelty, and souvenir shops",1443.0,2.0,2048.0,786.6872022130276,195.02208836845915,101.33333333333333,36.49093610004525,1206.8110645448942,0.06259907362621168,96.09098437797233,0.3507429085997299,0.9999169021106864,0.9149916943521594,0.9570914459795188,0.9934327249765253,0.9925980034088142,0.9846847781859472,0.008997087616986317,0.012848508581791335,0.02090701026874854,0.6236211064080908
522,82298341051,Eros Institute,"[[lawn and garden supply outletS, including nurseries], [b], [take rate: 4.73]]","lawn and garden supply outlets, including nurseries",1740.0,10.0,3179.0,880.730226963331,2490.0861257182796,163.57142857142858,299.2418480133655,16154.155111007221,0.06830119141548989,924.504833976608,0.21701936064835659,0.9995845105534319,0.8680232558139535,0.9319476952498404,0.9161475474058396,0.9880517583220286,0.8386927430648348,0.12043339109335166,0.16123649922377764,0.2011492772456961,0.6242286038621111
523,80136098531,At Auctor LLC,"[[gift, card, novelty, and souvenir shops], [a], [take rate: 6.33]]","gift, card, novelty, and souvenir shops",1427.0,2.0,1908.0,833.1126510330705,236.65742588104695,94.76190476190476,36.94025242174172,1137.275640843317,0.06291271295519867,92.29407079877784,0.3579468707789284,0.9999169021106864,0.9208056478405315,0.9446789367504297,0.9920306750116836,0.9930780201050471,0.9844351249925866,0.00847868310619963,0.021010442714788302,0.020080896230021225,0.6242462199640902
524,69425596520,Mus Donec Corp.,"[(artist supply and craft shops), (b), (take rate: 3.55)]",artist supply and craft shops,1867.0,30.0,3853.0,817.9097228260491,2136.9784904931967,200.14285714285714,278.7066329073351,18407.471191802128,0.06779607460845553,1149.7784975718068,0.159837910850968,0.9987535316602958,0.8400332225913621,0.9487436575334275,0.9280382771832308,0.9853803610560368,0.8501027047778056,0.1372324434084059,0.14809168692679914,0.25016322822716913,0.6246377024215501
525,66464469789,Mauris Erat Associates,"((computers, computer peripheral equipment, and software), (a), (take rate: 6.41))","computers, computer peripheral equipment, and software",1428.0,3.0,2018.0,828.6427587269123,502.0887736705409,100.0952380952381,73.25243600738492,2167.4398956729806,0.0634790328271588,161.57127147079981,0.35749662314272845,0.9998753531660296,0.9162375415282392,0.9458740265322924,0.9830924020428712,0.99268844133709,0.9642590215387253,0.01615882321502866,0.035747961469452506,0.03515389350667458,0.6246584087479133
526,33064796871,Curabitur Massa Consulting,"((computer programming , data processing, and iNtegrated systems design sErvices), (b), (take rate: 3.75))","computer programming , data processing, and integrated systems design services",1715.0,5.0,2827.0,824.2249519518161,1589.266810493208,141.8095238095238,278.1498491765486,13101.880117336357,0.06756356813165067,747.635340867822,0.22827555155335433,0.999792255276716,0.882641196013289,0.947055190500804,0.9464822045671558,0.989641378830568,0.8504120699837642,0.09767789410132725,0.14204109832457928,0.1626668708826969,0.6246685710034255
527,21793603759,In Tincidunt Congue PC,"((cable, satellite, and other pay television and radio services), (c), (take rate: 1.83))","cable, satellite, and other pay television and radio services",1460.0,3.0,2170.0,880.3785794306972,197.2525767295998,108.23809523809524,93.1395799738486,3664.238817964551,0.06390967034804401,229.9171530235384,0.34308869878433135,0.9998753531660296,0.9099252491694352,0.9320417132583927,0.9933576143537912,0.992093638039584,0.9532091469663837,0.02731784507396935,0.04695457606085176,0.050024258886939496,0.6247888093759708
528,14443753481,Purus Ac Incorporated,"((tent and awning shops), (a), (take rate: 6.44))",tent and awning shops,1379.0,1.0,1913.0,843.7786147275343,126.19023700803803,95.0,19.335929155382853,601.5461141835351,0.062412100025545786,48.16870458328318,0.3795587573165241,0.9999584510553432,0.9205980066445183,0.941827238465124,0.9957506044641287,0.9930606281957634,0.9942165981066876,0.004484681367259361,0.007982836224394819,0.010480313089454345,0.6247918114929197
529,53132768930,Id Magna Industries,"((cable, satellite, and other pay television and radio servIces), (a), (take rate: 5.91))","cable, satellite, and other pay television and radio services",1466.0,3.0,2001.0,789.9973757605901,462.06483955910545,99.04761904761905,73.86608034226735,2549.2543210472777,0.06351203623074671,174.28138697127736,0.3403872129671319,0.9998753531660296,0.9169435215946844,0.9562064236317915,0.9844401887732369,0.9927649657379387,0.963918062930294,0.019005348192670714,0.03660681934011311,0.037919298783825425,0.6248067195117717
530,68209747287,Purus Duis Institute,"[(artist suppLy and craft shops), (b), (take rate: 4.51)]",artist supply and craft shops,1755.0,15.0,3452.0,824.0290526053374,2415.953089703143,177.1904761904762,280.2338616046643,14706.38283429925,0.06777545705879745,1022.7747599770948,0.21026564610535792,0.9993767658301479,0.8566860465116279,0.9471075669992104,0.9186439417369101,0.9870569411109952,0.8492541321734525,0.10963987551691172,0.14755514999810274,0.22253037106319593,0.6248116437045913
531,10023283211,Felis Limited,"((furniture, home furnishings and equipment shops, and manufacturers, except appliances), (e), (take rate: 0.18))","furniture, home furnishings and equipment shops, and manufacturers, except appliances",1717.0,11.0,3032.0,794.8160225546658,60.280946695793794,155.28571428571428,200.99975796491816,9700.271668617868,0.06627328337201921,605.8220453432027,0.22737505628095456,0.9995429616087751,0.8741279069767443,0.954918089338352,0.9979700681141371,0.9886569967651049,0.8932789005639034,0.07231802613944162,0.10846361537645408,0.1318118219416232,0.6248463443105491
532,64384611134,Eget Dictum Placerat Ltd,"[(digital goods: Books, movies, music), (c), (take rate: 2.59)]","digital goods: books, movies, music",1461.0,0.0,2084.0,887.9687923669725,280.99450700050653,103.14285714285714,98.37795106399315,3626.452801511903,0.06408102274204318,234.32803990538963,0.3426384511481315,1.0,0.9134966777408637,0.9300123610277343,0.9905376451303736,0.9924658248982573,0.9502985559027756,0.02703614057961292,0.05141373288238224,0.0509839582586351,0.6248883347568767
533,45433476494,Adipiscing Elit Foundation,"[[computers, computer peripheral equipment,  and software], [a], [take rate: 5.82]]","computers, computer peripheral equipment,  and software",2196.0,722.0,11522.0,809.9180116739985,19834.930187323647,754.952380952381,418.82978229950305,103533.81273196892,0.07054515073741931,3474.3087010207832,0.011706438541197683,0.9700016619577863,0.5215531561461795,0.9508803560673621,0.3320682662085527,0.9448537340429233,0.7722462147722035,0.771871266213043,0.21963175291172535,0.7559232342060922,0.6250736081067065
534,77590625261,Sed Diam Foundation,"((computer programming , data processing, and integrated systems design services), (b), (take rate: 3.24))","computer programming , data processing, and integrated systems design services",2211.0,2124.0,15638.0,817.145257419126,11737.176011505522,1199.0,281.0895567469932,106285.74862872675,0.06777584012177189,3352.8474481919475,0.004952723998199016,0.9117500415489447,0.3506229235880398,0.9489480483182218,0.6047562431961311,0.9124178232286341,0.8487786831089291,0.7923876578064506,0.14756511856542576,0.7294962839923356,0.6251675547351312
