SA2_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,16
205031093,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,3,0,0,14,0,5,4,45,5,12,14,0,0,89,0,0,0,5,4,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,32,53,32,12,156,0,0,0,3,3,3,0,0,0,7,0,0,3,17,14,20,15,3,0,78,0,0,0,15,5,7,9,5,0,44,0,0,0,0,0,0,0,0,0,3,0,8,3,28,5,12,0,0,0,63,0,0,0,0,5,0,0,0,0,5,0,3,5,17,12,11,10,3,0,64,0,0,0,12,11,4,0,0,0,22,0,0,0,4,5,6,10,9,0,37,0,0,0,4,4,0,0,0,0,9,0,0,9,49,33,72,73,50,18,291,63,169,122,367,238,308,357,223,89,1927,1228,2817,2215,5171,3151,4251,4679,2466,821,26792
205041094,0,0,5,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,3,7,16,5,12,5,0,0,50,0,0,0,3,0,6,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,27,22,0,75,0,0,0,0,0,4,0,0,0,6,0,0,0,10,0,11,3,0,0,23,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,9,8,8,8,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,0,4,4,20,17,33,24,16,9,124,36,118,134,210,107,136,109,43,19,923,643,1533,1359,2692,1475,1902,1527,659,126,11912
205041095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,56,21,37,27,6,0,163,0,0,0,0,3,4,6,6,0,15,0,0,0,18,0,0,0,0,0,20,0,0,4,7,7,16,42,35,15,118,0,0,0,3,0,0,0,0,0,3,0,0,0,4,4,3,3,4,0,20,0,0,0,6,4,0,5,0,0,12,0,0,0,13,0,0,0,0,0,8,3,0,3,11,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,4,8,3,7,7,6,0,0,33,0,0,0,12,10,0,0,0,0,19,0,0,0,0,0,6,9,3,3,17,0,0,0,0,0,0,4,0,0,5,0,0,6,53,24,29,69,50,23,257,57,159,129,309,176,187,193,114,48,1376,870,1920,1846,3963,2071,2399,2320,1329,563,17291
205041096,0,0,0,15,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,5,3,11,15,72,29,27,16,4,0,182,0,0,0,4,3,3,8,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,37,25,8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,26,0,6,3,23,3,0,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,13,16,9,9,3,0,0,0,52,0,0,0,0,4,3,0,0,0,3,0,0,0,11,0,3,3,0,0,16,0,8,0,11,4,7,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,45,20,36,44,45,10,244,106,214,188,442,217,223,168,104,59,1721,820,1678,1628,3286,1766,1968,1756,1055,475,14432
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,3,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,7,6,0,27,12,26,25,81,46,55,63,9,0,331,273,611,535,1129,624,740,566,185,40,4707
205041493,0,0,0,13,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,5,7,3,40,9,20,0,0,0,96,0,0,0,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,22,19,21,9,73,0,0,0,0,0,0,0,0,0,0,0,5,3,6,8,0,3,0,0,26,0,0,3,16,3,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,4,0,0,3,7,0,5,5,0,0,23,0,0,0,13,3,4,4,0,0,27,0,0,0,0,0,7,3,0,0,9,0,0,0,5,4,0,0,0,0,18,0,8,23,51,24,24,17,16,18,187,36,96,81,205,82,104,81,91,53,839,668,1438,1391,2997,1433,1558,1297,832,393,12000
205041494,0,3,0,10,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,3,7,5,59,13,19,12,3,0,114,0,0,0,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,5,4,3,31,40,22,3,109,0,0,0,5,5,0,0,0,0,13,0,0,7,13,17,3,3,4,0,53,0,5,6,28,16,3,4,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,8,11,9,0,0,0,0,30,0,0,0,4,0,0,0,0,0,3,0,3,4,12,3,6,3,3,0,32,0,4,0,7,0,4,0,0,0,17,0,0,3,0,5,3,5,0,0,20,0,0,0,6,4,0,0,0,0,10,3,17,15,42,28,26,28,21,10,197,26,81,68,210,89,116,104,107,69,861,1007,2192,1860,4566,1936,2055,1855,992,356,16822
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,9,8,0,0,23
205051100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,18,9,3,0,0,0,39,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,24,19,12,0,73,14,30,19,55,69,75,92,38,3,395,189,473,503,804,694,957,916,324,54,4915
205051101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,11,35,9,3,3,0,0,73,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,24,4,0,46,0,5,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,5,0,26,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,3,9,5,0,0,0,0,23,0,0,0,3,0,0,0,0,0,3,0,3,0,5,4,6,3,0,0,19,0,0,0,8,8,3,0,0,0,24,0,0,0,0,6,3,3,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,23,5,24,31,9,3,100,46,131,127,273,141,160,174,94,19,1160,812,1913,1561,3281,1661,2145,2090,983,301,14756
205051102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,33,12,3,0,0,0,59,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,8,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,12,0,0,0,44,13,14,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,5,5,10,5,0,64,38,51,32,139,51,75,67,34,7,499,261,510,474,1637,610,619,555,220,50,4928
205051103,0,6,0,13,3,0,0,0,0,24,0,0,0,0,4,3,0,0,0,5,0,3,8,40,12,22,12,0,0,102,0,0,0,0,0,8,4,3,0,23,0,0,0,0,0,0,0,0,0,0,0,3,4,11,14,11,19,15,0,65,0,0,3,0,0,5,4,0,0,12,0,18,10,19,12,8,4,0,0,73,0,0,4,32,9,3,5,0,0,55,0,0,0,16,0,0,3,0,0,18,0,0,4,9,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8,5,16,5,0,4,4,3,52,0,0,6,18,8,14,4,0,0,52,0,0,0,0,7,6,0,0,0,17,0,0,3,3,4,10,0,0,0,19,5,19,5,37,23,23,30,25,9,165,36,87,96,216,121,86,118,78,57,892,886,1913,1687,3653,1900,1899,1800,1098,465,15301
205051104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,9,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,0,0,17,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,15,18,0,0,53,19,48,46,122,65,100,77,50,29,546,240,535,472,983,692,1022,1025,475,166,5605
206011106,0,0,5,14,0,0,0,0,0,17,0,0,0,8,0,0,0,0,0,9,0,0,9,53,11,4,0,0,0,80,0,0,0,12,0,5,0,0,4,22,0,0,0,3,0,0,0,0,0,3,0,0,0,32,12,11,3,0,0,67,0,0,6,39,10,0,0,0,0,60,0,0,4,39,6,4,0,0,0,56,0,0,0,24,4,3,0,0,0,37,0,0,0,27,0,0,0,0,0,27,0,3,0,25,8,0,0,0,0,37,0,0,0,10,8,8,3,6,0,33,0,10,22,112,14,12,5,3,0,173,0,3,11,32,13,17,7,6,0,76,0,0,0,7,0,0,0,0,0,12,0,0,3,6,5,0,0,0,0,12,4,15,33,309,46,26,23,18,0,475,22,28,41,248,53,46,31,17,10,485,476,751,1386,6744,1351,908,586,367,168,12738
206011107,3,5,8,47,0,3,0,0,0,67,0,0,0,4,0,0,0,0,0,14,0,0,4,81,12,9,12,9,6,132,0,0,5,8,0,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,22,7,3,8,4,0,53,0,4,5,33,11,6,0,0,0,56,0,0,0,19,8,5,3,0,0,40,0,0,3,48,5,9,9,6,0,80,0,0,3,14,0,0,3,0,0,18,0,4,3,22,8,0,5,0,0,34,0,0,0,28,10,17,16,0,0,72,0,0,7,55,9,6,3,4,0,88,0,8,9,44,12,17,6,0,0,100,0,0,3,5,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,10,4,8,21,349,55,50,51,21,10,580,17,21,51,217,45,49,44,34,11,484,675,1150,1706,6033,1691,1295,913,564,283,14318
206011109,0,4,3,18,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,8,0,3,3,37,11,6,8,0,0,63,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,6,0,0,24,0,0,0,9,0,0,0,0,0,18,0,0,0,8,6,0,0,0,0,18,0,3,3,17,0,7,0,0,0,33,0,0,0,6,4,0,0,0,0,12,0,3,3,7,5,0,0,0,0,25,0,0,0,16,18,18,6,0,0,57,0,5,0,26,3,0,3,0,0,46,0,0,10,28,28,13,5,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,3,86,35,34,32,30,5,228,12,20,22,87,37,25,20,21,23,267,540,1352,1254,2907,1562,1251,735,459,326,10390
206011495,0,3,0,25,10,3,0,0,0,39,0,0,0,0,5,0,0,0,0,5,0,6,5,42,5,3,6,0,0,62,0,0,0,9,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,9,3,0,0,58,0,0,7,22,5,3,3,0,0,41,0,0,13,29,6,5,6,0,0,53,0,0,0,16,3,3,6,0,0,32,0,0,0,29,0,0,0,0,0,29,0,0,0,20,8,0,0,0,0,30,0,0,0,14,15,20,22,11,0,88,4,4,13,95,21,3,5,6,0,147,0,0,7,30,11,15,11,3,0,77,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,9,3,11,32,243,41,24,30,20,9,411,10,16,34,164,40,24,30,7,8,341,516,891,1575,5851,1470,1088,747,522,222,12890
206011496,0,0,0,16,0,0,0,0,0,23,0,0,0,8,4,4,0,0,0,11,0,8,13,45,6,0,0,0,0,73,0,0,0,14,0,4,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,7,30,14,5,0,6,0,57,0,0,14,26,5,0,0,0,0,45,0,0,7,37,4,5,0,5,0,55,0,0,3,22,6,3,0,0,0,40,0,0,0,23,0,0,0,0,0,24,0,0,0,21,5,0,0,0,0,22,0,3,0,19,11,11,4,7,0,61,0,11,14,122,19,9,3,3,0,190,0,0,10,39,16,24,10,5,0,106,0,0,3,5,0,0,0,0,0,8,0,0,0,8,0,4,0,0,0,8,0,9,27,237,44,30,31,24,11,416,13,14,55,199,47,47,39,25,14,438,504,714,1522,6425,1417,1053,700,418,228,12983
206011497,0,3,3,24,6,0,0,0,0,34,0,0,0,0,3,0,0,0,0,4,0,8,3,22,9,6,7,5,0,59,0,0,5,5,9,4,6,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,16,13,4,4,0,0,42,0,0,0,14,5,0,0,0,0,26,0,0,0,23,3,0,3,0,0,31,0,0,0,14,3,8,3,6,0,39,0,0,0,11,4,5,0,0,0,21,0,3,0,28,4,3,0,0,0,41,0,0,0,21,35,51,24,25,0,164,0,4,9,48,20,11,0,0,0,94,0,0,8,18,15,23,12,4,3,81,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,8,0,22,21,176,44,38,33,16,10,359,15,31,41,169,56,59,50,48,13,475,589,1050,1427,4840,1610,1257,892,578,284,12535
206011498,0,0,0,23,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,7,0,5,8,39,8,9,6,3,0,76,0,0,0,10,4,5,6,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,11,3,0,0,39,0,3,0,18,3,6,0,0,0,30,0,0,0,15,9,3,3,0,0,25,0,0,3,16,4,7,5,0,3,31,0,0,0,12,0,0,0,0,0,9,0,0,3,19,0,4,0,0,0,33,0,3,0,20,38,47,25,31,4,163,0,0,3,50,15,9,8,0,0,92,0,0,8,26,14,10,7,0,0,64,0,0,0,5,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,4,0,9,13,147,51,40,51,39,7,361,16,19,47,119,43,38,35,28,22,372,818,1586,1543,4606,2056,1414,1012,644,346,14031
206021110,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,9,3,0,5,0,0,16,0,0,0,7,0,4,4,0,3,14,0,0,0,0,0,3,0,0,0,6,0,0,0,9,8,3,10,6,0,31,0,4,0,13,6,0,0,0,0,25,0,0,4,9,13,0,0,0,0,26,0,0,4,12,3,5,5,0,0,25,0,0,0,12,0,0,0,0,0,12,0,3,3,6,5,0,0,0,0,18,0,0,0,3,0,0,0,0,0,6,0,3,5,36,11,15,4,0,0,74,0,0,3,16,14,9,11,4,0,66,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,118,17,36,21,26,8,225,8,23,28,96,30,32,25,12,3,257,457,973,1006,2932,1298,1109,702,351,165,8994
206021112,3,0,0,12,4,0,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,3,9,37,9,8,0,0,0,68,0,0,0,13,6,4,7,0,5,34,0,0,0,0,0,0,0,0,0,4,0,3,5,33,8,13,5,4,0,71,0,3,0,21,4,3,3,3,0,42,0,0,8,38,8,5,4,0,0,62,0,0,3,24,3,4,6,0,0,46,0,0,0,13,0,0,0,0,0,14,0,10,7,24,11,0,0,0,0,50,0,0,0,5,6,3,0,0,0,20,4,5,12,87,24,9,3,0,0,149,0,0,9,42,39,53,29,13,8,189,0,0,0,12,3,4,0,0,0,13,0,0,0,5,5,0,0,0,0,13,6,13,20,224,71,56,53,28,16,481,13,40,68,204,73,50,45,35,13,534,978,1820,1856,7166,2675,1852,1233,846,497,18919
206021499,0,0,0,6,3,0,0,0,0,7,0,0,0,3,8,3,0,0,0,13,0,0,0,31,9,0,3,0,0,45,0,0,0,13,3,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,5,29,14,15,8,3,0,80,0,7,4,17,6,0,0,0,0,32,0,4,3,44,10,7,4,0,0,70,0,0,3,8,4,7,0,3,0,24,0,0,0,11,0,4,0,0,0,12,0,3,4,15,9,0,0,0,0,30,0,0,0,10,8,3,5,5,0,35,3,9,12,79,24,17,7,0,3,149,0,0,7,20,17,32,15,6,0,105,0,0,0,3,0,0,0,0,0,13,0,0,0,13,0,4,0,0,0,15,5,8,13,161,63,30,34,26,14,365,25,42,38,164,62,47,58,40,21,496,703,1607,1532,5221,2256,1655,1062,706,321,15068
206021500,0,0,0,9,0,0,0,0,0,9,0,0,0,3,4,0,0,0,0,6,0,0,0,20,5,3,4,0,0,33,0,0,0,9,5,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,4,7,0,0,50,0,4,6,26,5,0,0,0,0,29,0,0,0,18,6,5,0,0,0,34,0,0,7,37,6,9,5,0,0,60,0,0,0,9,3,0,0,0,0,14,0,0,3,4,3,0,0,0,0,21,0,0,0,0,6,3,0,0,0,9,4,7,7,64,16,0,9,5,0,108,0,0,3,24,11,14,11,3,3,64,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,9,133,34,25,18,16,10,253,7,23,34,148,52,36,17,16,6,349,450,1036,988,4028,1585,980,624,407,203,10299
206031113,0,0,3,14,0,3,8,0,0,24,0,0,0,4,0,0,0,0,0,7,0,4,4,42,13,6,18,0,0,98,0,0,0,9,4,3,8,0,3,31,0,0,0,4,0,0,0,0,0,3,0,4,0,17,16,6,3,7,0,55,0,7,0,21,4,3,5,0,0,50,0,0,3,20,6,3,0,3,0,40,0,0,5,24,4,4,8,3,0,46,0,0,3,10,0,0,0,0,0,15,0,4,3,28,5,5,4,0,0,44,0,0,0,14,5,6,5,0,0,44,4,8,0,42,6,9,4,0,0,77,0,9,26,112,92,90,48,12,11,397,0,0,0,3,0,0,4,0,0,9,0,0,0,3,4,0,0,0,0,13,6,35,73,429,151,88,52,29,9,872,51,73,68,296,118,87,46,34,13,790,968,1712,1603,5154,2147,1704,1117,556,228,15191
206031115,0,0,6,11,0,0,0,0,0,20,0,0,0,5,3,0,0,0,0,9,0,0,8,69,11,7,0,0,0,102,0,0,0,3,4,0,5,0,0,13,0,0,0,5,0,0,0,0,0,3,0,0,0,9,4,4,7,0,0,31,0,0,5,15,3,6,0,0,0,32,0,0,0,12,9,0,0,0,0,17,0,0,0,28,0,0,5,0,4,42,0,0,0,17,0,0,0,0,0,20,0,0,8,18,0,0,0,0,0,32,0,0,0,13,9,9,13,9,0,56,6,7,5,30,6,0,4,0,0,60,3,3,18,66,49,92,61,35,20,346,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,8,0,37,95,456,150,98,63,40,12,957,41,59,81,279,81,62,43,17,17,667,490,692,1076,3889,1050,819,653,273,123,9065
206031116,0,0,0,15,0,3,0,0,0,18,0,0,0,0,0,3,0,0,0,5,0,10,9,91,12,7,8,3,0,130,0,0,0,15,3,4,4,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,17,7,10,0,57,0,3,3,34,9,0,0,0,0,52,0,3,3,22,5,0,4,0,0,40,0,0,0,38,3,0,0,7,0,60,0,3,0,19,0,0,0,0,0,27,0,0,6,33,5,0,0,0,0,44,0,0,0,26,12,13,10,4,0,61,3,17,5,52,12,7,3,0,0,113,0,7,10,57,50,25,16,11,5,167,0,0,0,3,0,0,3,0,0,15,0,0,0,10,0,0,0,0,0,12,9,13,35,291,62,56,46,23,15,549,13,29,45,163,61,72,48,50,22,515,749,1502,1830,5556,2130,1936,1361,752,415,16224
206031501,0,9,3,26,11,4,0,0,0,46,0,0,0,4,0,0,0,0,0,4,0,3,8,49,13,9,5,0,0,85,0,0,0,9,8,11,10,6,3,41,0,0,0,4,0,0,0,0,0,4,0,0,0,4,8,15,4,8,4,38,0,11,6,16,3,5,0,0,0,47,0,4,0,13,7,10,6,0,0,48,0,14,4,45,21,12,8,8,0,115,0,0,0,5,0,3,0,0,0,15,0,3,9,28,11,8,0,0,0,57,0,5,0,23,18,18,7,0,0,69,3,11,7,14,11,3,3,0,0,50,0,13,17,65,57,31,21,10,3,205,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,9,0,23,29,152,75,63,48,23,26,437,18,42,55,147,72,52,40,26,37,488,659,1914,2265,4035,2505,2079,1383,733,479,16042
206031502,0,0,4,16,0,0,0,0,0,21,0,0,0,0,5,3,0,0,0,6,0,3,4,41,9,4,4,0,0,76,0,0,0,10,5,9,4,0,3,26,0,0,0,0,0,0,0,0,0,3,0,4,0,5,8,13,8,4,0,39,0,0,0,10,3,0,0,0,0,24,0,0,0,19,5,0,4,0,0,29,0,4,4,37,4,13,3,5,0,74,0,0,0,3,0,0,0,0,0,10,0,0,0,20,4,0,0,0,0,28,0,0,0,18,16,5,0,0,0,39,4,6,3,19,3,0,0,0,0,44,0,0,11,47,23,12,13,0,0,112,0,0,0,4,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,7,4,20,28,209,42,46,28,19,6,398,17,23,61,163,42,47,32,21,13,413,500,1193,1547,4069,1597,1453,1094,514,220,12191
