SA2_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
123021703,0,3,3,3,0,0,0,0,0,18,0,3,0,11,4,0,0,0,0,19,0,5,4,13,3,6,0,0,0,26,0,0,0,10,0,0,0,0,0,10,0,3,0,14,0,0,0,0,0,18,0,0,4,16,5,3,0,0,0,28,0,0,3,9,9,0,0,0,0,21,0,0,0,29,16,0,5,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,16,8,32,19,161,55,49,22,6,4,356,15,25,37,73,16,19,12,13,0,213,862,1181,763,2913,684,440,291,147,36,7317,0,0,0,0,0,0,0,0,0,7,765,966,502,1011,195,143,115,72,20,3795,0,9,15,199,24,17,6,0,0,272,0,0,0,13,4,0,0,0,0,24,0,0,0,4,0,0,0,0,0,3,0,0,5,16,3,0,0,0,0,30,0,0,0,3,4,0,0,0,0,5
123021704,0,0,0,0,0,3,0,0,0,6,0,0,5,4,0,7,0,0,3,18,0,0,3,7,4,5,7,0,0,25,0,0,0,4,0,0,0,0,0,6,0,0,5,3,0,3,3,0,0,15,0,0,0,4,4,0,3,0,0,11,0,0,4,4,0,5,0,0,0,11,0,0,0,28,7,9,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,21,19,82,40,31,26,14,8,234,14,20,24,59,27,14,21,23,18,223,410,726,637,1566,652,505,363,192,101,5147,0,0,0,0,0,0,0,0,0,4,361,544,342,475,164,158,146,89,124,2404,0,3,13,140,41,23,3,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,5,3,5,0,16,0,0,0,0,0,0,0,0,0,0
123021705,0,0,0,5,0,0,6,0,0,11,0,0,0,4,4,5,4,0,0,28,0,0,0,5,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,17,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,3,3,6,4,0,0,0,0,24,0,0,5,26,7,9,7,0,0,53,0,0,0,0,0,5,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,13,22,77,48,66,45,21,4,302,29,74,54,137,50,45,20,13,4,427,608,1122,1051,2336,1005,1094,697,286,75,8278,0,0,4,6,3,0,0,0,0,16,475,919,681,904,379,451,368,138,63,4381,5,18,40,253,80,58,22,0,0,470,0,0,0,0,0,5,3,0,0,8,0,0,0,4,0,0,0,0,0,9,0,0,4,6,3,7,0,0,0,19,0,0,0,4,4,0,0,0,0,7
123021706,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,3,4,0,0,7,0,0,0,7,5,8,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,25,18,14,12,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,76,56,61,45,23,4,303,29,103,54,134,55,46,23,29,0,478,516,1120,925,1781,846,763,567,283,41,6840,0,0,0,6,0,0,0,0,0,11,437,847,632,783,351,338,289,137,30,3842,0,35,39,302,80,32,9,0,0,492,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,11,6,3,3,0,0,23,0,0,0,0,0,0,0,0,0,7
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,9,12,6,3,44,7,14,16,32,21,19,16,15,0,129,158,444,399,646,442,349,318,173,36,2967,0,0,0,0,0,0,0,0,0,0,157,397,339,606,337,296,224,121,30,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
123031446,0,0,0,4,0,0,0,0,0,7,0,0,0,3,10,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,11,15,7,3,75,7,33,38,67,35,31,31,20,23,288,473,984,670,1394,713,602,479,241,70,5626,0,0,0,0,0,0,0,0,0,0,401,755,561,1242,546,462,318,148,45,4477,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
123031447,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,4,6,6,0,34,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,6,0,0,11,0,0,0,9,0,4,4,0,0,16,0,0,3,18,16,31,25,14,7,115,19,61,63,102,52,39,48,45,31,453,697,1328,1266,2333,1236,1044,852,452,139,9347,0,0,0,0,0,0,0,0,0,0,646,1248,1076,2177,1026,871,629,287,89,8047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,8,7,3,0,0,0,15
123031448,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,12,21,8,0,75,9,29,35,67,44,42,40,24,9,301,328,745,678,1155,702,572,523,228,50,4979,0,0,0,0,0,0,0,0,0,0,281,644,591,1006,539,446,342,135,32,4011,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
124011449,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,9,3,0,33,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,6,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,8,15,9,14,6,3,57,10,23,14,28,17,29,24,17,3,169,96,314,203,540,365,511,463,244,43,2780,0,0,0,0,0,0,0,0,0,0,94,252,166,405,281,375,353,199,36,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
124011450,0,0,0,3,0,0,0,0,0,7,0,5,0,8,16,0,4,0,0,38,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,7,9,4,5,4,0,41,0,0,0,7,4,0,0,0,0,9,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,4,0,0,0,3,0,5,7,26,30,24,27,22,4,159,11,28,16,54,28,15,15,11,4,182,581,1362,1193,2068,1286,1136,1076,512,125,9348,0,0,0,0,0,0,0,0,0,0,540,1217,957,1862,1085,1000,843,416,108,8026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,5,0,0,18
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,3,0,3,0,0,0,11,0,0,0,7,3,10,7,4,0,30,0,0,0,5,4,3,0,0,0,11,0,0,0,5,0,0,0,0,0,7,0,0,5,6,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,3,15,10,17,16,7,0,62,0,7,14,19,5,0,0,0,0,45,0,0,0,0,3,0,6,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,4,20,36,33,53,26,4,175,7,16,37,69,39,42,48,30,8,292,220,631,627,1326,923,972,1067,488,119,6373,0,0,0,0,0,0,0,0,0,0,239,569,475,1008,707,761,784,361,150,5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,9,0,7,0,9,10,8,10,0,0,35
124011453,0,0,6,3,7,0,0,0,0,12,0,0,0,6,7,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,5,3,0,28,0,0,0,3,6,0,0,0,0,8,0,0,0,0,5,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,17,19,17,15,17,4,89,4,17,21,37,27,24,21,11,5,172,303,743,706,1254,779,808,667,267,58,5584,0,0,0,0,0,0,0,0,0,0,277,682,551,1119,683,688,474,175,47,4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,5,8,6,4,0,0,16
124011454,0,0,0,0,4,0,0,0,0,11,0,0,0,8,17,3,5,8,0,50,0,0,0,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,12,13,10,4,9,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,4,0,0,20,0,0,0,5,3,0,0,0,0,7,3,3,6,37,40,37,41,16,8,180,11,22,14,43,18,31,33,37,33,247,612,1529,1285,2323,1517,1340,1211,595,218,10639,0,0,0,0,0,0,0,0,0,0,545,1406,1095,2106,1234,1151,978,503,230,9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,10,6,6,6,3,0,30
124011455,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,5,0,0,15,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,12,18,14,12,11,0,73,20,28,16,35,27,17,16,12,10,182,168,387,287,542,383,442,503,245,91,3044,0,0,0,0,0,0,0,0,0,0,134,344,222,466,320,339,382,213,89,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,10
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,3,0,0,0,0,0,0,0,3,0,0,0,4,8,3,0,4,0,18,0,0,0,9,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,4,0,5,0,0,0,3,0,0,0,3,3,4,0,0,0,14,0,3,0,4,0,0,0,0,0,9,0,0,0,0,5,3,6,0,0,15,0,0,0,0,0,0,4,0,0,5,0,0,0,29,16,17,33,19,0,110,19,73,45,117,55,42,30,13,4,413,587,1187,1015,2267,871,804,802,290,51,7890,0,0,0,0,0,5,0,0,0,8,529,957,818,1875,690,667,538,164,66,6308,0,0,0,3,0,0,0,0,0,14,0,0,0,5,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,5,0,0,4
124031459,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,3,11,9,0,36,0,0,0,3,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,5,7,0,0,13,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,29,22,16,5,105,6,24,23,49,25,17,20,22,10,197,412,1001,885,1622,958,743,702,403,113,6845,0,0,0,6,0,0,0,0,0,6,337,871,770,1495,736,635,564,269,114,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,7
124031460,0,6,0,0,0,0,0,0,0,10,0,0,0,18,21,10,10,0,0,58,0,6,0,13,6,12,5,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,6,0,0,0,7,0,3,7,8,0,0,4,0,0,17,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,7,0,0,0,15,0,0,4,0,5,0,0,0,0,12,0,8,25,37,48,35,35,15,7,198,11,39,31,70,24,20,13,9,3,226,738,1644,1593,2625,1467,1177,697,243,46,10235,0,0,3,13,0,0,0,0,0,22,635,1521,1415,2256,1234,732,402,135,41,8365,0,0,0,10,3,0,0,0,0,17,0,0,0,4,0,4,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
124031461,0,0,0,3,0,0,4,0,0,5,0,0,0,13,3,6,0,5,0,31,0,0,3,4,3,9,3,4,0,27,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,9,0,0,0,4,6,0,5,0,0,15,0,0,3,3,0,0,0,0,0,11,0,0,0,0,3,0,3,3,0,14,0,0,0,3,0,0,0,0,0,9,0,6,4,34,23,34,20,13,0,134,24,33,39,127,35,33,48,45,14,386,563,1211,1120,2435,984,866,830,424,94,8526,0,0,0,0,7,0,0,0,0,6,474,1047,911,1962,725,654,644,225,89,6735,0,0,0,5,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,3,0,0,6
124031462,0,6,0,5,0,3,0,0,0,12,0,3,6,21,3,6,5,0,5,49,0,0,10,37,8,7,7,0,0,74,0,0,0,7,4,0,0,0,0,7,0,0,3,13,11,4,0,0,0,33,0,0,0,8,4,4,0,0,0,12,0,6,4,10,9,0,5,0,0,31,0,4,0,12,4,3,0,0,0,26,0,0,0,0,3,0,0,0,0,6,0,0,8,7,7,4,0,0,0,22,0,19,44,153,61,54,37,24,7,407,41,117,120,274,116,63,47,35,17,827,976,1792,1607,3974,1448,1004,705,383,105,11998,0,0,5,13,4,0,0,0,0,24,960,1435,1142,2173,816,574,413,233,101,7839,4,7,0,58,9,0,4,0,0,72,0,0,0,3,0,5,0,0,0,11,0,0,0,9,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,12,0,4,0,4,0,0,0,0,0,13
124031463,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,18,0,0,4,6,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,3,0,0,0,0,5,4,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,4,3,0,0,0,6,0,3,4,22,24,29,11,7,0,101,5,23,27,42,23,21,9,15,4,166,471,963,831,1608,777,659,432,220,35,5991,0,0,0,3,3,0,0,0,0,11,445,879,703,1291,572,427,261,85,27,4678,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,7
124031464,0,0,3,3,0,0,0,0,0,12,0,5,0,9,4,5,7,0,0,25,0,0,4,22,7,4,3,0,0,45,0,0,0,4,0,0,0,0,0,3,3,0,3,11,4,5,0,0,0,23,0,0,0,0,3,4,0,0,0,7,0,0,3,13,6,5,0,0,0,25,0,0,5,3,0,0,4,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,17,0,12,16,101,24,28,34,17,7,237,40,82,78,218,83,74,79,71,64,798,558,857,1168,2942,988,877,681,438,166,8666,0,0,0,10,0,0,0,0,0,17,436,632,1017,1879,618,517,452,285,153,5990,0,0,0,17,8,0,0,0,0,23,0,0,0,0,0,0,0,3,3,6,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8
124031465,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,11,8,6,0,39,3,9,24,27,15,14,10,5,0,97,252,445,447,809,414,382,224,97,23,3093,0,0,0,0,0,0,0,0,0,0,224,401,356,719,361,272,135,51,16,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
124031707,0,0,0,3,0,3,0,0,0,8,0,0,0,7,3,5,3,0,0,15,0,0,3,5,3,6,3,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,10,0,0,3,0,0,6,4,0,0,15,0,0,0,0,4,0,0,0,0,4,0,3,9,32,32,16,29,16,0,139,27,58,43,105,41,40,16,19,0,352,700,1313,1168,2345,1029,916,589,226,52,8334,0,0,0,5,0,0,5,0,0,9,562,1187,1025,2048,882,748,360,120,35,6958,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
124031708,0,0,0,5,0,0,0,0,0,8,0,7,7,8,5,4,0,0,0,28,0,3,9,29,16,5,0,4,0,60,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,9,9,0,0,0,0,20,0,10,21,65,21,17,5,0,4,137,17,30,19,68,17,7,6,11,0,185,828,1131,741,2487,691,360,230,123,30,6614,0,0,0,11,0,0,0,0,0,12,698,974,585,1490,351,204,140,45,12,4490,0,0,3,15,3,5,0,0,0,34,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
124041466,0,0,0,0,0,4,0,0,0,12,0,0,5,5,3,4,4,0,0,23,0,0,0,10,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,9,4,0,0,0,0,17,0,0,0,7,4,0,0,0,0,4,0,0,0,4,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,4,26,7,14,18,18,5,94,22,43,60,128,48,37,30,37,29,437,475,855,880,2040,885,775,684,517,184,7290,0,0,0,0,0,0,0,0,0,0,424,751,769,1580,747,613,624,470,261,6242,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8
124041467,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,6,4,0,0,26,0,0,0,9,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,11,0,3,3,0,0,20,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,28,15,28,18,9,0,105,13,60,53,101,52,57,29,13,4,390,581,1033,1060,2115,849,971,570,271,61,7507,0,0,0,0,0,0,0,0,0,0,500,903,869,1787,800,718,410,212,93,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
