SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
109011176,4,5,0,0,0,0,3,4,12,5,0,0,0,22,36,62,9,22,4,0,128,332,44,24,59,3,7,467,185,8,3,55,10,0,265,396,32,11,82,6,0,533,531,12,0,66,10,4,620,238,0,5,32,0,0,280,20,0,0,5,0,0,26,4,3,0,0,6,0,11,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,40,17,6,20,6,3,97,1794,197,63,342,48,20,2469
109021177,4,0,0,5,6,0,17,0,4,0,0,0,0,3,23,15,3,16,5,0,61,39,10,0,40,5,0,95,19,0,0,18,3,0,46,14,0,0,24,0,0,38,10,0,0,5,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,15,117,30,5,108,34,7,299
109021178,3,4,0,3,11,0,20,0,0,0,0,0,0,8,20,3,3,12,10,0,51,36,14,20,34,6,0,110,35,6,7,40,6,0,90,44,6,3,15,5,0,66,38,6,0,10,0,0,51,29,0,0,0,4,0,32,3,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,11,0,22,203,34,44,126,57,3,466
109021179,0,11,3,0,15,0,27,0,5,0,0,4,0,10,0,3,0,10,9,0,27,15,9,3,18,8,0,48,11,3,0,19,11,0,47,9,5,4,27,3,0,39,7,3,0,8,0,0,18,5,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,12,15,0,29,47,27,13,95,64,3,259
109031180,0,0,0,4,0,0,7,3,8,0,0,0,0,10,15,9,0,13,0,0,46,88,10,5,40,3,3,146,42,0,0,24,0,0,69,86,0,0,30,4,0,120,105,0,0,14,3,0,126,25,0,0,7,0,0,29,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,15,373,31,8,139,12,7,574
109031181,0,3,0,6,9,0,20,0,0,0,4,3,0,4,18,0,3,25,15,0,54,15,0,0,22,6,0,44,16,0,0,26,3,0,42,55,3,0,22,3,0,80,104,0,0,23,7,0,135,54,0,0,11,0,0,64,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,14,11,3,32,268,4,3,149,51,8,481
109031182,0,0,0,0,0,0,6,0,0,0,4,3,0,11,45,8,12,17,10,0,92,93,23,18,29,9,0,171,50,7,0,11,0,0,72,119,14,6,34,5,0,174,120,4,4,15,0,0,143,38,0,0,7,0,0,48,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,5,9,0,29,478,71,34,136,39,0,755
109031183,0,0,3,4,14,0,21,0,3,0,5,5,0,12,25,7,4,50,9,0,84,28,0,6,50,10,0,96,21,0,0,25,0,0,51,20,0,0,11,4,0,38,20,0,0,11,0,0,31,7,0,0,4,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,41,5,67,124,6,21,180,86,7,420
109031184,0,0,12,3,3,0,18,0,0,0,0,0,0,0,0,0,7,0,4,0,10,5,0,3,10,11,0,28,20,0,0,11,0,0,27,58,3,0,16,3,0,78,83,0,0,24,3,0,114,104,6,0,21,8,0,128,59,0,0,6,0,0,68,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,4,5,0,19,345,12,24,101,34,3,513
109031185,0,5,3,6,5,0,26,5,0,11,0,3,0,25,39,4,5,32,21,4,102,50,6,3,70,8,0,138,56,0,5,35,11,0,109,80,0,3,31,11,0,122,84,3,0,26,6,0,118,29,0,0,19,0,0,45,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,15,3,36,356,17,34,240,78,11,739
110011186,3,3,5,3,0,0,15,3,12,0,0,5,0,29,25,35,19,15,13,0,100,126,84,60,46,11,8,328,182,30,39,56,5,0,311,429,66,34,77,7,0,618,613,49,23,102,10,0,805,678,13,8,106,9,0,819,148,0,0,14,0,0,166,29,0,0,9,0,0,33,5,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,21,10,11,22,9,6,80,2264,310,197,448,78,15,3312
110011187,0,0,0,4,10,0,6,4,0,0,0,0,0,4,10,0,0,14,3,0,25,15,5,0,23,4,0,40,17,0,0,21,4,0,50,24,3,0,23,4,0,62,75,0,0,15,3,0,91,9,0,0,8,0,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,14,23,4,45,175,11,3,107,52,3,364
110011188,0,0,0,3,4,0,5,0,0,0,0,0,0,0,10,0,3,12,0,0,33,29,6,3,12,7,0,61,17,4,0,19,5,0,45,34,3,0,24,6,0,67,64,0,0,18,0,0,81,32,0,0,15,0,0,53,15,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,11,0,22,211,20,8,117,34,0,387
110011189,0,0,0,3,8,0,9,0,0,0,0,0,0,3,12,10,0,16,8,0,38,17,4,0,20,0,0,37,12,3,3,18,0,0,30,27,0,3,13,0,0,45,16,0,0,11,0,0,21,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,11,0,31,86,16,14,89,35,0,239
110021190,0,0,0,8,4,0,19,6,0,0,5,0,0,7,25,9,19,24,0,4,73,111,19,16,57,5,0,207,79,10,9,35,4,0,128,175,8,6,38,8,0,240,101,0,0,32,0,0,135,20,0,0,4,0,0,28,6,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,12,0,37,531,43,55,216,37,9,889
110021191,0,6,26,3,0,0,33,6,3,13,0,0,0,20,14,21,22,19,6,3,91,102,28,12,28,18,0,184,80,18,10,32,6,0,141,157,28,20,45,7,0,261,387,4,4,69,11,0,474,181,3,0,28,4,0,213,14,0,0,4,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,12,5,8,11,9,53,954,120,106,233,65,24,1499
110021192,0,0,0,5,10,0,18,0,0,0,5,0,0,3,6,0,0,19,3,0,41,18,4,10,30,0,0,64,13,4,0,21,4,0,44,22,3,5,19,3,0,55,16,0,0,13,0,0,28,7,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,18,0,27,84,20,21,129,41,0,292
110021193,0,0,0,3,7,0,16,0,0,4,0,0,0,7,13,3,6,32,3,0,55,14,0,6,27,0,0,47,33,0,0,29,3,0,65,55,0,0,37,3,0,100,18,0,0,12,3,0,34,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,19,0,30,138,5,11,150,48,7,357
110021194,0,0,0,7,0,0,6,0,0,0,3,0,0,3,10,8,11,17,4,0,44,26,13,8,31,3,0,84,27,3,4,18,0,0,60,69,8,8,43,3,0,139,65,0,0,20,0,0,87,37,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8,10,9,4,42,250,40,41,152,28,4,523
110031195,0,0,0,4,4,0,4,0,15,15,0,8,0,36,13,23,4,8,3,0,55,121,65,19,26,13,0,243,70,28,9,31,5,3,141,99,26,3,26,7,0,160,140,7,0,19,5,0,173,102,0,0,23,7,0,132,31,0,0,4,0,0,35,3,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,12,3,7,42,596,165,59,152,42,11,1034
110031196,0,4,3,7,13,0,34,0,0,0,0,0,0,5,5,13,0,21,18,4,56,12,20,23,22,6,3,87,5,6,6,10,5,0,32,10,5,0,11,5,0,31,9,0,0,7,8,0,24,15,0,0,6,0,0,19,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,20,52,5,94,66,42,60,106,105,11,389
110031197,0,4,0,0,3,0,5,0,0,0,0,0,0,4,9,20,5,12,3,0,52,61,27,21,16,7,3,136,61,24,11,15,10,0,113,42,36,15,18,0,0,109,71,13,8,27,5,0,131,152,4,0,40,18,4,219,24,0,0,7,0,0,29,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,6,8,4,34,427,126,61,148,59,13,838
110031198,0,0,0,5,21,0,29,0,3,0,4,4,0,9,8,8,5,20,7,4,51,15,11,6,22,8,0,60,10,9,6,28,3,0,56,14,5,0,28,4,0,57,16,0,0,15,4,0,43,3,0,0,12,6,0,17,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,23,0,39,73,37,20,155,84,3,369
110041199,0,0,3,0,3,0,4,0,5,0,0,0,0,10,9,7,10,7,0,0,43,39,34,9,10,3,0,105,38,18,7,23,4,0,91,124,26,8,29,0,0,192,191,12,10,53,4,0,272,209,0,0,31,10,0,253,90,0,0,12,0,0,106,15,0,0,0,0,0,21,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,11,5,4,10,6,3,41,745,113,66,186,35,9,1150
110041200,0,0,0,0,10,0,10,0,0,0,0,5,0,3,4,0,3,17,0,0,22,14,0,0,20,3,0,36,4,0,0,22,7,0,31,17,0,0,13,6,0,32,50,0,0,23,0,0,77,29,0,0,12,3,0,47,10,0,0,0,4,0,11,0,0,0,0,3,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,20,16,0,39,133,0,5,129,51,0,317
110041201,0,0,0,3,6,0,11,3,0,0,0,0,0,8,12,3,6,23,4,4,52,40,13,42,34,10,0,138,27,9,11,47,10,0,95,73,6,5,40,11,0,134,101,7,5,31,6,0,151,25,0,0,4,3,0,31,7,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,30,0,49,300,37,65,198,81,3,691
110041202,0,9,0,3,0,0,10,5,3,6,0,0,0,16,18,27,11,22,7,0,92,113,72,16,33,14,5,256,133,28,9,62,3,3,239,308,49,21,66,3,6,452,668,38,7,156,7,0,876,532,12,4,96,16,8,662,106,0,0,13,0,0,128,12,0,0,4,0,0,16,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,8,25,4,13,105,1934,260,85,489,54,37,2865
110041203,4,0,0,0,0,0,12,0,9,3,0,4,0,14,14,20,7,14,0,0,53,71,44,33,27,0,0,182,93,15,13,30,6,0,154,254,47,18,55,8,8,390,521,17,12,89,7,3,641,638,8,10,85,14,0,758,113,0,0,13,6,0,133,21,0,0,3,0,0,22,8,0,0,0,0,0,9,0,0,0,5,0,0,3,0,0,0,0,0,0,0,6,0,0,0,4,0,3,33,11,8,9,3,14,72,1760,181,105,332,52,24,2449
110041204,0,5,0,0,0,0,0,0,3,0,0,0,0,3,6,13,3,4,0,0,28,16,29,4,5,0,0,63,27,18,3,9,0,0,61,86,38,8,20,0,6,163,206,51,13,42,3,0,324,177,5,0,17,0,0,202,7,3,0,3,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,14,0,9,3,4,37,536,179,41,114,21,7,898
110041205,0,3,3,9,6,0,18,12,0,0,9,0,0,19,8,0,0,35,8,0,52,50,0,0,47,14,3,124,42,0,4,55,5,4,112,112,0,0,60,8,0,180,177,0,0,98,5,0,277,105,0,0,33,5,0,150,42,0,0,11,3,0,54,17,0,0,4,0,0,26,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,0,0,29,39,6,77,592,11,11,395,96,16,1114
111011206,0,12,0,4,0,0,13,0,18,0,0,0,0,16,6,107,4,10,3,4,133,10,56,15,13,11,3,104,26,18,8,18,4,0,72,66,6,8,25,0,0,107,131,29,4,47,3,3,212,359,7,0,85,0,0,456,187,0,0,40,4,0,230,80,0,0,11,0,0,92,25,0,0,0,0,0,32,9,0,0,5,0,0,12,8,0,0,0,0,0,8,3,0,0,0,0,0,5,21,16,5,12,8,3,57,915,274,49,259,33,9,1543
111011207,0,3,0,0,0,0,8,0,4,0,0,0,0,4,0,77,0,3,0,0,82,5,28,0,8,3,0,44,20,17,4,4,4,0,41,31,19,0,16,4,0,71,101,14,0,25,0,0,136,151,0,0,42,0,0,201,64,0,0,13,0,0,72,24,0,0,7,0,0,31,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,4,0,3,0,18,404,171,10,120,18,0,727
111011208,0,7,0,0,0,0,15,0,17,0,0,0,0,19,3,121,3,8,0,0,139,10,76,18,16,4,0,127,27,27,4,20,0,0,78,52,42,0,36,3,0,126,168,45,9,84,3,0,299,671,33,4,164,8,0,882,402,4,0,67,9,0,484,132,0,0,18,0,0,156,53,0,0,6,0,0,60,8,0,0,3,0,0,11,5,0,0,0,0,0,5,3,0,0,3,0,0,4,33,25,3,21,10,6,90,1568,388,40,451,37,11,2499
111011209,0,7,4,0,0,0,14,0,12,0,7,0,0,12,3,63,11,10,4,0,96,8,46,34,26,0,0,112,17,19,16,26,0,0,75,56,19,15,35,5,0,131,138,17,21,70,4,0,251,582,18,8,170,15,0,791,336,7,0,68,0,0,418,97,0,0,15,0,0,113,27,0,0,6,0,0,31,8,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,12,7,18,5,4,67,1302,215,111,452,43,6,2131
111011210,0,14,0,0,0,0,20,0,28,0,0,0,0,30,0,286,13,0,0,0,302,5,193,44,4,4,0,241,5,52,9,8,0,0,66,11,75,5,9,0,0,103,71,105,7,34,4,0,217,213,30,13,59,4,0,333,97,3,0,17,0,0,119,13,6,0,0,0,0,22,4,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,6,13,49,7,10,3,0,89,439,846,97,142,21,11,1557
111011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,6,11,0,16,0,0,0,9,0,0,4,0,0,0,3,0,0,5,11,0,0,4,8,0,25,25,0,0,9,0,0,36,34,0,0,3,0,0,33,21,0,0,4,0,0,25,11,0,0,3,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,6,108,11,0,37,24,0,185
111011212,0,3,0,3,0,0,10,0,0,0,0,0,0,5,3,51,4,10,0,0,71,26,40,10,13,0,0,91,14,9,0,9,0,0,39,52,19,7,15,0,0,96,95,12,0,29,0,6,138,258,11,3,38,0,0,316,108,3,4,19,0,0,132,67,0,0,9,4,0,79,33,0,0,0,0,0,33,12,0,0,0,0,0,8,5,0,0,0,0,0,5,0,0,0,0,0,0,0,10,7,6,5,0,0,30,689,158,38,158,12,11,1057
111011213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,0,9,0,0,6,16,0,0,9,6,0,33,87,0,0,19,0,0,109,122,0,0,24,0,0,151,73,0,0,10,0,0,84,40,0,0,7,0,0,46,18,0,0,0,0,0,21,4,0,0,0,0,0,3,8,0,0,0,0,0,3,5,0,0,4,3,0,12,374,0,0,93,8,0,483
111011214,0,0,0,3,0,0,4,0,3,0,0,0,0,3,4,45,0,0,0,0,55,4,10,3,16,0,0,30,3,10,0,15,0,0,31,48,8,0,25,0,0,86,86,4,0,53,3,0,144,359,13,6,72,7,4,448,263,0,0,35,0,0,301,120,0,0,15,0,0,140,54,0,0,3,0,0,59,6,0,0,0,0,0,10,5,0,0,0,0,0,5,4,0,0,0,0,0,5,12,8,0,11,4,4,37,964,97,8,253,19,8,1346
111021215,0,9,0,0,0,0,10,0,13,0,0,0,0,19,0,75,9,9,8,0,93,5,68,18,11,4,0,100,6,22,4,3,10,0,46,14,30,5,19,5,0,79,51,39,20,34,3,0,157,191,24,4,44,3,3,267,90,4,0,21,0,0,113,52,0,0,3,0,0,53,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,6,3,0,42,426,304,65,146,36,4,981
111021216,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,11,3,0,16,4,3,0,8,0,0,19,27,4,0,13,0,0,44,95,8,0,37,0,0,138,302,0,0,61,0,0,367,191,0,0,35,0,0,224,44,0,0,6,0,0,48,7,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,11,4,5,30,695,15,3,181,13,3,908
111021217,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,47,9,13,4,0,68,6,34,33,8,8,0,89,0,17,3,12,0,0,32,15,19,5,9,0,0,52,34,10,4,29,3,0,89,223,9,7,50,4,0,302,389,3,3,36,4,0,442,185,0,0,7,0,0,192,19,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,3,7,7,0,45,891,159,71,181,33,5,1344
111021218,0,0,0,8,3,0,10,0,0,0,0,3,0,10,0,11,7,12,17,0,48,10,11,10,22,13,4,73,23,4,12,26,33,4,93,46,3,3,31,7,0,95,118,3,4,66,14,0,204,403,0,0,83,9,0,496,257,0,3,44,0,0,307,51,0,0,5,3,0,60,11,0,0,0,0,0,17,3,0,0,4,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,3,24,5,4,16,11,3,54,946,40,47,316,111,11,1471
111021219,0,8,4,3,0,0,10,0,8,0,0,0,0,12,0,130,9,10,4,4,151,9,73,14,11,3,0,110,22,21,5,10,4,0,64,45,20,5,23,13,0,108,143,36,0,47,7,0,237,328,19,3,63,3,0,421,131,0,0,11,0,0,143,30,0,0,9,0,0,43,7,0,0,0,0,0,13,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,25,4,10,7,0,59,745,335,42,210,49,7,1381
111021220,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,10,3,0,0,6,3,0,13,10,0,4,6,11,0,28,21,0,0,14,16,0,47,84,0,0,35,4,0,126,163,0,0,36,0,0,200,81,0,0,17,0,0,101,33,0,0,3,0,0,38,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,0,21,413,0,4,134,39,3,599
111021221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,13,0,0,0,4,0,0,9,0,0,0,3,0,0,3,11,0,0,3,0,0,17,32,0,0,34,0,0,64,103,0,0,37,0,0,142,83,0,0,6,4,0,92,17,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,13,255,5,9,105,7,0,384
111031222,0,3,0,3,0,0,8,0,3,0,0,0,0,7,4,67,3,6,5,0,85,12,16,10,15,0,0,53,8,5,0,17,3,0,34,27,12,0,22,8,0,71,164,4,5,45,17,0,224,325,9,4,90,38,0,459,288,4,0,48,5,0,346,190,0,0,27,0,0,223,74,0,0,3,0,0,77,24,0,0,4,0,0,34,5,0,0,0,0,0,13,11,0,0,0,0,0,11,17,6,0,7,9,6,45,1150,129,22,298,77,7,1682
111031223,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,17,5,10,4,0,32,6,32,20,3,3,0,69,11,14,3,19,0,0,46,17,27,15,29,0,0,83,148,43,23,55,3,0,264,280,43,9,59,5,0,390,18,4,0,10,0,0,33,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,15,4,9,31,482,189,81,193,24,7,968
111031224,3,36,0,0,0,0,40,0,49,5,0,0,0,57,3,222,21,7,0,3,255,19,56,21,14,0,0,116,12,28,6,15,3,0,63,64,28,11,22,0,4,125,139,16,6,48,7,0,216,354,3,6,79,7,0,455,308,3,0,68,3,0,382,189,0,0,34,0,0,227,60,0,0,12,0,0,75,32,0,0,5,0,0,42,11,0,0,3,0,0,12,20,0,0,0,0,0,26,15,27,0,18,9,9,79,1245,471,82,314,35,13,2157
111031225,0,4,3,4,0,0,13,0,13,0,0,0,0,15,8,114,9,13,0,0,148,11,63,19,18,0,0,113,14,18,13,25,0,0,72,53,22,12,44,0,0,130,182,22,9,69,3,0,274,446,20,5,112,5,0,589,309,5,3,65,4,0,379,165,0,0,18,0,0,187,57,0,0,3,0,0,63,24,0,0,0,0,0,24,8,0,0,0,0,0,8,10,0,0,0,0,0,10,16,6,3,13,4,3,55,1306,280,74,380,19,8,2073
111031226,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,24,0,14,0,3,0,0,18,0,5,0,7,0,0,16,8,15,7,11,3,0,47,34,6,3,28,12,0,86,246,8,5,65,9,0,329,503,4,3,44,4,0,558,137,0,0,15,0,0,153,27,0,0,4,0,0,30,7,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,19,0,5,9,6,0,47,992,74,26,192,41,4,1324
111031227,0,8,0,6,0,0,16,0,18,0,0,0,0,25,9,160,5,14,4,3,191,39,31,27,28,0,0,131,38,13,16,35,5,0,110,101,16,6,38,8,0,170,212,13,8,60,12,0,299,640,12,16,139,0,0,810,422,4,0,83,0,0,508,122,3,0,8,0,0,138,25,0,0,0,0,0,28,4,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,3,20,23,3,17,3,7,70,1634,306,86,435,28,12,2501
