SA2_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
212041459,0,5,11,3,0,11,444,162,29,23,5,6,7,16,9,0,0,254,4,0,0,0,0,0,0,0,0,0,0,513,72,38,9,5,12,27,9,0,18,705,0,0,0,0,0,0,0,0,0,3,4,686,83,45,9,5,12,27,9,0,26,894,157,6,0,0,0,0,0,0,0,3,164,238,9,7,0,0,0,4,0,0,0,255,147,21,14,6,6,8,8,4,0,5,206,0,0,0,0,0,0,0,0,0,0,6,386,28,12,8,0,5,8,5,0,9,467,5,0,0,0,0,0,0,0,0,3,11,543,32,12,8,0,11,8,5,0,17,637,102,0,0,0,0,0,0,0,0,5,110,105,3,0,0,0,0,0,0,0,3,121,119,13,4,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,229,14,4,0,0,0,0,3,0,8,259,0,0,0,0,0,0
212041460,4,5,0,4,0,19,626,434,72,81,23,15,10,16,12,0,19,691,4,0,0,0,0,0,0,0,0,4,4,971,114,108,23,16,20,21,18,0,41,1325,0,3,0,0,0,0,0,0,0,4,7,1184,120,116,32,17,17,22,18,0,46,1575,298,4,6,0,3,0,0,0,0,8,314,359,3,5,0,0,0,0,4,0,10,389,346,36,32,12,0,11,15,8,0,12,474,4,0,0,0,0,0,0,0,0,0,4,704,41,36,17,0,11,18,7,0,21,860,0,0,0,0,0,0,0,0,0,8,8,1004,41,41,14,3,11,18,7,0,30,1182,213,0,3,0,0,0,0,0,0,10,222,209,0,3,0,0,0,0,0,0,8,222,238,14,15,0,0,3,0,4,0,13,285,0,0,0,0,0,0,0,0,0,0,0,448,16,13,0,0,3,4,4,0,16,506,4,0,0,0,0,0
212041563,5,8,6,3,0,10,675,236,49,88,9,17,15,14,11,0,11,453,0,0,0,0,0,0,0,0,0,0,0,757,121,132,17,21,22,24,11,4,22,1136,0,0,0,0,0,0,0,0,0,3,3,955,147,135,17,23,22,24,11,4,32,1376,240,8,6,0,0,0,0,0,0,12,261,385,7,14,0,0,5,5,0,0,8,431,204,35,49,5,4,8,12,9,0,7,338,0,0,0,0,0,0,0,0,0,0,0,594,49,66,5,9,5,16,9,0,19,772,0,0,0,0,0,0,0,0,0,3,3,838,50,70,5,9,5,21,9,0,31,1042,159,0,0,0,0,0,0,0,0,9,168,235,3,8,0,0,0,0,0,0,9,259,225,21,14,5,5,0,3,0,0,21,289,7,0,0,0,0,0,0,0,0,0,7,464,30,16,3,5,0,4,0,0,25,547,4,0,0,0,0,0
212041564,0,0,0,0,0,3,259,95,34,37,0,0,5,7,4,5,8,197,0,0,0,0,0,0,0,0,0,0,0,302,61,51,0,0,5,7,5,5,10,459,0,0,0,0,0,0,0,0,0,0,0,379,70,51,0,6,7,7,5,5,10,535,103,0,0,0,0,0,0,0,0,3,112,144,0,0,0,0,3,0,0,0,3,151,108,26,17,4,0,4,6,0,0,3,166,0,0,0,0,0,0,0,0,0,0,0,250,29,19,4,0,6,6,4,0,11,320,0,0,0,0,0,0,0,0,0,0,0,357,30,20,4,0,6,6,4,0,9,438,77,4,0,0,0,0,0,0,0,10,85,61,3,0,0,0,0,0,0,0,5,72,83,3,7,3,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,3,148,7,7,0,0,0,0,0,0,5,174,0,0,0,0,0,0
212041565,0,0,0,0,0,14,641,383,46,29,5,6,5,21,7,0,10,516,0,0,0,0,0,0,0,0,0,0,0,965,81,35,9,6,8,23,7,0,22,1154,0,0,0,0,0,0,0,0,0,0,0,1156,87,40,13,6,8,23,7,0,24,1367,336,3,3,0,0,0,0,0,0,3,347,435,6,0,0,0,3,0,0,0,7,458,323,19,26,6,0,3,4,3,0,5,399,0,0,0,0,0,0,0,0,0,0,0,753,23,32,6,6,9,4,3,0,14,852,0,0,0,0,0,0,0,0,0,3,3,1086,32,30,6,6,9,4,3,0,22,1196,268,0,6,0,0,0,0,0,0,3,275,185,3,0,0,0,0,0,0,0,7,193,184,19,8,0,0,0,0,5,0,5,216,0,0,0,0,0,0,0,0,0,0,0,379,20,5,0,0,0,0,5,0,5,419,0,0,0,0,0,0
212041566,4,0,0,6,0,9,664,201,29,62,8,6,3,17,7,3,13,343,0,0,0,0,0,0,0,0,0,0,5,763,86,84,7,8,3,17,12,3,21,1010,0,0,0,0,0,0,0,0,0,0,0,899,104,93,7,5,3,17,12,3,28,1177,110,0,0,0,0,0,0,0,0,0,119,225,9,14,0,0,0,3,0,0,5,259,138,35,42,5,3,3,19,8,0,6,255,0,0,0,0,0,0,0,0,0,0,0,357,41,62,10,3,3,25,8,0,11,514,0,0,0,0,0,0,0,0,0,0,0,470,41,62,4,5,3,25,8,0,9,631,37,6,6,0,0,0,3,0,0,0,44,56,8,5,0,0,0,3,0,0,0,74,69,13,4,0,0,0,3,3,0,3,107,0,0,0,0,0,0,0,0,0,0,0,123,24,15,0,0,0,7,8,0,4,181,0,0,0,0,0,0
212051319,0,0,9,6,0,9,555,91,21,29,3,4,4,15,3,7,9,194,0,0,0,0,0,0,0,0,0,0,0,571,60,41,3,12,9,16,11,7,18,755,0,0,0,0,0,0,0,0,0,0,0,834,75,57,6,15,9,20,11,7,22,1044,225,6,0,3,0,0,0,0,0,9,247,388,13,5,4,4,0,5,8,0,6,430,139,24,26,0,0,0,21,5,0,7,230,0,0,0,0,0,0,0,0,0,0,4,529,37,35,6,5,0,20,10,0,17,662,0,0,0,0,0,0,0,0,0,0,0,759,44,34,10,5,0,20,10,0,28,911,132,0,0,0,0,0,0,0,0,0,136,278,0,0,0,0,0,0,0,0,4,288,151,16,12,0,0,0,4,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,429,17,17,0,0,0,9,0,0,4,478,0,0,0,0,0,0
212051321,3,6,7,9,0,11,1069,151,55,60,12,13,7,30,13,0,9,347,0,0,0,0,0,0,0,0,0,0,0,1053,146,97,20,15,9,37,21,0,19,1413,0,0,0,0,0,0,0,0,0,0,0,1351,171,106,20,15,13,37,19,0,25,1758,340,7,5,0,0,0,0,0,0,4,356,588,16,20,4,0,3,8,5,0,8,649,145,34,89,14,7,16,54,19,0,8,391,0,0,0,0,0,0,0,0,0,0,0,735,47,105,13,7,21,61,25,3,16,1042,0,0,0,0,0,0,0,0,0,0,0,1073,55,108,13,7,21,61,25,3,27,1393,276,0,0,0,0,0,0,0,0,0,280,309,18,11,0,0,0,0,0,0,0,338,123,23,24,5,0,0,12,6,0,0,191,5,0,0,0,0,0,0,0,0,0,5,432,33,34,7,0,0,9,6,0,8,530,3,0,0,0,0,0
212051322,3,3,9,8,0,11,1055,181,61,50,14,10,7,43,9,6,17,393,0,0,0,0,0,0,0,0,0,0,0,1075,158,85,14,15,12,47,20,4,23,1450,0,0,0,0,0,0,0,0,0,0,0,1327,172,90,14,16,12,47,20,4,25,1724,219,0,3,0,0,0,0,0,0,0,227,583,16,9,0,0,0,8,3,0,0,632,170,40,56,19,12,13,48,6,3,5,376,0,0,0,0,0,0,0,0,0,0,0,752,56,67,19,15,12,57,15,3,9,1007,0,0,0,0,0,0,0,0,0,0,3,970,56,67,19,15,14,62,15,3,11,1236,173,0,0,0,0,0,0,0,0,4,184,252,11,7,0,0,0,0,8,0,0,283,129,19,29,3,0,11,10,8,0,8,206,5,0,0,0,0,0,0,0,0,0,4,386,36,33,0,0,11,13,7,0,8,493,0,0,0,0,0,0
212051323,4,0,0,4,0,3,580,81,29,14,3,4,10,26,11,0,16,199,0,0,0,0,0,0,0,0,0,0,0,563,97,32,4,11,8,29,18,0,20,784,0,0,0,0,0,0,0,0,0,0,0,807,113,39,14,11,8,33,18,0,24,1052,205,5,0,0,0,0,0,0,0,3,215,358,0,0,0,0,0,0,3,0,4,366,98,24,25,8,6,8,24,10,5,7,207,0,0,0,0,0,0,0,0,0,0,0,456,27,30,8,6,8,24,11,5,3,581,4,0,0,0,0,0,0,0,0,0,4,664,29,33,8,6,8,25,11,5,16,798,150,0,0,0,0,0,0,0,0,0,157,182,5,0,0,0,0,3,0,0,0,192,101,9,9,0,0,0,3,0,0,5,129,0,0,0,0,0,0,0,0,0,0,0,280,14,10,0,0,0,7,0,0,9,326,0,0,0,0,0,0
212051324,4,0,3,0,0,10,635,79,27,31,10,12,9,20,9,4,3,203,0,0,0,0,0,0,0,0,0,0,0,620,77,51,16,15,12,19,8,4,19,838,0,0,0,0,0,0,0,0,0,4,4,886,97,56,17,15,12,19,14,4,25,1131,269,7,4,0,0,0,0,0,0,3,278,385,12,9,0,0,0,5,4,0,8,428,118,13,37,12,3,4,25,6,4,0,227,0,0,0,0,0,0,0,0,0,0,0,502,28,41,12,3,4,38,14,4,7,657,3,0,0,0,0,0,0,0,0,0,0,780,34,48,12,3,4,39,16,4,9,938,176,0,3,4,0,0,0,0,0,3,181,267,12,0,0,0,0,5,4,0,5,295,137,19,6,0,0,0,5,6,0,8,182,5,0,0,0,0,0,0,0,0,0,5,407,27,8,0,0,0,7,3,0,13,471,0,0,0,0,0,0
212051325,0,6,7,0,0,9,754,129,24,37,4,3,0,13,3,0,8,230,0,0,0,0,0,0,0,0,0,0,0,762,104,61,6,8,0,13,8,0,19,985,0,0,0,0,0,0,0,0,0,3,5,1006,119,66,6,4,0,13,8,0,27,1261,278,8,3,0,0,0,0,0,0,0,289,616,8,9,0,0,0,6,0,0,14,657,205,24,40,4,8,6,19,14,0,3,323,4,0,0,0,0,0,0,0,0,0,4,822,33,50,6,8,6,26,15,0,19,985,0,0,0,0,0,0,0,0,0,0,0,1105,41,53,6,8,6,26,15,0,21,1278,221,0,4,0,0,0,0,0,0,5,226,379,5,3,0,4,3,3,0,0,8,398,184,3,9,0,4,0,4,3,0,0,219,5,0,0,0,0,0,0,0,0,0,8,569,5,17,0,4,6,4,3,0,14,622,0,3,0,0,0,0
212051326,4,7,5,4,0,9,551,100,29,25,3,5,9,17,8,5,3,206,0,0,0,0,0,0,0,0,0,0,0,571,66,34,9,13,15,22,19,5,10,759,0,0,0,0,0,0,0,0,0,0,0,907,71,45,12,8,16,23,19,5,20,1125,237,0,0,0,0,0,0,0,0,0,246,450,13,7,0,0,3,3,5,0,16,497,197,16,24,3,3,11,24,5,0,3,284,0,0,0,0,0,0,0,0,0,0,0,644,23,28,6,3,9,29,14,0,16,782,0,0,0,0,0,0,0,0,0,0,3,885,25,30,6,3,9,29,14,0,21,1030,122,0,0,0,0,0,0,0,0,3,130,383,0,0,0,0,0,0,0,0,8,397,349,5,4,0,0,0,8,3,0,8,374,0,0,0,0,0,0,0,0,0,0,0,735,5,6,0,0,3,6,3,0,11,779,0,0,0,0,0,0
212051327,0,3,3,12,0,12,843,130,24,44,13,4,10,24,3,7,0,262,0,0,6,0,0,0,0,0,0,0,0,860,92,69,13,3,9,28,13,7,15,1110,0,0,0,0,0,0,0,0,0,0,3,1231,105,69,12,3,9,28,13,7,22,1507,474,5,0,0,0,0,0,0,0,3,488,750,8,13,0,3,6,0,0,0,3,792,169,26,52,11,10,6,20,9,10,3,323,0,0,0,0,0,0,0,0,0,0,6,924,32,70,10,15,10,25,11,10,10,1114,3,0,0,0,0,0,0,0,0,0,0,1400,37,71,13,18,10,25,10,10,16,1608,354,0,3,0,0,0,0,0,0,19,382,481,6,10,0,0,4,0,5,0,17,520,155,15,12,0,3,0,11,3,0,5,213,0,0,0,0,0,0,0,0,0,0,3,635,27,26,0,3,0,11,6,0,24,733,3,0,0,0,0,0
212051567,0,0,4,3,0,0,120,19,7,10,0,0,0,9,9,0,3,58,0,0,0,0,0,0,0,0,0,0,0,115,18,13,0,0,0,13,10,0,3,175,0,0,0,0,0,0,0,0,0,0,0,173,18,12,0,0,0,13,10,0,3,242,47,0,0,0,0,0,0,0,0,0,48,86,0,0,0,0,0,4,0,0,4,94,30,3,14,3,4,4,4,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,114,3,17,5,4,3,9,4,0,4,157,0,0,0,0,0,0,0,0,0,0,0,156,3,17,5,4,3,9,4,0,4,205,41,0,0,0,0,0,0,0,0,5,47,46,0,0,0,0,0,0,0,0,5,54,41,0,0,0,0,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,6,106,0,0,0,0,0,0
212051568,0,0,3,0,0,6,264,62,14,26,6,10,9,22,9,0,7,168,0,0,0,0,0,0,0,0,0,0,0,279,31,41,8,11,6,29,9,0,11,426,0,0,0,0,0,0,0,0,0,0,0,370,39,41,8,11,6,29,9,3,7,524,72,0,0,0,0,0,0,0,0,5,76,185,6,4,0,0,0,4,0,0,3,206,73,19,32,4,5,4,12,6,0,4,165,0,0,0,0,0,0,0,0,0,5,5,256,24,28,6,6,4,22,0,0,18,372,0,0,0,0,0,0,0,0,0,3,9,329,31,32,6,6,4,22,3,0,22,457,32,0,0,0,0,0,0,0,0,5,35,131,3,0,0,0,0,0,0,0,11,137,155,11,3,0,4,0,0,0,0,5,185,0,0,0,0,0,0,0,0,0,11,14,284,13,3,0,4,0,0,0,0,26,332,0,0,0,0,0,0
213011328,0,0,0,0,0,3,139,59,12,16,6,4,4,0,7,0,6,110,0,0,0,0,0,0,0,0,0,0,3,186,17,24,7,3,4,0,4,0,9,258,0,0,0,0,0,0,0,0,0,0,0,271,24,22,7,3,4,0,3,0,11,348,78,6,0,0,0,0,0,0,0,0,89,135,3,0,0,0,0,0,0,0,4,143,87,9,6,0,0,0,4,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,222,15,6,3,0,0,4,0,0,3,255,0,0,0,0,0,0,0,0,0,0,0,300,17,6,3,0,0,4,0,0,5,341,65,0,0,0,0,0,0,0,0,3,69,85,0,0,0,0,0,0,0,0,0,85,55,0,0,0,0,0,0,0,0,3,59,7,0,0,0,0,0,0,0,0,0,3,141,0,0,0,0,0,0,0,0,5,150,0,0,0,0,0,0
213011329,0,0,0,0,0,5,601,271,26,28,4,0,0,5,5,4,21,355,0,0,0,0,0,0,0,0,0,0,0,841,36,38,7,0,4,5,7,7,19,963,0,0,0,0,0,0,0,0,0,0,0,909,39,41,7,0,4,5,7,7,24,1042,55,0,0,0,0,0,0,0,0,0,57,285,0,0,0,0,0,0,0,0,5,304,213,19,19,5,3,0,6,0,0,0,280,0,0,0,0,0,0,0,0,0,0,4,498,26,25,5,8,0,10,5,4,8,581,0,0,0,0,0,0,0,0,0,0,0,550,26,25,5,8,0,10,5,4,13,635,10,0,0,0,0,0,0,0,0,0,10,75,4,0,0,0,0,0,0,0,0,75,92,4,5,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,167,11,5,0,0,0,0,0,0,0,192,0,0,0,0,0,0
213011331,4,0,0,0,0,7,461,218,15,11,6,4,0,3,0,0,17,276,4,0,0,0,0,0,0,0,0,0,4,652,28,15,6,10,0,7,3,0,24,742,0,0,0,0,0,0,0,0,0,0,3,764,33,28,3,10,0,5,3,0,26,866,97,4,0,0,0,0,0,0,0,0,107,329,8,4,0,0,0,0,0,0,6,348,173,13,3,9,3,0,3,5,0,5,207,6,0,0,0,0,0,0,0,0,0,3,505,15,3,10,3,0,3,5,0,18,556,0,0,0,0,0,0,0,0,0,3,3,598,22,3,10,3,0,3,5,0,21,665,32,0,0,0,0,0,0,0,0,0,38,115,0,0,0,0,0,0,0,0,0,116,105,9,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,215,9,0,0,0,0,0,0,0,7,236,0,0,0,0,0,0
213011332,0,0,0,3,0,9,560,161,10,4,4,7,0,7,0,4,3,202,0,0,0,0,0,0,0,0,0,0,0,676,27,10,10,6,4,7,3,4,12,756,6,0,0,0,0,0,0,0,0,0,6,935,35,16,10,9,4,7,4,4,17,1031,243,0,4,0,0,0,0,0,0,8,247,616,0,4,0,0,0,4,0,0,12,636,251,8,10,3,3,6,6,9,0,5,292,4,0,0,0,0,0,0,0,0,0,4,866,5,18,3,3,6,7,9,0,15,927,6,0,0,0,0,0,0,0,0,0,7,1111,5,16,3,3,6,6,9,0,19,1181,102,0,0,0,0,0,0,0,0,0,107,295,0,0,0,0,3,0,0,0,6,307,239,4,5,0,0,0,0,0,0,5,257,0,0,0,0,0,0,0,0,0,0,3,542,4,3,0,0,3,0,0,0,12,568,0,0,0,0,0,0
213011333,0,3,0,0,0,8,585,392,37,36,11,11,9,9,0,0,18,521,0,0,0,0,0,0,0,0,0,0,5,932,60,42,15,12,6,12,0,0,23,1106,4,0,0,0,0,0,0,0,0,0,4,1046,62,47,15,12,6,12,0,0,29,1233,210,0,3,0,0,0,0,0,0,7,220,547,4,0,0,0,0,0,0,0,17,574,382,28,21,3,5,0,5,8,0,15,463,6,0,0,0,0,0,0,0,0,0,3,928,35,23,3,5,0,7,8,0,37,1041,0,0,0,0,0,0,0,0,0,0,0,1135,36,23,3,5,0,7,8,0,42,1258,100,5,0,0,0,0,0,0,0,0,102,211,0,4,0,0,0,0,0,0,6,217,201,5,0,0,0,0,0,0,0,11,221,4,0,0,0,0,0,0,0,0,0,4,413,8,5,0,0,0,0,0,0,16,443,0,0,0,0,0,0
213011334,0,0,3,0,0,18,689,450,55,63,26,13,11,17,17,0,32,694,5,0,0,0,0,0,0,0,0,0,3,1044,102,87,31,17,13,25,20,0,54,1381,3,0,0,0,0,0,0,0,0,3,3,1218,106,90,31,19,13,26,22,0,64,1577,245,0,0,0,0,0,0,0,0,10,252,688,9,5,0,0,0,6,0,0,22,725,404,40,29,8,6,6,15,6,0,14,526,4,0,0,0,0,0,0,0,0,0,6,1093,45,34,8,6,6,13,4,0,37,1251,0,0,0,0,0,0,0,0,0,0,0,1343,45,34,8,6,6,13,4,0,46,1512,151,0,0,0,0,0,0,0,0,9,155,435,0,0,0,0,0,0,0,0,9,445,262,10,8,0,0,0,4,0,0,13,295,3,0,0,0,0,0,0,0,0,0,3,704,11,4,0,0,0,4,0,0,25,751,0,0,0,0,0,0
213011335,5,0,3,0,0,19,659,502,61,66,10,3,7,19,19,0,29,716,0,0,0,0,0,0,0,0,0,0,3,1105,78,76,10,11,11,25,18,0,46,1386,4,0,0,0,0,0,0,0,0,0,3,1214,89,75,9,11,14,25,18,0,49,1508,140,0,0,0,0,0,0,0,0,4,149,553,9,0,0,0,0,3,0,0,11,581,477,46,26,10,3,4,11,15,0,16,606,7,0,0,0,0,0,0,0,0,0,7,1035,48,31,11,3,10,13,16,0,25,1187,4,0,0,0,0,0,0,0,0,0,5,1178,51,31,11,3,10,13,16,0,30,1342,95,0,0,0,0,0,0,0,0,4,101,325,7,0,0,0,0,0,0,0,26,359,302,14,15,0,0,0,3,0,0,27,361,4,0,0,0,0,0,0,0,0,0,4,632,14,12,0,0,0,3,0,0,52,723,0,0,0,0,0,0
213011336,3,0,0,4,0,5,200,124,21,19,13,6,6,5,4,0,5,209,0,0,0,0,0,0,0,0,0,0,0,293,39,24,14,13,6,5,5,0,11,414,0,0,0,0,0,0,0,0,0,0,0,369,47,30,14,13,6,5,5,0,16,512,68,0,3,0,0,0,0,0,0,5,77,138,8,0,0,0,0,0,0,0,0,144,137,13,18,0,3,3,4,0,0,9,183,0,0,0,0,0,0,0,0,0,0,0,277,21,13,0,3,3,4,0,0,4,325,0,0,0,0,0,0,0,0,0,0,0,342,19,17,0,3,3,4,0,0,8,398,41,0,0,0,0,0,0,0,0,5,42,94,0,0,0,0,0,0,0,0,5,98,99,0,3,0,0,0,0,0,0,4,111,0,0,0,0,0,0,0,0,0,0,0,190,0,9,0,0,0,0,0,0,13,211,4,0,0,0,0,0
213011337,0,0,4,0,0,8,455,385,43,42,8,7,13,10,11,3,21,540,0,0,0,0,0,0,0,0,0,0,3,800,57,51,9,7,13,10,9,3,34,998,0,0,0,0,0,0,0,0,0,0,0,871,66,56,9,7,13,10,9,3,34,1082,90,0,0,0,0,0,0,0,0,0,89,312,5,7,0,0,0,0,0,0,5,324,272,24,25,8,8,6,4,3,0,13,365,4,0,0,0,0,0,0,0,0,0,4,590,33,30,8,8,5,4,3,3,20,697,0,0,0,0,0,0,0,0,0,0,0,679,33,30,8,8,5,4,3,3,22,786,54,0,0,0,0,0,0,0,0,5,58,233,0,0,0,0,0,0,0,0,10,241,188,4,0,0,0,0,0,0,0,5,201,3,0,0,0,0,0,0,0,0,0,3,424,5,0,0,0,0,0,0,0,14,449,0,0,0,0,0,0
213011338,0,0,0,4,0,14,667,416,38,32,3,0,0,18,8,0,26,539,0,0,0,0,0,0,0,0,0,0,0,1025,53,50,3,7,0,18,13,0,36,1210,0,0,0,0,0,0,0,0,0,3,3,1181,59,54,3,6,4,18,13,0,49,1389,191,0,0,0,0,0,0,0,0,11,204,690,9,4,0,0,5,0,0,0,24,732,361,18,13,0,6,0,9,0,0,7,412,4,0,0,0,0,0,0,0,0,0,5,1055,25,15,0,6,3,9,0,0,32,1148,0,0,0,0,0,0,0,0,0,0,0,1255,25,16,0,6,3,9,0,0,47,1358,132,0,0,0,0,0,0,0,0,4,137,431,0,0,0,0,0,0,0,0,8,446,316,5,8,0,5,0,3,4,0,18,356,4,0,0,0,0,0,0,0,0,0,3,751,10,11,0,5,0,3,4,0,28,804,0,0,0,0,0,0
