SA2_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
111031223,0,0,0,3,6,0,3,0,0,16,0,0,0,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,6,0,22,10,23,26,57,21,13,26,19,5,202,254,546,468,1106,500,533,523,341,102,4370,0,0,0,0,0,0,0,0,0,0,475,1016,912,1814,855,919,801,494,135,7424,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,40,11,7,5,0,0,71,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,3,10,19,31,44,39,4,169,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
111031224,0,0,0,6,0,3,0,0,0,16,0,0,0,3,0,5,0,0,0,8,0,0,6,0,0,3,0,0,0,10,0,4,5,37,15,12,12,17,8,114,9,28,49,106,72,34,27,29,25,378,252,632,921,1725,833,805,680,402,251,6502,0,0,0,0,0,0,0,0,0,0,497,1132,1522,2636,1293,1279,1007,462,193,10026,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,18,0,0,0,6,4,0,0,0,0,8,0,0,9,36,16,9,6,0,0,74,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,9,3,12,20,73,54,68,54,24,13,319,0,0,0,4,3,0,4,0,0,12,0,0,0,9,5,5,0,0,0,17
111031225,0,0,0,10,3,0,3,0,0,19,0,0,0,0,3,3,0,0,0,4,0,0,0,4,0,0,0,0,0,9,0,10,9,44,18,14,18,5,4,121,7,21,25,72,24,39,34,32,24,275,403,1088,1061,2189,1334,1143,857,486,281,8846,0,7,5,3,3,0,0,0,0,19,845,2105,1986,3397,2105,1827,1301,702,332,14594,0,7,0,21,3,0,0,0,0,33,0,0,0,0,0,5,3,4,0,14,0,0,0,13,3,0,0,0,0,12,0,0,0,7,0,5,0,0,0,14,0,0,9,11,10,4,0,0,0,44,0,0,0,5,5,0,0,0,0,7,0,5,7,42,11,11,11,6,3,87,0,0,0,0,0,4,0,7,0,13,0,0,0,0,0,0,0,0,0,3,0,23,17,75,79,74,56,50,5,379,0,0,0,0,0,4,4,0,0,7,0,0,8,4,6,0,0,0,0,21
111031226,0,3,5,20,3,6,0,0,0,44,0,0,0,0,0,0,0,0,0,7,0,3,0,3,3,0,0,0,0,23,5,42,28,90,18,16,14,6,0,223,15,32,13,65,21,19,16,10,3,201,576,1278,1092,2502,1145,830,576,226,53,8276,0,4,0,12,0,4,0,0,0,18,1125,2296,1948,3471,1725,1260,835,304,71,13032,0,8,0,15,9,7,0,0,0,35,0,0,0,5,0,4,3,0,0,19,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,11,13,98,21,19,19,0,0,180,0,0,0,3,3,4,0,0,0,26,0,11,0,9,0,0,3,5,0,32,0,28,26,63,53,50,37,23,3,290,0,0,0,7,5,4,5,5,0,25,0,0,0,0,0,0,0,0,0,0
111031227,0,6,3,17,7,4,4,0,0,43,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,10,11,50,27,10,13,20,6,152,15,34,39,103,25,39,39,18,4,315,478,741,888,2569,914,909,698,415,293,7912,0,0,5,12,0,0,0,0,0,21,894,1370,1519,4203,1397,1405,1030,534,341,12691,0,4,5,17,0,0,0,0,0,24,0,0,0,5,0,10,11,7,0,32,0,0,0,12,3,0,0,0,0,17,0,0,0,0,4,0,0,0,0,7,0,0,3,24,8,3,4,0,0,36,0,0,0,3,0,0,0,0,0,10,0,0,7,59,11,9,14,0,0,113,0,0,0,0,3,4,3,8,3,24,0,0,0,0,0,0,0,0,0,4,0,0,8,85,40,66,46,32,19,300,0,0,0,7,3,3,9,0,0,17,0,0,0,3,6,0,0,0,0,8
111031228,0,0,0,6,0,4,0,0,0,3,0,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,5,7,0,36,20,6,4,6,8,90,4,18,20,53,34,18,16,17,8,192,306,878,1025,1906,1052,939,675,362,211,7353,0,0,0,0,0,0,0,0,0,0,599,1660,1815,3054,1656,1598,1135,544,257,12323,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,3,0,0,3,0,0,0,26,3,0,0,0,0,31,0,0,0,4,0,0,0,5,0,10,0,5,6,17,12,5,6,3,0,52,0,0,0,3,0,0,0,0,0,3,0,0,3,12,3,4,10,0,3,38,0,3,0,3,3,3,0,5,0,7,0,0,0,0,0,0,4,7,0,10,7,38,29,117,65,62,59,29,9,417,0,0,0,0,0,0,0,3,0,8,0,3,0,11,7,0,0,0,0,19
111031229,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,6,4,10,15,93,31,19,8,10,0,186,12,9,38,81,20,49,37,17,5,270,207,387,979,2126,785,871,694,356,101,6506,0,0,0,0,0,0,0,0,0,0,369,685,1558,3185,1207,1319,1075,491,132,10010,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,34,0,0,0,0,0,37,0,0,0,4,0,0,0,0,0,3,0,5,5,17,18,10,3,0,0,53,0,0,0,7,0,0,6,0,0,15,0,3,15,36,9,7,3,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,7,0,16,5,15,31,124,57,71,70,36,5,412,0,0,0,0,3,0,0,0,0,4,0,0,0,17,0,3,0,3,0,23
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,0,5,18,28,3,0,0,0,0,48,0,0,0,0,0,0,4,0,3,0,0,0,10,5,0,0,0,0,0,21,10,44,64,99,27,16,5,6,3,262,12,31,247,114,34,19,32,53,106,656,283,511,1861,1652,442,442,415,335,240,6179,4,37,26,86,6,3,0,0,0,157,547,749,2455,2129,612,674,604,433,179,8384,0,8,14,44,0,0,0,0,0,73,0,0,0,3,4,0,0,0,0,7,0,0,0,7,3,0,0,0,0,6,0,0,5,7,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,14,0,0,0,0,3,0,3,0,0,6,0,9,80,180,42,25,8,4,0,338,0,0,0,5,0,0,0,3,0,9,5,4,0,3,0,0,0,0,0,10,0,4,32,24,12,23,25,29,10,157,0,0,3,3,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,8
111031232,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,4,4,13,14,7,6,9,0,54,0,16,17,29,15,40,81,32,18,256,226,445,362,958,479,606,805,444,153,4482,0,0,0,0,0,0,0,0,0,0,430,953,679,1582,771,942,1183,651,195,7385,0,0,4,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,5,0,0,14,50,32,35,77,58,28,299,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,6
111031233,0,0,0,23,4,7,0,0,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,29,27,75,15,16,28,19,16,227,20,37,44,110,37,46,52,45,41,427,574,1110,1305,2896,1202,1216,1212,878,576,10970,0,10,6,21,0,0,0,0,0,47,1081,1990,2258,4347,1905,1859,1737,1192,679,17038,3,0,3,38,7,6,3,0,0,56,0,0,0,3,6,9,3,0,0,34,0,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,17,10,6,4,4,0,32,0,0,0,7,0,0,3,0,0,7,0,3,12,103,31,15,16,10,0,193,0,0,0,0,4,11,10,8,7,41,0,0,0,4,6,0,0,0,0,11,3,14,22,77,35,59,70,61,33,377,0,0,3,3,0,0,0,0,0,16,0,0,0,0,5,4,0,0,0,5
111031234,0,3,7,20,0,5,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,11,11,50,17,10,13,20,22,158,9,16,52,76,31,30,30,61,82,387,343,559,944,1955,752,677,505,451,447,6627,0,11,3,9,0,4,0,0,0,26,650,1081,1633,3049,1181,1044,746,518,416,10320,0,3,0,27,0,0,0,0,0,26,0,0,0,7,5,3,7,3,0,28,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,17,0,0,0,3,0,0,0,0,0,5,0,0,9,58,11,7,4,0,0,95,0,0,0,4,0,6,7,11,0,25,0,0,0,4,0,0,3,0,0,4,5,9,17,74,34,34,36,26,17,246,0,0,0,6,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,5
111031235,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,8,0,0,0,6,0,0,0,0,0,3,0,0,9,44,7,6,3,3,0,70,3,5,16,47,13,14,13,5,3,136,241,368,660,1680,557,567,365,151,69,4649,0,0,0,0,3,0,0,0,0,7,468,719,1056,2690,925,915,563,223,77,7649,0,0,4,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,20,6,0,0,0,0,27,0,0,0,6,0,0,0,0,0,6,0,4,0,19,4,8,0,0,0,37,0,0,0,3,0,0,0,0,0,9,0,0,8,14,0,0,0,0,0,26,0,0,0,0,0,9,3,0,5,13,0,0,0,0,0,0,0,0,0,0,0,4,21,55,36,53,39,17,0,232,0,0,0,0,0,0,0,0,0,8,0,0,0,7,5,0,0,0,0,13
112011236,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,3,5,3,0,17,0,0,0,0,4,3,0,0,0,9,5,3,0,42,7,17,18,13,8,113,21,58,36,113,73,81,112,106,133,727,367,829,735,1830,1114,1354,1699,1179,756,9863,0,0,0,0,0,0,0,0,0,0,719,1530,1369,2674,1691,2057,2513,1608,841,14996,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,29,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,21,8,8,11,3,0,57,0,0,0,4,0,0,0,0,0,9,0,0,0,11,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,17,79,50,89,152,149,68,605,0,0,0,5,5,6,5,4,0,24,0,0,0,10,0,0,7,0,0,22
112011237,0,0,0,3,3,0,0,0,0,8,0,0,0,3,3,0,5,0,3,23,0,0,0,4,3,0,5,0,0,12,0,0,0,48,16,22,14,12,0,108,17,44,36,102,59,68,66,47,21,465,435,1099,904,1963,1315,1356,1251,727,321,9364,0,0,0,0,0,0,0,0,0,0,839,2159,1715,2983,1999,2112,1912,1065,403,15185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,21,0,0,0,6,0,0,0,0,0,3,0,5,0,14,12,13,9,0,0,49,0,0,0,5,4,8,9,4,0,29,0,0,3,7,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,20,21,103,98,162,136,115,50,703,0,0,0,5,0,0,6,0,0,4,0,0,0,10,5,0,4,3,0,25
112011238,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,46,11,23,11,0,0,86,21,48,27,122,56,56,34,19,8,404,183,469,319,944,560,507,389,126,64,3572,0,0,0,0,0,0,0,0,0,0,321,764,476,1114,692,682,514,171,64,4804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,27,9,6,4,0,0,48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,15,18,95,82,77,88,29,14,416,0,3,0,0,0,0,0,0,0,9,0,0,5,24,0,3,0,4,0,34
112011239,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,5,75,33,22,13,10,0,169,27,39,43,118,65,52,42,15,14,407,251,513,452,1284,790,749,570,253,94,4950,0,0,0,0,0,0,0,0,0,0,417,868,708,1554,946,969,788,327,105,6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,5,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,5,28,16,8,10,3,0,75,0,0,0,7,0,0,0,0,0,13,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,17,4,74,83,74,82,41,6,394,0,0,0,0,3,0,0,0,0,7,0,0,0,20,5,5,4,0,4,49
112011240,0,0,0,4,0,3,0,0,0,6,0,0,4,4,0,0,4,0,0,13,0,0,0,0,0,3,3,0,0,3,0,6,29,247,23,19,15,4,0,349,18,41,59,175,55,55,38,17,16,479,235,507,530,2010,695,705,604,241,121,5648,0,0,0,0,0,0,0,0,0,0,419,851,669,1877,901,945,852,321,109,6942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,149,13,6,0,0,0,168,0,0,0,0,0,0,0,0,0,6,0,0,5,35,13,11,9,0,0,75,0,0,0,43,4,0,0,0,0,48,0,5,0,9,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,15,38,200,101,95,99,48,13,611,0,0,0,0,0,0,0,0,0,7,0,0,12,82,8,12,4,6,0,132
112011241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,13,13,33,29,67,32,34,40,24,17,284,119,345,244,535,368,433,450,214,103,2809,0,0,0,0,0,0,0,0,0,0,221,559,440,831,587,749,764,346,136,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,25,33,17,12,109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
112011242,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,4,7,38,11,5,11,3,0,85,3,18,23,73,18,32,26,15,9,212,257,605,413,1196,698,708,558,232,74,4739,0,0,0,0,0,0,0,0,0,0,524,1168,759,1592,1040,1075,858,338,90,7437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,7,0,19,8,7,3,0,0,42,0,0,0,3,3,0,0,0,0,7,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,108,69,55,59,48,12,393,0,0,0,4,0,0,0,0,0,5,0,0,0,20,0,3,3,0,0,24
112011243,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,4,0,6,0,51,27,27,10,4,0,129,23,83,45,146,100,102,67,21,8,606,185,521,371,1081,738,747,592,205,92,4540,0,0,0,0,0,0,0,0,0,0,353,873,603,1263,835,822,786,259,108,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,3,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,6,0,15,8,6,6,3,0,37,0,0,0,0,0,11,7,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,13,88,85,120,101,37,14,480,0,0,0,0,0,3,0,0,0,3,0,0,10,26,12,11,3,3,0,64
112021244,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,4,0,29,24,93,64,126,43,52,56,68,30,559,345,829,711,1284,695,749,842,573,294,6319,0,0,0,5,0,0,0,0,0,5,629,1495,1304,2101,1171,1226,1338,851,370,10481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,38,40,57,16,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
112021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,7,0,0,33,16,56,42,85,64,81,60,20,6,438,151,493,354,736,469,685,482,228,72,3667,0,0,0,0,0,0,0,0,0,0,275,846,626,1103,761,1062,807,366,107,5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,39,44,21,7,135,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
112021246,0,5,0,12,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,4,0,3,3,19,9,4,11,4,5,66,18,52,51,108,42,35,30,30,28,394,381,842,742,1732,840,911,881,587,308,7214,0,0,0,0,0,0,0,0,0,0,743,1517,1346,2643,1337,1429,1331,826,364,11538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,5,7,10,5,0,8,0,34,0,0,0,0,0,0,0,4,0,4,0,0,0,15,0,0,3,3,0,24,0,0,0,5,0,0,4,0,0,8,0,4,0,6,0,0,0,0,0,14,3,0,5,36,34,62,52,53,24,283,0,0,4,3,3,0,0,0,0,11,0,0,0,5,0,0,0,0,0,10
112021247,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,5,8,3,3,3,0,37,3,66,22,80,37,70,64,32,11,380,163,455,326,692,501,686,610,284,127,3848,0,0,0,0,0,0,0,0,0,0,318,770,585,1062,749,1092,958,398,174,6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,25,52,77,38,6,211,0,6,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,10
112021248,0,0,4,8,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,4,3,36,18,10,11,5,0,95,22,71,92,152,46,72,45,52,42,586,326,851,952,1875,1043,1083,845,504,254,7726,0,0,0,0,0,0,0,0,0,0,637,1599,1677,2960,1635,1714,1350,657,287,12519,0,4,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,9,11,4,0,0,0,31,0,0,0,4,0,5,0,0,0,7,0,0,3,9,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,14,0,4,10,41,55,83,71,39,21,318,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,6,5,0,20
112021249,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,8,8,28,14,19,25,10,5,103,25,87,55,176,112,127,124,40,20,772,317,969,691,1613,1223,1385,1102,346,128,7783,0,0,0,0,0,0,0,0,0,0,569,1787,1351,2377,1848,2101,1669,531,155,12397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,10,8,15,3,4,0,43,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,6,70,95,159,147,57,7,560,0,0,0,6,3,6,3,0,0,18,0,0,0,11,11,4,5,0,0,34
112031250,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,13,0,0,0,0,4,0,0,0,0,4,0,4,0,37,19,9,10,6,0,91,11,36,25,89,48,43,60,50,21,378,329,928,677,1586,1056,1204,1065,551,254,7644,0,0,0,0,0,0,0,0,0,0,663,1807,1246,2240,1583,1720,1577,698,299,11822,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,5,37,7,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,3,0,18,12,14,9,6,0,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,31,25,92,107,132,151,136,39,719,0,0,0,3,8,0,3,0,0,23,0,0,0,15,7,3,3,0,0,34
