SA2_CODE_2021,MSEO_SEO,MSEO_UOLSE_VWorW,MSEO_UOLSE_NWorNAA,MSEO_UOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_UOLSE_VWorW,MOL_Afrikaans_UOLSE_NWorNAA,MOL_Afrikaans_UOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_UOLSE_VWorW,MOL_Arabic_UOLSE_NWorNAA,MOL_Arabic_UOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_UOLSE_VWorW,MOL_AIndLng_UOLSE_NWorNAA,MOL_AIndLng_UOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_UOLSE_VWorW,MOL_CL_Canton_UOLSE_NWorNAA,MOL_CL_Canton_UOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_UOLSE_VWorW,MOL_CL_Mandarin_UOLSE_NWorNAA,MOL_CL_Mandarin_UOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_UOLSE_VWorW,MOL_CL_Oth_UOLSE_NWorNAA,MOL_CL_Oth_UOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_UOLSE_VWorW,MOL_CL_Tot_UOLSE_NWorNAA,MOL_CL_Tot_UOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_UOLSE_VWorW,MOL_Croatian_UOLSE_NWorNAA,MOL_Croatian_UOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_French_SEO,MOL_French_UOLSE_VWorW,MOL_French_UOLSE_NWorNAA,MOL_French_UOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_UOLSE_VWorW,MOL_German_UOLSE_NWorNAA,MOL_German_UOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_UOLSE_VWorW,MOL_Greek_UOLSE_NWorNAA,MOL_Greek_UOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_UOLSE_VWorW,MOL_IAL_Bengali_UOLSE_NWorNAA,MOL_IAL_Bengali_UOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Guj_SEO,MOL_IAL_Guj_UOLSE_VWorW,MOL_IAL_Guj_UOLSE_NWorNAA,MOL_IAL_Guj_UOLSE_Tot,MOL_IAL_Guj_NS,MOL_IAL_Guj_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_UOLSE_VWorW,MOL_IAL_Hindi_UOLSE_NWorNAA,MOL_IAL_Hindi_UOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Nepali_SEO,MOL_IAL_Nepali_UOLSE_VWorW,MOL_IAL_Nepali_UOLSE_NWorNAA,MOL_IAL_Nepali_UOLSE_Tot,MOL_IAL_Nepali_NS,MOL_IAL_Nepali_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_UOLSE_VWorW,MOL_IAL_Punjabi_UOLSE_NWorNAA,MOL_IAL_Punjabi_UOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_UOLSE_VWorW,MOL_IAL_Sinhal_UOLSE_NWorNAA,MOL_IAL_Sinhal_UOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_UOLSE_VWorW,MOL_IAL_Urdu_UOLSE_NWorNAA,MOL_IAL_Urdu_UOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_UOLSE_VWorW,MOL_IAL_Oth_UOLSE_NWorNAA,MOL_IAL_Oth_UOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_UOLSE_VWorW,MOL_IAL_Tot_UOLSE_NWorNAA,MOL_IAL_Tot_UOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_UOLSE_VWorW,MOL_Italian_UOLSE_NWorNAA,MOL_Italian_UOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_UOLSE_VWorW,MOL_Japan_UOLSE_NWorNAA,MOL_Japan_UOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Khmer_SEO,MOL_Khmer_UOLSE_VWorW,MOL_Khmer_UOLSE_NWorNAA,MOL_Khmer_UOLSE_Tot,MOL_Khmer_NS,MOL_Khmer_Tot,MOL_Korean_SEO,MOL_Korean_UOLSE_VWorW,MOL_Korean_UOLSE_NWorNAA,MOL_Korean_UOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_UOLSE_VWorW,MOL_Macedon_UOLSE_NWorNAA,MOL_Macedon_UOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Malayalam_SEO,MOL_Malayalam_UOLSE_VWorW,MOL_Malayalam_UOLSE_NWorNAA,MOL_Malayalam_UOLSE_Tot,MOL_Malayalam_NS,MOL_Malayalam_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_UOLSE_VWorW,MOL_Persian_ED_UOLSE_NWorNAA,MOL_Persian_ED_UOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_UOLSE_VWorW,MOL_Polish_UOLSE_NWorNAA,MOL_Polish_UOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Portuguese_SEO,MOL_Portuguese_UOLSE_VWorW,MOL_Portuguese_UOLSE_NWorNAA,MOL_Portuguese_UOLSE_Tot,MOL_Portuguese_NS,MOL_Portuguese_Tot,MOL_Russian_SEO,MOL_Russian_UOLSE_VWorW,MOL_Russian_UOLSE_NWorNAA,MOL_Russian_UOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_UOLSE_VWorW,MOL_Samoan_UOLSE_NWorNAA,MOL_Samoan_UOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_UOLSE_VWorW,MOL_Serbian_UOLSE_NWorNAA,MOL_Serbian_UOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_UOLSE_VWorW
311031313,2976,..,..,..,..,2976,..,8,0,8,0,9,..,57,0,60,0,60,..,0,0,0,0,0,..,10,4,16,0,16,..,9,5,13,0,13,..,0,4,4,0,4,..,24,12,33,0,33,..,4,0,4,0,4,..,5,0,5,0,5,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,19,0,19,0,19,..,36,0,36,6,42,..,3,0,3,0,3,..,85,0,84,0,84,..,7,0,4,0,4,..,40,3,37,0,37,..,11,0,8,0,8,..,196,3,202,6,207,..,4,0,4,0,4,..,0,0,0,0,0,..,31,10,43,0,43,..,7,8,11,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,8,3,8,0,8,..,6,0,6,0,6,..,5,0,10,0,6,..,0,0,0,0,0,..,78,11,89,3,89,..,5,0,7,0,7,..,19
311031314,4334,..,..,..,..,4334,..,4,0,4,0,4,..,41,14,56,0,56,..,4,0,4,0,4,..,0,0,0,0,0,..,15,6,22,0,22,..,0,0,0,0,0,..,20,6,26,0,26,..,5,0,5,0,5,..,8,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,7,0,7,..,5,0,5,0,5,..,39,0,44,0,43,..,0,0,0,0,0,..,14,0,14,0,17,..,0,0,0,0,0,..,19,0,18,0,18,..,9,0,9,0,9,..,86,6,94,0,93,..,3,0,3,0,3,..,5,3,14,0,11,..,50,25,70,0,76,..,0,3,0,0,0,..,0,0,0,0,0,..,8,0,6,0,6,..,7,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,190,6,202,0,202,..,13,0,10,0,18,..,3
311031315,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
311031316,3321,..,..,..,..,3321,..,7,0,7,0,7,..,18,0,19,0,23,..,0,0,0,0,0,..,20,5,22,0,23,..,63,23,89,0,89,..,10,5,11,0,11,..,89,35,122,0,129,..,21,8,28,0,28,..,0,0,0,0,0,..,7,0,12,0,12,..,12,0,7,0,7,..,5,0,5,0,5,..,12,0,8,0,14,..,51,3,53,0,53,..,0,0,0,0,0,..,79,6,92,0,96,..,7,0,7,0,7,..,24,0,25,0,25,..,16,0,14,0,14,..,192,13,212,0,215,..,9,0,9,0,9,..,0,0,4,0,4,..,6,0,6,0,6,..,4,0,9,0,9,..,4,0,3,0,3,..,17,0,20,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,11,..,0,0,0,0,0,..,23,3,30,0,29,..,11,5,17,0,17,..,20
311031317,4673,..,..,..,..,4673,..,0,0,0,0,0,..,146,34,176,0,181,..,7,0,4,0,4,..,12,5,17,0,13,..,24,10,35,0,35,..,0,0,0,0,0,..,41,14,51,0,51,..,5,0,5,0,5,..,15,0,19,0,19,..,5,0,5,0,5,..,4,0,4,0,7,..,16,0,15,0,15,..,6,0,11,0,11,..,95,3,95,3,97,..,0,0,0,0,0,..,29,6,32,0,32,..,3,0,3,0,3,..,101,9,113,4,113,..,18,0,13,0,13,..,261,18,283,3,282,..,0,0,6,0,6,..,3,4,6,0,5,..,98,30,127,0,127,..,10,0,10,0,10,..,4,0,5,0,5,..,0,0,4,0,4,..,27,17,44,0,44,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,12,0,12,..,301,37,336,0,336,..,14,6,18,0,18,..,26
311031318,2000,..,..,..,..,2000,..,0,0,0,0,0,..,7,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,21,11,26,0,26,..,4,3,6,0,6,..,31,13,43,0,43,..,10,0,13,0,13,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,7,0,8,0,8,..,0,0,0,0,0,..,14,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,3,0,3,0,3,..,7,0,7,0,7,..,0
311031319,5820,..,..,..,..,5820,..,12,0,12,0,12,..,94,8,104,4,106,..,3,0,3,0,3,..,25,11,33,0,33,..,100,40,139,0,138,..,9,3,11,0,11,..,132,53,180,0,181,..,32,0,39,0,39,..,4,0,4,0,4,..,11,0,13,0,13,..,10,0,10,0,10,..,5,0,5,0,5,..,29,0,32,0,32,..,92,3,95,0,95,..,0,0,0,0,0,..,191,21,219,0,220,..,3,0,3,0,3,..,48,3,50,0,48,..,0,0,5,0,5,..,369,27,399,0,403,..,9,0,9,0,9,..,6,0,7,0,7,..,20,17,37,0,37,..,35,9,43,0,45,..,9,0,14,0,14,..,27,5,30,0,29,..,13,7,16,0,16,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,61,7,68,3,70,..,69,16,85,5,86,..,28
311041322,3856,..,..,..,..,3856,..,3,0,3,0,3,..,10,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,11,0,12,0,12,..,0,0,0,0,0,..,7,0,12,0,12,..,7,0,7,0,7,..,3,0,3,0,3,..,14,0,14,0,14,..,9,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,6,0,3,0,8,..,0,0,0,0,0,..,7,5,11,0,11,..,0,0,0,0,0,..,18,0,22,0,26,..,0,3,5,0,5,..,4,0,4,0,4,..,18,8,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0
311041567,2869,..,..,..,..,2869,..,5,0,5,0,5,..,13,5,10,0,10,..,0,0,0,0,0,..,6,0,6,0,6,..,7,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,5,5,10,0,10,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0
311041568,4507,..,..,..,..,4507,..,15,0,14,0,14,..,12,0,12,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,8,0,8,..,0,0,0,0,0,..,20,0,20,0,20,..,7,3,7,0,7,..,8,0,8,0,8,..,12,0,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,28,0,28,0,28,..,0,0,0,0,0,..,10,3,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,49,3,58,0,58,..,7,0,8,0,8,..,0,0,0,0,0,..,19,0,19,0,19,..,5,0,4,0,4,..,0,0,0,0,0,..,3,0,5,0,5,..,3,0,3,0,3,..,14,0,14,0,14,..,5,0,9,0,9,..,6,0,6,0,6,..,26,0,26,0,26,..,0,5,3,0,3,..,4
311041569,3235,..,..,..,..,3235,..,13,0,14,0,14,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,10,..,0,0,0,0,0,..,11,0,15,0,15,..,3,0,3,0,3,..,9,0,9,0,9,..,6,0,6,0,6,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,29,0,30,..,0,0,0,0,0,..,31,0,35,0,35,..,0,0,0,0,0,..,15,0,13,0,13,..,3,0,3,0,3,..,72,7,80,0,81,..,3,0,5,0,5,..,4,0,4,0,4,..,4,0,10,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,14,0,14,..,0,0,0,0,0,..,9
311041570,8173,..,..,..,..,8173,..,21,0,21,0,21,..,4,0,3,0,3,..,0,0,0,0,0,..,8,6,14,0,14,..,21,6,25,0,25,..,6,0,6,0,6,..,32,8,40,0,40,..,3,0,3,0,3,..,10,0,10,0,10,..,20,0,22,0,22,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,17,5,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,5,27,0,27,..,9,0,7,0,7,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,13,4,22,0,22,..,11,0,11,3,12,..,7,4,10,0,10,..,6
311041571,4177,..,..,..,..,4177,..,3,0,4,0,4,..,8,0,8,0,8,..,13,0,13,3,10,..,13,0,10,0,10,..,18,0,21,0,21,..,0,0,0,0,0,..,25,3,35,0,35,..,4,0,4,0,4,..,20,0,17,0,17,..,3,0,3,0,3,..,6,0,6,0,6,..,5,0,5,0,5,..,4,0,4,0,4,..,27,0,27,0,29,..,0,0,0,0,0,..,44,4,50,0,51,..,0,0,0,0,0,..,17,0,16,0,16,..,3,4,5,0,5,..,99,8,106,3,111,..,0,0,0,0,8,..,4,0,4,0,4,..,12,5,17,0,17,..,3,0,9,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,3,10,0,10,..,0,0,0,0,0,..,57,4,56,0,59,..,0,0,0,0,0,..,9
311051323,4443,..,..,..,..,4443,..,0,0,0,0,0,..,15,0,15,0,13,..,3,0,3,0,3,..,18,12,27,0,25,..,28,28,53,0,58,..,0,0,0,0,0,..,44,33,80,0,83,..,0,0,0,0,0,..,14,0,14,0,14,..,15,0,15,0,15,..,11,0,11,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,35,8,43,0,43,..,0,0,0,0,0,..,48,9,60,0,64,..,11,0,11,0,11,..,7,0,7,0,7,..,5,0,5,0,5,..,114,15,128,0,132,..,0,3,4,0,4,..,4,3,8,0,8,..,0,5,8,0,8,..,9,3,13,3,15,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,11,0,9,..,8,0,8,0,8,..,7,0,10,0,10,..,5,0,5,0,5,..,45,5,49,0,49,..,4,0,4,0,4,..,14
311051324,4047,..,..,..,..,4047,..,13,0,13,0,13,..,13,6,13,0,13,..,0,0,0,0,0,..,7,0,7,0,7,..,25,0,31,0,31,..,4,0,4,0,4,..,40,0,45,0,45,..,5,0,5,0,5,..,10,0,10,0,10,..,13,0,8,0,8,..,8,0,12,0,12,..,0,0,0,0,0,..,9,0,9,0,6,..,10,0,10,0,10,..,0,0,0,0,0,..,23,4,28,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,46,4,49,4,53,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,3,0,3,0,3,..,4
311051325,4948,..,..,..,..,4948,..,17,0,17,0,15,..,24,3,29,0,27,..,9,0,7,0,7,..,17,6,12,0,17,..,29,12,40,0,40,..,9,0,9,0,9,..,49,13,67,0,64,..,7,0,4,0,4,..,9,0,9,0,9,..,8,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,24,4,29,..,3,0,3,0,3,..,13,3,16,0,16,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,59,3,61,3,63,..,18,0,21,0,21,..,12,0,12,0,12,..,13,0,16,0,16,..,13,0,18,0,18,..,3,0,6,0,6,..,5,0,5,0,7,..,5,0,5,0,5,..,5,0,5,0,5,..,8,0,6,0,6,..,8,0,8,0,8,..,20,3,19,0,19,..,9,0,9,0,9,..,5
311051326,3639,..,..,..,..,3639,..,0,0,0,0,0,..,137,49,184,0,184,..,10,0,10,0,10,..,15,0,18,0,18,..,39,10,49,0,48,..,0,0,0,0,0,..,52,16,63,0,62,..,5,0,5,0,5,..,4,0,4,0,4,..,12,0,12,0,12,..,5,0,7,0,7,..,11,0,11,0,11,..,0,0,0,0,0,..,41,0,43,0,43,..,5,0,5,0,6,..,100,9,115,0,115,..,10,0,10,0,10,..,28,0,28,0,28,..,10,0,10,0,10,..,208,10,216,4,222,..,12,0,5,0,5,..,6,0,6,0,6,..,29,6,34,0,34,..,28,6,36,0,36,..,0,0,0,0,0,..,16,0,16,0,16,..,27,15,35,0,35,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,11,0,11,..,125,19,138,0,138,..,3,0,3,0,3,..,13
311051327,5000,..,..,..,..,5000,..,33,3,34,0,34,..,20,0,22,0,22,..,6,0,6,0,6,..,21,3,26,0,32,..,83,17,99,0,103,..,0,0,0,0,0,..,105,23,131,6,129,..,6,0,6,0,6,..,11,0,11,0,11,..,14,5,18,0,18,..,7,0,11,0,11,..,0,0,0,0,0,..,9,0,9,0,9,..,43,5,42,0,42,..,8,0,8,0,8,..,23,0,26,0,26,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,105,0,109,0,107,..,13,0,13,0,13,..,8,3,10,0,13,..,12,0,12,0,12,..,35,19,55,0,55,..,0,0,0,0,0,..,6,0,6,0,6,..,15,0,9,0,9,..,17,0,20,0,22,..,14,0,14,6,17,..,10,9,19,0,19,..,14,0,21,0,21,..,10,0,13,0,13,..,12
311051328,2525,..,..,..,..,2525,..,0,0,0,0,0,..,54,17,71,0,71,..,3,0,3,0,7,..,8,0,8,0,8,..,10,0,15,0,20,..,3,0,3,0,3,..,22,10,24,0,28,..,3,0,3,0,3,..,9,0,4,0,4,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,10,0,10,..,43,4,45,0,45,..,3,0,0,0,0,..,62,5,66,0,70,..,9,0,9,0,9,..,15,0,19,0,19,..,5,0,5,0,5,..,148,8,162,0,162,..,3,0,3,0,3,..,4,0,4,0,4,..,53,21,75,0,75,..,7,0,10,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,5,9,14,0,14,..,0,0,6,0,6,..,3,0,3,0,3,..,3,0,9,0,9,..,59,6,66,4,65,..,3,4,4,0,4,..,9
311061329,2627,..,..,..,..,2627,..,16,0,16,0,16,..,16,4,14,0,14,..,6,0,6,0,6,..,28,0,35,0,35,..,66,13,77,0,77,..,4,0,4,0,4,..,99,18,118,0,118,..,3,0,3,0,3,..,13,0,13,0,13,..,15,0,15,0,12,..,10,0,10,0,10,..,0,0,0,0,0,..,13,0,12,0,12,..,16,0,16,0,16,..,0,0,0,0,0,..,46,0,48,0,50,..,10,0,10,0,10,..,11,0,11,0,11,..,12,0,7,0,7,..,104,3,109,0,108,..,5,0,5,0,5,..,3,0,3,0,9,..,11,4,12,0,12,..,44,19,61,0,62,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,19,0,19,0,19,..,7,0,5,0,5,..,5,0,9,0,9,..,4,0,8,0,8,..,9,0,9,0,9,..,3
311061330,3265,..,..,..,..,3265,..,0,0,0,0,0,..,74,19,88,0,88,..,3,0,3,0,3,..,3,7,11,0,11,..,12,3,16,0,16,..,0,0,0,0,0,..,16,10,26,0,26,..,7,0,4,0,4,..,6,0,6,0,6,..,3,0,3,0,3,..,6,0,5,0,5,..,17,4,18,0,18,..,5,0,5,0,5,..,41,0,44,0,44,..,0,0,6,0,6,..,11,0,16,0,16,..,3,0,3,0,3,..,36,0,43,0,43,..,8,0,11,0,11,..,127,10,137,0,137,..,8,0,8,0,8,..,0,0,0,0,0,..,18,8,28,0,28,..,8,3,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,30,4,35,0,35,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,6,0,6,..,155,20,169,3,170,..,17,3,18,0,18,..,13
311061331,1646,..,..,..,..,1646,..,0,0,0,0,0,..,49,8,60,0,60,..,6,0,6,0,6,..,0,0,3,0,3,..,21,5,21,0,21,..,0,0,0,0,0,..,19,6,21,0,21,..,0,0,0,0,0,..,3,3,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,3,30,0,30,..,0,0,0,0,0,..,8,0,9,0,9,..,0,0,0,0,0,..,14,8,24,0,24,..,0,0,0,0,0,..,59,9,67,0,67,..,0,0,0,0,0,..,0,0,0,0,0,..,8,4,14,0,14,..,0,6,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,17,5,22,0,22,..,0,3,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,127,18,141,0,141,..,0,0,0,0,0,..,0
311061332,5990,..,..,..,..,5990,..,27,0,27,0,26,..,51,5,57,0,57,..,3,0,3,0,3,..,65,19,92,0,87,..,140,24,163,4,164,..,9,0,13,0,13,..,214,47,265,7,267,..,10,0,10,0,10,..,23,0,23,0,23,..,16,0,16,0,16,..,30,5,34,0,29,..,0,0,0,0,0,..,21,0,20,0,20,..,57,0,57,0,58,..,3,0,3,0,3,..,124,7,139,0,139,..,19,0,19,0,22,..,20,0,20,0,20,..,16,0,16,0,16,..,256,9,265,6,270,..,11,0,13,0,13,..,17,7,21,0,21,..,12,0,14,0,14,..,109,40,147,0,149,..,4,0,4,0,4,..,28,5,30,0,29,..,11,0,13,0,13,..,21,0,21,0,21,..,15,0,17,0,17,..,12,3,18,0,18,..,22,0,22,0,22,..,26,6,30,0,30,..,16
311061333,3704,..,..,..,..,3704,..,8,0,8,0,8,..,50,9,54,0,54,..,3,0,3,0,3,..,8,3,13,0,13,..,37,12,48,0,48,..,3,0,3,0,3,..,50,14,64,0,64,..,5,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,6,0,5,..,5,0,5,0,10,..,0,0,0,0,0,..,28,0,30,0,30,..,0,0,0,0,0,..,42,5,43,0,43,..,0,0,0,0,0,..,36,0,39,0,39,..,3,0,3,0,3,..,121,3,120,0,125,..,7,0,8,0,8,..,5,0,4,0,4,..,24,6,30,0,30,..,37,10,47,0,47,..,0,0,0,0,0,..,0,0,0,0,0,..,10,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,17,5,14,0,14,..,101,19,117,0,117,..,14,3,14,0,14,..,10
311061334,3819,..,..,..,..,3819,..,13,0,16,0,16,..,25,6,31,0,31,..,0,0,0,0,0,..,30,6,33,0,33,..,55,15,70,0,76,..,5,0,6,0,6,..,84,22,110,0,111,..,6,0,4,0,4,..,8,0,12,0,12,..,11,0,15,0,12,..,10,0,13,0,13,..,6,0,6,0,6,..,21,0,19,0,19,..,16,5,25,0,25,..,0,0,0,0,0,..,54,0,59,0,59,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,107,7,109,0,109,..,5,0,5,0,5,..,10,0,13,0,12,..,3,4,7,0,7,..,66,18,81,4,89,..,0,0,0,0,0,..,4,0,4,0,4,..,5,5,8,0,8,..,10,0,10,0,10,..,7,0,7,0,7,..,10,0,10,0,10,..,22,0,24,0,24,..,22,3,23,0,23,..,16
