SA2_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
127011726,46,22,78,19,0,207,369,315,107,7,160,145,27,36,296,17,256,2930,138,4311,5,3,3,0,0,0,0,0,0,0,0,29,208,250,451,342,138,19,194,183,39,59,336,37,336,2975,350,4761,0,0,0,0,0,0,0,0,0,0,0,9,0,8,24,5,9,0,11,14,0,0,8,0,10,31,5,73,24,5,9,0,11,14,0,0,8,0,11,35,5,88,416,275,127,16,184,169,42,52,308,37,273,2097,103,3467,4,0,0,0,3,4,0,4,4,0,0,18,158,187,444,282,138,19,193,181,39,55,318,37,289,2151,266,3731
127011727,104,28,183,68,12,438,434,929,131,5,386,177,51,46,642,23,684,10289,337,13354,3,8,0,0,0,0,0,0,4,0,9,53,436,508,552,992,162,21,456,232,77,65,748,53,869,10409,783,14299,6,3,0,0,0,0,0,0,4,0,4,53,0,64,17,3,4,0,8,14,0,4,16,0,11,38,6,85,21,7,4,0,8,14,0,4,16,0,16,84,6,146,530,765,154,18,446,209,70,60,689,47,742,6835,227,9731,3,3,0,0,0,0,0,0,0,0,0,24,294,333,547,779,163,21,452,216,70,61,710,47,755,6948,530,10209
127011728,128,41,211,62,6,550,620,693,167,13,458,236,48,79,480,37,564,8732,323,11545,3,4,0,0,3,4,0,0,4,0,0,58,402,474,793,759,213,48,571,346,77,106,605,76,776,8855,734,12559,0,0,0,0,0,0,0,0,4,0,0,18,4,20,20,12,7,6,15,15,0,3,10,0,15,38,4,96,22,12,7,6,15,15,0,3,14,0,15,52,6,115,764,625,201,48,545,325,71,105,553,75,667,6117,252,9035,3,0,3,0,3,4,0,0,4,0,5,36,303,355,787,644,205,48,567,346,77,106,571,76,687,6212,560,9503
127011729,174,43,258,94,15,630,497,1122,161,6,508,219,55,73,817,36,724,12584,399,16203,14,13,3,15,14,17,7,4,20,4,29,66,683,796,638,1207,212,51,618,301,83,110,1014,89,1014,12744,1096,17624,0,0,0,0,0,0,0,0,0,0,0,30,0,36,13,12,10,5,12,12,0,0,17,3,14,39,0,95,13,11,10,5,11,12,0,0,17,3,14,74,0,131,616,911,205,44,597,283,74,102,925,85,813,8187,280,11670,3,0,6,0,4,4,0,0,6,0,6,54,469,537,634,923,214,51,615,292,76,104,949,88,836,8316,753,12341
127021509,316,90,576,174,31,1483,663,886,203,10,776,328,89,82,467,61,876,10925,503,14717,9,14,9,34,25,18,0,11,26,9,73,72,775,951,1108,1062,297,123,1224,589,185,169,805,165,1524,11174,1303,17154,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,5,8,0,9,10,0,3,0,3,3,17,0,43,11,5,8,0,9,10,0,3,0,3,7,21,0,51,1086,840,280,90,1185,558,182,156,765,149,1354,8552,410,13221,8,11,3,38,26,21,0,5,17,9,76,52,593,733,1107,855,292,122,1222,584,189,168,782,161,1437,8624,1004,14003
127021510,408,138,724,217,21,1917,1061,895,327,23,898,482,86,102,625,61,1011,12117,589,16750,12,5,3,4,9,5,0,5,11,0,7,92,902,1024,1727,1050,498,250,1416,876,189,203,1044,204,1739,12418,1511,19690,0,0,0,0,0,0,0,0,3,0,4,3,0,12,18,10,3,0,13,11,4,9,5,0,11,36,0,89,18,10,3,0,13,11,4,9,6,0,16,35,4,94,1696,886,484,246,1389,851,186,194,1006,198,1635,9509,539,15466,9,12,0,0,12,6,0,0,0,3,4,44,664,743,1726,910,497,250,1411,874,191,204,1018,204,1652,9587,1211,16306
127021511,355,138,638,275,41,1776,691,920,211,28,975,419,88,92,552,67,1072,15821,766,20545,14,10,0,6,17,11,6,4,14,6,17,143,1586,1783,1149,1094,318,195,1411,723,197,201,919,209,1726,16239,2389,24101,3,0,0,0,0,0,0,0,0,0,0,14,0,10,18,7,5,4,15,19,0,7,14,5,15,30,0,82,16,7,5,4,15,19,0,7,14,5,12,38,0,92,1101,846,303,185,1357,666,180,188,852,198,1570,13095,656,18708,29,11,10,6,41,35,11,6,29,10,31,157,1337,1597,1145,868,317,195,1407,718,196,196,891,209,1616,13293,1993,20408
127021512,286,84,526,192,28,1399,728,875,221,14,792,323,74,107,562,78,868,11553,526,15479,9,4,4,3,19,5,3,0,13,0,6,119,1210,1372,1127,1037,332,106,1139,554,155,190,862,162,1400,11858,1757,18249,0,0,0,0,0,0,0,0,0,0,0,12,0,11,27,6,8,7,13,16,4,7,14,0,11,28,5,92,27,3,8,7,13,16,3,7,14,0,11,35,5,102,1088,820,308,105,1119,518,143,180,808,160,1297,8957,436,13618,11,5,5,0,12,10,0,0,8,3,5,60,923,1023,1122,828,328,106,1137,547,150,190,833,162,1310,9054,1364,14742
127021513,368,127,603,258,47,1768,699,962,172,20,897,342,101,108,544,74,982,14567,617,18946,6,6,5,0,11,4,0,0,7,3,8,142,1373,1542,1154,1135,315,185,1321,616,198,187,911,203,1592,14968,2032,22261,0,0,0,0,0,0,0,0,0,0,0,12,0,10,17,6,3,0,17,15,4,3,6,0,3,20,3,67,17,6,3,0,17,15,4,3,6,0,3,33,7,79,1116,894,307,154,1282,581,180,177,865,188,1448,11688,527,17011,23,5,8,27,22,13,19,4,19,14,46,96,1123,1300,1154,902,315,180,1316,609,198,186,883,203,1501,11821,1655,18384
127021514,173,54,325,151,17,902,450,455,142,7,477,192,47,51,283,27,552,6566,296,8869,8,0,0,0,8,0,0,0,0,0,3,55,434,506,729,521,212,61,708,345,72,90,455,86,884,6769,748,10279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,8,3,0,5,0,0,4,10,0,28,4,4,5,0,8,6,0,5,0,0,4,10,0,33,715,421,204,61,694,336,65,86,446,82,825,5221,268,8065,9,3,3,0,3,0,0,0,0,0,9,28,357,402,727,424,211,61,704,338,69,91,451,82,831,5265,629,8503
127021515,525,125,915,288,35,2288,755,685,173,31,753,327,84,103,531,68,932,10821,491,14546,19,14,3,0,16,4,3,3,9,0,15,90,1271,1412,1460,921,336,140,1377,720,211,218,1065,189,1853,11200,1799,18248,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,5,4,3,7,9,0,3,5,4,9,18,0,57,11,5,4,3,7,9,0,3,5,4,9,23,0,62,1418,752,329,135,1345,688,197,204,1012,183,1726,8603,448,13903,23,7,6,4,16,13,7,3,11,8,8,93,1040,1202,1460,761,339,140,1371,712,206,213,1030,188,1747,8724,1492,15170
127021516,465,119,844,291,32,2180,885,904,221,13,825,387,103,114,539,64,986,13381,560,17619,21,13,6,0,11,13,4,0,9,3,19,98,1285,1447,1593,1099,374,143,1401,775,222,224,1011,184,1851,13769,1869,21249,0,0,0,0,0,0,0,0,0,0,0,6,0,6,18,0,8,4,8,14,0,6,12,3,11,27,0,73,18,0,8,4,8,14,0,6,12,3,11,34,0,79,1545,881,357,138,1378,745,218,209,966,177,1692,10229,479,15879,17,0,3,0,7,8,0,5,4,3,12,72,919,1024,1586,885,372,143,1399,767,216,216,984,184,1718,10334,1403,16987
127021517,166,53,312,124,16,894,429,407,111,8,395,167,46,34,220,43,428,5632,211,7514,9,0,0,0,4,0,0,0,3,0,3,52,383,448,696,478,179,55,626,303,91,77,387,96,740,5798,612,8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9,3,0,3,4,0,4,13,0,27,6,4,0,0,9,3,0,3,4,0,4,13,0,29,686,400,177,54,613,298,87,76,372,91,696,4466,208,6962,0,0,0,0,11,0,0,0,0,0,0,23,284,320,695,402,181,55,628,302,89,77,373,96,695,4498,491,7308
127021518,71,26,81,18,9,304,292,189,93,5,197,142,18,32,140,21,194,2672,153,3774,3,0,0,0,3,4,0,0,0,0,0,14,236,259,411,213,122,71,276,226,36,64,210,49,280,2704,393,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,6,11,11,0,4,6,0,0,15,0,40,12,0,3,6,11,11,0,4,6,0,0,16,0,47,395,183,115,66,263,212,38,61,194,49,255,2104,144,3387,4,0,0,3,3,7,0,0,0,0,0,12,198,214,407,184,128,71,276,222,36,62,197,49,257,2136,340,3648
127021519,459,121,790,224,99,2116,1092,930,289,23,921,463,90,142,671,80,923,11806,555,16382,15,12,3,0,12,4,0,3,4,0,5,125,840,1010,1771,1164,444,159,1419,837,210,264,1133,203,1716,12161,1490,19510,0,0,0,0,0,0,0,0,0,0,0,8,0,14,23,6,15,0,14,17,3,10,11,6,14,34,0,100,23,9,15,0,14,17,3,10,15,6,16,42,3,108,1738,955,421,157,1400,808,202,251,1074,197,1580,8937,470,14814,7,9,0,0,6,7,0,0,5,0,9,73,723,828,1770,970,434,159,1418,837,202,264,1095,200,1598,9045,1194,15755
127021520,255,72,448,119,13,1098,553,508,162,15,600,241,61,56,307,43,664,7039,303,9625,6,3,0,0,7,3,0,0,0,5,3,57,389,473,937,605,254,151,904,438,115,116,568,118,1114,7211,700,11197,0,0,0,0,0,0,0,0,0,0,0,5,0,10,7,0,0,0,6,3,4,0,3,4,7,10,3,29,7,0,0,0,6,3,4,0,3,4,5,22,3,36,848,514,238,84,862,398,103,109,444,106,944,5585,264,8808,81,5,13,67,36,39,3,3,111,9,100,33,322,511,937,520,255,151,904,442,108,116,561,118,1047,5636,592,9351
127021521,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,3,17,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,3,24,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,3,0,0,0,0,0,0,0,0,3,24,8,34
127031522,285,75,456,154,20,1252,743,895,237,9,756,329,76,122,578,77,841,10395,495,14342,14,0,3,0,9,3,7,3,11,3,8,92,865,990,1163,1035,337,77,1063,563,144,213,872,155,1292,10636,1375,16584,0,3,0,0,0,0,0,0,0,0,0,20,0,28,31,7,15,5,26,25,0,3,9,10,10,41,0,109,29,5,15,3,26,28,0,3,9,8,10,58,0,138,1117,838,321,69,1018,525,131,200,822,141,1169,7636,412,12191,16,12,4,4,14,9,0,4,4,5,8,44,670,760,1166,858,342,77,1061,559,139,217,829,155,1190,7736,1090,13087
127031523,303,79,481,130,21,1203,1090,1198,335,17,882,486,114,172,786,85,1046,13526,588,18632,13,11,10,0,9,9,4,5,5,0,12,89,840,976,1451,1343,470,150,1155,754,192,286,1095,173,1538,13745,1439,20813,6,0,0,0,0,0,0,0,0,0,0,29,6,38,47,10,15,4,38,32,8,17,25,3,16,76,8,191,48,11,15,4,38,32,8,17,31,3,15,107,8,231,1380,1048,447,139,1097,705,180,257,1012,158,1344,9740,459,15205,18,10,5,8,16,14,0,0,9,0,10,50,635,721,1449,1067,467,150,1150,747,192,279,1048,167,1375,9898,1101,16158
127031524,209,54,361,121,30,980,994,1410,323,14,826,414,95,123,1064,68,1186,13656,584,19050,5,9,3,0,3,6,0,3,0,0,3,73,1003,1096,1256,1536,408,106,1011,565,139,182,1279,122,1549,13843,1614,21129,48,38,3,0,0,4,0,3,55,0,40,792,32,973,65,14,19,3,38,41,7,4,44,12,35,134,4,303,111,55,26,3,38,45,9,5,94,12,75,923,36,1280,1132,1191,375,99,959,516,123,172,1094,113,1292,9112,444,14356,7,4,0,0,7,3,3,0,3,0,6,33,881,947,1250,1252,408,106,1005,561,128,174,1192,118,1372,10069,1361,16583
127031599,374,89,485,121,23,1229,584,769,121,10,556,268,72,112,503,51,565,7311,412,10249,3,7,0,0,3,0,0,0,9,0,0,72,1090,1187,985,980,222,70,864,489,152,206,885,136,1059,7504,1522,12670,0,0,0,0,0,0,0,0,0,0,0,4,0,10,25,12,13,4,19,20,3,13,4,3,9,13,10,81,25,9,13,4,19,20,3,13,10,3,9,19,10,93,948,772,202,63,831,457,142,189,833,127,930,5098,334,8644,16,9,5,0,10,5,0,0,11,0,8,59,760,856,984,794,217,70,856,485,143,206,850,132,947,5175,1108,9592
127031601,125,35,169,42,11,460,249,324,58,8,251,129,26,58,316,19,303,3511,155,4856,4,6,0,0,7,0,0,0,6,0,9,31,567,615,404,385,98,28,362,213,59,91,445,50,478,3582,731,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,3,4,0,4,5,0,4,12,0,25,3,3,3,0,4,4,0,4,4,0,9,12,0,28,386,308,94,21,355,202,56,86,429,50,431,2722,133,4328,11,4,0,0,8,4,0,4,7,0,8,28,455,490,404,320,98,28,361,206,56,91,438,50,439,2757,583,4847
127031730,69,13,162,69,8,363,208,518,61,5,375,115,41,21,267,9,453,9098,207,11000,0,0,0,0,0,0,0,0,0,0,4,79,627,716,287,554,81,18,437,162,52,33,333,28,616,9243,838,12080,8,6,0,0,0,0,0,0,8,0,4,70,6,90,3,5,0,0,4,0,0,0,4,0,0,14,0,18,9,12,0,0,4,0,0,0,8,0,5,78,5,110,275,422,83,18,429,158,43,32,303,28,512,6326,155,8203,4,0,0,0,0,0,0,0,0,0,0,43,460,508,287,429,83,18,434,159,47,33,311,28,524,6443,620,8822
127031731,311,71,433,140,25,1155,444,751,127,4,563,245,65,76,653,53,681,11169,449,14359,5,0,0,0,6,3,0,0,0,0,3,113,1891,2023,788,885,215,51,824,403,126,138,970,123,1114,11425,2365,17536,0,0,0,0,0,0,0,0,0,0,0,39,4,50,4,3,3,0,9,5,0,4,13,0,9,39,8,72,4,3,3,0,10,5,0,4,16,0,7,77,8,123,776,746,204,47,810,393,125,132,929,123,1019,8595,370,12414,4,9,5,0,3,7,0,3,7,0,4,77,1552,1653,786,762,209,51,819,398,125,138,947,123,1031,8754,1928,14192
127031732,363,103,540,179,23,1485,552,672,178,22,574,304,78,85,531,49,622,8077,405,11079,15,7,0,0,12,6,0,0,9,0,12,79,1052,1176,1022,852,276,142,940,527,159,163,902,154,1169,8335,1484,13737,0,4,0,0,0,0,0,0,0,0,0,11,0,16,27,8,14,3,19,14,3,14,9,8,15,25,3,87,27,10,14,3,19,14,3,14,9,8,15,34,3,104,973,708,254,139,895,493,142,146,851,146,1059,6067,321,9948,20,6,4,0,15,10,5,3,7,0,10,60,811,908,1018,727,267,142,935,523,149,158,865,156,1082,6160,1132,10965
127031733,172,52,323,107,12,825,615,827,154,5,756,297,65,72,444,54,740,10612,395,14084,30,12,5,17,28,14,6,0,32,7,45,71,632,789,858,934,223,68,969,432,124,123,649,115,1108,10799,1038,15692,0,0,0,0,0,0,0,0,0,0,0,17,0,18,19,6,3,0,8,14,5,3,13,0,10,34,0,76,19,6,3,0,5,14,5,3,13,0,9,45,0,90,808,747,206,50,928,406,114,119,575,104,933,7751,322,11487,28,7,8,17,25,9,5,4,29,14,46,42,468,588,860,756,220,68,961,430,121,121,613,115,986,7841,792,12163
128011529,142,46,260,73,13,672,1279,1245,503,25,518,584,104,172,1020,92,1047,11578,577,16950,15,4,3,3,10,4,5,3,16,3,12,65,416,535,1486,1295,581,110,603,709,140,228,1176,144,1319,11725,1008,18156,3,0,0,0,0,0,0,0,4,0,3,36,0,45,62,16,37,8,24,66,6,18,26,10,24,127,8,289,63,17,40,8,24,63,6,18,27,10,26,166,8,335,1416,1070,537,100,577,634,131,209,1096,124,1152,8530,484,13874,3,6,0,3,3,3,0,4,9,3,3,43,338,397,1489,1092,573,110,600,702,139,223,1129,144,1185,8736,822,14609
128011530,354,132,620,105,22,1344,1409,1318,508,36,678,632,124,208,1115,104,1155,12761,572,18483,17,12,5,0,7,11,3,0,3,10,6,85,747,874,1904,1463,657,374,909,913,197,322,1477,242,1781,12952,1342,20705,6,3,0,0,0,0,0,0,11,0,5,77,0,101,83,18,38,18,43,65,9,22,35,14,49,123,3,338,86,23,38,18,40,65,9,22,49,14,48,205,4,442,1766,1225,599,302,846,829,185,291,1332,225,1552,9658,475,15851,43,8,14,63,13,14,0,6,21,3,69,49,630,782,1897,1256,650,374,906,910,190,321,1402,240,1672,9904,1111,17072
128011531,285,97,427,110,16,1120,1261,910,516,29,611,612,101,194,728,105,846,9822,486,14496,16,11,4,0,9,5,0,9,8,4,10,83,685,811,1687,1011,680,262,783,857,164,268,1019,204,1284,10010,1185,16430,6,3,0,0,0,0,0,0,3,0,0,35,4,47,81,13,36,23,32,65,5,16,24,15,32,85,3,270,87,14,36,23,32,65,5,16,29,15,35,121,6,317,1576,852,636,235,730,765,153,243,943,185,1144,7590,388,12728,25,3,4,5,16,16,0,5,14,3,10,42,582,671,1687,874,676,261,775,850,159,263,980,204,1187,7751,976,13716
128011602,193,31,258,56,16,579,841,882,318,31,407,371,75,125,851,59,695,8036,395,11664,6,7,0,0,9,3,4,9,3,0,8,52,533,616,1025,958,371,112,494,479,100,181,1053,92,969,8142,941,12858,9,12,0,0,0,0,0,0,9,0,3,111,3,145,31,6,19,5,20,25,4,10,29,5,24,78,6,191,37,21,22,5,20,25,4,10,40,5,30,191,12,338,973,826,343,104,460,438,92,161,975,84,845,5971,304,9668,8,6,8,7,5,15,3,6,9,4,11,30,440,504,1024,846,367,112,489,477,98,175,1023,88,882,6192,759,10501
128011603,93,44,174,49,12,500,945,822,387,13,359,446,57,104,600,56,704,8395,391,12064,12,7,3,0,0,5,0,0,5,0,4,65,363,453,1127,885,465,75,436,556,78,151,693,104,884,8506,764,13015,0,3,0,0,0,0,0,0,4,0,5,36,0,54,43,12,35,7,25,49,3,9,22,13,24,87,0,217,39,17,41,7,25,49,3,9,26,13,25,125,4,264,1073,744,418,62,406,502,71,138,637,90,764,6124,316,9797,8,4,4,5,0,4,0,0,0,0,3,22,257,299,1124,763,460,75,431,551,74,153,666,104,794,6270,579,10360
128011604,212,72,295,62,20,878,1728,1534,741,23,602,799,144,243,1432,132,1284,15276,767,22290,15,6,5,0,0,14,0,6,10,4,10,102,1066,1207,2067,1652,851,143,708,998,210,344,1649,209,1593,15442,1854,24374,4,3,0,0,4,0,0,0,0,0,7,114,7,134,93,32,50,12,36,83,17,23,47,12,37,187,11,432,93,35,55,12,39,83,17,20,52,12,44,299,13,560,1959,1449,795,130,659,907,185,318,1543,194,1446,12137,662,19307,11,8,0,4,6,8,0,7,11,4,4,45,916,989,2063,1487,851,143,697,992,201,348,1598,209,1496,12476,1595,20862
128011605,28,3,35,9,3,87,211,199,94,4,93,102,19,23,114,16,186,2293,138,3201,0,0,0,0,0,0,0,0,0,0,0,21,60,76,241,198,104,3,104,120,27,29,142,15,220,2319,196,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,4,6,0,3,0,5,33,0,53,5,0,8,0,0,4,6,0,3,0,7,37,0,58,229,170,96,3,101,110,24,25,132,15,201,1686,109,2581,0,0,0,0,0,0,0,0,0,0,0,6,37,51,238,167,101,3,104,119,23,29,140,15,205,1731,150,2693
128011606,50,27,88,22,8,276,583,590,255,10,227,287,30,60,422,33,454,5956,282,8424,4,6,0,0,5,0,0,0,0,4,5,35,203,252,681,632,281,46,276,340,45,76,476,63,545,6013,487,8947,4,4,0,0,0,0,0,0,6,4,0,37,0,42,24,9,13,0,12,29,3,3,11,0,16,53,4,119,32,12,13,0,16,29,3,3,17,3,11,84,4,160,652,538,264,41,258,311,37,72,446,56,493,4558,243,7040,7,3,0,0,3,0,0,0,3,0,6,28,164,201,681,558,277,46,274,345,41,72,468,63,505,4668,412,7408
128021533,74,22,113,32,9,331,587,538,216,12,200,284,59,85,503,56,486,3747,211,6002,61,17,37,75,16,81,7,0,74,6,153,19,133,339,763,597,299,119,261,410,89,114,655,88,752,3805,351,6673,0,0,0,0,0,0,0,0,0,0,0,17,0,15,35,16,13,5,20,30,9,6,14,9,14,44,5,140,35,17,13,5,20,30,9,6,14,9,14,58,7,151,671,492,252,40,228,301,70,99,530,70,499,2721,166,4968,59,9,27,75,12,82,9,3,77,6,149,16,112,293,764,520,294,119,260,407,89,112,617,88,671,2790,288,5409
128021534,113,31,208,46,7,445,721,646,276,17,422,370,61,79,467,41,688,6787,317,9877,8,11,9,0,6,4,0,0,4,0,0,40,173,240,850,686,335,96,505,467,90,105,588,71,899,6871,498,10554,0,0,0,0,0,0,0,0,0,0,0,10,0,16,18,12,18,0,12,25,6,4,14,0,19,51,0,126,18,12,14,0,12,26,6,4,14,0,19,65,4,144,829,587,313,91,487,436,84,100,545,65,806,5249,276,8446,0,0,3,0,0,0,0,0,4,0,4,7,130,143,845,600,334,96,498,463,89,105,557,71,825,5319,409,8730
128021535,283,65,428,98,12,968,1446,1637,552,24,730,599,112,152,1247,89,1401,13029,643,19460,37,12,13,43,13,21,9,7,21,3,36,95,320,496,1775,1786,660,167,860,773,170,235,1556,159,1866,13223,977,20927,3,0,0,0,0,6,0,0,4,0,0,27,6,34,51,12,37,10,24,47,10,8,36,13,41,123,10,292,52,12,37,10,24,46,10,8,37,18,45,148,16,329,1687,1469,602,106,826,696,149,215,1412,142,1598,9744,506,16211,30,3,12,48,11,24,8,3,19,3,41,27,264,370,1774,1492,651,164,857,760,171,229,1471,159,1683,9923,784,16905
128021536,185,60,274,108,22,888,1385,1647,594,35,626,640,127,182,1291,99,1327,14040,636,20537,12,8,0,0,5,5,0,5,11,0,11,91,511,644,1696,1749,678,152,753,795,169,253,1481,161,1614,14237,1167,22063,0,0,0,0,0,0,0,0,4,0,0,40,0,42,57,20,23,3,36,52,13,16,29,9,23,159,7,335,60,20,23,3,36,52,13,16,27,9,31,196,5,375,1546,1404,637,98,696,710,153,217,1339,145,1370,10130,502,16420,87,10,9,48,14,21,7,13,19,9,3,36,431,581,1689,1435,671,152,750,786,172,243,1384,161,1405,10361,939,17378
128021537,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,23,3,30,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,5,0,0,0,0,0,0,0,0,4,23,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,4,16,12,33
128021538,310,118,457,95,26,1152,1589,1772,561,25,774,655,137,228,1789,120,1511,13908,615,21008,87,30,44,151,42,69,18,14,157,11,87,84,720,1073,2075,1934,747,366,1019,975,216,348,2259,247,2054,14089,1370,23238,8,3,0,0,0,0,0,0,9,0,4,93,3,120,89,35,48,12,50,76,19,22,36,17,47,167,9,401,97,36,48,13,50,76,19,22,43,17,49,261,12,523,1869,1604,658,183,913,810,181,301,1968,210,1719,10539,537,17827,104,38,41,164,47,90,21,21,171,21,101,51,604,956,2069,1682,745,366,1009,969,217,346,2182,247,1867,10851,1153,19306
128021607,186,49,259,76,17,718,1295,1434,490,24,621,607,124,195,1196,90,1134,10501,575,16174,15,3,3,0,8,4,0,4,4,3,7,63,362,460,1527,1525,576,87,739,731,154,259,1388,147,1403,10640,955,17356,3,0,0,0,0,0,0,0,0,0,3,27,0,35,69,26,42,7,40,65,14,19,38,12,36,112,10,314,74,29,46,7,40,65,14,19,38,12,38,143,12,353,1443,1220,518,78,689,653,140,225,1252,131,1187,7314,439,12774,12,5,5,0,9,10,5,4,6,3,6,29,323,384,1523,1253,576,87,731,721,155,249,1291,147,1223,7486,767,13510
