SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
113011257,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,8,3,8,9,111,20,24,18,0,0,187,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,5,4,0,0,16,0,0,0,10,0,13,60,44,24,163,0,0,0,0,3,0,0,0,0,3,0,0,6,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,3,10,60,10,13,0,0,0,96,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,18,0,3,10,34,18,17,13,5,0,96,0,0,0,0,0,0,0,0,0,0
113011258,0,0,0,0,0,0,3,0,4,12,0,0,0,0,0,5,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,4,4,93,11,18,11,3,0,133,0,0,6,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,11,50,50,25,143,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,44,12,5,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,13,14,24,18,16,17,7,0,101,0,0,0,0,0,0,0,0,0,0
113011259,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,4,3,10,5,17,4,5,3,0,0,47,0,0,0,0,0,0,0,0,0,0
113021260,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,6,4,0,13,0,0,3,10,12,11,0,3,0,37,0,0,0,0,0,0,0,0,0,5
113021261,0,0,0,0,0,5,3,7,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,9,3,28,5,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,12,0,0,16,0,0,9,27,11,22,22,8,0,94,0,0,0,0,0,0,0,0,0,0
113021262,0,0,0,3,0,3,4,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,12,15,15,12,3,0,58,0,0,0,0,0,4,0,0,0,5
113031263,0,0,0,0,0,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,3,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,10,0,0,0,13,9,7,20,8,0,63,0,0,0,0,0,0,0,0,0,0
113031264,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,4,4,0,22,0,0,0,0,0,0,0,0,0,0
113031265,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,4,0,3,0,29,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,0,3,4,26,7,8,11,0,0,60,0,0,0,0,0,0,0,0,0,0
113031266,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,14,5,0,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,11,0,3,0,3,4,7,4,0,0,29,0,0,0,0,0,0,0,0,0,0
113031267,0,0,0,4,0,3,15,5,7,33,0,0,0,0,0,0,6,4,4,13,0,0,0,0,0,5,3,0,0,13,3,20,8,118,11,15,3,6,0,187,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,3,0,0,8,0,30,42,19,18,8,0,3,0,114,0,3,5,0,5,0,3,0,0,23,0,0,0,0,0,0,9,4,3,22,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,7,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,0,0,0,0,17,0,4,0,24,0,0,0,0,0,27,0,0,0,0,0,3,12,10,4,31,5,7,3,39,22,24,15,10,0,125,0,0,0,0,0,0,0,0,0,0
113031268,0,0,0,0,0,0,5,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,91,16,9,4,0,0,163,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,10,0,8,11,12,5,0,0,0,0,35,0,0,0,5,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,6,0,0,5,10,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,3,8,15,5,9,4,3,0,34,0,0,0,0,0,0,0,0,0,0
113031269,0,0,0,8,3,5,3,14,8,36,0,0,0,0,0,4,3,6,0,9,0,0,0,8,0,4,0,0,0,24,3,25,20,175,44,7,7,0,0,284,0,0,0,3,3,0,0,0,0,5,0,7,12,0,0,0,0,0,0,27,12,133,124,179,44,24,14,4,0,533,0,11,3,10,9,0,3,3,0,25,0,0,0,4,0,0,8,3,4,23,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14,40,0,11,17,3,0,0,0,84,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,12,120,15,7,0,0,0,166,0,0,8,34,0,0,0,0,0,42,0,0,0,0,0,4,10,3,0,18,3,17,8,55,24,29,23,4,4,168,0,0,0,0,0,0,0,0,0,0
113031270,0,0,0,7,0,9,8,7,5,32,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,7,4,9,19,148,7,0,0,0,0,203,4,0,5,10,0,0,0,0,0,19,0,0,0,11,7,0,0,0,0,21,0,36,34,36,10,8,9,0,0,137,0,0,0,3,6,3,0,4,0,13,0,4,0,0,0,0,5,0,4,18,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,12,0,0,0,3,0,6,0,0,0,9,0,5,0,3,3,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,0,0,0,29,0,0,10,48,0,0,0,0,0,67,0,0,0,0,0,0,3,6,5,22,0,0,5,17,14,19,8,0,0,72,0,0,0,0,0,0,0,0,0,0
113031271,0,0,0,0,0,8,5,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,3,22,15,110,19,0,3,0,0,173,0,0,5,0,0,0,0,0,0,3,0,0,4,4,4,0,0,0,0,8,0,0,3,8,3,0,0,0,0,13,0,4,0,6,5,7,6,0,0,22,0,0,0,0,3,0,3,0,0,6,0,0,0,4,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,19,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,3,4,28,0,4,0,0,0,40,0,0,0,5,0,3,6,6,0,29,0,11,7,32,19,25,21,3,0,115,0,0,0,0,0,0,0,0,0,0
114011272,0,0,0,3,0,13,19,17,0,57,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,5,6,0,10,0,0,0,3,6,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,5,0,25,0,0,0,0,4,0,6,4,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,3,0,0,0,15,0,0,0,0,0,3,4,9,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,3,17,16,7,52,0,0,0,11,17,45,42,24,5,148,0,0,0,0,0,3,4,0,0,5
114011273,0,0,0,0,0,4,10,7,0,20,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,3,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,0,15,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,17,0,0,0,8,14,16,8,9,0,52,0,0,0,0,0,0,5,0,0,4
114011274,0,0,0,0,0,0,15,8,3,30,0,0,0,0,0,5,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,7,0,0,0,0,0,7,4,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,3,8,0,11,0,0,0,8,4,9,14,11,0,57,0,0,0,0,0,0,0,0,0,3
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,5,0,3,13,6,4,29,0,0,0,0,0,0,7,14,6,26,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,6,0,0,10,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,6,7,6,8,0,24,0,0,5,3,4,4,16,8,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,3,6,0,0,11,0,0,0,18,14,19,18,3,4,72,0,0,0,0,0,0,6,0,0,7
114011277,0,0,0,6,7,7,26,11,5,65,0,0,0,0,0,6,6,6,0,15,0,3,0,0,0,3,4,5,0,12,0,8,3,62,4,7,5,0,3,108,0,0,0,12,0,0,0,4,0,13,0,4,0,17,3,3,3,0,0,27,0,0,0,0,0,0,5,0,0,3,0,0,0,4,7,8,4,5,0,23,0,0,0,0,4,4,8,6,3,30,0,0,0,3,0,0,0,0,0,11,0,5,4,8,0,3,0,0,0,14,0,0,0,0,0,0,4,0,0,6,0,0,0,4,3,8,0,0,0,17,0,0,0,0,5,0,5,0,6,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,34,0,0,4,4,4,8,24,17,8,55,0,9,18,30,39,38,45,18,3,195,0,0,0,0,0,0,0,0,0,0
114011278,0,0,0,9,8,12,20,16,8,62,0,0,0,0,0,3,4,7,3,13,0,0,0,0,0,0,0,4,0,5,5,33,27,190,24,12,13,3,0,324,0,0,0,10,4,6,0,0,4,29,0,0,0,9,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,14,0,0,0,4,5,6,0,5,0,26,0,0,0,4,0,4,10,13,3,43,0,0,0,7,0,0,0,0,0,10,0,0,6,15,0,0,4,0,0,25,0,0,0,5,4,0,0,0,0,16,0,0,5,9,3,6,6,0,0,17,0,0,0,0,0,0,9,7,5,20,0,0,0,5,5,5,3,3,5,22,0,0,0,4,0,0,0,0,0,3,0,0,7,67,0,0,0,0,0,81,0,0,0,0,0,5,23,20,13,56,0,9,14,43,40,31,42,16,4,207,0,0,0,0,0,0,8,0,0,10
114011279,0,0,0,0,6,13,40,29,12,104,0,0,0,0,3,7,19,20,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,5,0,0,15,0,0,0,5,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,13,13,6,30,0,0,0,0,0,4,21,15,5,46,0,0,0,3,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,5,20,10,3,43,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,15,18,11,46,0,0,11,37,48,34,50,23,10,211,0,0,0,0,0,0,4,5,0,6
114011280,0,0,0,0,0,5,13,4,7,30,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,16,7,0,24,0,0,0,5,5,13,13,10,0,50,0,0,0,0,0,4,0,0,0,4
114011281,0,0,0,0,0,0,9,4,3,21,0,0,0,0,0,4,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,8,0,0,0,10,7,15,11,0,0,41,0,0,0,0,0,0,0,0,0,5
114011282,0,0,0,8,3,13,23,22,12,78,0,0,0,0,0,0,5,5,0,13,0,4,4,5,0,3,0,0,0,13,0,0,5,27,0,0,0,4,0,43,0,0,0,6,4,0,4,0,0,11,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,4,0,22,0,0,0,3,3,3,28,21,12,80,0,4,0,3,0,4,5,0,0,13,0,0,0,9,4,0,0,0,0,19,0,0,0,0,0,0,4,0,0,9,0,0,0,3,0,3,5,0,0,16,0,0,0,0,0,8,18,12,0,35,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,21,18,6,60,0,7,10,53,39,36,63,25,3,234,0,0,0,0,0,0,0,0,0,9
114011283,0,0,0,5,0,12,11,10,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,5,5,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,12,3,33,0,0,0,10,8,20,19,5,0,69,0,0,0,0,0,0,0,0,0,0
114021284,0,0,0,7,0,8,26,34,4,86,0,0,0,0,3,5,10,4,0,18,0,11,3,10,11,3,5,0,0,36,0,0,12,55,3,6,4,10,8,103,0,0,0,5,0,0,0,0,0,11,0,0,0,5,0,4,0,0,0,16,0,0,0,0,0,0,6,0,0,4,0,0,0,8,12,12,8,9,0,50,0,0,0,5,0,11,14,16,8,56,0,0,0,3,0,0,3,0,0,11,0,0,6,9,0,0,0,0,0,20,0,0,0,0,0,0,4,4,0,8,0,0,0,7,8,0,0,3,0,18,0,0,0,0,0,0,8,7,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,16,82,0,4,0,0,0,105,0,0,0,0,9,3,25,17,4,59,0,11,8,31,39,44,60,57,8,244,0,0,0,0,5,5,0,0,0,6
