SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
124031708,0,0,3,0,0,0,0,19,0,0,0,0,0,4,3,8,0,0,7,0,0,0,0,24,0,0,0,5,5,3,10,23,0,0,4,0,0,0,0,44,0,5,13,15,0,5,3,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,39,3,0,0,0,5,0,0,0,61,0,0,0,7,6,6,8,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,5,5,0,9,0,0,0,0,0,28,0,0,0,0,0,9,50,8,3,0,0,0,0,0,0,74,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,4,6,18,46,40,49,3,0,4,0,3,0,8,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,28,34,6,15,0,7,0,0,0,108
124041466,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,6,15,14,0,3,0,3,0,0,0,60,0,9,20,0,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,3,11,3,0,3,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,4,12,18,28,27,10,0,0,0,96,7,45,6,5,0,3,0,0,0,0,0,0,0,0,10,75,0,0,11,30,33,39,34,27,0,7,5,0,0,0,7,190,0,5,22,12,5,0,3,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,18
124041467,0,0,3,0,0,0,0,19,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,13,13,7,5,0,10,0,0,0,0,0,0,0,50,0,11,9,4,0,3,0,0,0,0,0,0,0,0,0,29,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,19,4,0,7,0,4,3,3,0,0,0,4,0,0,0,0,28,0,0,4,8,6,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,10,0,3,4,0,0,0,0,17,0,23,9,0,4,0,0,0,0,0,0,0,0,0,0,36,0,3,7,37,57,33,30,23,4,0,0,0,0,0,7,202,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7
124041468,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,17,0,8,12,10,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,5,9,5,0,4,0,0,0,4,0,0,0,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,8,22,12,22,3,0,0,0,0,0,0,42,116,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11
124051469,0,0,0,0,0,0,0,4,0,0,0,0,0,22,23,4,3,0,0,0,0,0,0,55,0,0,4,4,11,0,7,0,0,0,0,0,0,0,0,25,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,11,0,0,0,8,0,8,3,4,0,0,0,0,0,0,0,31,0,0,6,0,6,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,10,24,33,26,21,4,5,0,3,0,0,9,152,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,14,3,13,0,0,3,0,0,0,45
124051470,4,5,5,0,0,0,0,53,0,0,3,0,3,29,50,25,5,7,0,4,0,0,4,131,0,0,7,14,6,3,12,3,0,0,0,0,0,0,3,53,0,17,32,12,6,7,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,6,9,32,6,3,0,0,0,0,0,0,54,0,3,20,26,23,31,24,11,0,4,4,4,0,0,9,151,0,0,0,7,14,0,0,4,0,0,0,0,0,0,0,28,0,0,0,0,3,0,16,5,3,0,3,0,0,0,0,28,0,11,4,5,7,0,0,0,0,0,0,0,0,0,0,26,0,0,4,36,73,131,139,67,13,21,3,4,4,0,10,510,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,27,17,26,32,0,13,0,0,0,0,0,121
124051580,0,0,0,0,0,0,0,19,0,0,0,0,4,20,15,18,5,0,0,0,0,0,3,63,0,0,15,3,8,0,0,0,0,0,0,0,0,0,0,25,0,8,39,3,8,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,0,5,5,4,15,0,0,0,0,0,0,0,0,27,0,3,18,33,29,25,27,8,4,3,0,0,0,0,3,143,0,0,0,3,3,0,3,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,12,4,4,0,0,0,0,0,0,18,0,12,5,8,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,23,53,79,111,64,14,13,11,16,0,0,12,414,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,8,27,23,10,22,10,0,0,0,0,106
124051581,0,4,0,0,0,0,0,26,0,0,0,3,0,12,21,3,0,0,3,0,0,0,0,39,0,4,8,5,8,3,6,3,4,0,0,0,0,0,0,36,5,31,38,7,0,0,3,7,3,0,0,0,0,0,0,94,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,5,10,16,9,0,0,0,0,0,0,0,54,0,0,10,7,17,22,23,15,0,0,0,4,0,0,3,99,0,0,3,3,5,3,13,4,3,5,0,0,0,0,7,45,0,0,0,0,0,0,56,18,6,0,6,9,8,0,0,101,0,11,9,0,0,0,4,0,0,0,0,0,0,0,0,24,0,0,7,31,71,129,145,89,26,27,22,16,13,10,30,612,0,0,3,10,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,9,7,30,22,11,7,8,6,3,0,0,122
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,3,4,6,17,3,0,5,106,0,0,0,0,0,96,70,64,16,7,8,9,0,0,6,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,22,12,4,0,0,0,0,0,0,3,0,0,3,65,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,17,0,0,0,10,20,38,115,29,7,6,12,3,5,0,5,241,0,11,115,210,96,45,70,24,4,0,11,4,0,3,29,619,0,0,0,4,11,8,18,26,18,21,20,23,5,0,9,168,0,0,0,0,0,8,193,236,180,391,680,634,156,0,75,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,4,19,3,0,4,3,0,0,4,68,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,25,52,150,224,45,65,49,73,26,16,20,749
125011583,4,0,0,4,0,0,0,44,0,0,0,0,0,29,15,7,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,41,14,6,7,5,0,0,0,9,98,3,0,20,21,6,4,5,3,0,0,0,0,0,0,0,66,0,0,0,4,6,6,11,17,4,12,18,21,0,0,4,111,0,0,0,0,0,3,176,212,151,334,718,632,139,0,48,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,9,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,17,83,150,26,45,32,38,19,3,0,432
125011584,0,0,0,0,0,0,0,31,0,0,0,0,0,82,37,25,0,10,0,0,5,0,5,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,12,0,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,20,23,31,14,4,0,0,0,0,0,3,99,0,7,41,116,69,66,57,14,3,5,6,5,4,0,22,429,0,0,3,6,4,5,13,6,3,10,13,12,0,0,3,74,0,0,0,0,0,0,9,4,5,5,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,11,13,0,0,0,0,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,13,34,60,89,21,15,15,11,10,0,5,278
125011585,0,0,0,0,0,0,0,29,0,0,0,0,0,13,4,6,0,5,0,0,0,0,0,28,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,10,0,10,8,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,28,40,74,21,7,3,7,12,6,0,4,212,0,0,12,32,32,22,20,12,0,0,0,3,0,0,8,147,0,0,0,3,12,17,8,14,3,11,12,8,0,0,3,105,0,0,0,0,0,0,33,8,4,22,34,29,9,0,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,23,15,10,0,0,0,8,0,0,5,85,0,0,7,3,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,3,7,0,9,37,13,3,11,10,3,5,0,113
125011586,0,0,3,0,0,0,0,42,0,0,0,0,0,16,4,4,0,0,0,0,0,0,6,40,0,0,8,7,0,4,8,4,0,0,0,0,0,0,0,27,0,33,15,9,0,3,4,5,4,0,0,0,0,0,10,76,0,0,0,0,3,12,12,4,5,0,0,0,0,0,0,43,0,0,0,49,250,480,1078,519,129,129,121,137,41,11,112,3047,0,0,61,79,40,33,37,17,0,0,0,4,7,0,27,318,0,0,0,10,58,38,50,39,27,31,19,16,5,0,5,306,0,0,0,0,0,15,135,125,102,230,409,356,79,3,32,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,27,33,39,16,4,3,7,13,0,0,10,169,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,11,28,50,41,4,11,13,19,8,3,7,199
125011587,0,0,0,0,0,0,0,20,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,26,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,9,0,5,6,4,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,24,28,9,0,0,0,0,0,0,0,76,0,3,5,39,42,25,14,17,3,6,3,4,0,0,3,167,0,0,0,0,8,0,7,7,0,8,3,0,0,0,4,41,0,0,0,0,0,0,11,4,3,14,13,5,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,21,17,8,5,0,3,0,0,0,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,28,47,13,8,9,16,10,0,7,148
125011709,0,0,0,4,0,0,11,53,0,0,0,0,0,5,3,4,0,0,0,0,0,0,9,18,0,5,0,0,0,0,8,7,0,0,0,0,0,0,0,22,0,4,13,7,4,4,0,5,0,0,0,0,0,0,0,37,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,17,0,0,0,31,105,221,324,138,24,16,20,24,0,0,14,924,0,0,9,19,9,8,3,10,0,0,0,0,0,0,29,92,0,0,5,10,26,25,29,4,0,5,3,4,0,0,13,116,0,0,0,0,0,10,7,0,0,0,0,0,0,0,3,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,6,24,32,28,14,0,0,0,0,0,0,30,142,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,6,13,28,44,12,6,0,0,7,0,0,129
125011710,39,32,47,41,15,10,5,446,0,0,0,0,0,16,17,8,0,4,0,6,0,0,0,56,0,0,0,0,0,4,7,21,0,0,5,0,0,5,0,47,0,14,11,8,0,7,12,23,8,0,8,4,0,0,0,95,0,0,0,0,0,13,28,21,5,6,4,4,4,0,4,91,0,0,0,29,116,292,788,405,85,79,93,70,28,0,34,2010,0,0,4,16,19,5,11,12,0,9,5,5,4,0,5,81,0,0,0,4,26,25,65,44,11,21,21,14,10,3,5,263,0,0,0,0,0,3,10,14,4,3,0,0,0,0,0,42,0,0,0,0,0,4,6,3,10,0,0,0,0,0,0,22,0,0,3,20,27,54,64,55,9,4,17,11,5,6,5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,12,28,76,15,31,12,17,8,10,0,207
125021477,17,14,15,8,0,6,10,399,0,0,4,3,7,30,21,9,0,3,0,0,0,0,3,83,0,4,0,6,10,17,10,8,0,4,4,0,0,0,0,51,4,35,50,10,9,3,8,6,3,0,5,4,0,0,0,135,0,0,0,0,4,14,8,9,6,3,0,4,0,0,0,63,0,0,0,41,174,344,603,194,19,32,16,13,10,5,26,1472,0,19,62,78,91,55,39,8,3,8,0,3,0,3,17,389,0,0,0,14,40,19,70,42,16,14,15,9,4,0,7,252,0,0,0,0,0,3,18,9,0,4,0,0,0,0,0,35,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,19,0,0,4,37,69,69,89,25,4,9,14,4,0,0,8,318,0,0,0,3,4,4,0,4,0,0,0,0,0,0,0,14,0,0,0,0,6,19,22,42,20,13,8,9,7,3,0,155
125021478,5,3,0,4,5,4,6,286,0,0,0,3,3,29,24,11,0,0,0,6,0,0,0,71,0,0,10,6,3,5,6,3,0,0,0,0,0,0,0,34,3,26,25,10,0,0,3,7,4,0,0,0,0,0,8,83,0,0,0,3,4,4,10,5,0,0,0,0,0,0,0,25,0,0,0,40,169,282,395,137,27,24,12,12,9,0,22,1123,5,25,69,77,93,57,44,8,0,7,7,10,5,0,16,414,0,6,13,21,59,30,59,36,3,9,5,6,0,0,4,240,0,0,0,0,0,5,9,3,0,0,0,0,0,0,0,29,4,3,3,0,0,0,3,0,0,0,0,0,0,0,0,19,0,0,4,18,38,35,41,25,12,0,9,3,0,0,3,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,18,7,3,14,14,7,0,0,84
125021711,3,0,0,7,0,0,0,119,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,21,0,3,0,6,6,4,3,4,0,0,0,0,0,0,0,22,0,12,18,3,7,5,3,0,0,0,0,0,0,0,0,37,0,0,0,0,0,8,14,7,0,0,0,0,0,0,0,29,0,0,0,13,116,122,220,67,15,9,8,6,0,0,17,597,3,11,16,18,17,3,4,0,0,0,0,0,4,0,0,86,0,0,5,33,62,21,62,10,7,7,13,5,3,0,0,232,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,22,11,14,31,10,3,0,6,9,3,0,4,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,17,64,34,34,14,21,0,10,4,203
125021712,16,14,25,31,3,0,5,406,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,20,0,0,3,4,0,4,6,5,0,0,0,0,0,0,0,23,3,30,28,5,0,0,5,0,0,0,0,0,0,5,0,73,0,0,0,0,7,8,18,3,0,0,0,0,0,0,0,54,0,0,0,26,102,191,288,106,14,5,13,20,4,0,8,790,0,5,15,12,14,13,6,0,0,0,0,0,0,0,5,78,0,0,17,48,74,36,63,47,8,9,0,6,0,0,0,309,0,0,0,0,0,6,26,4,0,0,4,5,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,18,32,31,29,11,0,9,0,5,3,0,5,162,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,10,24,102,57,66,58,39,14,3,0,385
125031479,5,10,0,0,0,0,38,130,0,0,0,0,0,76,82,84,4,8,4,0,0,0,24,292,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,14,0,39,39,13,0,0,4,5,0,0,0,0,0,0,7,105,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,18,0,0,0,3,8,24,42,17,0,4,0,0,0,0,3,112,5,9,94,333,264,232,269,130,26,24,20,27,14,8,78,1525,0,0,0,10,24,18,9,16,18,29,15,10,0,0,9,153,0,0,0,0,0,0,7,4,0,4,11,0,0,0,9,37,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,3,16,31,42,45,54,6,3,0,3,5,0,72,283,0,0,10,4,3,8,0,4,0,0,0,0,0,0,3,29,0,0,0,0,5,26,51,57,13,3,26,40,13,0,9,261
125031480,0,0,0,0,0,0,0,89,0,0,3,8,10,185,224,152,56,39,16,48,7,0,12,764,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,14,4,20,28,9,3,0,0,0,0,0,0,4,0,0,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,6,8,3,0,0,0,0,0,0,17,0,5,57,143,136,140,158,47,14,5,9,14,0,0,48,788,0,0,0,5,17,9,13,3,3,0,0,10,0,0,4,64,0,0,0,0,0,0,8,8,4,6,5,3,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,8,18,38,44,25,0,5,3,0,0,0,12,169,0,0,6,3,3,6,0,6,0,0,0,0,0,0,0,22,0,0,0,0,4,16,16,33,4,10,14,21,11,4,3,129
125031481,9,8,0,5,0,4,6,206,0,0,0,4,5,80,106,68,15,4,4,11,0,0,4,305,0,0,3,8,0,0,4,0,0,0,0,0,0,0,0,17,0,16,26,3,3,0,3,0,0,0,0,0,0,0,4,65,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,0,0,4,32,30,69,27,0,9,0,4,0,0,0,185,3,39,227,359,253,237,247,76,10,29,9,16,6,6,52,1573,0,0,0,6,12,15,34,27,18,20,23,13,4,0,11,181,0,0,0,0,3,54,353,299,141,329,673,493,136,0,58,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,16,55,47,20,3,3,8,5,0,3,9,184,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,10,19,80,193,36,36,53,60,30,16,11,543
125031483,5,4,4,3,6,6,8,199,0,0,6,5,3,154,161,125,28,13,3,6,0,4,8,504,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,35,8,0,4,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,9,34,19,27,5,7,0,0,0,0,0,0,111,5,28,255,541,432,470,454,177,34,52,38,35,11,6,90,2627,0,0,0,4,5,8,12,6,9,13,7,0,0,0,3,77,0,0,0,0,0,10,85,53,3,10,25,25,11,0,3,228,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,13,15,35,43,24,4,3,0,9,3,3,6,175,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,46,115,156,41,36,54,90,34,11,11,608
125031484,7,20,6,11,5,0,6,363,0,0,5,3,9,139,198,133,28,23,16,27,6,3,13,602,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,21,8,57,57,12,9,5,0,0,0,3,0,4,0,0,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,12,14,9,3,0,0,0,0,0,0,4,49,3,15,163,287,279,310,282,129,28,34,22,24,14,15,45,1646,0,0,0,0,10,12,11,10,11,6,11,5,0,0,3,87,0,0,0,0,0,10,87,23,0,17,47,29,10,0,4,243,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,23,51,80,77,35,15,3,4,3,0,0,12,318,0,0,0,5,0,5,0,0,3,0,0,0,0,0,0,18,0,0,0,4,11,23,58,172,34,43,43,39,29,10,5,472
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031713,0,4,7,0,0,0,0,124,0,0,5,5,3,42,47,25,7,4,3,0,0,0,3,148,0,0,6,15,12,9,7,0,0,0,0,0,0,0,0,50,6,70,93,17,3,3,0,3,0,0,0,0,0,0,8,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,14,5,0,0,0,0,0,0,0,0,35,6,17,101,154,141,121,94,45,17,17,9,17,9,4,21,781,0,0,0,9,13,0,9,4,0,0,0,0,0,0,0,40,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,17,0,7,3,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,7,10,36,57,48,21,6,3,9,4,0,0,3,214,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,4,11,11,14,18,0,0,4,0,0,0,0,57
