SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
212041317,0,7,..,764,67,829,9,840,..,106,46,149,0,154,..,29,8,32,0,32,..,318,239,552,4,558,..,82,30,112,0,116,..,8,3,11,0,11,..,26,0,28,0,28,..,13,0,15,0,15,..,10,10,19,0,19,..,7,3,10,0,10,..,19,3,19,0,19,..,14,0,14,0,14,..,21,12,28,0,28,..,70,0,70,0,70,..,69,33,98,5,102,..,81,0,83,0,83,..,172,81,259,0,255,..,393,120,515,8,518,..,57,11,66,0,66,..,35,4,37,0,37,..,70,61,133,4,136,..,15,12,28,0,28,..,1681,1294,2980,15,2988,..,508,291,798,3,804,..,5306,3053,8355,53,8410,..,68,70,141,463,606,1785,5372,3128,8498,523,10800,4167,..,..,..,..,4167,..,7,0,7,0,7,..,85,10,93,0,95,..,0,0,0,0,0,..,788,593,1387,9,1393,..,785,689,1480,15,1489
212041318,0,0,..,180,16,193,0,196,..,37,10,45,0,45,..,11,0,11,0,11,..,619,551,1174,5,1177,..,17,0,21,0,21,..,8,6,6,0,6,..,16,0,16,0,16,..,4,0,3,0,3,..,9,0,6,0,6,..,8,7,12,0,12,..,5,3,13,0,13,..,10,5,17,0,17,..,10,9,16,0,16,..,29,0,29,0,29,..,32,10,35,0,35,..,36,0,35,0,35,..,88,39,124,0,129,..,180,45,228,0,225,..,38,9,51,4,52,..,19,3,26,0,26,..,29,22,56,0,56,..,20,4,23,0,22,..,930,726,1661,6,1668,..,154,60,218,0,218,..,2846,1802,4644,21,4671,..,61,30,89,189,273,1387,2908,1827,4731,211,6325,2974,..,..,..,..,2974,..,0,0,0,0,0,..,65,9,74,0,74,..,0,0,0,0,0,..,412,259,676,4,679,..,226,154,377,0,378
212041459,0,16,..,980,85,1067,10,1072,..,61,30,91,0,91,..,19,0,22,0,22,..,113,82,189,4,198,..,28,19,44,0,44,..,3,0,4,0,4,..,18,4,23,0,23,..,13,8,20,0,20,..,25,5,35,0,35,..,10,0,8,0,8,..,25,3,26,0,32,..,14,0,14,0,14,..,45,16,66,0,66,..,59,0,59,0,59,..,25,5,24,3,28,..,78,3,80,0,80,..,68,40,105,0,105,..,221,43,269,3,267,..,53,15,66,0,70,..,77,9,82,0,85,..,14,4,23,0,23,..,17,12,24,0,24,..,403,245,649,5,655,..,474,149,629,16,642,..,3043,895,3944,47,3987,..,64,28,88,366,449,1800,3105,928,4032,410,6236,3864,..,..,..,..,3864,..,4,0,4,0,4,..,131,27,156,0,153,..,0,0,0,0,0,..,154,67,216,0,221,..,206,135,335,6,345
212041460,0,5,..,797,63,864,8,870,..,69,21,95,0,95,..,6,4,12,0,13,..,613,593,1199,10,1213,..,15,13,31,0,31,..,11,0,9,0,9,..,24,4,20,0,20,..,18,5,22,0,22,..,40,16,56,0,57,..,7,0,4,0,4,..,17,3,26,0,26,..,21,5,24,0,24,..,44,22,70,0,70,..,88,4,90,0,90,..,42,3,47,0,47,..,70,0,73,0,73,..,159,66,225,4,224,..,350,72,425,4,426,..,59,17,76,0,76,..,64,5,70,0,70,..,48,26,78,0,78,..,47,19,67,0,67,..,984,768,1754,6,1759,..,565,209,775,16,785,..,4427,2161,6589,49,6640,..,97,58,154,390,540,2666,4523,2223,6745,437,9842,5585,..,..,..,..,5585,..,0,0,0,0,0,..,179,33,213,3,216,..,0,0,0,0,0,..,291,171,462,0,462,..,236,151,388,0,392
212041563,0,50,..,1283,142,1424,10,1435,..,93,32,129,0,131,..,0,0,0,0,0,..,73,30,104,0,103,..,12,7,19,0,19,..,12,6,24,0,24,..,107,8,115,0,115,..,84,45,128,0,128,..,52,25,79,0,79,..,18,3,16,0,22,..,27,21,47,0,47,..,48,0,58,0,58,..,179,109,288,0,290,..,62,3,62,0,66,..,37,9,42,0,42,..,100,9,114,0,114,..,72,18,88,0,89,..,273,32,304,0,309,..,51,26,73,0,78,..,353,74,423,5,427,..,21,8,24,0,24,..,58,28,88,0,88,..,161,125,280,3,286,..,1442,632,2078,18,2099,..,4929,1634,6561,56,6622,..,115,86,202,810,1016,2598,5043,1722,6766,870,10228,5424,..,..,..,..,5424,..,11,0,11,0,11,..,339,104,446,9,449,..,0,0,0,0,0,..,74,49,124,0,126,..,342,282,626,0,628
212041564,0,10,..,369,36,406,8,410,..,18,4,20,0,22,..,0,0,0,0,0,..,31,17,46,0,46,..,5,0,8,0,8,..,8,5,20,0,20,..,17,0,21,3,23,..,39,14,55,0,55,..,7,7,15,0,15,..,0,0,0,0,0,..,30,10,43,0,43,..,32,3,36,0,36,..,7,0,10,0,10,..,30,0,30,0,30,..,13,3,15,0,15,..,32,3,34,0,34,..,24,3,24,0,24,..,90,8,102,0,102,..,29,11,38,0,38,..,32,8,43,0,43,..,11,4,18,0,18,..,55,19,74,0,74,..,54,24,81,0,78,..,1165,478,1641,13,1657,..,2210,751,2962,28,2989,..,102,42,141,242,387,1110,2306,791,3101,272,4478,2254,..,..,..,..,2254,..,0,0,0,0,0,..,166,35,202,0,202,..,3,0,3,0,3,..,35,9,51,0,48,..,137,91,223,0,229
212041565,0,18,..,288,25,313,3,315,..,60,19,75,0,75,..,5,0,8,0,8,..,525,386,913,8,918,..,3,0,3,0,3,..,9,6,9,0,9,..,32,4,38,0,37,..,3,0,3,0,3,..,15,4,21,0,21,..,3,0,8,0,8,..,17,4,22,0,22,..,37,3,43,0,41,..,45,17,61,0,61,..,36,0,34,0,39,..,18,5,29,0,29,..,74,0,72,0,72,..,36,15,46,0,51,..,159,23,185,3,184,..,69,18,88,0,88,..,74,4,80,0,80,..,27,10,38,0,38,..,104,43,152,0,152,..,647,429,1075,0,1076,..,294,36,332,3,333,..,3154,1329,4480,20,4507,..,76,42,114,271,386,2686,3231,1364,4595,297,7573,5552,..,..,..,..,5552,..,0,0,0,0,0,..,161,30,190,0,190,..,0,0,0,0,0,..,309,182,492,5,489,..,339,157,500,3,504
212041566,0,43,..,678,43,726,5,735,..,74,4,75,0,75,..,11,4,11,0,11,..,434,191,621,4,624,..,7,4,13,0,16,..,8,0,11,0,11,..,64,0,64,0,64,..,22,0,21,0,22,..,16,0,16,0,21,..,12,0,12,0,12,..,27,0,31,0,31,..,8,0,12,0,12,..,52,17,62,0,62,..,48,0,47,0,47,..,25,5,32,0,30,..,61,0,61,0,61,..,24,0,27,0,28,..,160,7,169,0,167,..,43,4,42,0,50,..,142,3,146,0,144,..,19,4,25,0,25,..,159,21,177,3,184,..,530,204,737,3,741,..,361,46,405,5,417,..,3984,922,4908,47,4945,..,70,14,84,134,216,2436,4052,930,4987,179,7603,5107,..,..,..,..,5107,..,36,0,36,0,36,..,133,8,142,5,142,..,0,0,0,0,0,..,481,156,640,4,646,..,1124,392,1516,19,1528
212051319,0,33,..,527,22,552,3,556,..,135,12,148,0,147,..,52,11,64,0,64,..,8,0,8,0,8,..,108,30,138,0,138,..,0,0,3,0,3,..,27,0,22,0,22,..,52,8,60,0,62,..,45,8,52,0,52,..,18,0,16,0,17,..,53,15,75,0,73,..,0,0,0,0,0,..,25,7,34,0,33,..,43,0,45,0,45,..,86,5,98,0,100,..,43,0,43,0,43,..,27,0,22,0,22,..,199,10,213,0,211,..,95,14,105,6,109,..,69,4,71,0,71,..,54,8,59,0,59,..,13,4,16,0,16,..,134,30,164,0,168,..,261,34,294,7,302,..,3645,716,4364,36,4398,..,33,17,54,322,374,5056,3678,736,4412,357,9829,10336,..,..,..,..,10336,..,10,0,10,0,10,..,124,8,125,4,130,..,6,0,6,0,6,..,526,158,680,5,685,..,1679,508,2186,17,2207
212051321,0,120,..,1024,56,1087,0,1082,..,59,10,63,0,68,..,44,3,45,0,45,..,17,3,18,0,18,..,128,36,165,0,165,..,7,0,3,0,3,..,54,4,53,0,53,..,68,5,73,0,73,..,16,3,17,0,17,..,5,0,5,0,5,..,34,10,43,0,43,..,6,0,6,0,6,..,18,0,17,0,17,..,15,0,15,0,15,..,83,10,90,0,90,..,24,0,22,0,28,..,36,0,35,0,35,..,151,10,158,0,158,..,29,0,28,0,34,..,309,21,334,0,332,..,18,3,23,0,23,..,7,0,8,0,8,..,123,24,149,0,149,..,264,30,289,0,292,..,5259,1195,6453,24,6473,..,39,13,57,271,331,4154,5303,1211,6514,292,10955,8307,..,..,..,..,8307,..,17,0,17,0,17,..,101,0,101,0,101,..,0,0,0,0,0,..,1347,320,1670,6,1679,..,3600,1314,4915,32,4947
212051322,0,131,..,1106,58,1163,3,1167,..,62,7,75,0,75,..,38,7,43,0,39,..,22,10,27,0,27,..,78,30,108,0,108,..,0,0,0,0,0,..,51,0,51,0,51,..,60,11,72,0,71,..,19,3,27,0,27,..,7,0,8,0,8,..,18,5,20,0,20,..,3,0,3,0,3,..,21,3,20,0,20,..,25,0,25,0,25,..,98,9,110,0,110,..,36,0,36,0,36,..,11,5,15,0,18,..,165,13,176,0,175,..,41,4,42,0,42,..,311,17,327,0,327,..,38,9,46,0,46,..,18,4,14,0,14,..,179,45,226,0,226,..,264,35,291,7,298,..,5417,1377,6790,25,6821,..,31,10,39,434,476,3316,5445,1389,6833,466,10611,6847,..,..,..,..,6847,..,10,0,10,0,10,..,145,8,152,0,152,..,3,0,3,0,3,..,1366,388,1755,4,1759,..,3491,1474,4969,20,4984
212051323,0,43,..,618,25,639,3,641,..,67,5,72,0,72,..,49,0,45,0,45,..,4,3,8,0,8,..,91,41,135,0,135,..,8,3,13,0,13,..,32,0,32,3,35,..,22,4,27,0,31,..,38,5,43,0,43,..,12,0,13,0,8,..,39,6,48,0,48,..,0,0,0,0,0,..,8,0,8,0,8,..,12,0,12,0,12,..,59,3,62,0,65,..,14,0,14,0,14,..,9,0,9,0,9,..,89,0,91,0,100,..,23,0,23,0,23,..,115,0,119,0,122,..,22,0,27,0,27,..,3,0,3,0,3,..,94,11,103,0,105,..,174,14,193,0,197,..,3526,689,4218,28,4249,..,37,0,37,236,277,3673,3565,693,4258,266,8198,7386,..,..,..,..,7386,..,21,0,23,0,23,..,80,8,86,3,81,..,0,0,0,0,0,..,722,152,869,5,873,..,2234,702,2941,22,2965
212051324,0,55,..,736,26,769,10,778,..,128,23,155,0,155,..,56,12,70,0,67,..,11,3,18,0,18,..,107,33,136,0,138,..,9,4,9,0,9,..,37,0,36,0,37,..,56,4,58,0,58,..,32,5,35,0,35,..,12,0,16,0,15,..,42,9,47,0,47,..,0,0,0,0,0,..,21,0,26,0,26,..,22,0,18,0,18,..,79,5,84,0,81,..,21,0,22,0,22,..,17,0,17,0,17,..,137,6,145,0,146,..,41,3,47,0,47,..,137,10,142,0,142,..,24,0,27,0,27,..,6,0,3,0,3,..,136,39,170,0,170,..,230,26,254,5,260,..,4028,798,4823,46,4868,..,29,6,32,257,293,4608,4052,808,4859,300,9769,9222,..,..,..,..,9222,..,20,0,20,0,20,..,131,9,133,0,133,..,0,0,0,0,0,..,629,157,781,9,789,..,2213,662,2871,27,2902
212051325,0,44,..,703,53,754,4,753,..,236,38,269,0,272,..,24,0,31,0,36,..,42,15,60,0,57,..,62,19,83,0,81,..,22,5,31,0,31,..,53,0,54,0,54,..,38,11,49,0,49,..,44,3,44,0,44,..,13,0,13,0,13,..,39,0,43,0,43,..,4,3,8,0,14,..,63,6,75,0,75,..,40,0,38,0,42,..,83,5,93,6,95,..,46,0,46,0,46,..,38,4,38,0,38,..,207,8,218,0,223,..,71,0,73,0,73,..,152,12,170,0,170,..,30,7,45,0,45,..,25,5,29,0,29,..,303,107,403,6,410,..,319,49,364,8,370,..,4369,820,5190,52,5244,..,58,4,63,251,313,4352,4422,825,5252,298,9903,8980,..,..,..,..,8980,..,8,0,8,0,8,..,226,15,245,0,245,..,0,0,0,0,0,..,584,144,728,4,734,..,1323,412,1735,18,1760
212051326,0,40,..,609,30,636,6,645,..,305,85,390,0,390,..,74,15,82,0,83,..,34,9,37,0,37,..,102,29,128,0,128,..,8,3,13,0,13,..,45,0,46,0,46,..,33,0,33,0,33,..,51,13,61,0,61,..,20,0,22,0,22,..,80,22,104,0,104,..,6,0,6,0,6,..,24,5,30,0,30,..,41,6,47,0,47,..,80,6,90,0,89,..,57,0,57,0,57,..,15,0,15,0,15,..,195,11,199,0,203,..,117,8,126,0,126,..,90,10,100,0,98,..,36,8,44,0,44,..,9,5,13,0,12,..,174,46,213,4,217,..,294,50,343,9,353,..,4512,953,5468,48,5518,..,40,8,52,388,436,5594,4548,962,5513,440,11547,11424,..,..,..,..,11424,..,12,0,12,0,12,..,149,21,169,0,166,..,0,0,0,0,0,..,340,85,431,4,434,..,1368,422,1789,26,1816
212051327,0,27,..,519,19,540,0,542,..,215,40,255,5,256,..,33,4,39,0,39,..,11,3,19,0,19,..,64,18,78,0,78,..,19,0,22,0,22,..,35,0,37,0,37,..,52,4,59,0,59,..,45,3,46,0,46,..,11,0,12,0,12,..,32,0,37,0,37,..,0,0,0,0,0,..,11,6,19,0,19,..,24,0,24,0,24,..,52,0,52,0,52,..,24,0,25,0,25,..,20,0,23,0,23,..,121,4,124,0,124,..,31,0,36,0,36,..,129,5,135,0,135,..,28,8,33,0,33,..,28,5,41,0,41,..,100,30,130,0,130,..,287,31,319,5,322,..,4078,874,4953,30,4981,..,49,18,62,405,468,5189,4130,884,5019,432,10635,10276,..,..,..,..,10276,..,24,0,24,0,24,..,168,10,179,0,179,..,3,0,3,0,3,..,757,203,959,6,969,..,2357,809,3164,26,3190
212051567,0,25,..,530,18,545,0,546,..,23,22,48,3,50,..,21,0,21,0,23,..,8,0,10,0,10,..,27,5,30,0,30,..,0,0,0,0,0,..,29,0,29,0,29,..,44,3,49,0,49,..,8,0,5,0,5,..,7,0,6,0,6,..,13,3,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,31,0,31,..,76,3,76,0,75,..,35,0,34,0,34,..,20,0,20,0,20,..,160,5,162,0,167,..,38,0,42,0,42,..,48,6,49,0,50,..,20,0,16,0,16,..,12,0,7,0,7,..,121,20,142,0,145,..,179,11,186,3,190,..,2402,299,2700,19,2713,..,13,3,14,330,344,1556,2415,300,2715,349,4615,3314,..,..,..,..,3314,..,3,0,3,0,3,..,82,3,92,0,92,..,0,0,0,0,0,..,304,40,350,0,350,..,1565,280,1846,5,1847
212051568,0,41,..,778,54,834,8,842,..,99,50,148,5,152,..,48,3,46,0,46,..,19,0,20,0,20,..,76,20,93,0,93,..,0,0,0,0,0,..,66,0,66,0,64,..,11,5,15,0,15,..,9,0,11,0,11,..,7,0,7,0,7,..,33,10,44,0,44,..,5,0,5,0,5,..,8,0,8,0,8,..,68,0,68,0,68,..,84,6,87,0,87,..,57,5,62,0,62,..,21,3,27,0,27,..,231,12,243,0,243,..,49,0,50,0,50,..,89,7,90,0,92,..,17,5,26,0,26,..,4,0,0,0,4,..,111,23,136,4,136,..,248,29,276,7,282,..,3055,660,3712,55,3768,..,32,11,48,312,358,1458,3092,668,3762,366,5581,3176,..,..,..,..,3176,..,4,0,4,0,4,..,75,11,87,3,86,..,0,0,0,0,0,..,249,76,329,3,330,..,1355,546,1903,17,1916
213011328,0,0,..,202,20,218,7,222,..,40,5,49,0,49,..,19,0,21,0,21,..,0,0,0,0,0,..,6,0,6,0,9,..,11,6,16,0,16,..,3,0,3,0,3,..,9,0,6,0,6,..,47,10,57,0,57,..,3,0,3,0,3,..,5,0,12,0,12,..,23,4,27,0,27,..,16,4,15,0,15,..,35,5,36,0,36,..,5,0,7,0,7,..,57,0,57,0,57,..,8,0,8,0,8,..,108,7,114,0,114,..,33,3,34,0,34,..,21,0,26,0,26,..,11,3,15,0,15,..,7,0,10,0,10,..,231,158,391,3,389,..,304,59,367,11,370,..,1286,390,1677,20,1695,..,16,10,21,252,273,1600,1305,397,1698,267,3569,3348,..,..,..,..,3348,..,6,0,6,0,6,..,51,16,68,0,68,..,0,0,0,0,0,..,67,32,105,0,105,..,91,48,138,0,137
213011329,0,9,..,219,18,239,0,240,..,44,3,47,0,47,..,9,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,101,21,121,0,121,..,9,0,9,0,9,..,3,0,3,0,3,..,21,0,21,0,21,..,8,4,12,0,12,..,0,0,0,0,0,..,20,0,20,0,20,..,28,6,32,0,32,..,79,10,87,0,87,..,7,0,7,0,7,..,137,3,137,0,139,..,19,3,23,0,23,..,238,12,252,5,253,..,63,6,72,0,70,..,23,4,24,0,24,..,10,0,18,0,18,..,55,20,79,0,79,..,1130,570,1701,17,1717,..,304,86,394,9,399,..,2711,882,3592,28,3620,..,21,14,37,149,183,1299,2736,892,3623,178,5103,2730,..,..,..,..,2730,..,0,0,0,0,0,..,163,10,170,0,170,..,0,0,0,0,0,..,293,111,406,0,406,..,107,42,147,5,151
213011331,0,0,..,166,17,191,0,191,..,41,5,45,0,45,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,125,33,160,5,166,..,14,4,26,0,26,..,0,0,0,0,0,..,30,12,42,0,42,..,7,3,8,0,8,..,3,0,3,0,3,..,18,4,24,0,24,..,40,12,54,0,54,..,75,0,75,0,75,..,3,3,9,0,9,..,118,8,130,0,130,..,28,9,34,0,34,..,229,15,247,0,247,..,62,13,69,0,74,..,20,0,20,0,20,..,10,4,14,0,14,..,71,24,94,0,94,..,345,248,594,3,599,..,280,72,347,3,349,..,1843,617,2455,13,2470,..,35,15,47,166,223,1418,1878,631,2504,182,4110,2891,..,..,..,..,2891,..,0,0,0,0,0,..,221,32,251,0,250,..,0,0,0,0,0,..,66,33,102,0,102,..,50,30,82,0,82
213011332,0,4,..,142,12,153,0,153,..,186,31,213,0,213,..,5,0,5,0,5,..,9,0,4,0,4,..,3,0,3,0,3,..,149,80,229,0,231,..,5,0,5,0,5,..,5,0,10,0,10,..,49,8,58,0,55,..,7,3,6,0,6,..,10,9,15,0,15,..,47,6,54,0,54,..,57,10,61,0,61,..,24,0,28,0,28,..,8,0,8,0,8,..,48,0,53,0,53,..,3,0,3,0,3,..,84,3,93,0,93,..,86,24,112,0,107,..,9,0,15,0,15,..,12,0,14,0,14,..,75,29,105,0,105,..,426,221,649,5,656,..,342,79,420,3,423,..,2499,687,3183,13,3201,..,34,7,40,257,295,3133,2530,694,3222,270,6628,6267,..,..,..,..,6267,..,0,0,0,0,0,..,431,53,485,0,485,..,8,0,8,0,8,..,152,70,221,0,215,..,99,42,140,0,141
213011333,0,7,..,205,33,233,0,233,..,50,12,61,0,61,..,7,0,7,0,7,..,3,0,3,0,3,..,5,6,8,0,8,..,162,104,268,0,267,..,3,0,3,0,3,..,4,0,4,0,6,..,34,8,44,0,44,..,9,0,11,0,11,..,5,0,5,0,5,..,57,15,67,0,67,..,50,23,79,0,79,..,95,4,99,0,99,..,4,8,10,0,10,..,111,7,120,0,120,..,17,4,22,0,22,..,228,18,248,0,248,..,83,27,113,0,113,..,22,8,26,0,26,..,20,5,30,0,30,..,82,30,118,0,118,..,1065,898,1964,10,1972,..,613,253,865,10,880,..,3152,1625,4779,26,4811,..,34,26,66,378,446,1750,3191,1655,4843,403,6997,3636,..,..,..,..,3636,..,0,0,0,0,0,..,239,56,298,0,300,..,7,0,7,0,7,..,158,110,264,0,267,..,75,31,115,0,110
213011334,0,6,..,650,68,726,8,732,..,89,21,112,0,113,..,3,0,3,0,3,..,9,0,8,0,8,..,11,3,13,0,13,..,121,58,179,0,185,..,13,0,13,0,13,..,9,5,17,0,17,..,35,11,49,0,52,..,12,5,15,0,15,..,8,0,9,0,9,..,119,4,122,0,123,..,112,39,155,0,155,..,87,5,93,0,93,..,10,0,10,0,10,..,124,4,132,0,138,..,15,0,15,0,15,..,243,11,256,0,257,..,107,18,121,3,121,..,33,17,51,0,51,..,28,7,35,0,35,..,45,21,64,0,64,..,1582,1286,2868,15,2883,..,862,293,1161,20,1183,..,4831,2157,6992,57,7049,..,65,37,105,791,890,2262,4896,2194,7092,847,10201,4905,..,..,..,..,4905,..,0,0,0,0,0,..,403,137,540,5,546,..,7,0,7,0,7,..,213,114,332,3,335,..,130,63,195,0,195
213011335,0,4,..,486,53,541,3,544,..,43,4,44,0,51,..,3,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,97,62,157,0,157,..,22,0,22,0,22,..,7,0,3,0,3,..,32,11,41,0,41,..,7,6,10,0,10,..,3,3,5,0,5,..,87,12,96,0,96,..,48,34,79,0,82,..,131,3,133,0,135,..,0,0,3,0,3,..,170,6,176,0,176,..,15,0,14,0,14,..,311,15,327,4,331,..,54,26,77,3,81,..,23,9,29,0,32,..,13,9,26,0,26,..,40,23,57,0,57,..,1599,1352,2952,27,2974,..,612,164,782,9,787,..,4096,2152,6251,48,6299,..,67,28,89,775,867,1531,4159,2185,6343,826,8701,3294,..,..,..,..,3294,..,0,0,0,0,0,..,204,47,250,0,257,..,0,0,0,0,0,..,337,237,573,3,575,..,173,106,283,0,283
