SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
217011423,121,41,37,61,81,79,92,36,13,561,1093,582,503,648,856,1037,1003,422,161,6305
217031471,54,43,31,29,33,39,43,25,16,313,537,331,329,338,403,485,551,389,131,3494
217031472,196,117,133,108,133,115,126,88,36,1052,2176,1387,1657,1409,1489,1553,1536,1056,502,12765
217031473,93,51,41,59,65,87,67,34,6,503,1037,578,556,658,754,901,813,303,77,5677
217031474,83,72,34,54,72,72,74,37,26,524,868,518,507,527,656,959,740,427,186,5388
217031475,106,94,83,70,79,88,73,48,33,674,1258,821,729,729,993,1086,863,501,198,7178
217031476,76,35,48,50,80,97,71,35,10,502,523,277,366,393,574,772,730,292,81,4008
217041477,113,70,71,70,95,106,75,44,15,659,1389,767,781,728,929,1091,830,381,128,7024
217041478,153,100,86,75,111,102,126,64,40,857,1839,973,917,1090,1297,1480,1491,676,245,10008
217041479,432,276,208,268,231,215,163,122,68,1983,4206,2608,2850,2685,2817,2857,2443,1422,525,22413
217041480,183,115,122,140,142,113,115,92,64,1086,2052,1372,1694,1605,1674,1761,1679,956,549,13342
297979799,0,0,0,11,3,9,0,0,0,23,0,0,6,16,3,14,4,0,0,43
299999499,501,403,707,880,652,410,198,23,9,3783,1143,1131,1819,1736,1393,1074,613,152,29,9090
301011001,259,156,143,146,149,128,77,32,35,1125,3236,1965,2140,2298,2177,2123,1690,693,253,16575
301011002,80,59,47,49,72,75,39,9,5,435,1449,1078,637,956,1181,1027,788,330,102,7548
301011003,148,105,91,88,115,119,75,63,22,826,2747,1766,1531,1895,2099,1936,1784,1044,427,15229
301011004,253,145,173,141,165,138,114,43,15,1187,3343,2055,2401,2503,2284,2415,2006,931,314,18252
301011005,59,37,41,36,31,39,26,5,0,274,747,359,482,537,492,516,484,200,54,3871
301011006,90,83,58,71,98,77,80,39,43,639,2151,1549,974,1455,1841,1769,1314,634,215,11902
301021007,139,120,95,76,151,149,122,82,40,974,2098,1665,1170,1530,2131,2460,2476,1628,699,15857
301021008,61,54,21,36,50,46,35,29,20,352,1050,773,445,722,928,897,792,549,213,6369
301021009,249,158,130,153,169,157,99,38,10,1163,3622,2174,1959,2356,2485,2227,1798,919,235,17775
301021011,88,70,38,57,73,44,22,13,0,405,1933,1012,932,1309,1298,954,593,266,54,8351
301021012,286,166,110,141,137,130,87,40,16,1113,4136,2671,2321,2625,2658,2165,1564,809,324,19273
301021013,183,114,71,96,125,115,84,79,51,918,2312,1669,1220,1530,2007,2079,1957,1585,790,15149
301021550,46,29,25,24,45,36,33,17,7,262,316,173,161,212,285,371,409,184,38,2149
301021551,123,76,66,80,132,170,152,84,30,913,694,471,361,580,1091,1935,2189,995,171,8487
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,10
301031015,83,62,50,41,78,61,46,29,12,462,1430,814,625,1042,1274,1159,835,492,224,7895
301031016,145,80,68,82,105,68,52,43,19,662,2429,1333,1179,1752,1870,1366,1007,665,256,11857
301031017,41,48,58,56,49,18,27,7,0,304,891,577,890,821,704,449,297,106,35,4770
301031018,104,44,78,99,62,64,37,23,0,511,1677,937,1353,1379,1135,1057,782,434,119,8873
301031019,105,50,33,85,71,39,17,12,4,416,2577,1064,806,1783,1564,844,541,223,50,9452
301031020,182,106,103,116,161,103,102,68,71,1012,2570,1615,1511,1928,2304,2004,1476,727,364,14499
301031021,225,129,121,164,147,113,73,72,70,1114,3062,1714,2133,2301,2138,1696,1365,855,412,15676
302011022,115,60,85,55,69,46,26,13,0,469,1659,879,1174,1219,1031,808,625,324,104,7823
302011023,105,61,46,67,63,68,70,23,21,524,2026,1413,1024,1485,1520,1358,949,510,210,10495
302011024,84,58,76,78,61,38,58,50,46,549,1685,1117,1191,1408,1154,1008,966,803,510,9842
302011025,93,63,77,57,64,45,28,15,10,452,1828,1242,1915,1549,1271,867,704,469,203,10048
302011026,101,58,55,52,61,43,31,11,5,417,1621,1027,848,1204,1125,934,722,350,89,7920
302021027,127,88,90,101,111,104,77,87,109,894,2178,1378,1436,1717,1671,1502,1388,1060,577,12907
302021028,122,130,193,149,80,76,66,72,122,1010,1355,1553,2687,1625,1112,958,837,779,522,11428
302021029,64,38,66,40,50,42,20,21,10,351,1236,836,913,963,833,727,515,414,172,6609
302021030,64,28,28,30,32,24,8,15,9,238,899,476,656,664,635,477,315,238,180,4540
302021031,141,121,154,146,103,85,55,13,13,831,2599,1895,2586,2385,2114,1413,839,383,217,14431
302021032,98,64,105,85,71,46,38,25,14,546,1179,834,1413,1079,842,702,483,238,145,6915
302021033,96,61,56,60,63,34,39,38,53,500,1277,791,1057,1000,867,741,606,522,300,7161
302021034,97,72,70,88,77,59,30,15,14,522,2223,1204,1366,1722,1566,1048,703,320,200,10352
302031035,115,78,76,94,65,63,42,23,23,579,1722,1228,1389,1383,1174,1081,851,559,213,9600
302031036,0,10,43,33,12,3,6,0,0,107,3,15,40,35,18,5,3,0,0,119
302031037,14,27,43,26,24,25,25,0,0,184,151,214,524,349,263,295,195,71,18,2080
302031038,79,55,81,71,57,48,28,8,8,435,1321,802,1323,1267,918,700,450,209,75,7065
302031039,131,63,100,103,110,60,40,28,55,690,2094,1103,1709,1847,1436,1097,773,459,293,10811
302031040,89,115,240,157,109,84,52,31,13,890,1630,1624,3276,2281,1659,1302,909,424,202,13307
302041041,222,114,150,139,129,94,60,55,16,979,3554,2136,2322,2620,2250,2004,1587,811,208,17492
302041042,108,40,53,92,100,82,47,31,10,563,1926,947,880,1429,1581,1324,935,484,165,9671
302041043,46,30,37,41,59,31,17,11,8,280,622,407,437,528,637,453,400,207,85,3776
302041044,56,39,19,54,73,54,45,35,36,411,1115,712,423,763,1219,982,786,507,327,6834
302041045,159,85,117,124,81,68,92,85,128,939,2653,1341,2238,2351,1481,1323,1219,1014,485,14105
302041046,177,136,197,130,116,75,47,27,18,923,1582,1182,1981,1397,1043,884,705,381,184,9339
303011047,106,95,87,90,92,62,22,8,10,572,2643,1633,1636,2015,1983,1152,651,294,138,12145
303011048,83,59,82,70,50,50,21,10,9,434,1292,858,1378,1233,903,606,380,186,103,6939
303011049,101,75,104,102,73,58,59,45,67,684,2129,1246,1937,1954,1425,1118,935,688,386,11818
303011050,94,63,82,79,60,45,30,7,3,463,1114,858,1283,1087,838,787,576,248,93,6884
303011051,127,103,62,81,97,103,63,52,39,727,2943,2106,1450,2098,2324,2312,1818,1066,377,16494
303021052,97,128,159,100,89,76,51,31,13,744,1523,1924,2944,1950,1421,1059,694,306,118,11939
303021053,150,123,199,150,166,95,83,49,52,1067,2631,2465,3601,2821,2359,1709,1128,684,405,17803
303021054,39,46,86,42,50,25,23,8,4,323,668,907,1165,724,620,457,273,141,51,5006
303021055,70,81,173,87,67,74,52,30,22,656,1309,1494,2738,1736,1187,984,651,311,128,10538
303021056,141,69,66,93,78,58,43,14,16,578,1897,1143,1137,1371,1364,856,577,322,218,8885
303021057,53,57,57,55,43,42,32,38,44,421,1174,770,1035,1061,847,623,485,276,146,6417
303021058,62,189,211,93,64,49,37,25,18,748,676,2173,2773,1089,684,533,312,214,142,8596
303021059,82,85,104,93,88,113,58,39,23,685,1470,1418,1596,1460,1279,1181,895,617,278,10194
303031060,127,116,168,134,102,77,51,26,14,815,2714,1913,2651,2380,1754,1592,1318,632,236,15190
303031061,38,62,91,49,26,24,25,11,0,326,800,995,1205,812,661,535,520,356,92,5976
303031062,75,68,45,55,55,54,21,12,3,388,1852,1256,821,1279,1387,928,727,483,147,8880
303031063,172,166,159,155,172,125,70,76,55,1150,2886,2200,2667,2436,2172,1545,1018,655,290,15869
303031064,99,73,58,70,54,47,34,18,0,453,2658,1351,1614,2040,1365,1023,649,265,53,11018
303031065,121,145,177,127,95,63,46,43,55,872,1623,1850,2246,1643,1078,866,626,632,421,10985
303031066,93,78,46,67,67,50,40,25,12,478,2421,1474,986,1801,1692,1184,958,665,264,11445
303041067,66,58,88,54,47,26,26,24,6,395,871,778,1355,888,594,492,384,265,80,5707
303041068,106,64,108,126,101,64,38,14,9,630,1868,1310,2029,1753,1484,1117,709,383,166,10819
303041069,39,85,83,45,33,27,23,20,11,366,690,686,908,666,514,465,464,343,133,4869
303041070,68,86,67,55,57,36,24,14,9,416,1416,1124,1242,1211,921,733,429,293,194,7563
303041071,125,67,61,70,79,69,33,15,22,541,2508,1331,1164,1811,1671,1146,691,411,208,10941
303051072,128,86,88,78,66,50,38,17,0,551,1962,963,1327,1548,1001,831,855,413,116,9016
303051073,291,169,206,227,136,107,86,63,67,1352,4897,2769,3600,3953,2659,2293,1789,672,212,22844
303051074,128,65,89,92,55,29,22,0,0,480,2636,1123,2147,1958,1114,712,395,116,22,10223
303051075,173,118,71,124,124,75,37,22,25,769,3747,2057,1775,2749,2176,1771,1057,507,264,16103
303051076,227,120,187,156,116,83,54,31,20,994,1910,1211,1751,1371,1117,971,726,437,219,9713
303061077,127,58,58,77,58,41,21,16,6,462,2069,1251,1185,1297,1116,900,630,379,198,9025
303061078,169,107,155,149,86,74,66,21,10,837,2598,1821,2686,2292,1569,1472,1105,426,90,14059
303061079,86,75,118,69,54,43,33,17,9,504,1352,1245,1805,1300,989,874,811,477,174,9027
303061080,209,153,198,180,137,113,107,60,29,1186,3290,2151,2809,2779,1926,1974,1786,977,393,18085
304011081,63,45,34,49,44,66,29,18,4,352,1416,890,744,1120,1021,897,845,521,192,7646
304011082,75,49,38,72,54,47,28,7,6,376,1371,801,854,1052,942,856,792,321,102,7091
304011083,45,27,26,41,29,22,14,5,0,209,886,465,571,703,511,440,367,151,34,4128
304011084,80,34,40,43,68,53,66,39,27,450,1803,1096,855,1336,1493,1263,955,577,331,9709
304011085,36,17,13,26,32,22,23,3,6,178,847,530,362,566,616,702,560,201,52,4436
304021086,98,54,40,62,90,57,34,20,4,459,2350,1294,890,1541,1665,1239,889,531,130,10529
304021087,80,44,15,40,67,60,37,28,22,393,1346,879,336,765,1143,947,823,508,274,7021
304021088,84,56,31,46,71,42,36,26,4,396,2240,1255,798,1524,1664,1222,1202,623,206,10734
304021089,43,24,17,26,40,24,10,0,6,190,990,650,243,630,778,500,340,167,50,4348
304021090,86,41,26,57,50,42,33,25,11,371,2090,1166,746,1441,1437,973,719,651,226,9449
304021091,57,39,17,36,45,47,26,48,93,408,1042,788,287,643,976,795,518,343,278,5670
304031092,82,59,27,38,48,40,32,11,9,346,1763,1049,615,1113,1275,879,612,327,213,7846
304031093,46,24,21,32,44,46,35,36,39,323,1026,632,544,775,819,589,509,281,139,5314
304031094,93,110,103,98,77,60,56,30,11,638,2370,2563,1994,2039,1667,1139,980,512,167,13431
304031095,60,38,35,59,40,37,33,18,10,330,1156,852,892,923,919,688,595,335,98,6458
304031096,71,267,163,80,52,52,40,34,10,769,1314,4661,2029,1296,882,730,740,462,119,12233
304031097,49,76,97,60,52,42,28,21,14,439,1192,1698,1905,1353,966,693,595,427,181,9010
304041098,91,221,157,88,75,44,29,9,6,720,1555,1602,1868,1362,1107,714,470,249,108,9035
304041099,0,0,0,0,6,0,0,0,0,6,3,0,7,0,12,0,3,6,0,31
304041100,93,52,62,70,47,33,30,30,23,440,1363,798,1017,1035,922,656,653,588,402,7434
304041101,109,77,77,90,80,58,31,11,7,540,1837,1082,1253,1468,1277,889,601,332,174,8913
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,156,104,56,96,129,126,50,34,16,767,3611,2160,1227,2337,2806,1978,1601,1043,329,17092
304041104,107,66,57,99,75,45,37,12,16,514,2765,1362,1256,1945,1782,1065,943,400,165,11683
305011105,57,205,365,235,142,128,75,24,0,1231,660,3039,3970,1967,1390,1175,736,309,62,13308
305011106,38,142,334,159,100,53,30,20,10,886,415,1603,3815,1759,901,529,288,126,71,9507
305011107,52,55,110,66,51,60,47,35,48,524,787,1005,1164,925,946,725,457,242,114,6365
305011108,62,113,223,153,96,93,73,34,0,847,592,1357,2643,1496,1133,1086,839,435,180,9761
305011109,81,94,234,153,131,143,116,80,65,1097,1163,1207,2863,1946,1573,1512,1249,662,281,12456
305011110,128,499,513,252,187,92,75,40,17,1803,1157,3690,4185,2077,1395,835,553,262,79,14233
305011111,38,112,263,109,57,62,46,13,6,706,530,1115,2383,1232,637,511,324,105,32,6869
305011112,136,141,283,197,165,106,65,32,5,1130,1854,2156,3792,2452,1956,1384,880,362,119,14955
305021113,50,34,42,39,48,31,20,0,3,267,927,537,613,792,723,543,266,110,41,4552
305021114,53,57,70,69,73,62,35,22,8,449,1315,774,968,1196,1181,970,604,293,104,7405
305021115,46,86,129,92,67,48,31,13,0,512,688,1000,1541,987,748,553,360,177,53,6107
305021116,33,34,36,35,46,40,10,3,3,240,1006,696,655,837,887,616,298,108,31,5134
305021117,170,133,234,164,122,91,63,41,39,1057,2502,1870,2930,2575,1896,1233,724,350,232,14312
305021118,61,61,71,37,49,48,17,12,5,361,1324,919,1141,1125,1031,680,441,144,51,6856
305031119,25,57,88,42,39,22,29,28,19,349,462,682,1243,612,455,334,243,180,96,4307
305031120,47,70,59,58,59,28,15,8,7,351,1127,977,1184,1051,987,601,393,203,53,6576
305031121,64,47,78,75,61,71,39,14,8,457,872,709,888,834,818,734,522,300,103,5780
305031122,71,73,118,87,92,64,38,29,20,592,1644,1402,1931,1613,1501,1213,804,462,185,10755
305031123,48,26,31,30,30,16,12,3,3,199,1113,585,466,771,804,457,249,108,70,4623
305031124,47,78,100,85,104,72,39,22,18,565,688,786,1211,934,1014,903,654,399,177,6766
305031125,62,33,26,42,49,43,24,15,6,300,1013,579,498,790,757,617,419,221,66,4960
305031126,70,163,148,80,83,52,27,15,6,644,1364,2601,2352,1441,1109,629,385,191,97,10169
305031127,50,62,85,48,49,32,17,7,8,358,763,919,1011,712,672,491,323,156,43,5090
305031128,72,210,588,316,151,110,65,50,18,1580,1029,2303,6561,3220,1832,1473,918,504,178,18018
305031129,36,34,29,18,30,25,15,7,0,194,750,614,536,566,685,472,263,112,39,4037
305031130,54,94,174,73,67,38,20,15,9,544,1104,1296,2048,1205,1017,635,406,196,83,7990
305031131,106,123,147,114,87,68,34,23,13,715,1646,1581,2423,1710,1451,1042,631,338,200,11022
305041132,108,100,63,82,131,93,43,31,18,669,2863,2111,1347,1871,2312,1570,977,465,192,13708
305041133,32,54,62,38,33,28,29,25,9,310,685,1131,1191,769,670,511,430,234,52,5673
305041134,115,93,49,85,112,59,42,18,30,603,2315,1427,956,1551,1715,1108,729,350,182,10333
305041135,75,117,190,104,99,73,40,32,18,748,1734,1990,2831,1804,1594,1149,711,291,92,12196
305041136,52,51,76,61,60,31,32,5,3,371,878,1071,1235,885,864,540,317,147,38,5975
305041137,63,137,187,86,62,62,40,27,12,676,1482,2798,2920,1706,1264,961,768,410,119,12428
306011138,70,51,43,53,58,44,22,14,3,358,1227,637,535,859,866,746,439,169,48,5526
306011139,159,102,116,132,202,197,121,53,15,1097,1862,1015,1115,1483,1854,1970,1613,718,160,11790
306011140,38,26,32,46,41,50,20,9,0,262,740,401,386,521,625,530,355,151,27,3736
306011141,214,105,108,174,171,92,51,20,12,947,3175,1669,1318,2151,2203,1571,1000,480,214,13781
306011142,258,212,197,204,202,189,118,65,20,1465,3321,2097,2255,2418,2372,2064,1462,643,153,16785
306011143,89,61,91,94,127,104,75,33,8,682,887,527,701,768,1007,1046,818,301,81,6136
306021144,235,116,119,126,97,69,33,19,5,819,2155,1143,1232,1231,1067,777,482,237,28,8352
306021145,215,365,764,418,364,374,306,106,32,2944,1246,1537,2995,1817,1650,1566,1178,471,115,12575
306021146,159,86,112,108,100,81,80,56,35,817,1471,863,952,1058,1146,1026,1011,623,230,8380
306021147,379,198,245,199,211,91,72,60,57,1512,2757,1488,1651,1515,1549,1119,819,381,133,11412
306021148,240,143,143,150,156,134,91,42,37,1136,2113,1160,1251,1321,1287,1262,886,415,143,9838
306021149,178,130,80,137,132,77,50,21,21,826,1929,1200,1085,1340,1482,1350,953,421,199,9959
306021150,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
306021151,253,153,154,138,112,102,68,36,3,1019,1249,803,916,805,755,735,541,283,89,6176
306021152,125,109,107,79,93,81,57,28,3,682,829,700,754,701,695,636,527,273,74,5189
306021153,148,100,83,96,82,81,35,20,9,654,1878,1057,1127,1190,1303,1023,715,313,71,8677
306021154,142,191,235,153,141,82,55,29,14,1042,883,798,1136,908,868,747,566,376,241,6523
306021155,149,67,99,84,79,60,47,22,23,630,1083,583,642,645,604,517,486,253,96,4909
306021156,120,70,93,99,119,94,66,31,13,705,1477,785,975,1086,1319,1116,900,468,230,8356
306021157,137,120,127,126,117,101,90,36,7,861,943,661,700,663,669,647,563,231,56,5133
306031158,97,74,63,59,82,76,79,40,10,580,777,444,393,490,625,787,672,283,83,4554
306031159,243,125,152,114,120,127,89,60,29,1059,1758,971,1210,972,1042,1239,1054,668,336,9250
306031160,223,120,101,157,161,167,130,54,21,1134,1393,729,755,919,1078,1400,1121,471,143,8009
306031161,235,111,182,171,179,184,170,85,20,1337,1754,960,1157,1130,1414,1845,1655,839,239,10993
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
306031163,133,13,22,8,12,16,6,4,0,214,749,480,393,277,253,213,92,31,5,2493
306041164,168,92,88,97,139,112,99,38,12,845,1214,598,578,761,1007,1127,877,402,107,6671
306041165,67,83,182,95,94,126,121,55,14,837,622,448,964,728,745,901,754,336,76,5574
306051166,245,170,166,142,180,138,156,90,68,1355,1996,1197,1330,1177,1405,1509,1642,972,405,11633
306051167,166,111,78,60,132,162,110,57,15,891,896,536,418,446,736,1062,899,430,112,5535
306051168,156,51,64,103,85,121,72,32,0,684,847,405,374,610,720,882,634,291,63,4826
306051169,167,81,83,102,115,147,151,95,42,983,1563,730,590,957,1226,1563,1525,749,203,9106
306051170,299,182,241,160,170,160,124,79,38,1453,2173,1254,1581,1255,1481,1450,1340,954,340,11828
307011171,114,67,80,49,71,64,34,25,26,530,865,520,551,468,598,604,435,214,74,4329
307011172,270,175,225,164,128,100,99,78,41,1280,1995,1025,1366,1097,1012,962,747,437,143,8784
307011173,148,90,114,90,83,88,66,38,10,727,1355,721,777,787,723,753,607,359,137,6219
307011174,106,46,48,66,70,67,55,41,7,506,799,365,425,430,522,618,490,304,97,4050
307011175,102,65,128,86,74,60,59,44,25,643,823,440,635,477,523,529,413,266,73,4179
307011176,222,157,140,130,114,93,63,50,46,1015,1470,967,958,908,817,779,515,289,120,6823
307011177,161,83,103,85,129,127,83,40,15,826,1244,535,652,691,834,878,672,359,109,5974
307011178,92,67,53,59,73,89,65,34,3,535,673,369,356,393,587,642,560,228,47,3855
307021179,184,88,86,88,149,162,121,132,88,1098,1558,809,726,859,1163,1524,1408,884,237,9168
307021180,193,113,102,105,95,111,64,37,13,833,1549,926,835,859,995,1067,820,450,163,7664
307021181,59,37,48,37,59,66,32,25,4,367,510,311,365,334,462,516,394,251,81,3224
307021182,138,93,84,63,80,80,74,39,14,665,1186,690,562,603,734,751,633,407,224,5790
307021183,373,281,240,220,248,199,125,65,40,1791,3746,2128,2054,1992,2186,2028,1617,898,356,17005
307031184,81,61,41,46,80,62,53,42,21,487,962,494,478,520,693,745,694,406,121,5113
307031185,55,38,38,44,56,80,71,33,15,430,674,406,310,414,622,769,737,312,115,4359
307031186,103,42,48,48,101,77,107,42,6,574,827,439,377,490,702,822,809,409,115,4990
307031187,86,46,58,52,45,73,67,43,18,488,811,471,515,504,599,719,883,554,236,5292
307031188,124,80,59,91,90,108,122,51,13,738,1054,562,531,654,808,1084,1036,430,78,6237
307031189,331,163,145,137,178,174,140,127,70,1465,2894,1790,1729,1436,1765,2051,2027,1366,465,15523
308011190,224,167,204,189,147,107,51,22,6,1117,1726,968,1199,1068,975,729,331,135,16,7147
308011191,234,124,156,166,156,198,120,68,18,1240,1561,737,924,966,979,1174,788,392,93,7614
308011192,345,220,272,292,205,192,78,36,32,1672,3554,1893,2239,2217,1763,1437,646,254,79,14082
308031205,178,128,140,118,114,77,51,26,13,845,1397,1004,1077,867,817,799,584,327,147,7019
308031206,53,31,29,43,39,50,31,17,0,293,355,193,152,237,268,346,266,109,20,1946
308031207,124,59,61,90,86,87,89,51,37,684,1022,453,530,612,650,925,932,523,158,5805
308031208,155,105,93,120,122,70,46,30,12,753,1833,1083,1260,1193,1087,1058,841,512,188,9055
308031209,76,153,320,291,173,105,45,16,0,1179,913,657,707,807,795,708,435,175,29,5226
308031210,330,162,160,206,158,113,54,31,11,1225,3208,1588,1774,1768,1304,1275,924,405,126,12372
308031211,103,68,86,64,61,44,28,9,3,466,997,634,754,646,574,586,396,215,74,4876
308031212,97,51,51,47,75,82,69,37,7,516,400,272,216,259,384,568,535,245,65,2944
308031213,193,131,162,123,118,122,45,43,23,960,2183,1350,1441,1482,1293,1238,915,611,191,10704
308031214,120,93,89,68,59,49,29,28,15,550,1055,682,788,619,571,552,512,343,166,5288
308031215,179,87,119,128,73,104,57,16,19,782,1637,967,1064,1064,819,804,600,317,205,7477
308031216,89,90,71,54,64,56,38,28,17,507,1020,758,849,636,743,708,590,415,175,5894
308031217,60,63,62,54,54,70,44,24,7,438,506,446,481,397,436,505,334,189,71,3365
308031218,57,46,32,46,69,67,37,13,9,376,623,366,308,404,467,615,486,198,43,3510
308031219,146,87,61,97,103,120,67,28,10,719,832,484,421,562,658,774,590,226,51,4598
308031220,78,55,78,68,74,59,46,23,5,486,550,328,330,370,403,483,372,146,30,3012
308031221,0,0,0,0,0,0,3,0,0,3,5,0,0,3,0,4,10,3,0,25
308031222,115,102,84,89,113,93,47,35,21,699,1496,1270,959,853,1011,945,639,512,306,7991
308031223,294,218,264,268,309,320,152,101,53,1979,3737,2253,2190,2410,2646,2926,2302,1310,480,20254
308041528,224,161,143,175,171,188,129,76,18,1285,1845,902,1023,1129,1104,1237,880,559,147,8826
308041529,187,119,124,108,107,95,67,51,38,896,1210,722,820,815,720,646,394,246,120,5693
308051530,161,63,65,140,194,196,133,34,8,994,997,449,446,738,1104,1475,1129,403,67,6808
308051531,168,74,87,103,132,128,84,33,22,831,2236,1112,1101,1307,1551,1426,889,353,91,10066
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,5,6,4,30
308051533,327,138,186,176,142,123,55,28,11,1186,3544,1796,2142,1998,1774,1464,859,407,182,14166
308051534,124,99,116,126,140,103,60,28,6,802,1000,784,834,818,915,894,578,267,89,6179
308051535,252,140,161,154,181,165,116,39,12,1220,2757,1161,1317,1527,1660,1528,1077,402,94,11523
308051536,78,54,35,47,58,28,18,7,0,325,765,420,435,447,551,463,291,124,22,3518
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,168,82,74,94,86,69,32,35,27,667,1501,831,931,880,859,743,429,166,59,6399
308051539,71,56,67,53,69,54,33,23,5,431,845,600,632,628,640,676,464,270,77,4832
309011224,97,93,87,75,120,90,64,35,14,675,1238,980,984,1034,1257,1080,898,481,204,8156
309011225,102,108,222,148,129,131,137,101,104,1182,1049,837,1592,1171,1159,1180,1244,648,277,9157
309011226,209,107,133,151,158,102,74,53,33,1020,2725,1466,1548,2015,2057,1578,1500,1058,468,14415
309011227,136,187,389,245,210,285,204,121,27,1804,1230,1520,3176,1843,1631,1955,1502,855,294,14006
309011228,186,101,179,140,123,119,100,70,26,1044,2274,1416,1854,1871,1808,1480,1402,808,288,13201
309011229,75,78,161,110,78,83,48,34,5,672,1070,803,1485,1171,977,805,649,359,110,7429
309021230,28,52,136,70,71,93,100,54,38,642,532,565,1113,699,733,1040,1045,491,274,6492
309021231,173,107,203,169,160,160,103,59,21,1155,1988,1146,1886,1707,1584,1664,1362,685,307,12329
309021232,151,91,78,92,107,114,55,45,19,752,1889,1086,926,1235,1377,1272,1052,642,323,9802
309021233,184,113,98,132,118,103,91,69,26,934,2381,1486,1185,1708,1737,1453,1350,875,358,12533
309021234,236,148,247,219,195,173,113,69,31,1431,2606,1710,2637,2355,2128,2016,1698,859,335,16344
309031235,134,113,91,98,109,80,42,39,21,727,1908,1417,1323,1432,1480,1364,1179,827,245,11175
309031236,111,104,159,126,140,140,99,72,23,974,1169,1171,1553,1198,1340,1365,1231,682,268,9977
309031237,143,84,103,100,110,100,102,81,24,847,1421,832,994,1134,1175,1312,1696,1301,441,10306
309031238,224,198,251,233,249,227,197,130,70,1779,2337,1909,2660,2385,2492,2512,2342,1430,573,18640
309031239,136,96,76,75,150,163,167,66,24,953,1247,934,690,962,1489,1706,1751,982,233,9994
309031240,92,76,55,71,100,95,99,79,36,703,1079,814,656,870,1320,1422,1541,1183,423,9308
309041241,78,57,64,97,71,57,49,16,0,489,735,409,464,594,670,759,530,225,32,4418
309041242,258,157,123,188,231,184,136,68,20,1365,2742,1535,1263,1918,2434,2428,2058,1050,262,15690
309051243,137,72,69,85,129,75,50,24,10,651,1564,822,624,1011,1149,1121,842,366,160,7659
309051244,322,192,138,232,204,180,111,54,14,1447,4379,2334,1816,2838,3058,2304,1677,880,265,19551
309051245,162,104,68,94,111,64,36,14,5,658,2043,1217,888,1375,1418,830,661,313,63,8808
309061246,154,92,147,127,133,114,100,49,27,943,2179,1364,1665,1719,1781,1699,1573,938,228,13146
309061247,130,87,92,92,92,65,46,26,16,646,1573,927,1047,1149,1105,1083,816,541,185,8426
309061248,388,206,205,244,228,160,134,102,52,1719,3978,2382,2774,2907,2874,2475,2092,1270,512,21264
309061249,329,193,181,193,185,102,51,27,5,1266,4200,2540,2280,2951,2743,1856,1132,521,81,18304
309061250,149,88,76,106,112,89,61,50,44,775,1628,1083,693,1058,1320,1195,882,470,207,8536
309071251,613,326,459,291,224,108,61,12,3,2097,5164,3015,3830,2991,2485,1552,879,270,47,20233
309071252,229,209,152,183,250,151,93,43,29,1339,3457,2515,2005,2462,2914,2349,1778,1035,433,18948
309071253,177,107,117,152,194,159,188,110,31,1235,1897,1410,1248,1597,2131,2294,2362,1352,375,14666
309071254,70,48,45,50,55,45,38,12,3,366,814,459,498,592,733,697,546,222,36,4597
309071256,288,158,166,176,181,129,76,24,6,1204,4026,2308,2221,2756,2660,1962,1269,608,112,17922
309071552,257,137,135,155,121,46,35,18,4,908,2852,1422,1567,1760,1255,770,616,351,95,10688
309071553,204,124,86,134,125,84,44,19,6,826,2779,1578,1382,1823,1724,1372,843,313,69,11883
309071554,214,95,126,120,77,44,49,20,0,745,2524,1080,1886,1523,922,662,826,383,104,9910
309071555,385,182,285,175,103,59,21,3,0,1213,3137,1513,2588,1555,891,491,233,88,3,10499
309071556,197,116,101,132,136,71,50,10,0,813,2861,1381,1279,1935,1797,1061,740,312,60,11426
309071557,496,258,198,289,210,128,55,35,7,1676,5079,2840,2826,3274,2657,1697,1172,571,172,20288
309071558,172,106,127,85,63,52,16,8,0,629,1778,1003,1440,1036,768,563,315,108,16,7027
309081259,31,31,30,34,48,43,40,37,29,323,611,468,352,444,620,575,630,461,236,4397
309081260,114,66,59,77,60,67,80,72,111,706,1362,854,984,1063,928,785,610,384,244,7214
309081262,268,194,214,186,152,103,76,39,13,1245,3046,2319,2643,2500,2271,1536,1269,751,309,16644
309081559,186,170,165,136,138,94,96,54,15,1054,2935,2441,2020,2297,2213,1840,1751,997,366,16860
309081560,110,93,83,77,83,74,42,57,80,699,1282,1098,1303,1216,975,1039,914,697,290,8814
