SA2_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
116011303,0,0,0,5,6,323,12,12,0,3,0,6,4,0,17,376,33,0,0,0,0,0,0,0,0,0,35,50,0,0,0,0,0,0,0,0,9,58,36,4,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,3,87,4,0,0,0,0,0,0,0,12,107,0,0,0,0,0,0,0,0,0,3,3,128,0,0,0,0,0,0,0,0,13,148,783,147,124,39,31,33,43,14,0,43,1261,1611,1307,1144,366,426,591,707,156,42,101,6455,373,138,144,48,55,57,97,37,15,41,997,3,0,4,0,0,0,0,0,0,4,20,1994,1444,1287,410,479,649,808,191,55,153,7468,8,4,0,0,0,0,3,0,0,20,26,2782,1589,1418,454,511,685,853,206,55,205,8752
116011304,0,0,0,0,4,419,20,10,0,3,4,5,0,0,20,478,42,0,0,0,0,0,0,0,0,0,43,92,0,3,0,0,0,0,0,0,0,96,77,0,5,0,0,0,0,0,0,4,89,0,0,0,0,0,0,0,0,0,0,0,172,4,3,0,0,0,0,0,0,4,185,0,0,0,0,0,0,0,0,0,0,0,208,4,7,0,0,0,0,0,0,6,229,1112,195,164,35,40,50,34,16,4,46,1691,2287,1455,1210,315,369,494,488,130,17,100,6861,463,147,145,42,43,41,113,32,6,26,1059,10,0,0,3,0,0,0,0,0,0,17,2759,1600,1359,364,411,540,601,166,24,122,7941,9,0,4,0,0,0,0,4,0,22,32,3886,1802,1514,396,449,590,630,177,28,182,9657
116011306,0,0,0,0,3,457,38,12,4,3,4,7,6,0,13,550,30,0,0,0,0,0,0,0,0,0,32,47,0,0,0,0,0,0,0,0,0,60,47,4,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,3,0,5,113,0,0,0,0,0,0,0,0,0,0,0,126,5,0,0,0,0,0,3,0,12,143,1360,227,156,40,23,42,35,19,3,61,1967,4334,1854,1127,258,235,299,355,100,23,120,8699,535,149,119,25,32,26,54,26,14,36,1015,13,0,0,0,0,0,3,0,0,0,16,4880,2007,1240,285,264,326,410,131,34,148,9732,8,0,0,0,0,0,0,0,0,6,18,6251,2235,1398,325,289,370,445,149,38,217,11715
116011307,0,0,0,0,0,493,23,11,3,5,0,8,0,0,9,553,47,0,0,0,0,0,0,0,0,6,54,58,0,0,0,0,0,0,0,0,0,62,57,4,3,0,0,0,0,0,0,4,70,0,0,0,0,0,0,0,0,0,0,0,117,4,3,0,0,0,0,0,0,7,129,0,0,0,0,0,0,0,0,0,0,0,170,4,5,0,0,0,0,0,0,5,184,1698,242,226,47,38,34,35,14,8,47,2394,2234,1003,802,190,203,206,228,63,14,54,4985,417,118,129,38,23,27,50,18,3,21,849,10,0,0,0,0,0,0,0,0,0,11,2658,1127,927,226,228,235,270,81,16,76,5846,5,3,4,0,0,0,0,0,0,7,20,4366,1371,1159,272,268,270,306,95,20,136,8256
116011560,0,0,0,0,0,280,12,9,0,6,0,8,0,0,3,319,13,0,0,0,0,0,0,0,0,0,16,34,0,0,0,0,0,0,0,0,0,36,30,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,82,663,107,69,15,25,17,16,10,0,35,963,1769,970,583,199,195,222,200,39,14,45,4227,293,90,98,27,55,43,35,14,9,15,688,4,0,0,0,3,0,4,0,0,0,10,2065,1069,680,225,256,265,237,59,15,59,4926,0,0,0,0,0,0,0,0,0,5,7,2730,1177,748,235,278,286,252,70,25,95,5893
116011561,0,0,0,0,0,385,25,10,0,0,0,7,0,0,22,446,42,0,0,0,0,0,0,0,0,8,47,105,5,0,0,0,0,0,0,0,10,126,63,3,0,0,0,0,0,0,0,11,85,0,0,0,0,0,0,0,0,0,0,0,173,6,0,0,0,0,0,0,0,31,211,4,0,0,0,0,0,0,0,0,0,4,217,6,0,0,0,0,0,0,0,38,257,849,161,153,32,25,30,30,11,4,47,1346,2100,1159,917,253,294,349,352,97,17,105,5640,431,148,123,53,75,70,50,22,6,46,1027,7,0,4,0,0,0,3,0,0,7,17,2535,1311,1046,301,372,420,408,122,22,150,6692,7,0,0,0,0,0,0,0,0,5,17,3394,1473,1197,333,397,449,443,133,31,207,8054
116011626,0,0,0,0,0,406,16,19,0,0,0,6,3,0,9,470,35,0,0,0,0,0,0,0,0,0,33,42,0,0,0,0,0,0,0,0,0,42,33,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,77,0,3,0,0,0,0,0,0,6,83,0,0,0,0,0,0,0,0,0,0,0,110,5,3,0,0,0,0,0,0,6,118,949,174,125,20,30,36,17,4,3,33,1392,2111,918,710,206,193,214,232,73,12,51,4716,388,79,110,23,28,41,46,19,12,11,754,10,0,4,0,0,3,0,0,0,9,15,2505,995,825,226,226,257,275,94,22,67,5493,4,0,0,0,0,0,0,0,0,3,12,3459,1174,950,249,251,292,298,94,22,103,6894
116011627,0,0,0,0,0,234,13,9,0,4,4,5,0,0,13,277,24,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,3,0,0,0,0,26,30,0,0,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,3,0,0,0,5,63,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,3,0,0,0,5,83,556,92,73,25,24,37,28,20,0,14,864,1350,1041,934,234,235,278,284,89,12,50,4511,258,118,101,20,12,27,54,25,4,25,647,3,0,0,0,0,0,0,0,0,3,10,1611,1159,1036,252,253,310,342,113,22,81,5170,4,0,0,0,0,0,0,0,0,11,16,2166,1253,1110,273,275,336,372,132,22,112,6046
116021309,0,0,0,0,0,233,27,15,3,3,0,4,8,0,8,303,11,0,0,0,0,0,0,0,0,0,11,27,5,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,44,6,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,55,7,3,0,0,0,0,0,0,0,69,957,221,112,21,37,28,23,17,0,14,1435,3065,1334,721,156,122,185,169,58,22,49,5887,281,98,82,19,22,21,36,23,6,13,609,0,0,3,0,0,0,0,0,0,0,4,3348,1435,803,181,141,208,202,82,24,64,6497,0,0,0,0,0,0,0,0,0,6,11,4307,1651,926,204,177,235,230,103,24,92,7947
116021562,0,0,0,0,0,44,7,5,0,0,0,3,0,0,6,63,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,215,46,38,8,3,7,0,0,0,6,323,512,277,228,69,37,27,31,13,4,13,1208,57,14,13,0,0,5,22,0,0,4,117,0,0,0,0,0,0,0,0,0,0,3,577,288,235,72,37,32,48,16,4,21,1333,0,0,0,0,0,0,0,0,0,0,0,793,336,273,78,45,38,49,14,5,25,1656
116021563,0,0,0,0,0,310,23,13,0,0,0,10,10,0,8,371,42,4,0,0,0,0,0,0,0,0,45,41,5,0,0,0,0,0,0,0,0,47,15,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,55,5,0,0,0,0,0,4,0,0,66,3,0,0,0,0,0,0,0,0,0,3,101,10,0,0,0,0,0,4,0,0,111,1444,248,238,41,35,59,43,23,0,30,2167,2694,1641,1584,441,428,433,424,130,32,76,7882,246,92,94,23,22,33,89,50,12,31,691,4,0,3,0,0,0,0,0,0,0,11,2948,1727,1686,460,446,467,509,182,42,109,8587,8,6,6,0,0,0,0,0,0,12,22,4393,1983,1923,509,482,523,551,202,46,155,10779
116021628,0,0,0,3,4,213,31,21,0,0,0,7,4,0,13,292,23,0,0,0,0,0,0,0,0,3,27,27,4,3,0,0,0,0,0,0,5,39,21,3,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,46,10,4,0,0,0,3,0,0,5,72,0,0,0,0,0,0,0,0,0,0,0,63,10,6,0,0,0,4,0,0,8,95,1236,393,262,53,61,56,45,21,8,26,2159,3051,1795,982,226,228,203,199,84,14,51,6839,217,107,94,28,14,17,38,17,5,10,549,6,0,0,0,0,0,5,0,0,4,12,3268,1906,1076,258,245,221,242,102,22,69,7401,5,0,0,0,0,0,0,0,0,10,16,4511,2303,1341,305,306,275,285,123,29,103,9580
116021629,0,0,0,0,0,77,11,9,0,0,0,8,4,0,0,119,5,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,16,604,214,208,56,45,35,20,15,4,22,1229,1386,2172,1864,331,230,203,150,68,18,54,6479,82,96,102,30,23,12,71,31,4,13,466,0,0,0,0,0,0,0,0,0,0,8,1466,2273,1963,354,255,214,224,99,24,69,6947,0,5,0,0,0,0,0,0,0,12,28,2077,2501,2171,418,303,249,248,116,24,106,8204
116021630,0,0,0,0,0,113,11,11,4,0,0,0,3,0,4,147,14,0,0,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,3,46,628,178,161,45,23,30,35,15,3,16,1131,716,923,802,165,144,117,96,50,12,24,3042,92,51,58,10,7,8,39,16,4,9,290,0,0,0,0,0,0,0,0,0,0,3,807,975,862,175,150,124,134,66,13,34,3343,7,0,0,0,0,0,3,0,0,9,12,1442,1155,1019,218,174,158,169,79,19,55,4487
116021631,0,0,0,0,0,54,5,7,0,0,3,6,0,0,3,74,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,12,453,140,125,40,16,29,10,4,3,14,831,1172,1070,957,217,187,148,90,28,9,18,3897,79,51,56,13,8,8,36,16,10,5,281,0,0,0,0,0,0,0,0,0,0,0,1252,1128,1014,228,196,155,123,44,20,22,4178,0,0,0,0,0,0,0,0,0,6,11,1712,1269,1140,265,214,183,134,48,22,41,5018
116021632,0,0,0,4,4,76,17,16,7,3,3,9,3,3,4,136,6,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,13,5,5,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,26,5,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,30,5,3,0,0,0,0,0,0,0,37,854,344,396,103,121,115,78,38,14,38,2102,2057,2807,2678,704,793,687,513,205,62,90,10584,175,164,172,52,27,63,94,71,9,25,850,0,0,0,0,0,0,0,4,0,0,14,2234,2970,2851,756,817,752,603,276,73,110,11445,0,0,0,0,0,0,0,0,0,10,14,3086,3321,3248,859,945,868,684,313,89,158,13572
116021633,0,0,0,5,3,145,10,6,9,0,0,3,4,0,8,194,13,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,4,0,0,38,781,231,149,36,24,20,25,12,0,23,1300,1895,993,580,126,168,97,112,37,11,24,4033,152,63,61,16,19,9,34,13,0,12,373,0,0,3,0,0,0,0,0,0,3,8,2044,1059,641,143,187,102,151,52,12,40,4414,0,0,0,0,0,0,0,0,0,282,284,2824,1287,790,172,210,131,172,61,13,342,5997
116031313,0,0,0,5,4,311,13,6,3,0,0,0,0,0,10,346,27,0,0,0,0,0,0,0,0,0,27,26,0,0,0,0,0,0,0,0,0,24,32,0,0,0,0,0,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,5,62,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,5,96,1029,147,122,23,30,25,25,7,8,51,1472,1751,574,516,155,81,92,84,38,6,63,3365,381,80,100,28,27,16,33,21,6,23,716,16,0,4,0,4,0,0,0,0,0,25,2154,657,620,188,108,109,114,60,18,83,4110,5,0,3,0,0,0,0,0,0,9,17,3187,810,745,208,138,131,138,66,24,145,5596
116031314,0,0,0,0,0,130,4,0,4,0,0,0,0,0,22,161,3,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,30,57,13,0,0,0,0,0,0,0,0,16,30,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,47,85,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,47,89,465,91,53,13,11,9,4,0,0,18,666,1227,634,338,81,81,52,84,23,0,71,2597,148,36,26,14,11,3,31,11,0,32,308,6,0,0,0,0,0,0,0,0,0,8,1381,665,369,93,89,57,115,39,3,102,2910,0,0,4,0,0,0,0,0,0,8,18,1847,760,424,99,102,67,117,41,3,129,3594
116031315,0,0,0,0,0,257,23,7,3,0,0,4,0,0,22,326,28,0,0,0,0,0,0,0,0,0,32,22,0,0,0,0,0,0,0,0,7,28,43,7,5,0,0,0,0,0,0,13,55,0,0,0,0,0,0,0,0,0,0,0,62,7,4,0,0,0,0,0,0,16,83,0,0,0,0,0,0,0,0,0,0,0,85,7,4,0,0,0,0,0,0,17,108,1206,220,187,30,29,30,24,11,4,63,1793,4061,1337,855,202,182,153,171,52,10,87,7116,439,104,86,25,21,12,46,7,6,32,768,20,3,0,0,0,0,0,0,0,4,25,4511,1444,943,220,201,170,221,67,11,121,7909,3,0,8,0,0,0,0,0,0,9,22,5721,1659,1135,249,236,197,237,76,11,198,9730
116031316,0,0,0,3,9,295,9,7,0,0,0,3,0,0,15,330,50,0,0,0,0,0,0,0,0,0,51,16,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,7,87,1151,260,206,36,31,27,28,7,0,70,1821,1471,1146,753,133,97,110,101,26,7,53,3906,243,75,77,30,12,18,22,6,0,12,508,3,0,3,0,0,0,0,0,0,0,12,1720,1223,839,159,112,134,130,36,7,69,4425,7,0,0,0,0,0,0,0,0,17,31,2882,1485,1041,197,142,162,153,42,9,155,6273
116031317,0,0,0,0,0,369,19,11,10,0,0,12,6,0,17,444,32,0,0,0,0,0,0,0,0,0,31,46,0,0,0,0,0,0,0,0,0,49,47,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,88,0,5,0,0,0,0,0,0,4,102,0,0,0,0,0,0,0,0,0,0,0,127,0,5,0,0,0,0,0,0,4,136,983,206,180,48,39,34,40,11,0,60,1590,3108,1434,1352,275,338,351,349,126,19,104,7446,623,228,237,81,83,66,134,42,21,32,1548,11,0,6,4,0,0,4,0,0,4,31,3749,1657,1591,361,419,416,481,166,41,146,9027,7,8,0,0,0,0,0,0,0,11,25,4734,1867,1771,411,458,451,522,175,41,218,10644
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
116031319,0,0,0,0,0,442,15,17,3,5,0,0,0,0,49,528,36,0,0,0,0,0,0,0,0,9,49,63,0,0,0,0,0,0,0,0,11,67,44,5,0,0,0,0,0,0,0,75,123,0,0,0,0,0,0,0,0,0,0,0,110,5,4,0,0,0,0,0,0,83,199,0,0,0,0,0,0,0,0,0,0,0,148,5,4,0,0,0,0,0,0,98,247,1390,235,183,23,30,33,28,7,0,65,1989,3678,1494,1165,277,206,218,230,83,7,84,7441,468,121,148,20,23,36,60,20,8,121,1018,11,0,0,0,0,0,0,0,0,0,21,4151,1617,1314,301,233,257,288,104,13,206,8477,9,0,0,0,0,0,0,0,0,0,9,5550,1853,1496,322,262,286,321,107,13,270,10479
117011320,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,22,7,3,7,7,7,0,0,104,33,22,42,5,4,9,9,0,0,0,130,3,0,3,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,37,23,47,5,5,13,14,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,71,47,69,12,9,16,16,5,0,0,253
117011321,0,0,0,15,15,213,6,0,0,0,0,0,0,0,23,244,13,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,22,22,61,0,0,0,0,0,0,0,0,22,79,1126,312,294,48,31,24,44,10,4,28,1926,1035,323,319,68,64,48,51,24,3,28,1953,166,38,21,5,11,13,14,9,0,8,276,0,0,0,0,0,0,0,0,0,0,7,1200,355,338,72,74,63,64,38,6,33,2235,0,0,0,0,0,0,0,0,0,45,47,2330,667,632,122,107,84,105,44,5,111,4208
117011323,0,0,0,7,10,424,12,12,0,0,0,9,0,4,15,483,24,0,0,0,0,0,0,0,0,0,24,47,0,0,0,0,0,0,0,0,0,47,56,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,4,103,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,19,19,133,0,0,0,0,0,0,0,0,16,154,1003,258,349,67,74,101,105,46,13,40,2056,1681,589,613,218,248,216,231,66,20,43,3932,392,70,67,30,23,27,60,18,16,24,723,5,0,0,0,0,0,0,0,0,3,6,2079,658,680,248,274,246,293,85,29,71,4666,3,0,0,0,0,0,0,0,0,30,39,3081,919,1033,314,349,349,400,134,43,142,6763
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,12
117011634,0,0,0,0,0,485,9,0,0,0,0,0,0,0,17,528,13,0,0,0,0,0,0,0,0,0,15,62,0,0,0,0,0,0,0,0,0,64,80,4,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,146,4,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,5,5,163,0,0,0,0,0,0,0,0,8,168,600,101,104,23,22,22,24,14,4,20,932,1605,318,273,83,102,114,124,59,10,50,2731,556,66,53,6,19,27,24,6,0,16,778,9,0,4,0,0,0,0,0,0,0,9,2166,391,329,88,118,134,147,67,10,68,3520,0,0,0,0,0,0,0,0,0,10,9,2763,492,432,108,142,157,165,82,19,98,4458
117011635,0,0,0,0,0,332,7,0,0,0,0,0,0,0,15,362,24,0,0,0,0,0,0,0,0,0,27,50,0,0,0,0,0,0,0,0,0,49,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,134,981,298,455,159,198,199,242,83,10,61,2689,2167,1136,1874,716,785,910,839,260,29,180,8896,454,78,156,61,99,148,166,64,15,42,1282,6,0,0,4,0,0,0,0,0,3,14,2617,1212,2033,779,886,1055,1001,327,43,232,10192,0,0,0,0,0,0,0,0,0,16,28,3600,1515,2492,942,1079,1257,1244,412,56,310,12908
117021327,0,0,0,10,15,424,5,0,0,0,0,3,0,0,23,452,19,0,0,0,0,0,0,0,0,3,26,60,0,0,0,0,0,0,0,0,6,62,82,0,0,0,0,0,0,0,0,4,86,4,0,0,0,0,0,0,0,0,0,4,139,0,0,0,0,0,0,0,0,9,146,0,0,0,0,0,0,0,0,0,6,6,161,0,0,0,0,0,0,0,0,17,180,1814,366,349,83,75,61,64,43,13,58,2928,1157,202,246,82,88,122,109,38,4,42,2089,393,18,20,8,6,8,20,14,0,10,494,0,0,0,0,0,0,0,0,0,0,4,1549,221,263,92,94,132,128,52,5,53,2593,0,0,0,0,0,0,0,0,0,39,41,3365,586,611,180,171,192,186,94,17,150,5555
