SA2_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
216031418,14,6,9,6,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,4,10,21,6,9,6,7,5,0,5,62,15,7,7,0,0,0,0,0,0,3,28,4,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,14,12,4,0,0,0,6,0,0,4,45,22,3,5,0,0,0,0,0,0,0,33,0,11,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,8,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,24,9,7,0,0,0,0,0,0,0,48,36,0,0,0,0,0,0,0,0,0,41,9,0,0,0
216031419,24,6,5,8,15,4,4,3,93,0,0,0,0,0,0,0,0,0,9,9,16,14,39,12,8,9,20,3,4,10,145,20,14,17,3,0,3,0,0,0,0,53,5,37,15,6,4,0,4,5,3,0,77,0,3,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,16,38,13,6,5,5,6,5,3,3,91,0,0,0,0,0,0,0,0,0,10,10,29,51,33,4,5,3,6,5,3,10,156,60,8,6,3,0,0,0,0,0,0,88,18,7,0,0,3,0,0,0,0,0,25,5,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,10,7,3,3,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,6,6,76,20,12,4,6,0,0,0,0,13,133,102,3,5,0,0,0,0,0,0,0,116,47,8,0,0
216031593,69,18,18,22,24,0,0,4,254,0,0,0,0,0,0,0,0,0,0,0,37,82,74,18,21,22,28,5,0,4,291,20,13,5,0,0,3,0,0,0,0,39,56,143,49,11,3,6,0,4,0,0,269,3,10,10,0,0,3,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,56,158,57,11,4,13,6,4,0,3,307,0,0,0,0,0,0,0,0,0,0,0,76,164,63,13,4,12,6,4,0,4,342,47,7,11,0,0,0,0,0,0,0,67,33,34,17,0,0,0,0,0,0,0,91,12,13,14,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,40,46,26,0,6,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,86,53,36,0,6,0,0,5,0,0,191,57,3,9,0,0,0,0,0,0,7,72,41,14,0,0
216031594,232,76,102,99,112,32,6,21,933,0,0,0,0,0,0,0,0,0,0,0,100,169,255,84,106,105,119,38,6,33,1008,23,19,12,4,0,3,3,3,0,6,65,83,133,114,20,30,34,41,10,0,10,479,18,37,65,22,20,15,22,6,0,8,217,0,0,0,0,0,0,0,0,0,0,3,96,178,181,49,55,48,63,19,0,19,708,0,0,0,0,0,0,0,0,0,0,0,118,196,194,48,53,48,61,21,0,20,770,43,5,7,0,0,0,0,0,0,3,65,93,51,26,9,5,12,5,4,0,0,218,45,49,57,9,12,10,25,3,0,6,214,0,0,0,0,0,0,0,0,0,0,0,140,98,84,22,20,17,34,5,0,13,431,0,0,0,0,0,0,0,0,0,0,0,185,105,96,19,23,18,34,5,0,17,500,91,0,4,0,0,0,0,0,0,8,106,108,22,14,0
217011420,10,5,3,6,6,6,0,4,38,0,0,0,0,0,0,0,0,0,0,0,15,5,13,4,3,7,3,0,0,9,69,26,13,7,0,0,0,0,0,0,3,55,3,10,9,4,0,5,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,11,9,0,0,4,4,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,29,24,18,3,0,7,7,3,0,0,89,52,7,4,0,0,0,0,0,0,5,70,10,5,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,61,8,7,0,0,0,4,0,0,5,91,131,8,0,0,0,0,0,0,0,4,145,10,0,0,0
217011421,22,6,13,11,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,27,24,37,9,13,10,3,0,0,3,131,18,12,6,0,0,0,0,0,0,0,39,10,26,15,0,4,12,9,4,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,18,0,4,12,11,4,0,0,86,0,0,0,0,0,0,0,0,0,0,0,31,40,22,0,5,12,11,4,0,0,123,44,13,3,0,0,0,0,0,0,4,72,8,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,8,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,51,17,12,0,0,0,0,0,0,3,94,76,8,0,5,0,0,0,0,0,8,104,10,6,0,0
217011422,24,9,12,9,4,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,18,12,28,9,17,8,5,3,0,0,94,28,9,11,0,0,4,0,0,0,4,59,10,13,22,4,3,10,4,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,20,4,3,10,4,5,0,0,70,0,0,0,0,0,0,0,0,0,0,0,42,25,36,4,7,12,9,3,0,6,132,56,17,0,0,4,0,0,0,0,3,77,20,0,3,0,3,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,77,18,10,3,5,0,0,0,0,0,118,140,3,3,0,0,0,0,0,0,4,151,23,6,0,0
217011423,4,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,10,9,4,8,3,4,0,0,0,39,11,8,7,0,0,0,0,0,0,0,30,0,8,5,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,14,16,12,0,0,3,0,0,0,0,51,32,10,5,0,0,0,0,0,0,4,52,3,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,35,13,9,0,0,0,0,0,0,4,65,61,6,0,0,0,0,0,0,0,6,75,5,0,0,0
217031471,9,3,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,5,3,6,0,0,0,28,5,9,0,0,0,0,0,0,0,0,16,8,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,5,4,0,0,5,0,0,0,0,29,14,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,6,4,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,28,10,0,0,0
217031472,46,28,31,68,72,17,19,4,294,0,0,0,0,0,0,0,0,0,0,0,18,18,48,26,36,72,81,16,19,4,337,32,9,5,0,0,0,0,0,0,0,53,13,42,31,5,6,14,4,0,3,0,120,0,3,7,7,16,14,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,17,47,35,11,23,28,8,0,3,0,172,0,0,0,0,0,0,0,0,0,0,0,44,59,42,16,22,31,8,0,3,0,223,39,12,8,3,0,0,0,0,0,0,59,20,23,7,0,0,3,0,0,0,0,58,0,8,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,20,32,7,0,0,9,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,59,39,17,3,0,9,0,0,0,4,135,77,0,0,0,0,0,0,0,0,3,80,10,0,0,0
217031473,8,5,5,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,6,9,5,5,3,8,0,0,0,47,16,6,0,3,0,0,0,0,0,0,28,3,3,9,3,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,19,13,15,7,0,0,3,0,0,0,50,28,6,4,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,6,5,0,0,0,0,0,0,0,49,72,4,0,0,0,0,0,0,0,3,80,5,0,0,0
217031474,3,0,0,0,9,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,11,5,8,0,0,0,9,6,6,0,45,13,8,0,3,0,0,0,0,0,0,21,0,4,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,12,13,7,4,4,0,3,0,0,0,49,26,0,8,0,0,0,0,0,0,0,30,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,0,0,0,41,61,8,5,0,0,0,0,0,0,0,74,6,0,0,0
217031475,9,9,11,4,11,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,6,18,18,10,7,9,19,4,0,0,90,17,10,9,0,0,0,3,0,0,0,38,3,9,19,0,0,8,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,0,0,8,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,21,14,23,0,3,5,6,0,0,0,83,56,22,3,0,0,0,0,0,0,4,87,3,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,58,32,4,0,0,0,0,0,0,5,93,66,9,8,0,0,0,0,0,0,7,85,8,0,0,0
217031476,13,5,0,12,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,4,15,27,12,3,18,5,3,0,0,90,16,11,10,0,0,0,0,0,0,0,38,8,15,16,4,4,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,15,4,4,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,24,22,22,4,5,0,0,0,0,0,84,47,4,4,0,0,0,0,0,0,6,56,11,10,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,58,8,3,4,0,0,0,0,0,6,82,82,0,4,0,0,0,0,0,0,3,91,8,0,0,0
217041477,8,4,6,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,7,19,8,6,7,4,0,3,3,61,31,3,10,0,0,0,0,5,0,0,43,3,10,5,4,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,4,0,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,35,14,20,4,0,4,0,5,0,0,82,47,3,14,0,0,0,0,5,0,0,70,12,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,53,9,17,4,0,0,0,5,0,0,88,57,10,0,0,0,0,0,0,0,10,73,6,0,0,0
217041478,6,0,6,0,6,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,11,8,18,4,8,4,3,0,3,0,72,20,31,6,0,0,4,0,3,0,4,66,3,19,13,0,5,3,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,13,0,5,3,4,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,20,42,16,0,0,3,3,0,0,3,109,53,20,5,0,0,0,0,0,0,5,86,11,4,12,0,0,0,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,0,0,0,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,67,22,16,4,0,0,4,0,0,5,119,122,15,3,0,0,0,0,0,0,4,142,4,0,5,0
217041479,60,21,25,52,63,6,0,8,278,0,0,0,0,0,0,0,0,0,0,0,49,48,80,26,33,59,66,12,0,9,381,68,27,23,3,4,6,5,3,0,4,146,21,60,52,6,8,9,16,0,3,0,177,0,3,5,0,6,7,10,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,25,59,55,6,12,17,19,0,3,4,215,0,0,0,0,0,0,0,0,0,0,0,92,92,72,16,19,20,26,6,3,12,356,111,15,13,0,0,0,0,0,0,3,145,20,28,20,0,5,5,6,0,0,0,83,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,28,22,0,5,3,4,4,0,0,94,0,0,0,0,0,0,0,0,0,0,0,130,41,39,7,5,3,4,4,0,4,234,170,22,11,0,0,0,0,0,0,0,201,29,9,0,0
217041480,38,27,40,56,63,14,0,6,263,0,0,0,0,0,0,0,0,0,0,0,33,20,53,33,47,61,73,18,0,7,353,30,26,16,0,6,0,12,4,0,3,105,14,28,29,3,13,4,19,14,4,0,125,0,6,4,6,0,0,0,0,0,0,16,0,0,0,0,0,4,0,3,0,0,6,14,38,30,8,13,10,19,18,4,0,149,0,0,0,0,0,0,0,0,0,0,0,41,58,50,10,15,12,27,17,4,3,254,78,9,9,3,0,0,0,0,3,0,106,23,11,7,0,0,4,3,4,0,0,60,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,20,14,0,0,4,5,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,98,28,27,0,4,4,5,0,4,3,174,115,5,0,0,0,0,0,0,0,11,131,17,9,0,0
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,43,5,18,30,42,30,14,14,251,0,0,0,0,0,0,0,0,0,5,5,53,29,58,11,32,51,66,44,26,17,379,66,24,13,0,0,3,3,0,7,3,119,25,22,16,5,0,5,0,4,37,4,114,3,4,9,4,4,3,0,0,4,5,27,0,0,0,0,0,0,0,0,0,0,0,30,26,20,3,4,9,0,4,38,6,138,0,0,0,0,0,0,0,0,0,5,8,99,42,36,3,6,12,0,8,46,13,262,62,13,14,0,0,0,0,0,0,4,101,31,11,4,0,0,0,4,0,3,0,61,3,5,8,0,0,6,4,0,4,3,28,0,0,0,0,0,0,0,0,0,0,0,34,13,14,0,0,6,8,0,8,6,84,0,0,0,0,0,0,0,0,0,0,9,97,26,23,0,4,6,6,0,6,16,187,88,11,11,0,0,0,0,0,4,4,117,31,0,0,0
301011001,49,5,10,14,4,0,0,6,156,0,0,0,0,0,0,0,0,0,0,0,151,94,92,12,13,16,6,6,0,14,405,183,86,49,12,3,0,3,0,0,12,348,63,79,43,8,4,3,5,0,0,0,213,5,9,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,61,84,51,7,4,3,7,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,248,171,94,21,8,4,7,0,5,15,576,299,74,26,3,5,0,0,0,0,5,414,86,53,13,4,0,0,0,0,0,0,164,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,93,61,14,6,0,0,0,0,0,3,179,0,0,0,0,0,0,0,0,0,0,0,385,140,44,14,4,5,0,0,0,10,596,384,49,10,0,4,0,0,0,0,8,462,91,9,0,0
301011002,16,3,5,3,4,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,53,41,36,0,9,4,4,6,0,3,156,54,35,15,4,0,0,0,0,0,0,115,55,68,32,3,0,6,3,0,0,0,165,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,55,71,34,3,0,4,3,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,109,113,47,9,0,7,3,7,0,4,289,134,29,27,0,0,0,0,0,0,3,193,96,34,3,0,0,0,0,0,0,0,141,5,7,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,100,38,12,0,6,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,232,68,38,0,6,0,0,0,0,3,349,156,23,3,4,0,0,0,0,0,7,191,89,12,3,0
301011003,31,5,4,8,3,3,0,4,112,0,0,0,0,0,0,0,0,0,0,0,95,73,78,13,11,16,15,3,4,7,314,127,82,68,9,9,7,5,0,3,6,311,44,82,33,4,5,10,9,0,0,0,188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,82,33,4,5,10,3,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,178,159,104,7,12,15,8,3,3,11,507,308,120,48,8,0,4,0,5,0,3,495,70,36,18,7,3,0,0,0,0,0,143,7,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,84,42,19,3,3,0,3,4,0,0,154,0,0,0,0,0,0,0,0,0,0,0,388,157,67,10,4,4,5,5,3,5,654,344,61,18,0,5,0,0,0,0,4,435,85,11,4,0
301011004,63,10,8,14,14,6,0,3,197,0,0,0,0,0,0,0,0,0,0,0,165,123,124,18,18,22,15,11,0,13,507,174,108,63,6,4,4,0,3,3,4,370,70,143,87,13,3,8,5,3,0,7,341,0,3,6,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,70,145,89,18,3,15,11,4,0,7,355,0,0,0,0,0,0,0,0,0,0,0,247,248,150,17,6,20,12,6,6,9,726,317,69,33,3,3,8,4,0,0,5,447,87,59,13,3,6,0,0,0,0,3,181,4,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,85,66,13,3,10,0,0,0,0,3,185,0,0,0,0,0,0,0,0,0,0,0,408,136,51,13,12,7,9,0,0,3,634,443,61,19,0,0,0,0,0,0,3,538,116,24,7,0
301011005,10,6,0,0,6,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,31,16,24,3,0,0,6,3,0,4,94,46,27,17,0,0,0,0,0,0,0,94,14,15,7,0,0,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,7,0,0,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,57,45,19,0,0,3,0,0,0,0,128,69,33,14,0,0,0,0,0,0,0,117,9,11,9,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,80,39,21,0,0,0,6,0,0,0,146,103,3,8,0,0,0,0,0,0,3,119,15,5,8,0
301011006,10,0,0,0,9,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,67,49,39,3,6,5,10,7,3,0,190,135,87,40,9,12,6,4,0,0,0,282,25,44,34,3,9,6,8,0,0,0,125,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,46,39,6,9,6,8,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,158,130,77,11,16,7,12,0,0,3,418,264,144,53,8,0,14,5,3,0,6,496,59,35,22,0,4,3,0,0,0,0,125,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,58,35,22,0,4,3,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,323,182,76,8,0,19,5,4,0,6,622,379,75,13,6,0,3,3,0,0,9,490,52,12,5,0
