SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
210011226,..,9,4,11,0,11,..,142,54,198,0,201,..,49,9,51,0,51,..,9,0,9,0,9,..,12,0,12,0,12,..,201,38,239,0,242,..,8,0,8,0,8,..,6,0,5,0,5,..,67,0,68,0,68,..,13,0,13,0,13,..,40,3,43,0,47,..,46,4,53,0,53,..,29,3,34,0,34,..,12,0,12,0,12,..,216,14,228,0,226,..,572,116,687,6,693,..,18,0,16,0,16,..,0,0,0,0,0,..,10,3,12,0,12,..,16,0,13,5,19,..,0,0,0,0,0,..,13,7,14,3,16,..,31,0,31,0,31,..,7,0,7,0,7,..,16,0,16,0,18,..,15,0,15,0,15,..,18,0,18,0,15,..,18,3,21,0,21,..,17,0,17,0,17,..,17,0,19,0,19,..,3,0,3,0,3,..,53,0,58,0,58,..,77,12,85,0,85,..,12
210011227,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
210011228,..,0,0,0,0,0,..,98,28,131,0,131,..,132,9,134,0,137,..,15,0,15,0,15,..,19,3,21,0,21,..,259,32,291,0,297,..,4,0,4,0,4,..,0,0,0,0,0,..,27,0,27,0,27,..,0,0,0,0,0,..,3,0,3,0,3,..,26,0,26,0,26,..,10,0,10,0,10,..,4,0,4,0,4,..,79,0,79,0,79,..,570,87,661,3,664,..,3,0,3,0,5,..,0,0,0,0,0,..,0,3,3,0,3,..,74,10,86,0,86,..,5,0,5,0,5,..,7,0,7,0,7,..,21,3,22,0,22,..,12,5,11,0,11,..,6,0,11,0,11,..,5,0,5,0,5,..,46,0,45,0,44,..,16,3,15,0,15,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,0,0,0,..,29,3,37,0,37,..,54,10,60,0,61,..,11
210011230,..,0,0,0,0,0,..,128,20,153,0,157,..,84,5,95,0,95,..,8,0,8,0,8,..,7,0,7,0,7,..,204,8,217,3,219,..,4,5,5,0,5,..,12,0,12,0,12,..,38,4,41,0,41,..,8,0,8,0,8,..,9,0,9,0,9,..,26,0,27,0,27,..,11,0,11,0,11,..,0,0,0,0,0,..,110,10,113,0,116,..,301,34,332,4,333,..,18,0,20,0,20,..,0,0,0,0,0,..,0,0,3,0,3,..,27,0,25,0,26,..,9,0,9,0,9,..,17,0,23,0,23,..,33,3,40,0,40,..,9,0,9,0,12,..,14,0,18,0,17,..,0,0,0,0,0,..,9,0,9,0,9,..,4,0,4,0,4,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,20,0,20,0,20,..,71,7,77,0,77,..,8
210011231,..,9,0,9,0,9,..,162,32,197,4,196,..,32,7,40,0,40,..,14,3,20,0,20,..,16,0,16,0,16,..,231,22,252,0,252,..,17,3,19,0,19,..,15,0,15,0,15,..,50,0,48,0,49,..,21,0,21,0,21,..,24,0,24,0,24,..,60,3,62,0,62,..,23,0,23,0,25,..,17,0,17,0,17,..,228,10,235,3,241,..,356,21,379,0,381,..,19,0,19,0,19,..,0,0,0,0,0,..,19,0,19,0,19,..,17,0,17,0,17,..,26,0,26,0,26,..,14,0,14,0,14,..,15,0,15,0,15,..,11,0,14,0,14,..,7,0,7,0,7,..,0,0,0,0,0,..,30,0,30,0,30,..,4,0,4,0,4,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,13,0,13,..,42,4,47,0,47,..,17
210011533,..,28,8,37,0,37,..,455,190,649,0,647,..,254,57,309,5,313,..,24,0,25,0,25,..,24,0,31,0,31,..,458,117,578,9,579,..,11,0,11,0,11,..,16,0,16,0,16,..,48,5,51,0,51,..,8,0,8,0,8,..,37,4,41,0,41,..,17,0,20,0,20,..,73,5,76,0,76,..,6,0,6,0,6,..,210,8,219,0,219,..,1128,253,1384,16,1393,..,24,0,24,0,24,..,9,3,11,0,11,..,12,6,22,0,22,..,149,40,182,0,184,..,8,0,8,0,8,..,63,19,85,0,85,..,53,3,56,0,60,..,24,4,29,0,29,..,0,0,0,0,0,..,0,3,4,0,3,..,52,14,69,0,69,..,71,3,74,0,73,..,31,0,34,0,34,..,74,7,79,0,79,..,21,3,29,0,29,..,197,12,211,0,213,..,192,18,214,0,214,..,32
210011534,..,17,4,22,0,22,..,368,121,491,0,491,..,149,25,174,4,177,..,16,0,16,0,17,..,32,0,37,0,37,..,617,125,737,0,739,..,14,0,14,0,14,..,16,0,16,0,16,..,63,0,62,5,64,..,5,0,5,0,5,..,64,6,67,0,67,..,54,0,53,0,61,..,19,0,19,0,19,..,17,5,18,0,18,..,252,13,262,3,268,..,1076,195,1272,8,1279,..,23,3,28,0,28,..,3,0,5,0,5,..,14,5,19,0,19,..,113,16,134,0,134,..,41,0,41,0,41,..,33,10,37,0,37,..,55,9,61,0,59,..,35,0,38,0,36,..,18,0,16,0,16,..,3,0,3,0,3,..,57,7,63,0,63,..,35,0,36,0,39,..,9,0,9,0,9,..,38,0,38,0,38,..,8,0,8,0,8,..,94,0,95,0,91,..,157,15,167,0,176,..,65
210021232,..,4,5,5,0,5,..,34,8,39,0,39,..,27,0,27,0,31,..,31,0,31,0,31,..,36,0,40,0,40,..,41,7,43,0,45,..,5,0,5,0,5,..,0,0,0,0,0,..,20,3,27,0,27,..,10,3,12,0,12,..,40,5,45,5,46,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,81,11,96,5,99,..,95,4,102,0,102,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21,..,3,0,3,0,3,..,5,0,5,0,5,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,16,0,16,0,16,..,47,0,55,0,50,..,3
210021233,..,0,0,0,0,0,..,7,3,6,0,6,..,3,0,10,0,10,..,8,0,8,0,8,..,10,0,10,0,10,..,20,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0
210021234,..,5,0,5,0,5,..,23,0,22,0,24,..,5,0,4,0,4,..,15,0,15,0,15,..,6,0,6,0,6,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,0,..,0,0,0,0,0,..,9,0,9,0,6,..,14,0,14,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,5,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,10,0,10,0,10,..,5
210021235,..,3,0,3,0,3,..,28,5,30,0,30,..,11,0,11,0,11,..,12,0,14,0,16,..,30,0,30,0,30,..,27,0,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,14,0,14,..,45,0,47,0,48,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,4,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,18,0,14,0,14,..,0,0,0,0,0,..,27,0,21,0,21,..,16,0,18,0,18,..,0
210031236,..,13,3,14,0,17,..,215,82,296,4,301,..,20,0,27,0,27,..,28,0,28,3,32,..,15,0,15,0,15,..,280,62,342,3,342,..,13,0,13,0,13,..,13,0,13,0,13,..,28,0,27,0,27,..,110,4,115,0,115,..,7,0,6,0,6,..,16,0,16,0,16,..,92,3,92,0,91,..,9,0,9,0,9,..,275,9,284,0,293,..,438,155,601,5,601,..,15,5,20,5,24,..,0,0,5,0,5,..,5,0,5,0,5,..,6,0,7,0,7,..,18,0,18,0,18,..,17,0,17,0,17,..,7,5,12,0,12,..,27,3,25,0,25,..,11,0,8,0,8,..,0,0,0,0,0,..,9,0,9,0,13,..,16,0,16,0,16,..,36,3,36,0,36,..,20,0,20,0,20,..,14,5,13,0,12,..,77,4,84,0,83,..,96,6,100,0,102,..,12
210031237,..,5,0,3,0,3,..,91,45,134,0,134,..,50,13,62,0,64,..,20,0,20,0,23,..,31,0,28,0,28,..,298,113,411,4,417,..,343,44,392,3,389,..,12,0,17,0,17,..,84,3,88,0,91,..,439,22,459,9,469,..,48,3,47,0,48,..,61,4,65,0,66,..,1712,176,1891,26,1917,..,50,6,53,0,53,..,2754,259,3010,41,3055,..,1049,359,1415,4,1417,..,25,0,31,0,31,..,0,0,0,0,0,..,4,4,8,0,8,..,8,0,13,0,13,..,40,3,42,0,42,..,14,4,21,0,18,..,23,0,23,0,23,..,16,3,21,0,21,..,5,0,7,0,7,..,19,0,24,0,24,..,10,7,13,0,13,..,48,3,54,0,55,..,49,4,52,0,52,..,71,3,72,0,72,..,37,4,39,0,35,..,199,8,211,5,213,..,68,15,82,0,82,..,60
210031439,..,0,0,0,0,0,..,77,15,87,0,87,..,25,0,30,0,30,..,7,0,7,0,7,..,5,0,5,0,5,..,66,6,73,0,78,..,0,0,0,0,0,..,9,0,9,0,9,..,75,0,79,0,79,..,0,0,0,0,0,..,4,0,5,0,5,..,58,0,57,0,57,..,8,0,11,0,11,..,7,0,7,0,7,..,159,8,166,0,166,..,112,9,120,0,120,..,3,0,3,0,3,..,0,0,0,0,0,..,0,3,0,0,0,..,19,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,27,0,27,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,7,0,7,0,7,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,16,0,15,0,15,..,21,0,21,3,25,..,4
210031440,..,5,0,5,0,5,..,39,19,57,4,58,..,19,6,26,0,26,..,9,0,9,0,9,..,15,0,15,0,15,..,179,42,218,0,221,..,10,4,10,0,10,..,0,0,0,0,0,..,24,0,24,0,24,..,30,4,38,0,38,..,12,0,16,0,16,..,20,0,20,0,20,..,201,20,225,0,224,..,15,0,15,0,10,..,312,32,341,4,350,..,397,95,491,0,495,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,6,0,6,..,23,0,25,0,25,..,17,3,21,0,21,..,22,0,26,0,26,..,21,0,21,0,21,..,3,0,8,0,8,..,4,0,4,0,4,..,6,7,10,0,10,..,24,0,27,0,27,..,0,0,0,0,0,..,7,0,7,0,7,..,11,0,11,0,11,..,46,0,44,0,46,..,51,6,54,3,57,..,5
210031535,..,6,0,7,0,7,..,243,80,322,3,325,..,45,12,63,0,63,..,17,0,17,0,16,..,25,0,31,0,31,..,222,55,274,0,277,..,49,5,48,0,48,..,26,0,26,0,26,..,156,14,169,0,169,..,791,42,828,14,848,..,136,9,138,0,136,..,125,9,129,0,132,..,613,54,669,5,670,..,39,0,40,0,40,..,1932,128,2058,27,2083,..,643,180,821,7,827,..,15,3,18,3,20,..,0,0,0,0,0,..,25,4,31,0,31,..,34,3,36,0,36,..,79,3,82,0,82,..,42,19,58,0,62,..,45,7,50,0,52,..,28,5,24,0,24,..,20,0,19,0,19,..,29,4,33,0,33,..,23,6,28,0,28,..,54,0,57,0,57,..,16,0,21,0,21,..,71,3,79,0,79,..,18,0,19,0,19,..,162,7,172,0,172,..,104,11,115,0,115,..,60
210031536,..,0,0,0,0,0,..,148,75,225,8,228,..,44,3,49,0,49,..,11,0,9,0,12,..,16,0,16,0,16,..,146,23,167,0,167,..,43,5,46,3,50,..,24,0,24,0,24,..,117,6,123,0,123,..,970,46,1011,0,1017,..,109,7,118,0,121,..,83,7,89,0,89,..,211,9,221,4,221,..,43,0,43,3,42,..,1602,75,1680,16,1693,..,190,32,230,4,232,..,13,0,13,0,13,..,0,0,0,0,0,..,6,6,14,0,14,..,3,0,3,0,3,..,99,5,105,0,105,..,51,17,67,0,70,..,32,5,40,0,40,..,12,5,14,0,16,..,17,4,21,0,21,..,12,0,12,0,12,..,18,5,27,0,27,..,37,0,39,0,39,..,13,0,13,0,13,..,42,0,44,0,44,..,21,0,22,0,22,..,114,5,117,0,121,..,50,11,57,0,60,..,40
210031537,..,10,5,14,0,14,..,203,66,274,0,273,..,36,0,35,4,39,..,21,0,21,0,21,..,18,0,18,0,18,..,107,14,121,6,128,..,30,0,30,0,30,..,20,0,20,0,20,..,105,5,108,0,112,..,275,10,284,0,284,..,27,0,26,0,26,..,83,0,90,0,86,..,82,0,85,0,88,..,27,0,27,0,26,..,649,15,665,8,672,..,191,22,215,0,213,..,30,0,28,0,28,..,0,0,0,0,0,..,41,6,47,0,49,..,11,3,14,0,14,..,58,3,61,0,61,..,30,4,36,0,36,..,28,9,37,0,37,..,21,0,23,0,23,..,16,5,19,0,22,..,4,0,4,0,4,..,26,0,24,0,25,..,52,3,52,0,56,..,37,3,39,0,41,..,40,0,41,0,41,..,14,0,14,0,14,..,134,5,141,4,146,..,108,9,121,0,124,..,35
210031538,..,6,0,13,0,13,..,359,93,453,0,453,..,31,0,31,0,31,..,44,0,42,0,45,..,30,0,26,0,26,..,551,117,666,4,672,..,51,0,52,0,52,..,53,6,58,0,63,..,118,8,126,0,130,..,137,7,141,0,141,..,83,4,84,0,81,..,111,8,116,0,116,..,223,21,249,3,247,..,29,0,29,0,32,..,804,50,856,5,859,..,988,183,1170,7,1177,..,51,9,55,0,56,..,4,0,4,0,4,..,25,10,38,0,38,..,35,3,38,0,42,..,44,4,51,0,51,..,55,6,54,0,54,..,36,4,34,0,34,..,68,5,74,0,71,..,22,0,22,0,22,..,3,0,3,0,3,..,12,0,18,0,18,..,41,0,41,0,41,..,30,0,36,0,36,..,79,4,81,0,88,..,22,4,25,0,25,..,175,5,182,0,188,..,182,8,190,0,191,..,46
210041240,..,6,0,6,0,6,..,75,15,92,0,92,..,35,0,35,0,37,..,4,0,10,0,10,..,43,7,45,0,45,..,48,6,57,0,57,..,25,0,23,0,23,..,18,0,21,0,21,..,41,0,41,0,41,..,4,0,3,0,3,..,67,7,81,3,80,..,33,0,36,0,36,..,19,0,16,0,16,..,0,0,0,0,0,..,212,14,227,3,227,..,120,17,138,3,140,..,19,0,15,0,15,..,4,0,4,0,4,..,9,0,9,0,9,..,5,0,5,0,5,..,9,0,10,0,10,..,4,0,4,0,4,..,15,5,20,0,20,..,21,0,21,0,23,..,8,0,10,4,14,..,18,0,13,0,13,..,12,0,18,0,18,..,21,0,25,0,25,..,11,0,11,0,11,..,27,4,32,0,32,..,5,0,5,0,5,..,61,3,67,0,67,..,32,0,39,0,39,..,3
210041539,..,0,0,0,0,0,..,30,9,33,0,35,..,36,3,42,0,42,..,6,0,6,0,6,..,9,0,9,0,9,..,22,0,22,0,22,..,8,5,16,0,16,..,38,0,40,0,40,..,77,5,80,0,80,..,18,0,17,0,17,..,237,30,268,8,272,..,38,3,39,0,39,..,37,0,39,0,37,..,18,0,18,0,18,..,463,43,514,7,518,..,69,0,77,0,77,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,10,0,10,..,28,3,27,0,27,..,13,0,12,0,12,..,3,0,3,0,3,..,19,4,19,0,19,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,14,5,13,0,13,..,52,5,57,0,57,..,8,0,6,0,6,..,61,0,66,0,66,..,13,0,13,0,13,..,135,5,136,0,136,..,42,5,46,4,49,..,7
210041540,..,3,0,7,0,7,..,97,30,128,0,128,..,70,7,78,0,78,..,10,0,17,0,17,..,34,0,29,0,29,..,68,4,72,0,72,..,12,0,12,0,12,..,8,0,8,0,12,..,100,6,109,0,109,..,7,5,14,0,14,..,160,17,179,0,181,..,45,5,43,0,43,..,15,0,16,0,16,..,11,0,11,0,12,..,357,31,396,7,397,..,156,16,168,0,168,..,15,0,15,0,15,..,0,0,0,0,0,..,13,0,13,0,13,..,19,0,19,0,19,..,22,0,22,0,22,..,10,0,8,0,8,..,17,0,17,0,17,..,11,0,7,0,12,..,18,0,18,0,18,..,16,0,16,0,16,..,17,3,22,4,25,..,33,4,33,0,33,..,18,0,18,0,18,..,88,0,86,0,86,..,25,0,25,0,25,..,159,3,158,0,158,..,44,13,53,0,53,..,11
210041541,..,6,0,6,0,6,..,57,11,64,0,62,..,40,3,42,0,44,..,12,0,9,0,9,..,28,0,28,0,23,..,33,4,38,0,38,..,4,0,4,0,4,..,7,0,7,0,7,..,33,3,35,0,36,..,15,0,13,0,13,..,51,3,57,0,57,..,22,0,22,0,22,..,4,0,7,0,7,..,0,0,0,0,0,..,137,8,140,0,143,..,81,8,91,4,92,..,18,0,18,0,18,..,0,0,0,0,0,..,11,0,11,0,11,..,7,0,9,0,9,..,7,0,7,5,12,..,9,0,9,0,9,..,26,0,27,0,27,..,10,0,10,0,10,..,10,0,6,0,6,..,4,0,4,0,4,..,10,0,10,0,10,..,32,3,35,0,35,..,4,0,9,0,9,..,39,0,39,0,39,..,9,0,9,0,9,..,78,6,82,0,82,..,44,5,50,0,48,..,8
210051242,..,4,4,7,0,15,..,124,76,200,4,201,..,13,10,29,0,29,..,10,3,10,0,10,..,10,0,10,0,10,..,100,42,137,0,137,..,62,9,68,0,68,..,23,0,27,0,27,..,131,12,144,3,144,..,656,66,725,9,734,..,155,17,174,0,174,..,111,17,124,0,124,..,650,60,707,8,716,..,9,0,12,0,12,..,1802,182,1978,20,2002,..,89,18,111,0,111,..,5,0,5,0,5,..,3,3,8,0,8,..,11,6,15,0,15,..,16,6,19,0,16,..,37,0,37,0,37,..,47,18,62,0,62,..,20,0,23,0,23,..,20,7,23,0,23,..,4,0,4,0,4,..,163,13,172,4,180,..,33,8,40,0,40,..,101,9,104,0,107,..,19,0,19,0,19,..,81,4,80,3,85,..,24,0,28,0,28,..,220,10,232,9,235,..,84,25,111,0,111,..,61
210051243,..,4,0,4,0,4,..,76,22,100,0,100,..,61,14,74,0,73,..,11,0,11,0,11,..,0,0,0,0,0,..,243,96,343,0,343,..,41,3,47,0,48,..,96,0,100,0,99,..,59,5,65,0,65,..,274,44,317,3,314,..,72,10,79,0,79,..,42,0,41,0,41,..,541,38,580,16,593,..,25,3,25,0,25,..,1148,95,1245,21,1263,..,320,81,398,4,404,..,9,0,9,0,9,..,0,0,0,0,0,..,0,4,3,0,3,..,19,5,25,0,25,..,15,0,15,0,15,..,40,20,62,0,62,..,8,0,8,0,8,..,16,3,18,0,18,..,0,0,3,0,3,..,128,13,143,0,144,..,36,16,50,0,50,..,28,0,28,0,28,..,39,4,44,0,41,..,65,0,66,0,66,..,38,5,45,0,45,..,171,17,184,0,187,..,45,21,70,0,70,..,53
210051245,..,17,0,17,0,17,..,198,63,263,0,263,..,96,12,113,0,113,..,18,0,16,0,16,..,39,0,39,0,36,..,420,64,481,8,492,..,12,0,12,0,17,..,13,0,17,0,17,..,55,3,60,0,62,..,14,0,14,0,14,..,45,8,52,0,52,..,211,18,227,4,230,..,92,5,97,3,102,..,30,0,30,0,30,..,479,34,512,5,517,..,702,70,777,9,779,..,13,0,14,0,14,..,4,0,3,0,3,..,5,0,8,0,8,..,29,4,27,0,27,..,38,0,42,0,42,..,33,6,42,0,42,..,47,4,54,0,55,..,16,0,18,0,18,..,11,0,11,0,11,..,71,5,68,0,68,..,74,18,86,0,86,..,75,0,73,0,73,..,18,0,16,0,16,..,81,3,79,0,79,..,17,0,24,0,24,..,191,4,202,0,202,..,109,12,123,0,123,..,17
