SA2_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
119011658,933,1811,431,45,3223,625,64,3910,102,98,51,10,255,146,4,406,167,392,112,8,682,153,13,845,268,487,167,14,935,292,10,1241,13,4,6,0,17,122,0,144,0,0,0,0,0,0,0,0,6,4,0,0,12,4,0,21,0,0,0,0,0,0,0,0,9,5,0,0,17,10,0,31,27,10,8,0,45,137,3,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,0,21,25,5,45,5,10,3,0,21,25,5,45,0,5,0,0,5,5,0,6,1236,2322,608,59,4227,1081,86,5397
119021362,735,1552,552,61,2898,572,76,3551,86,115,50,3,263,137,10,405,101,224,80,6,415,136,14,564,187,338,135,13,668,270,28,968,272,304,211,33,824,576,89,1489,73,90,69,12,241,134,19,400,129,86,46,13,273,140,30,440,0,0,0,0,0,0,0,0,14,29,9,0,46,14,3,63,485,512,328,57,1386,862,147,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,16,14,5,24,6,3,3,0,16,14,5,24,0,4,0,0,4,6,5,10,1416,2407,1018,132,4974,1722,248,6947
119021366,597,1796,529,69,2995,491,101,3582,32,57,23,6,116,79,0,197,135,404,169,0,708,155,23,881,160,453,197,9,820,232,27,1080,78,143,85,19,317,222,49,591,50,103,59,11,213,129,31,379,80,125,45,3,263,100,23,382,0,0,0,0,0,0,0,0,13,20,6,0,42,12,7,63,220,386,191,33,837,465,118,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,7,5,46,23,5,73,10,25,7,5,46,23,5,73,3,3,3,0,3,4,0,13,992,2667,924,115,4706,1205,251,6160
119021367,584,1452,399,49,2484,431,65,2984,23,46,22,3,97,41,3,144,122,264,113,8,504,127,6,637,150,308,135,10,600,173,11,781,52,60,35,3,157,187,13,357,34,45,32,0,113,68,16,196,67,96,39,8,209,90,16,315,0,0,0,0,0,0,0,0,6,12,5,3,21,8,0,30,159,210,113,20,503,353,45,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,23,4,0,30,9,8,0,0,23,4,0,30,3,0,0,0,4,5,0,9,906,1989,647,77,3616,966,121,4706
119021573,190,645,152,25,1013,171,79,1264,9,27,0,0,40,9,0,40,19,87,22,0,128,21,13,158,27,112,28,0,160,29,13,201,318,942,219,61,1533,545,263,2346,130,371,101,13,618,181,70,871,40,122,15,3,177,26,10,216,0,0,0,0,0,0,0,0,7,3,4,0,18,4,0,25,500,1437,330,84,2351,755,346,3453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,5,12,0,4,0,3,4,9,5,14,0,3,0,0,3,7,0,13,723,2203,513,108,3538,964,439,4950
119021574,165,437,134,16,754,127,38,919,7,18,5,0,28,19,0,45,16,51,17,3,91,16,6,114,20,73,21,3,123,31,3,163,165,426,116,36,739,302,118,1157,76,295,78,7,459,170,47,673,21,86,23,0,124,32,8,166,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,10,266,807,215,45,1329,503,172,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,447,1319,372,70,2208,668,224,3095
119021659,206,404,161,14,788,164,70,1020,10,21,7,0,42,16,10,70,86,148,40,5,282,46,23,352,97,167,51,12,323,68,35,425,235,228,110,27,600,234,99,934,282,292,128,36,740,286,113,1141,137,108,56,16,311,80,39,438,0,0,0,0,0,0,0,0,0,5,0,0,7,5,3,12,653,632,300,79,1658,604,253,2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,3,0,0,0,0,0,3,9,3,4,0,0,5,8,0,14,958,1205,512,109,2781,843,364,3993
119021660,107,157,79,18,361,91,42,495,33,35,17,0,89,24,14,121,70,105,45,8,227,43,16,286,104,137,66,8,313,64,26,405,309,282,142,52,785,315,133,1234,138,134,76,22,373,170,56,588,97,79,55,10,246,69,25,341,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,550,495,278,90,1405,549,214,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,5,0,0,7,8,9,18,764,794,419,109,2094,717,285,3091
119021661,380,758,240,34,1415,276,54,1750,26,32,16,0,70,39,6,119,49,98,33,4,183,61,12,261,78,129,44,4,255,100,20,378,70,69,37,5,178,157,21,356,57,70,36,8,173,105,14,291,414,352,142,20,925,430,101,1453,71,43,22,3,137,46,17,199,6,4,0,0,20,8,3,25,626,538,232,37,1431,738,148,2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,1087,1426,521,73,3107,1120,226,4458
119021662,1157,2202,564,55,3982,795,118,4897,31,33,16,0,80,22,0,103,96,139,65,7,305,90,14,402,126,178,78,7,386,108,15,501,42,49,22,0,114,103,13,221,33,35,26,0,93,64,5,167,65,54,39,5,158,96,8,264,14,9,0,0,19,9,0,27,6,4,0,0,15,4,0,19,163,151,85,3,399,271,28,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1447,2532,728,69,4772,1178,162,6109
119021663,416,741,233,11,1401,252,34,1686,3,6,11,5,21,7,0,24,24,41,32,0,100,47,3,147,28,47,40,5,119,53,3,174,16,25,16,5,61,43,7,111,12,3,12,0,28,16,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,16,7,0,22,34,40,25,5,100,63,7,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,9,0,16,3,3,4,0,4,9,0,16,0,0,0,0,0,4,0,4,478,830,300,12,1624,380,43,2050
119031370,624,1276,318,46,2262,418,73,2756,74,100,54,3,225,105,6,340,93,165,83,5,348,157,16,516,164,266,131,10,576,264,20,853,87,67,50,3,211,196,10,414,93,91,64,6,249,180,11,444,60,67,39,4,167,64,0,237,0,0,0,0,0,0,0,0,5,14,4,3,29,15,0,42,248,239,159,21,656,453,25,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,4,17,12,8,37,7,6,3,4,17,12,8,37,0,0,0,0,0,5,0,4,1044,1788,605,80,3512,1157,124,4795
119031371,825,1637,270,30,2764,409,54,3222,28,17,13,0,56,49,4,109,67,107,27,0,192,54,9,256,90,121,35,0,250,96,11,358,21,14,6,3,51,45,4,98,147,110,91,7,355,215,15,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,10,0,0,14,180,128,101,8,413,263,20,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,6,0,11,4,4,0,0,5,6,0,11,0,0,0,0,0,0,0,5,1100,1892,403,43,3435,772,87,4298
119031372,1203,2329,514,51,4095,673,66,4834,78,55,38,0,171,179,5,357,185,314,117,9,617,161,11,797,263,364,155,10,791,348,21,1156,26,12,17,0,56,205,3,263,138,78,44,6,266,106,18,389,24,30,30,0,86,54,0,141,0,0,0,0,0,0,0,0,9,3,5,0,14,9,0,22,191,131,96,6,420,371,25,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,0,16,6,4,29,3,11,8,0,16,12,4,30,0,0,0,0,0,3,0,9,1660,2829,762,64,5323,1404,112,6838
119031373,327,653,236,37,1255,259,66,1578,13,23,13,0,41,60,0,106,76,125,46,0,257,108,7,378,95,149,61,0,301,174,12,478,14,5,8,4,34,143,0,185,180,233,254,15,680,396,49,1126,132,94,48,6,269,140,37,448,130,68,44,6,246,204,14,469,7,13,6,0,24,8,0,33,468,403,355,32,1260,894,108,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,3,25,12,0,43,7,6,8,3,25,12,0,43,0,0,4,0,4,4,0,12,895,1217,659,71,2843,1338,181,4368
119031374,1055,2255,482,58,3850,622,86,4565,67,76,35,7,178,131,4,319,131,237,78,9,459,134,22,609,203,311,112,15,637,260,26,927,70,92,46,4,212,119,23,358,124,108,58,19,309,99,51,464,465,350,137,49,999,298,144,1438,167,89,34,16,316,113,54,476,0,9,0,0,11,7,3,20,829,653,273,100,1852,634,271,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,11,4,3,17,11,3,0,0,11,4,3,17,4,6,0,0,7,6,4,19,2092,3226,869,169,6356,1534,394,8286
119031664,125,170,84,8,383,79,22,486,15,17,9,0,38,8,0,49,20,44,8,0,66,6,3,73,31,58,17,0,101,16,5,123,39,60,27,9,123,51,21,190,180,160,95,24,457,163,75,690,242,208,102,30,583,156,82,817,671,469,190,54,1383,402,184,1968,9,8,4,0,14,6,3,18,1131,900,410,114,2563,768,359,3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,3,6,0,12,1288,1127,508,121,3049,871,392,4312
119031665,561,1165,334,52,2111,323,85,2520,41,73,34,6,147,63,15,224,54,162,33,8,267,54,5,332,90,239,67,13,413,127,20,554,18,11,6,0,33,13,5,55,23,31,14,0,67,17,9,89,67,82,53,8,205,70,28,304,69,49,17,3,142,50,19,207,18,10,4,0,39,17,6,62,189,181,94,15,481,162,63,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,4,840,1587,497,80,3006,615,171,3797
119031666,684,1421,255,27,2387,388,40,2821,74,72,33,0,179,123,5,304,114,242,65,3,419,67,11,496,188,312,89,5,598,191,17,799,37,32,16,0,78,71,10,165,106,80,34,11,229,141,24,386,255,167,106,16,551,431,35,1019,0,0,0,0,0,0,0,0,9,5,4,0,20,6,0,31,405,284,153,34,879,648,76,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,17,10,5,34,3,11,0,3,17,10,5,34,5,0,0,0,5,7,0,6,1287,2033,509,67,3889,1246,137,5265
119031667,223,433,101,18,768,125,25,917,76,79,33,3,191,80,4,279,80,126,37,3,248,73,9,325,156,206,70,6,438,155,10,604,31,20,17,8,78,63,9,146,209,169,101,28,501,266,41,809,237,246,122,23,630,381,52,1063,0,0,0,0,0,0,0,0,12,11,6,0,21,8,0,28,479,454,246,59,1237,715,100,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,10,859,1092,417,79,2447,1003,135,3578
119041377,825,1573,465,54,2909,571,67,3552,34,47,41,0,126,64,10,196,42,79,28,0,151,53,6,208,79,127,67,0,271,115,7,401,12,11,4,0,25,62,0,96,13,0,8,6,29,38,5,70,56,49,26,6,135,64,16,211,0,0,0,0,0,0,0,0,15,14,5,0,32,9,0,49,95,74,44,8,222,180,17,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,9,4,34,34,4,71,17,5,9,4,34,34,4,71,0,0,0,0,0,8,0,10,1017,1779,577,65,3445,911,102,4458
119041378,260,468,131,18,872,202,32,1107,41,74,15,3,128,53,11,192,56,64,27,6,144,26,7,175,99,130,44,3,280,72,18,367,39,23,7,8,81,76,17,169,116,179,57,12,372,152,42,558,574,576,168,55,1372,664,144,2180,124,124,26,9,280,114,36,433,5,10,0,0,14,4,0,23,864,914,260,77,2121,1017,230,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,19,12,7,34,12,6,0,0,19,12,7,34,0,0,0,0,9,5,0,13,1234,1522,435,102,3295,1305,289,4886
119041379,584,1177,265,36,2067,359,58,2489,12,24,10,0,43,21,0,61,50,93,17,0,168,31,9,207,64,118,25,3,212,49,13,266,46,66,28,0,138,95,13,250,239,271,115,21,647,310,37,998,423,457,201,43,1126,414,103,1647,0,0,0,0,0,0,0,0,0,5,3,0,11,12,0,26,713,794,353,65,1926,831,159,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,0,30,36,6,68,12,6,5,0,30,36,6,68,3,0,0,0,4,8,0,12,1376,2095,654,106,4229,1284,236,5757
119041380,544,891,259,19,1716,344,30,2099,120,95,53,5,277,167,3,454,88,131,30,9,252,56,9,319,207,225,86,12,536,230,14,777,54,33,28,4,119,185,31,331,98,77,69,15,265,254,27,545,312,227,180,18,734,655,67,1460,98,70,47,11,218,161,15,391,3,0,0,0,0,5,0,9,563,401,326,48,1339,1263,142,2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,10,0,21,3,3,0,0,12,10,0,21,0,4,0,0,5,6,0,3,1319,1532,676,81,3606,1844,187,5639
119041381,576,969,335,35,1912,357,115,2384,67,86,25,7,179,61,21,261,12,37,17,0,68,13,9,86,82,116,38,10,245,79,23,346,71,34,19,8,130,91,29,247,169,156,61,22,406,189,55,654,545,454,158,39,1205,552,199,1952,396,352,81,24,859,264,158,1284,15,4,0,0,25,14,7,38,1194,1005,320,101,2624,1109,450,4181,4,0,3,4,13,52,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,9,5,29,17,12,61,21,5,10,8,42,70,20,130,8,0,0,0,7,7,4,19,1872,2103,702,145,4832,1619,613,7056
119041382,730,1244,301,28,2304,443,46,2795,242,185,102,13,539,410,28,981,191,226,87,6,508,168,6,683,428,413,187,25,1046,585,37,1667,38,26,20,0,80,89,0,178,159,128,110,5,403,427,21,847,256,166,107,9,538,441,34,1012,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,457,320,237,14,1026,961,62,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,7,0,19,15,0,40,11,3,7,0,21,22,0,44,3,3,3,0,8,3,0,12,1621,1981,733,69,4410,2014,141,6557
119041668,555,1065,328,40,1983,362,83,2434,114,139,56,7,320,109,23,449,58,106,31,4,199,33,15,251,173,244,90,10,524,147,40,700,30,32,15,8,82,129,23,230,114,98,60,12,288,160,30,478,314,171,47,10,540,230,81,850,285,196,40,15,539,159,112,813,9,6,7,0,25,6,0,28,758,510,160,49,1478,680,241,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,13,9,5,20,4,3,0,3,13,9,5,20,0,3,0,0,8,7,0,14,1483,1823,586,108,4000,1200,371,5565
119041669,439,977,247,27,1692,282,36,2014,109,200,76,4,396,150,6,555,46,152,43,3,247,53,8,304,157,355,127,7,647,204,14,860,8,13,4,0,24,18,3,43,29,38,24,5,99,40,3,149,12,8,4,0,34,7,4,45,0,0,0,0,0,0,0,0,5,0,0,0,11,5,0,19,58,63,39,6,166,78,14,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,14,0,32,0,9,3,0,12,14,0,32,0,0,0,0,6,0,0,5,661,1407,413,38,2518,581,60,3156
119041670,532,986,275,27,1821,306,59,2182,133,190,66,3,395,132,13,544,84,159,42,4,292,52,11,353,224,354,107,7,684,187,25,897,34,39,14,3,87,50,9,148,135,172,79,12,394,231,40,666,343,374,121,36,876,401,105,1381,19,23,7,9,56,12,10,80,16,11,12,0,42,24,7,66,541,620,239,54,1455,716,168,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,0,23,19,3,46,10,9,4,0,23,19,3,46,0,0,0,0,4,0,0,3,1308,1970,622,87,3991,1228,257,5467
119041671,7,13,6,0,32,16,7,56,5,3,0,0,10,0,0,10,0,0,0,0,4,0,0,3,5,4,0,0,10,0,3,15,0,0,0,0,0,0,0,0,15,12,4,4,32,15,5,50,203,110,26,15,358,127,102,587,1514,514,136,106,2273,1022,586,3878,0,0,0,0,0,0,0,0,1740,636,166,130,2666,1168,690,4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,13,11,42,1765,654,173,132,2722,1200,706,4629
120011383,947,1989,382,48,3368,507,62,3932,42,66,29,4,139,63,9,210,201,220,63,8,496,133,7,633,247,286,89,7,634,190,15,841,145,97,61,5,302,124,21,445,178,120,65,7,364,205,12,579,892,380,162,15,1453,702,49,2208,196,75,54,5,332,146,7,483,11,10,6,0,27,19,0,44,1425,685,335,32,2480,1196,85,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,13,0,71,30,13,113,34,23,13,0,71,30,13,113,0,0,0,0,3,4,0,9,2653,2983,823,90,6552,1932,179,8656
120011385,781,1528,292,32,2636,482,52,3173,120,180,46,4,351,102,12,465,71,71,29,3,174,48,12,238,191,249,76,10,523,149,23,697,382,206,101,19,704,498,51,1252,308,135,72,14,540,366,53,964,279,103,64,15,456,267,37,763,77,39,17,0,135,89,12,234,3,7,0,0,12,0,0,9,1052,486,258,48,1846,1222,164,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,9,0,34,37,4,78,20,7,9,0,34,37,4,78,0,0,0,0,3,5,0,13,2047,2279,634,87,5050,1901,241,7193
120011386,765,1475,301,42,2582,541,61,3176,91,127,38,7,257,80,5,343,219,249,106,6,578,199,11,793,305,368,146,16,836,282,18,1137,317,266,138,14,736,488,52,1281,322,182,97,16,614,422,45,1089,467,345,120,13,940,532,42,1520,4,6,4,0,13,16,0,27,5,6,0,0,11,6,0,14,1120,796,357,41,2315,1474,141,3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19,18,4,80,34,11,125,41,19,18,4,80,34,11,125,0,0,0,0,0,3,0,3,2227,2662,828,101,5810,2334,233,8378
120011672,541,1049,225,16,1837,342,59,2243,10,25,6,0,36,5,0,42,104,216,53,5,375,67,23,470,114,236,58,7,411,76,23,508,48,42,18,8,111,132,14,259,174,203,56,14,452,140,58,645,79,124,38,9,252,99,68,420,59,94,31,0,188,55,7,255,5,8,0,0,8,6,0,22,370,473,144,32,1015,431,142,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,4,0,27,14,13,55,14,16,4,0,27,14,13,55,0,3,0,0,3,9,0,13,1036,1774,432,55,3297,873,233,4412
120011673,43,62,6,9,118,32,15,161,5,0,0,0,3,3,0,7,18,21,4,0,47,20,4,71,20,22,4,0,53,19,4,76,16,9,0,0,24,7,0,35,19,6,0,0,26,14,3,44,539,376,105,35,1052,383,159,1590,1141,585,188,61,1980,832,282,3091,0,0,0,0,0,0,0,0,1710,975,300,99,3082,1231,444,4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,1782,1060,309,98,3253,1287,464,5009
120021387,439,614,115,13,1178,255,22,1459,268,275,71,7,629,252,24,899,625,654,166,13,1466,406,61,1932,897,934,245,20,2092,658,89,2831,112,76,30,0,222,238,12,471,231,107,58,7,402,541,43,977,179,72,40,9,299,322,33,648,43,13,3,0,62,48,6,110,7,0,0,0,7,3,0,11,564,270,127,24,987,1142,88,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,8,0,11,4,0,0,0,9,10,0,24,3,0,0,0,3,0,0,9,1903,1825,489,50,4277,2072,202,6541
120021389,445,806,153,22,1426,319,69,1817,212,263,77,10,564,187,38,789,315,407,122,3,846,237,64,1141,524,666,199,8,1407,419,102,1932,105,67,35,9,217,244,17,475,97,28,22,8,155,208,20,384,289,107,38,9,435,403,16,860,15,6,8,0,29,32,0,59,9,9,4,0,14,5,0,22,516,219,104,21,855,889,54,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,3,3,27,22,10,60,17,8,3,3,27,26,10,60,8,4,0,0,9,0,0,10,1507,1700,465,51,3728,1652,238,5613
120021674,228,349,73,17,670,157,44,864,324,370,81,16,784,228,51,1068,207,223,63,5,504,157,56,718,528,598,145,20,1288,390,107,1790,99,62,38,0,194,188,32,421,49,16,13,4,74,180,9,260,85,29,6,5,114,249,5,375,0,0,0,0,0,0,0,0,4,3,4,0,12,13,4,22,231,112,54,6,393,630,57,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,16,15,9,47,7,3,0,0,16,15,9,47,0,0,0,0,0,5,0,8,993,1060,273,38,2367,1192,215,3781
120021675,687,1128,270,26,2105,471,116,2691,329,420,125,10,885,262,67,1206,246,328,100,11,676,185,59,924,576,745,226,22,1566,443,124,2135,173,145,76,5,402,321,42,759,108,70,46,12,240,259,34,534,131,59,28,9,238,213,47,502,70,21,15,0,110,54,10,171,0,3,0,0,6,0,0,6,486,304,172,30,993,848,140,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,0,14,12,13,42,12,6,4,0,14,12,13,42,0,0,0,0,3,4,0,10,1753,2178,665,81,4675,1779,398,6848
120031392,512,906,273,31,1724,325,61,2105,36,61,22,0,120,53,8,183,60,76,16,0,146,46,9,203,96,133,38,4,269,98,14,387,82,44,33,3,160,136,19,313,118,92,45,5,265,183,42,489,182,135,30,12,363,131,40,532,212,128,48,22,416,140,63,616,8,3,0,0,9,0,0,10,607,400,159,46,1207,588,163,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,10,0,50,37,10,93,27,17,10,0,50,37,10,93,4,4,0,0,4,3,4,12,1243,1462,478,74,3256,1054,254,4564
