SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
127011595,2833,1972,1619,1778,1730,1620,904,325,89,12870,0,0,4,0,0,0,0,0,0,5,22,12,16,18,23,14,11,8,6,127,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,11,16,18,23,15,11,8,6,130,25,14,19,18,23,16,11,8,6,137,2856,1991,1640,1795,1748,1640,915,333,86,13011
127011596,3174,1980,1636,2050,1817,1370,734,287,75,13117,0,0,0,0,0,0,0,0,0,7,9,21,26,17,19,11,0,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,27,15,20,11,4,6,3,118,11,20,27,15,20,13,4,6,3,123,3186,2005,1665,2065,1838,1383,737,293,73,13239
127011597,4319,2559,2103,2809,2366,1563,844,328,103,16993,0,0,0,0,0,5,0,0,0,5,18,18,38,31,13,9,9,3,3,146,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,44,31,11,5,15,7,3,149,18,21,44,31,11,10,15,7,6,155,4344,2582,2139,2839,2382,1565,860,329,108,17147
127011726,1011,534,725,612,542,489,426,242,47,4639,0,0,0,0,0,0,0,0,0,0,5,9,13,13,3,5,4,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,13,4,8,4,4,0,57,5,9,13,13,4,8,4,0,0,58,1019,549,738,621,547,501,429,245,46,4691
127011727,4051,1368,3210,2672,1283,889,474,131,28,14097,4,0,0,4,4,0,3,0,0,17,33,25,42,20,10,8,14,3,3,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,48,20,11,11,23,4,3,171,36,26,44,17,11,15,25,4,3,183,4082,1401,3255,2692,1290,902,491,136,32,14281
127011728,3016,1323,2324,1981,1223,1021,858,485,101,12328,0,0,3,4,0,0,0,0,0,7,23,21,26,19,19,10,18,8,3,141,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,25,14,19,9,16,8,3,150,23,21,28,19,19,9,16,8,3,162,3042,1345,2358,1995,1245,1027,873,498,106,12486
127011729,5234,1884,3556,3339,1537,928,611,220,71,17386,5,0,0,0,0,0,0,0,0,5,35,37,48,20,31,11,17,0,9,217,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,36,48,21,31,11,16,0,9,228,41,36,48,27,31,11,16,8,9,232,5279,1921,3605,3363,1568,945,629,228,78,17619
127021509,3094,2468,2230,1984,2167,2352,1664,616,262,16845,5,4,0,0,0,4,3,0,3,20,49,26,61,39,29,32,19,8,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26,66,46,34,33,18,8,0,279,50,28,69,50,35,38,23,10,8,303,3141,2493,2296,2031,2204,2392,1692,630,264,17144
127021510,3322,2692,2236,2140,2485,2821,2174,1002,418,19291,0,4,0,3,5,0,3,8,0,22,30,27,37,28,27,24,19,22,6,218,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,28,38,25,29,24,23,22,6,233,33,34,39,28,34,24,23,25,7,252,3361,2729,2273,2169,2511,2844,2203,1031,421,19547
127021511,3617,3360,3134,2779,3376,3309,2241,951,481,23256,0,6,9,12,8,14,16,63,102,229,27,48,64,57,57,55,37,4,3,346,0,0,0,0,3,3,0,0,0,4,0,5,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,54,65,53,61,55,37,4,3,371,32,58,75,66,72,67,55,67,111,596,3652,3419,3206,2840,3451,3381,2300,1021,585,23862
127021512,3442,2629,2318,2173,2416,2302,1433,766,326,17812,7,0,0,3,9,3,5,0,0,29,33,33,45,39,34,32,14,10,3,248,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,50,38,34,29,16,10,4,263,44,35,49,42,42,40,23,12,6,293,3485,2664,2373,2218,2457,2337,1457,773,331,18110
127021513,3787,3234,2957,2671,2975,2993,1793,893,436,21739,0,0,0,0,0,10,4,4,0,17,62,43,57,55,32,49,24,5,3,332,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,46,59,59,38,47,27,5,3,339,63,46,62,57,37,53,29,9,6,364,3847,3278,3020,2731,3007,3047,1817,900,444,22101
127021514,1758,1445,1334,1131,1265,1511,1095,428,158,10129,0,0,0,0,0,0,0,0,4,11,15,12,14,11,13,11,4,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,10,11,11,11,0,7,0,90,15,10,18,10,11,12,3,7,4,98,1776,1463,1343,1145,1276,1525,1104,433,160,10226
127021515,3045,2274,2340,2307,2432,2495,1760,878,334,17868,0,0,0,3,4,0,5,7,5,28,26,23,25,32,24,20,8,3,0,163,0,0,0,0,5,0,0,0,0,7,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,26,31,29,27,12,3,0,187,25,30,30,34,27,27,16,13,5,215,3069,2304,2378,2337,2460,2530,1775,896,344,18085
127021516,4227,3025,2614,2630,2686,2559,1781,1077,321,20930,8,0,5,5,0,4,0,4,6,24,25,23,30,48,29,25,19,12,3,210,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,30,52,29,30,19,12,6,228,29,24,33,50,29,30,22,14,9,244,4260,3054,2643,2683,2714,2594,1803,1093,330,21171
127021517,1523,1223,1043,1023,1076,1180,974,509,145,8697,0,3,0,0,4,3,0,3,0,14,33,16,22,17,30,32,48,47,55,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,22,17,27,36,48,49,55,303,33,18,22,17,31,33,48,52,55,315,1555,1241,1069,1047,1107,1218,1018,562,199,9016
127021518,681,621,423,399,626,583,472,294,128,4233,0,0,0,0,0,0,4,0,0,10,20,15,11,11,4,18,10,9,0,92,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,11,15,9,17,11,9,0,107,27,18,11,19,11,22,11,9,0,116,704,636,426,417,630,606,489,299,134,4341
127021519,3717,2453,2527,2251,2366,2363,1956,1094,464,19197,6,5,0,0,0,0,3,4,0,22,36,36,38,34,28,22,19,9,5,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,38,39,39,33,22,9,5,249,35,40,38,43,35,32,29,9,11,264,3751,2493,2570,2293,2400,2398,1988,1106,468,19468
127021520,1814,1400,1297,1264,1334,1480,1432,672,273,10971,0,5,0,0,3,0,0,0,0,13,21,12,17,14,22,12,14,0,5,116,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,16,19,19,23,19,14,0,5,128,22,21,19,17,27,16,13,0,5,137,1835,1424,1320,1281,1358,1495,1444,678,283,11112
127021521,5,0,4,4,7,13,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,3,0,0,0,11,5,0,4,9,7,20,6,0,0,43
127031522,3449,2294,2160,2091,2122,1960,1255,620,217,16167,5,3,0,0,0,3,6,33,42,86,57,31,49,28,39,28,12,7,8,262,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,32,48,28,45,28,17,9,8,273,54,35,48,34,47,35,24,42,49,363,3508,2324,2209,2126,2172,1991,1272,658,264,16525
127031523,4591,2379,2484,3156,2596,2163,1775,974,310,20422,0,0,0,0,3,3,0,5,0,12,44,25,35,38,24,27,29,11,3,233,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,37,37,29,28,29,11,3,251,44,31,39,37,30,31,26,15,6,262,4636,2411,2522,3191,2625,2196,1799,986,320,20689
127031524,4497,2821,2783,3083,2922,2189,1235,705,318,20552,0,5,0,4,0,7,21,49,66,156,36,92,99,76,30,36,17,13,5,394,0,13,8,0,0,3,0,0,0,28,0,28,25,16,4,0,3,0,0,74,0,4,3,0,0,0,0,0,0,14,0,5,7,4,0,0,0,0,0,16,0,0,5,0,0,5,0,0,0,9,0,9,5,0,0,0,0,0,0,23,0,3,6,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,35,166,154,102,43,39,17,13,5,571,35,172,154,101,43,44,40,60,70,726,4532,2993,2937,3183,2966,2236,1280,765,386,21276
127031599,3035,1708,1711,1577,1402,1382,890,552,160,12419,9,0,4,3,4,0,0,0,6,21,21,29,31,32,17,19,7,4,0,167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,28,34,39,19,26,7,4,0,179,27,37,37,40,20,24,7,4,8,203,3062,1742,1745,1619,1422,1404,900,560,168,12625
127031601,1073,646,1082,999,656,643,396,215,69,5779,0,0,0,0,0,4,4,0,0,10,19,12,25,26,9,13,9,0,0,116,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,23,32,11,13,8,0,0,129,23,14,23,32,17,19,10,0,0,141,1092,666,1105,1026,669,663,409,211,74,5919
127031730,3238,1560,2164,2410,1327,716,367,105,36,11912,0,0,0,0,0,0,0,0,0,7,25,16,36,25,12,6,11,6,0,140,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,37,31,17,14,11,6,0,161,33,18,37,31,15,14,19,6,0,167,3271,1575,2199,2435,1345,729,379,108,38,12079
127031731,3295,2044,4150,2916,1798,1399,961,449,116,17135,0,0,6,0,3,3,4,0,0,26,91,67,141,104,94,156,157,144,75,1024,0,5,5,10,8,4,0,0,0,27,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,93,70,138,107,104,157,164,144,75,1064,90,75,150,109,108,163,164,150,81,1089,3391,2119,4293,3025,1910,1559,1131,602,194,18224
127031732,2729,1750,1955,1735,1562,1564,1157,690,303,13444,8,3,0,3,9,5,6,3,0,35,27,21,36,36,30,12,7,5,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,21,38,35,30,18,7,5,4,186,30,23,38,41,40,24,12,10,4,220,2757,1778,1996,1775,1604,1588,1165,696,306,13659
127031733,3472,2579,1693,2135,2319,1741,843,440,219,15435,0,3,0,0,0,0,5,0,0,9,26,24,25,11,19,12,8,11,12,147,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,24,22,19,19,12,8,9,12,157,32,26,25,19,21,12,10,9,12,172,3506,2604,1723,2153,2339,1756,857,449,228,15606
128011529,3466,2170,1712,2336,2661,2258,1542,1051,405,17599,4,0,3,0,4,0,0,0,0,16,35,46,30,30,27,25,21,8,8,238,0,0,6,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,45,38,33,37,26,26,9,8,260,39,50,39,34,39,26,20,15,6,271,3503,2217,1749,2371,2702,2288,1566,1068,409,17877
128011530,3592,2181,2677,2868,2633,2197,1810,1426,860,20239,0,0,0,5,0,0,0,7,4,9,41,36,43,35,41,27,24,17,6,279,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,45,47,52,37,44,25,24,17,6,303,45,47,47,39,50,25,28,22,8,311,3628,2229,2721,2912,2684,2226,1838,1443,866,20555
128011531,2671,1759,1384,1840,2231,1948,1698,1607,924,16067,0,0,0,0,0,0,3,0,3,10,53,35,39,27,47,18,28,23,13,284,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,38,38,35,46,21,30,21,18,306,53,34,38,35,46,21,35,22,17,311,2729,1798,1423,1878,2280,1971,1728,1630,938,16375
128011602,2320,1275,2041,1886,1660,1317,1074,643,320,12533,0,0,0,0,0,0,0,0,0,4,33,37,63,58,49,65,53,81,86,518,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,67,56,44,65,54,82,86,536,40,37,70,56,48,65,59,82,86,537,2356,1308,2110,1945,1706,1382,1130,723,402,13068
128011603,2606,1506,1068,1581,1752,1670,1375,753,386,12698,0,0,0,0,0,0,0,0,0,0,18,26,46,12,17,28,15,10,9,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,44,13,21,29,20,10,9,198,22,27,48,13,18,27,20,10,9,198,2622,1533,1117,1592,1769,1695,1395,768,396,12899
128011604,3432,2393,3569,2906,3109,3398,2724,1330,614,23482,6,0,0,5,0,4,0,0,4,31,54,72,100,67,70,52,56,22,14,513,0,0,3,0,3,0,0,0,0,13,4,5,3,0,3,11,7,0,5,34,0,0,5,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,78,111,68,79,67,71,28,16,583,69,82,113,72,89,69,69,29,18,609,3505,2473,3683,2979,3194,3469,2791,1364,639,24088
128011605,663,503,222,344,507,462,350,170,56,3274,0,0,0,0,0,0,0,0,0,0,8,11,13,5,9,0,0,6,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,13,5,9,0,0,6,4,48,8,11,13,5,9,0,0,6,4,48,673,508,235,350,518,462,350,177,59,3321
128011606,1491,1168,1008,1066,1240,1165,904,435,179,8661,0,0,0,0,0,0,3,0,0,7,15,24,17,24,18,5,7,5,6,138,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,25,24,18,11,9,5,6,149,19,26,25,27,20,11,8,6,6,156,1512,1197,1028,1090,1261,1171,918,443,185,8813
128021533,1240,739,624,836,908,713,632,481,329,6503,0,0,0,0,0,3,0,0,0,3,4,9,16,6,7,0,8,4,4,59,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,6,7,0,8,4,4,68,4,15,17,6,7,0,8,4,4,67,1245,751,639,842,913,717,645,486,331,6570
