SA2_CODE_2021,A0_14_SEO_B_05,A0_14_SEO_05_10,A0_14_SEO_11_15,A0_14_SEO_16,A0_14_SEO_17,A0_14_SEO_18,A0_14_SEO_19,A0_14_SEO_20,A0_14_SEO_21,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_UOLSE_VWW_B_05,A0_14_UOLSE_VWW_05_10,A0_14_UOLSE_VWW_11_15,A0_14_UOLSE_VWW_16,A0_14_UOLSE_VWW_17,A0_14_UOLSE_VWW_18,A0_14_UOLSE_VWW_19,A0_14_UOLSE_VWW_20,A0_14_UOLSE_VWW_21,A0_14_UOLSE_VWW_YNS,A0_14_UOLSE_VWW_T,A0_14_UOLSE_NWNAA_B_05,A0_14_UOLSE_NWNAA_05_10,A0_14_UOLSE_NWNAA_11_15,A0_14_UOLSE_NWNAA_16,A0_14_UOLSE_NWNAA_17,A0_14_UOLSE_NWNAA_18,A0_14_UOLSE_NWNAA_19,A0_14_UOLSE_NWNAA_20,A0_14_UOLSE_NWNAA_21,A0_14_UOLSE_NWNAA_YNS,A0_14_UOLSE_NWNAA_T,A0_14_UOLSE_PinE_NS_B_05,A0_14_UOLSE_PinE_NS_05_10,A0_14_UOLSE_PinE_NS_11_15,A0_14_UOLSE_PinE_NS_16,A0_14_UOLSE_PinE_NS_17,A0_14_UOLSE_PinE_NS_18,A0_14_UOLSE_PinE_NS_19,A0_14_UOLSE_PinE_NS_20,A0_14_UOLSE_PinE_NS_21,A0_14_UOLSE_PinE_NS_YNS,A0_14_UOLSE_PinE_NS_T,A0_14_UOLSE_T_B_05,A0_14_UOLSE_T_05_10,A0_14_UOLSE_T_11_15,A0_14_UOLSE_T_16,A0_14_UOLSE_T_17,A0_14_UOLSE_T_18,A0_14_UOLSE_T_19,A0_14_UOLSE_T_20,A0_14_UOLSE_T_21,A0_14_UOLSE_T_YNS,A0_14_UOLSE_T_T,A0_14_L_PinE_NS_B_05,A0_14_L_PinE_NS_05_10,A0_14_L_PinE_NS_11_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_17,A0_14_L_PinE_NS_18,A0_14_L_PinE_NS_19,A0_14_L_PinE_NS_20,A0_14_L_PinE_NS_21,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B_05,A0_14_T_05_10,A0_14_T_11_15,A0_14_T_16,A0_14_T_17,A0_14_T_18,A0_14_T_19,A0_14_T_20,A0_14_T_21,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B_05,A15_24_SEO_05_10,A15_24_SEO_11_15,A15_24_SEO_16,A15_24_SEO_17,A15_24_SEO_18,A15_24_SEO_19,A15_24_SEO_20,A15_24_SEO_21,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_UOLSE_VWW_B_05,A15_24_UOLSE_VWW_05_10,A15_24_UOLSE_VWW_11_15,A15_24_UOLSE_VWW_16,A15_24_UOLSE_VWW_17,A15_24_UOLSE_VWW_18,A15_24_UOLSE_VWW_19,A15_24_UOLSE_VWW_20,A15_24_UOLSE_VWW_21,A15_24_UOLSE_VWW_YNS,A15_24_UOLSE_VWW_T,A15_24_UOLSE_NWNAA_B_05,A15_24_UOLSE_NWNAA_05_10,A15_24_UOLSE_NWNAA_11_15,A15_24_UOLSE_NWNAA_16,A15_24_UOLSE_NWNAA_17,A15_24_UOLSE_NWNAA_18,A15_24_UOLSE_NWNAA_19,A15_24_UOLSE_NWNAA_20,A15_24_UOLSE_NWNAA_21,A15_24_UOLSE_NWNAA_YNS,A15_24_UOLSE_NWNAA_T,A15_24_UOLSE_PinE_NS_B_05,A15_24_UOLSE_PinE_NS_05_10,A15_24_UOLSE_PinE_NS_11_15,A15_24_UOLSE_PinE_NS_16,A15_24_UOLSE_PinE_NS_17,A15_24_UOLSE_PinE_NS_18,A15_24_UOLSE_PinE_NS_19,A15_24_UOLSE_PinE_NS_20,A15_24_UOLSE_PinE_NS_21,A15_24_UOLSE_PinE_NS_YNS,A15_24_UOLSE_PinE_NS_T,A15_24_UOLSE_T_B_05,A15_24_UOLSE_T_05_10,A15_24_UOLSE_T_11_15,A15_24_UOLSE_T_16,A15_24_UOLSE_T_17,A15_24_UOLSE_T_18,A15_24_UOLSE_T_19,A15_24_UOLSE_T_20,A15_24_UOLSE_T_21,A15_24_UOLSE_T_YNS,A15_24_UOLSE_T_T,A15_24_L_PinE_NS_B_05,A15_24_L_PinE_NS_05_10,A15_24_L_PinE_NS_11_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_17,A15_24_L_PinE_NS_18,A15_24_L_PinE_NS_19,A15_24_L_PinE_NS_20,A15_24_L_PinE_NS_21,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B_05,A15_24_T_05_10,A15_24_T_11_15,A15_24_T_16,A15_24_T_17,A15_24_T_18,A15_24_T_19,A15_24_T_20,A15_24_T_21,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B_05,A25_34_SEO_05_10,A25_34_SEO_11_15,A25_34_SEO_16,A25_34_SEO_17,A25_34_SEO_18,A25_34_SEO_19,A25_34_SEO_20,A25_34_SEO_21,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_UOLSE_VWW_B_05,A25_34_UOLSE_VWW_05_10,A25_34_UOLSE_VWW_11_15,A25_34_UOLSE_VWW_16,A25_34_UOLSE_VWW_17,A25_34_UOLSE_VWW_18,A25_34_UOLSE_VWW_19,A25_34_UOLSE_VWW_20,A25_34_UOLSE_VWW_21,A25_34_UOLSE_VWW_YNS,A25_34_UOLSE_VWW_T,A25_34_UOLSE_NWNAA_B_05,A25_34_UOLSE_NWNAA_05_10,A25_34_UOLSE_NWNAA_11_15,A25_34_UOLSE_NWNAA_16,A25_34_UOLSE_NWNAA_17,A25_34_UOLSE_NWNAA_18,A25_34_UOLSE_NWNAA_19,A25_34_UOLSE_NWNAA_20,A25_34_UOLSE_NWNAA_21,A25_34_UOLSE_NWNAA_YNS,A25_34_UOLSE_NWNAA_T,A25_34_UOLSE_PinE_NS_B_05,A25_34_UOLSE_PinE_NS_05_10,A25_34_UOLSE_PinE_NS_11_15,A25_34_UOLSE_PinE_NS_16,A25_34_UOLSE_PinE_NS_17,A25_34_UOLSE_PinE_NS_18,A25_34_UOLSE_PinE_NS_19,A25_34_UOLSE_PinE_NS_20,A25_34_UOLSE_PinE_NS_21,A25_34_UOLSE_PinE_NS_YNS,A25_34_UOLSE_PinE_NS_T,A25_34_UOLSE_T_B_05,A25_34_UOLSE_T_05_10
214011374,..,14,25,0,3,0,10,0,5,3,63,..,9,16,3,3,5,0,0,0,0,37,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,9,16,4,3,5,0,0,0,0,36,..,0,0,0,0,0,0,0,0,0,0,..,20,39,6,6,7,8,0,10,3,102,34,65,29,0,0,0,0,3,0,4,146,10,15,11,0,0,0,4,0,0,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,15,11,0,0,0,4,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,48,80,40,6,3,7,4,5,3,7,199,88,34,38,4,0,6,7,0,4,5,192,29,20,24,10,3,11,15,3,0,0,113,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,22
214011375,..,4,24,14,5,10,0,0,0,0,56,..,0,21,4,3,5,3,3,0,0,45,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,21,4,3,5,4,3,0,0,50,..,0,0,0,0,0,0,0,0,0,0,..,5,47,24,7,11,4,3,0,5,104,16,38,8,0,0,3,4,0,3,0,74,4,10,16,7,3,3,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,10,16,9,3,3,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,24,48,28,9,6,3,8,0,3,3,133,67,23,62,7,10,9,7,3,0,5,191,30,30,40,20,14,8,8,3,0,0,146,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,27
214011376,..,21,35,8,0,8,3,4,0,3,78,..,6,22,7,0,6,5,5,0,0,45,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,6,22,7,0,0,5,3,0,0,47,..,0,0,0,0,0,0,0,0,0,0,..,25,49,14,0,12,10,6,0,3,130,32,73,27,3,0,5,0,0,0,3,144,19,31,14,0,6,4,3,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,14,0,10,4,7,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,46,110,44,3,6,8,8,3,0,3,229,59,43,29,7,5,7,5,0,0,4,160,41,32,35,5,0,10,3,3,0,0,135,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,32
214021377,..,5,11,6,7,0,10,6,0,0,48,..,3,3,0,0,3,4,0,0,0,15,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,3,0,0,3,4,0,0,0,15,..,0,0,0,0,0,0,0,0,0,0,..,8,18,6,7,4,9,6,0,0,55,9,32,7,4,0,0,0,0,0,3,47,0,0,0,0,5,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,32,12,4,5,0,6,0,0,4,69,27,13,32,0,10,3,5,0,0,0,101,0,4,12,4,3,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
214021378,..,4,11,4,3,0,4,4,0,0,34,..,0,3,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,4,16,9,3,0,7,4,0,0,39,5,15,10,0,0,0,0,0,0,4,32,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,18,10,0,0,0,0,0,0,4,33,12,0,6,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214021379,..,6,33,8,5,4,3,4,0,6,71,..,0,4,0,3,3,0,3,0,0,19,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,3,6,0,4,0,0,24,..,0,0,0,0,0,0,0,0,0,0,..,9,42,10,8,9,3,8,0,6,96,35,63,28,0,0,3,0,0,0,0,139,8,5,21,10,5,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,10,5,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,42,74,45,10,5,0,3,0,0,0,182,54,46,28,12,6,0,3,0,0,3,149,16,14,30,12,9,5,10,0,0,0,96,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14
214021381,..,27,104,13,22,6,14,6,8,9,212,..,9,19,6,0,0,0,0,0,0,34,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,9,19,6,0,0,0,0,0,0,34,..,0,0,0,0,0,0,0,0,0,0,..,33,121,13,29,6,20,10,8,12,241,52,117,56,0,0,4,4,0,0,5,247,6,11,11,0,3,16,11,10,0,0,66,0,0,0,0,0,4,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,11,11,0,3,14,16,16,0,0,77,0,0,0,0,0,0,0,0,0,0,0,56,128,67,0,4,20,20,14,0,5,322,55,12,19,0,3,3,0,0,0,3,101,15,8,11,5,4,5,4,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
214021382,..,27,76,21,11,15,3,5,0,5,166,..,4,4,0,0,4,3,9,6,0,24,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,4,4,0,0,4,3,9,6,0,24,..,0,0,0,0,0,0,0,0,0,0,..,30,79,21,11,19,7,10,7,5,191,50,125,45,0,6,5,5,0,0,12,245,0,7,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,51,135,50,0,6,3,5,0,0,12,264,34,32,23,7,3,3,0,0,6,0,99,6,11,14,13,3,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11
214021383,..,7,15,0,3,9,5,13,0,8,53,..,3,3,0,3,4,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,3,0,3,4,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,9,18,0,4,18,7,13,0,8,70,13,12,10,0,3,0,3,0,0,0,45,4,4,4,3,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,14,12,15,4,3,3,10,3,0,4,65,24,7,26,4,0,3,4,5,0,0,83,11,4,9,7,10,7,12,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
214021384,..,9,23,7,8,6,6,0,4,3,56,..,9,5,0,0,7,3,4,3,0,33,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,9,5,0,0,7,3,4,3,0,33,..,0,0,0,0,0,0,0,0,0,0,..,9,28,5,10,9,9,4,3,4,88,16,31,14,0,5,5,0,0,0,5,74,0,11,7,5,5,7,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5,4,7,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,16,48,22,5,10,14,3,3,0,3,120,46,16,32,9,0,3,3,4,4,5,115,16,14,32,14,3,8,15,4,0,7,113,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,14
214021385,..,5,17,3,4,0,4,0,0,0,38,..,0,9,0,4,0,3,0,0,0,12,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,9,0,4,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,6,21,8,8,0,8,0,0,0,48,27,48,8,0,3,0,4,0,0,0,92,0,9,6,0,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,8,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27,52,16,3,6,0,6,0,0,4,118,56,35,26,4,6,3,7,0,0,4,139,13,5,21,0,5,4,10,0,5,0,64,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,5
214021591,..,20,50,7,6,12,6,6,3,4,113,..,0,12,6,0,0,3,0,0,0,32,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,12,6,0,0,3,0,0,0,29,..,0,0,0,0,0,0,0,0,0,0,..,20,60,16,6,14,18,7,8,4,144,15,79,36,4,0,4,0,0,0,3,147,3,0,12,0,6,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,6,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,21,85,43,4,5,5,3,0,0,3,170,37,32,31,6,0,3,3,0,0,3,130,10,13,19,3,5,5,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13
214021592,..,9,11,0,4,9,0,9,3,0,50,..,0,4,4,0,0,0,0,3,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,4,0,0,0,0,3,0,15,..,0,0,0,0,0,0,0,0,0,0,..,9,15,5,4,11,0,9,8,0,57,12,41,14,3,3,0,0,0,0,0,69,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,12,42,13,8,3,0,0,0,0,0,81,30,10,27,4,6,3,3,0,0,3,87,0,0,15,4,3,3,5,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215011386,..,0,3,0,0,6,0,5,0,4,9,..,0,10,0,3,0,0,3,0,0,26,..,0,0,0,0,0,0,0,0,4,4,..,0,0,0,0,0,0,0,0,0,0,..,0,10,0,3,0,0,3,0,4,26,..,0,0,0,0,0,0,0,0,0,0,..,3,8,0,3,7,0,4,0,0,38,4,10,5,0,0,0,0,4,0,0,27,0,3,3,7,0,4,3,4,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,4,5,7,8,0,31,0,0,0,0,0,0,0,0,0,8,8,6,12,4,3,0,5,8,3,8,10,65,7,7,12,5,5,0,0,0,0,0,29,7,17,25,3,26,23,18,13,9,3,146,0,0,0,4,3,7,20,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,5,17
215011387,..,3,0,3,6,3,3,4,3,0,17,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,5,0,3,6,3,3,4,3,0,20,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,16,0,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
215011388,..,3,5,0,0,6,7,0,0,5,26,..,11,19,0,4,3,10,3,0,0,57,..,0,0,0,0,0,0,3,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,11,17,0,4,11,4,6,0,3,61,..,0,0,0,0,0,0,0,0,0,0,..,13,23,5,4,16,7,6,0,8,89,8,6,10,3,0,0,3,0,0,0,34,0,25,15,3,3,7,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,3,5,7,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,8,28,26,11,6,7,9,0,0,0,92,22,8,8,6,0,5,0,7,0,0,66,0,34,39,9,14,32,19,15,0,0,158,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,37
215011389,..,0,0,0,0,0,0,0,0,0,6,..,0,4,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,11,0,0,6,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
215011390,..,0,0,0,0,0,0,0,0,0,7,..,5,7,4,7,0,3,0,0,0,28,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,5,7,4,7,0,3,0,0,0,26,..,0,0,0,0,0,0,0,0,0,0,..,5,12,3,12,0,3,0,0,0,36,0,6,4,3,0,0,0,0,0,0,15,0,18,6,0,4,0,6,0,0,0,35,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,6,3,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,23,8,6,6,3,6,0,0,0,58,3,4,0,0,0,0,6,0,0,0,19,4,32,21,4,5,8,12,0,0,6,91,7,16,9,0,4,0,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,49
215011391,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215011392,..,0,3,0,0,3,0,0,5,0,11,..,0,10,6,3,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,10,6,3,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,0,..,0,14,3,3,3,0,0,3,0,33,0,12,0,0,0,0,0,0,0,0,15,0,9,7,8,0,7,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,0,10,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,21,7,8,0,6,4,0,0,0,58,9,7,8,0,0,3,4,0,6,0,42,5,8,35,18,21,24,33,3,0,0,148,0,0,6,3,7,10,17,3,6,0,57,0,0,0,0,0,0,0,0,0,0,0,11,8
215011393,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,11,0,0,3,0,7,5,8,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215011394,..,4,4,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,17,0,3,3,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,0,0,12,4,0,5,3,3,0,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4
215021395,..,0,4,0,0,0,0,0,0,3,11,..,0,0,0,0,4,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,0,6,0,0,4,0,0,0,5,16,0,3,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,3,0,5,0,19,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,6,3,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,3,0,4,3,5,0,34,3,3,5,3,3,0,6,0,0,0,21,0,4,21,13,3,9,7,4,0,3,65,0,0,13,13,5,5,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,4,0,4
215021396,..,0,4,0,0,0,0,6,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,6,0,0,8,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,5,0,3,0,0,4,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,16,0,0,8,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
215021398,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,0,17,0,3,0,4,3,5,0,4,8,0,28,0,3,12,0,9,0,15,5,16,0,55,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,3
215021399,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,14,5,0,5,0,0,0,0,0,0,0,5,0,3,0,0,3,0,7,0,5,0,25,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,0,6,0,34,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,11,0,6,3,45,3,7,3,3,0,0,0,0,0,5,24,0,5,11,3,8,10,16,3,0,0,70,0,0,6,3,3,4,7,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,4
