SA2_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
217041479,838,10,0,0,10,0,851,16,54,3,0,54,0,74,0,5,5,0,6,0,6,0,0,0,0,6,0,6,16,57,4,0,67,0,83,0,0,0,0,0,0,0,856,72,4,0,77,0,931,862,8,0,0,8,5,873,22,51,4,0,53,0,70,3,6,9,0,13,0,17,0,0,0,0,0,0,0,24,54,13,0,65,0,91,0,0,0,0,0,0,0,884,69,13,0,76,5,968,539,4,0,0,4,0,550,11,25,0,0,32,0,42,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11,30,3,0,31,0,47,0,0,0,0,0,0,0,554,33,3,0,40,0,593,417,4,0,0,4,4,420,8,11,0,0,11,0,18,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,15,0,0,19,0,22,0,0,0,0,0,0,0,421,18,0,0,23,4,443,481,11,0,0
217041480,430,7,0,0,7,0,435,11,36,0,0,37,0,44,0,3,0,0,3,0,3,0,0,0,0,0,0,0,11,33,5,0,39,0,48,0,0,0,0,0,0,0,437,44,5,0,49,0,482,447,3,0,0,3,0,452,12,24,3,0,24,0,38,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,27,4,0,32,0,43,0,0,0,0,0,0,0,458,29,4,0,33,0,492,272,0,0,0,0,0,277,10,9,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,11,0,21,0,0,0,0,0,0,0,283,10,0,0,13,0,295,193,0,0,0,0,0,195,4,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,15,0,0,0,0,0,0,0,201,10,0,0,11,0,211,220,0,0,0
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,671,20,0,0,20,3,693,37,83,3,0,91,0,124,0,0,0,0,0,0,4,0,0,0,0,0,0,0,34,87,3,0,95,0,133,5,0,0,0,0,0,5,707,105,3,0,116,3,826,620,12,0,0,12,0,633,31,72,3,0,73,0,108,0,3,0,0,10,0,10,0,0,0,0,0,0,0,31,79,4,0,83,0,110,3,0,0,0,0,0,7,647,90,4,0,97,0,745,424,17,0,0,17,0,436,17,33,0,0,39,0,50,0,5,0,0,5,0,5,0,0,0,0,0,0,0,13,36,0,0,40,0,53,3,0,0,0,0,0,3,434,56,0,0,55,0,491,254,6,0,0,6,0,256,3,23,3,0,25,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,3,0,25,0,27,3,0,0,0,0,0,7,259,31,3,0,35,0,291,341,9,0,0
301011002,241,19,0,0,19,0,261,18,49,0,0,48,0,69,0,0,0,0,7,0,7,0,0,0,0,0,0,0,18,50,3,0,51,0,73,0,0,0,0,0,0,0,256,67,3,0,72,0,332,295,7,0,0,7,0,299,10,83,3,0,81,0,98,0,3,0,0,3,0,5,0,0,0,0,0,0,0,14,83,5,0,91,0,103,0,0,0,0,0,0,0,305,93,5,0,96,0,407,233,8,0,0,8,0,236,8,41,3,0,41,0,51,0,4,0,0,4,0,3,0,0,0,0,0,0,0,11,39,3,0,45,0,54,0,0,0,0,0,0,0,243,50,3,0,54,0,299,176,12,0,0,12,0,183,6,22,0,0,26,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,24,0,36,0,0,0,0,0,0,0,181,28,0,0,33,0,212,226,11,0,0
301011003,537,12,0,0,12,0,556,32,69,0,0,69,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,69,0,0,69,0,100,0,0,0,0,0,0,0,575,80,0,0,83,0,651,616,18,0,0,18,0,636,27,73,0,0,77,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,74,0,0,77,0,103,0,0,0,0,0,0,0,647,92,0,0,93,0,736,438,8,0,0,8,0,443,17,35,0,0,34,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,0,0,40,0,51,0,0,0,0,0,0,0,453,40,0,0,46,0,499,245,6,0,0,6,0,257,0,21,0,0,26,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,25,0,27,0,0,0,0,0,0,0,252,28,3,0,31,0,282,358,6,0,0
301011004,658,17,0,0,17,0,671,38,110,0,0,104,0,144,0,6,0,0,6,0,6,0,0,0,0,0,0,0,36,114,0,0,114,0,147,0,0,0,0,0,0,0,690,125,0,0,128,0,823,698,13,0,0,13,0,707,29,91,6,0,97,0,131,0,3,0,0,6,0,8,0,0,0,0,0,0,0,30,93,5,0,105,0,136,0,0,0,0,0,0,0,735,104,5,0,111,0,844,418,11,0,0,11,0,428,24,66,0,0,64,0,88,0,3,4,0,8,0,8,0,0,0,0,0,0,0,24,66,3,0,68,0,95,0,0,0,0,0,0,0,441,73,3,0,81,0,523,260,3,0,0,3,0,265,18,34,0,0,34,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,0,0,34,0,55,0,0,0,0,0,0,0,275,43,0,0,43,0,318,291,5,0,0
301011005,139,3,0,0,3,0,134,3,7,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,16,0,0,0,0,0,0,0,137,11,0,0,11,0,150,161,8,0,0,8,0,171,5,17,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,17,0,17,0,0,0,0,0,0,0,165,24,0,0,24,0,187,98,3,0,0,3,0,102,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,104,5,0,0,5,0,107,58,0,0,0,0,0,58,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,62,3,0,0,3,0,67,42,0,0,0
301011006,371,10,0,0,10,0,385,21,30,0,0,27,0,50,0,0,0,0,0,0,5,0,0,0,0,0,0,0,20,29,0,0,28,0,53,0,0,0,0,0,0,0,398,39,0,0,37,0,437,484,18,0,0,18,0,503,25,41,0,0,43,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,0,47,0,66,0,0,0,0,0,0,0,509,61,0,0,59,0,565,324,14,0,0,14,0,336,10,27,0,0,30,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0,0,34,0,45,0,0,0,0,0,0,0,337,48,0,0,45,0,380,272,11,0,0,11,0,279,13,16,0,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,18,0,27,0,0,0,0,0,0,0,278,29,0,0,29,0,306,347,7,0,0
301021007,315,3,0,0,3,0,320,28,31,0,0,32,0,62,0,0,4,0,7,0,7,0,0,0,0,0,0,0,28,34,3,0,42,0,70,0,0,0,0,0,0,0,344,40,3,0,46,0,388,384,12,0,0,12,0,400,26,51,3,0,52,0,81,4,4,0,0,4,0,3,0,0,0,0,0,0,0,32,53,6,0,56,0,86,0,0,0,0,0,0,0,414,64,6,0,66,0,482,299,7,0,0,7,0,306,21,27,6,0,27,0,51,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,32,0,0,34,0,59,0,0,0,0,0,0,5,317,37,0,0,45,0,361,225,7,0,0,7,0,232,15,21,4,0,24,0,38,0,0,4,0,4,0,4,0,0,0,0,0,0,0,15,23,3,0,25,0,42,0,0,0,0,0,0,4,241,25,3,0,34,0,273,296,7,0,0
301021008,156,14,0,0,14,0,168,9,28,0,0,28,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,28,0,36,0,0,0,0,0,0,0,167,40,0,0,45,0,208,198,5,0,0,5,0,198,21,37,0,0,37,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,36,0,0,36,0,59,0,0,0,0,0,0,0,221,43,0,0,43,0,261,163,0,0,0,0,0,167,15,24,0,0,24,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,0,0,24,0,37,0,0,0,0,0,0,0,179,25,0,0,25,0,203,103,0,0,0,0,0,103,5,13,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,13,0,20,0,0,0,0,0,0,0,109,13,0,0,13,0,126,181,3,0,0
301021009,768,15,0,0,18,0,786,24,33,0,0,33,0,55,3,0,0,0,0,0,3,0,0,0,0,0,0,0,23,33,0,0,33,0,55,0,0,0,0,0,0,0,796,46,0,0,44,0,844,835,16,0,0,13,0,852,29,41,0,0,41,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,41,0,0,41,0,75,0,0,0,0,0,0,0,871,52,0,0,54,0,924,527,19,0,0,19,3,540,17,29,0,0,29,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,0,0,29,0,47,0,0,0,0,0,0,0,546,44,0,0,44,3,592,350,8,0,0,8,0,357,10,23,0,0,23,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,23,0,33,0,0,0,0,0,0,0,359,28,0,0,28,0,386,423,4,0,0
301021011,465,9,0,0,9,0,471,21,23,0,0,23,0,44,6,0,0,0,0,0,6,0,0,0,0,0,0,0,19,23,0,0,23,0,44,0,0,0,0,0,0,0,483,34,0,0,37,0,521,477,19,0,0,19,0,493,21,31,0,0,31,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,0,31,0,50,0,0,0,0,0,0,0,492,46,0,0,46,0,542,331,0,0,0,0,0,335,5,11,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,7,0,18,0,0,0,0,0,0,0,338,11,0,0,16,0,356,199,5,0,0,5,0,208,9,12,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,12,0,15,0,0,0,0,0,0,0,205,12,0,0,18,0,221,304,6,0,0
301021012,895,26,0,0,26,3,918,30,80,3,0,85,0,120,0,3,0,0,3,0,3,0,0,0,0,0,0,0,30,84,3,0,89,0,119,3,0,0,0,0,0,4,928,105,3,0,112,4,1043,887,21,0,0,21,0,915,28,111,0,0,114,0,142,0,5,4,0,7,0,7,0,0,0,0,0,0,0,28,115,4,0,120,0,147,0,0,0,0,0,0,0,916,137,4,0,141,4,1064,577,20,0,0,20,0,595,24,35,0,0,35,0,58,0,0,8,0,8,0,8,0,0,0,0,0,0,0,24,35,8,0,44,0,66,0,0,0,0,0,0,0,599,55,8,0,56,0,657,423,8,0,0,8,0,431,16,44,0,0,44,0,57,0,0,0,0,5,0,5,0,0,0,0,0,0,0,16,42,0,0,46,0,62,0,0,0,0,0,0,0,442,45,0,0,51,0,493,524,10,0,0
301021013,481,12,0,0,12,0,491,31,18,3,0,22,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,5,0,23,0,53,0,0,0,0,0,0,0,510,33,5,0,38,0,549,479,8,0,0,8,0,488,20,23,0,0,26,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,26,0,45,0,0,0,0,0,0,3,498,32,0,0,32,0,536,365,0,0,0,0,0,372,6,21,0,0,22,0,26,0,3,0,0,3,0,3,0,0,0,0,0,0,0,6,22,0,0,28,0,32,0,0,0,0,0,0,0,373,28,0,0,24,0,401,236,3,0,0,3,0,238,0,11,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,12,0,0,0,0,0,0,0,237,13,0,0,13,0,252,335,7,0,0
301021550,39,0,0,0,0,0,39,7,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,12,0,0,0,0,0,3,3,46,6,0,0,6,3,57,58,0,0,0,0,0,57,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,0,5,0,63,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,33,27,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,30,24,0,0,0
301021551,73,4,0,0,4,0,76,4,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,5,0,0,0,0,0,0,0,73,10,0,0,10,0,88,82,3,0,0,3,0,83,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,97,5,0,0,5,0,103,75,0,0,0,0,0,76,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,80,4,0,0,4,0,86,54,4,0,0,4,0,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,57,7,0,0,7,0,59,57,0,0,0
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,276,10,0,0,10,0,290,10,30,0,0,30,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,30,0,39,0,0,0,0,0,0,0,287,37,0,0,37,0,331,355,19,0,0,19,0,374,18,18,0,0,18,0,33,0,3,0,0,3,0,4,0,0,0,0,0,0,0,17,17,0,0,17,0,39,0,0,0,0,0,0,0,374,34,0,0,34,0,413,224,7,0,0,7,0,229,15,7,0,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,7,0,21,0,0,0,0,0,0,0,236,15,0,0,15,0,250,149,5,0,0,5,0,150,6,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,7,0,0,0,0,0,0,0,157,4,0,0,4,0,155,182,0,0,0
301031016,449,19,0,0,19,0,468,28,69,0,0,69,0,99,0,4,0,0,4,0,4,0,0,0,0,0,0,0,28,71,0,0,71,0,103,0,0,0,0,0,0,0,476,94,0,0,94,0,574,535,14,0,0,14,0,548,38,67,0,0,67,0,100,0,4,0,0,4,0,4,0,0,0,0,0,0,0,38,74,0,0,74,0,106,0,0,0,0,0,0,3,569,83,0,0,83,5,652,316,10,0,0,10,0,323,15,34,0,0,34,0,50,0,3,0,0,3,0,3,0,0,0,0,0,0,0,15,41,0,0,41,0,52,0,0,0,0,0,0,0,330,52,0,0,52,0,376,219,4,0,0,4,0,227,10,12,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,17,0,27,0,0,0,0,0,0,0,228,23,0,0,23,0,249,325,6,0,0
301031017,199,9,0,0,9,0,206,18,34,0,0,39,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,0,0,40,0,54,0,0,0,0,0,0,0,214,49,0,0,53,0,265,156,8,0,0,8,0,165,21,41,0,0,43,0,57,0,0,3,0,0,0,3,0,0,0,0,0,0,0,17,41,0,0,45,0,67,0,0,0,0,0,0,0,175,48,0,0,52,0,230,100,10,0,0,10,0,111,4,20,3,0,23,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,24,0,29,0,0,0,0,0,0,0,107,30,0,0,37,0,141,66,6,0,0,6,0,68,4,17,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,19,0,19,0,0,0,0,0,0,0,67,19,0,0,17,0,88,63,4,0,0
301031018,415,20,0,0,20,0,431,31,79,4,0,80,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,77,4,0,81,0,110,0,0,0,0,0,0,0,444,97,4,0,99,0,548,297,12,0,0,12,0,309,29,57,4,0,61,0,84,0,0,0,0,3,0,3,0,0,0,0,0,0,0,29,56,8,0,67,0,91,0,0,0,0,0,0,4,327,69,8,0,78,0,408,171,4,0,0,4,0,172,17,26,0,0,26,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,0,0,30,0,47,0,0,0,0,0,0,0,186,33,0,0,33,0,222,105,7,0,0,7,0,112,4,11,0,0,10,0,17,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,11,0,0,13,0,20,0,0,0,0,0,0,0,114,17,0,0,16,0,126,140,0,0,0
301031019,487,19,0,0,19,0,503,26,106,0,0,107,0,133,0,4,0,0,4,0,4,0,0,0,0,0,0,0,26,108,0,0,110,0,133,0,0,0,0,0,0,0,517,124,0,0,125,0,639,588,22,0,0,22,0,613,24,164,5,0,165,0,188,0,0,0,0,0,0,4,0,4,0,0,4,0,4,24,166,5,0,169,0,192,0,0,0,0,0,0,0,613,189,5,0,196,0,807,382,13,0,0,13,0,394,16,72,0,0,71,0,86,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,73,0,0,73,0,88,0,0,0,0,0,0,0,399,84,0,0,82,0,482,249,6,0,0,6,0,252,4,30,4,0,32,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,4,0,29,0,37,0,0,0,0,0,0,0,249,37,4,0,38,0,290,290,7,0,0
301031020,553,15,0,0,15,0,567,47,39,0,0,40,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,42,0,0,40,0,85,0,0,0,0,0,4,3,595,56,0,0,61,4,658,550,11,0,0,11,0,561,43,48,0,0,48,0,88,0,0,6,0,6,0,6,0,0,0,0,0,0,0,43,48,6,0,47,0,91,0,0,0,0,0,0,0,590,56,6,0,64,0,651,363,9,0,0,9,0,370,19,29,0,0,29,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,0,0,29,0,46,0,0,0,0,0,0,0,383,33,0,0,33,0,417,212,3,0,0,3,0,222,12,11,0,0,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,11,0,21,0,0,0,0,0,0,0,226,13,0,0,13,0,243,306,3,0,0
