SA2_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
125041493,0,0,0,7,5,3,0,3,0,15,0,5,12,111,96,100,39,24,15,398,0,0,0,0,0,4,3,8,0,14,0,0,5,3,0,3,10,0,0,23,0,4,9,16,14,39,39,38,17,178,0,0,0,37,26,41,24,8,7,141,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,6,3,25,0,0,0,0,0,8,12,16,5,36,0,0,0,15,4,23,11,4,0,54,21,85,116,785,152,108,54,23,9,1363,0,0,3,14,10,8,5,3,0,46,0,0,9,38,13,11,6,0,0,73,0,0,4,9,9,3,0,0,0,23,0,3,0,3,3,3,3,3,3,22,0,0,4,4,6,7,14,9,11,58,0,5,0,0,6,8,0,0,0,19,0,9,12,33,45,29,15,4,0,146,0,0,5,30,44,48,29,16,4,180,0,0,3,20,14,13,20,7,5,69
125041494,0,0,0,0,0,0,0,0,0,7,0,0,3,75,39,51,30,13,7,225,0,0,0,0,4,10,11,10,6,32,0,0,0,0,0,0,10,5,0,21,0,6,4,26,13,31,21,26,13,143,0,0,0,14,17,7,4,0,0,47,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,8,3,22,0,0,0,0,0,5,0,10,3,19,0,0,0,15,6,15,8,0,0,45,0,14,15,95,30,27,17,5,7,209,0,0,0,12,9,3,3,0,0,24,0,3,0,19,0,11,0,0,0,44,0,0,0,7,7,0,0,0,0,16,0,0,0,3,7,0,0,0,3,14,0,0,5,4,3,4,13,17,3,40,0,0,0,0,3,0,4,0,0,8,0,4,0,29,21,7,6,3,0,74,0,0,0,19,17,25,7,8,0,79,0,0,3,9,4,7,10,4,0,37
125041588,0,0,0,0,0,5,0,3,0,9,0,0,8,34,30,33,16,7,4,126,0,0,0,0,0,0,4,5,4,11,0,0,3,3,0,0,0,9,0,25,0,3,0,13,3,9,14,3,6,54,0,0,9,25,18,19,9,7,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,0,10,0,0,0,0,0,0,3,12,5,18,0,0,0,8,4,5,4,0,0,25,35,252,146,1229,152,59,51,19,5,1946,0,0,0,7,6,10,8,0,0,31,0,0,4,10,3,4,0,0,0,19,0,0,4,4,8,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,3,22,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,8,7,0,0,25,0,0,6,15,11,24,21,7,0,80,0,10,4,15,7,3,6,0,3,34
125041589,0,0,0,3,3,4,0,0,0,15,0,0,23,130,81,106,60,25,16,448,0,0,0,0,3,4,0,4,0,13,0,6,0,5,3,4,0,0,0,18,0,7,4,9,5,20,8,4,0,50,0,0,0,27,12,9,15,9,0,67,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,5,0,6,0,0,0,0,0,0,4,20,6,36,0,0,0,15,4,19,13,6,0,56,98,532,190,2441,222,90,75,22,0,3666,0,0,6,7,8,5,4,3,0,26,0,0,11,42,5,10,7,0,5,77,0,3,0,16,0,3,0,0,3,28,0,0,0,5,5,3,0,0,4,7,0,0,0,5,0,3,10,0,9,31,0,0,0,0,0,0,0,0,0,12,0,0,0,19,7,11,10,10,3,66,0,4,0,18,32,44,42,25,3,180,0,0,0,18,9,9,9,0,0,51
125041717,0,0,0,3,0,0,0,0,0,3,0,3,54,318,81,79,57,26,6,629,0,0,0,4,0,0,0,0,0,4,0,5,0,7,0,0,3,0,0,17,0,4,0,8,0,0,9,5,0,25,0,0,0,21,6,0,3,0,0,39,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,26,7,10,8,0,0,53,83,254,84,1515,46,33,21,3,0,2039,0,0,5,29,5,0,0,0,0,43,0,3,4,35,7,4,0,0,0,54,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,6,0,4,0,0,21,0,0,3,39,6,4,3,3,3,64,0,3,0,5,3,4,0,0,0,18,0,0,12,39,4,5,8,4,0,70
125041718,0,0,0,0,0,0,0,0,0,3,0,6,19,143,76,104,62,23,16,446,0,0,0,0,0,3,0,0,0,8,0,0,0,3,3,0,0,0,0,6,0,0,3,5,6,0,0,5,0,18,0,0,0,15,10,9,6,5,6,43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,10,0,13,0,0,0,11,3,11,5,6,0,35,44,120,96,951,55,20,13,7,0,1311,0,0,4,22,3,0,8,0,0,35,0,4,3,19,4,8,4,0,0,35,0,0,4,12,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,3,0,0,0,7,0,0,5,27,6,4,0,3,0,52,0,0,0,11,19,24,19,15,3,90,0,0,0,26,3,4,0,0,0,43
125041719,0,0,0,0,3,0,0,0,0,5,0,5,3,115,27,40,18,14,21,248,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,7,0,0,0,22,0,0,0,15,3,14,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,11,0,17,0,0,0,9,5,0,4,0,3,21,38,134,139,1006,49,30,23,0,6,1433,0,0,0,4,4,0,0,0,0,5,0,0,0,11,6,0,5,5,0,30,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,6,15,3,0,0,0,0,27,0,6,5,14,20,30,31,23,14,133,0,0,0,16,0,3,0,3,0,24
126011496,0,0,0,3,6,0,4,0,0,18,0,46,38,432,166,155,118,50,31,1046,0,0,0,3,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,6,3,23,26,39,47,64,48,38,15,295,0,0,0,0,4,9,3,3,0,30,0,0,0,3,4,0,0,0,0,7,0,0,4,8,4,10,5,4,0,35,0,0,3,0,0,0,0,3,0,9,3,17,15,53,48,92,61,10,0,297,0,30,28,180,72,65,29,21,5,432,0,0,3,23,16,6,0,3,0,51,0,6,5,40,11,13,10,5,0,88,0,0,0,3,0,0,0,0,0,3,0,4,0,6,11,3,3,6,0,35,0,0,0,3,4,0,3,3,3,18,0,5,6,8,8,11,3,0,0,41,0,18,13,82,59,34,30,16,3,241,0,0,0,9,5,16,18,13,4,62,0,8,6,39,26,32,36,12,3,146
126011720,0,0,0,0,0,0,3,0,0,8,5,48,65,636,182,157,96,47,17,1244,0,0,0,0,0,0,0,0,0,4,0,6,0,5,0,4,0,3,0,17,0,11,8,19,15,19,18,16,10,119,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,4,7,0,17,0,0,0,0,0,0,0,0,0,3,3,25,17,107,42,78,53,8,6,345,15,129,28,403,43,49,14,9,3,687,0,5,9,22,12,3,12,3,0,64,0,0,0,27,4,3,5,0,0,48,0,0,0,3,0,0,0,0,0,3,0,0,0,6,7,0,0,4,0,15,0,0,0,3,0,0,8,5,5,18,0,6,6,8,10,5,4,0,0,37,3,25,47,173,98,61,28,10,0,448,0,0,0,0,0,0,0,0,0,4,0,0,14,37,20,18,24,8,0,121
126011721,0,0,0,5,0,0,3,0,0,10,10,75,105,972,323,296,197,72,31,2082,0,0,0,0,0,0,0,9,0,7,3,0,0,3,0,3,0,0,0,7,0,4,13,16,10,19,23,19,4,111,0,0,0,7,9,3,0,4,0,24,0,0,0,4,0,0,0,0,0,7,0,5,0,0,0,3,3,4,0,16,0,0,0,0,0,0,5,0,0,8,0,29,27,157,75,123,98,8,0,518,11,98,48,407,63,64,35,5,7,747,0,5,3,25,20,12,3,3,3,78,0,5,8,31,7,13,4,0,0,72,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,4,3,9,3,21,0,4,0,14,10,0,0,0,0,37,4,44,87,281,202,90,49,12,7,767,0,0,0,4,6,4,3,0,0,16,0,7,12,52,23,29,35,9,5,169
126021498,0,0,4,8,3,0,0,0,0,17,0,9,13,130,42,87,43,36,23,381,0,0,0,0,8,0,8,0,4,24,0,0,0,3,3,0,8,0,3,17,0,11,12,69,44,51,36,20,4,244,0,0,0,4,3,5,5,5,0,23,0,0,3,8,0,4,0,0,0,17,0,0,4,8,0,8,3,0,0,30,0,0,0,0,5,4,32,36,14,89,0,3,0,24,18,16,19,3,0,88,0,0,0,52,8,7,3,3,0,79,0,0,0,25,8,3,9,0,3,38,0,0,0,41,4,8,10,5,0,66,0,0,0,4,0,0,0,0,0,11,0,0,0,16,8,9,4,8,0,38,0,0,4,19,6,23,41,43,28,156,0,0,0,22,9,0,0,0,0,34,0,6,0,35,12,12,8,8,0,82,0,0,0,12,12,9,12,0,4,42,0,0,0,23,9,16,7,0,0,61
126021499,0,0,0,6,5,0,0,3,0,16,0,3,20,47,39,46,20,4,4,181,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,5,0,5,0,20,0,7,10,27,40,35,32,16,10,178,0,0,0,0,3,0,0,4,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,3,4,3,4,6,4,25,0,0,5,0,0,4,9,3,3,26,0,4,3,10,8,11,13,5,0,54,0,0,0,9,9,3,11,4,5,38,0,0,0,6,4,0,6,4,0,23,0,0,0,8,0,5,0,0,5,27,0,0,0,3,4,0,0,0,0,11,0,0,0,0,7,7,5,4,3,32,0,0,0,0,0,3,13,18,10,50,0,0,0,6,5,4,0,0,0,13,0,0,0,8,9,7,5,3,0,28,0,0,0,6,4,0,5,0,0,20,0,0,0,6,8,4,9,3,0,32
126021500,0,0,0,4,0,0,0,0,0,11,6,27,245,1126,229,205,182,55,31,2103,0,0,0,0,0,3,4,3,0,18,0,0,0,10,0,4,0,11,3,31,0,10,12,49,20,17,19,18,25,174,0,0,5,19,3,3,7,3,0,41,0,0,0,16,3,0,0,4,0,27,0,0,4,14,12,3,3,6,0,42,0,0,0,0,4,4,0,6,3,18,12,9,47,159,81,95,91,19,6,512,14,51,107,507,23,25,13,9,0,755,0,7,36,119,32,21,20,8,7,244,0,5,6,137,11,21,19,3,10,210,0,0,0,6,0,4,0,0,0,10,0,0,0,9,0,0,3,9,0,20,0,0,0,14,0,15,29,32,24,115,0,3,4,44,25,8,0,0,3,96,0,11,37,192,85,45,30,8,0,407,0,0,0,0,6,0,0,0,3,16,0,0,30,101,31,39,38,8,10,251
126021501,0,0,0,0,4,0,0,0,0,7,0,11,38,371,100,138,71,27,12,768,0,0,0,5,0,0,9,3,0,16,0,0,0,8,0,0,3,6,0,28,0,10,9,33,22,24,20,12,3,134,0,0,0,7,5,9,0,0,0,27,0,0,0,7,0,0,0,0,0,11,0,0,0,6,6,4,3,9,0,37,0,0,0,6,0,0,3,6,0,16,0,10,8,80,29,43,34,5,0,209,3,17,14,183,21,14,12,6,4,283,0,0,15,52,7,6,7,9,0,93,0,0,0,44,15,22,19,9,0,124,0,0,7,0,5,0,8,0,0,15,0,0,0,6,3,3,4,0,0,20,0,0,0,6,4,14,12,19,19,67,0,0,4,26,19,10,6,0,0,69,0,12,23,113,38,32,8,8,0,237,0,0,0,8,7,19,15,7,0,60,0,0,4,50,30,17,15,7,4,134
126021503,0,0,0,8,8,0,6,0,0,20,4,25,40,621,148,195,134,39,18,1214,0,0,0,3,0,4,7,5,0,24,0,5,0,13,0,3,3,3,0,30,0,9,7,41,16,29,21,20,4,135,0,0,0,6,15,10,5,0,0,44,0,0,0,14,0,0,0,0,0,18,0,0,0,17,5,0,5,0,5,33,0,0,0,0,0,0,4,8,0,14,0,5,18,130,31,47,49,5,3,304,7,47,19,309,42,30,17,13,6,486,0,0,6,54,22,15,9,7,0,115,0,4,3,56,18,19,6,5,0,116,0,0,0,0,0,5,0,5,0,12,0,3,3,8,6,4,0,5,0,22,0,0,0,15,3,8,15,17,9,73,0,0,5,40,27,10,4,0,4,86,0,13,46,343,116,79,47,28,4,677,0,0,0,4,9,20,32,27,9,105,0,0,8,74,21,7,22,14,4,151
126021590,0,0,0,0,0,0,0,0,0,6,0,4,4,51,26,39,16,7,3,142,0,0,0,0,0,0,5,5,4,15,0,0,0,3,0,4,3,0,0,14,0,0,0,3,8,15,9,0,0,36,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,3,5,3,18,0,0,0,7,11,5,11,0,0,34,0,0,0,10,4,4,3,0,0,30,0,0,0,4,3,4,0,0,0,9,0,0,0,5,0,3,0,0,0,11,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,3,4,8,12,8,5,43,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,0,0,14,0,0,0,6,3,13,4,0,3,25,0,0,0,5,8,6,4,0,0,19
126021722,0,0,0,0,0,0,0,0,0,0,0,17,30,252,94,84,85,19,4,603,0,0,0,0,0,4,5,0,0,4,0,0,0,5,0,0,0,0,0,6,0,0,5,15,15,12,11,12,0,75,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,3,6,5,0,10,0,0,0,26,9,32,16,0,0,92,0,0,0,20,10,16,6,13,0,66,0,0,3,11,0,4,4,0,0,28,0,0,0,6,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,14,13,4,38,0,0,0,0,3,6,0,0,0,9,0,3,6,29,25,28,19,9,0,125,0,0,0,5,3,6,3,4,0,29,0,0,0,17,12,10,11,0,0,49
126021723,0,0,0,3,0,0,4,0,0,14,8,67,114,1149,423,391,337,137,68,2692,0,0,0,0,0,4,5,0,0,12,0,0,0,0,0,3,4,0,0,9,0,7,7,14,12,23,25,16,10,102,0,0,0,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,6,3,5,3,7,0,0,19,0,0,0,0,0,0,4,4,0,6,0,15,18,132,53,120,96,5,3,440,4,10,10,83,24,34,20,6,0,188,0,0,11,44,24,15,12,7,0,115,0,0,0,12,12,7,7,3,5,46,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,5,3,0,10,0,0,0,3,3,7,19,20,10,65,0,5,6,19,7,5,4,0,0,53,0,13,50,236,143,104,75,29,9,656,0,0,0,4,3,11,8,7,0,36,0,4,15,86,39,34,34,16,3,232
126021724,0,0,0,4,4,8,9,5,0,22,0,28,33,434,134,166,110,48,20,974,0,0,0,0,5,4,20,7,0,41,0,5,4,12,4,6,6,13,5,50,0,7,4,48,23,32,21,15,10,160,0,0,3,18,10,9,10,8,0,49,0,0,0,5,0,0,0,0,0,12,0,0,0,10,4,5,3,3,4,25,0,3,5,0,9,5,3,24,3,44,0,0,6,66,31,58,44,7,0,216,5,19,14,136,31,16,23,13,3,254,0,6,23,84,34,24,9,15,0,194,0,3,8,91,21,33,36,17,10,223,0,0,3,5,4,3,3,8,0,23,0,0,0,12,5,6,0,6,0,25,0,5,0,12,6,26,44,65,37,193,0,0,3,21,21,11,0,0,0,56,0,6,17,106,32,31,18,8,0,225,0,0,5,15,12,26,20,13,3,103,0,3,6,48,18,17,30,9,0,134
126021725,0,0,0,0,0,0,0,0,0,6,4,14,56,664,80,111,60,17,12,1008,0,0,0,0,0,3,4,6,3,15,0,4,0,12,3,0,9,3,4,30,3,4,9,37,13,7,7,12,3,96,0,0,0,8,3,3,4,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,0,0,0,3,5,0,3,4,20,3,4,14,86,16,24,11,0,6,169,6,25,9,195,10,3,11,3,0,264,0,4,4,42,6,0,3,0,0,65,0,8,8,122,15,4,7,3,0,166,0,0,0,3,0,0,0,0,0,3,0,0,0,18,0,5,0,0,0,26,0,0,3,6,11,11,12,16,9,72,0,0,0,23,7,5,0,0,0,40,0,10,19,219,33,21,13,0,0,310,0,0,0,3,4,8,6,5,0,25,0,0,6,38,14,3,9,0,0,78
127011504,0,0,0,4,4,11,4,0,0,28,0,0,0,7,6,7,3,5,0,40,0,0,0,0,5,5,5,0,0,26,0,0,0,3,0,5,5,0,0,23,0,0,0,0,0,21,21,9,6,54,0,4,5,77,36,39,21,3,4,192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,6,12,0,0,0,0,0,4,0,6,0,5,0,0,0,3,0,0,0,0,0,12,0,6,0,17,3,4,0,0,0,28,0,3,0,10,3,9,3,5,0,26,0,0,8,10,0,0,0,0,0,22,0,29,40,125,62,32,19,12,3,327,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,8,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,16,151,96,104,47,14,0,445,0,0,0,12,0,3,0,0,0,18
127011505,0,0,0,0,0,6,0,0,0,10,0,0,3,45,27,31,22,3,0,135,0,0,0,6,0,9,7,12,6,35,0,0,0,0,0,0,0,0,0,6,0,0,4,6,6,12,5,4,0,35,0,0,8,49,27,12,7,0,0,106,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,9,0,0,16,0,0,0,3,0,0,9,0,0,16,0,0,0,7,6,0,0,0,0,14,4,18,4,106,9,3,0,0,0,144,0,0,0,20,4,0,0,0,0,23,0,3,0,12,3,3,0,0,0,22,0,4,26,120,34,20,14,7,0,228,0,0,0,5,0,0,3,0,0,10,0,0,0,0,6,19,71,47,25,163,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,4,6,54,36,25,17,9,5,151,0,0,0,3,0,3,0,0,0,9
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,0,0,0,5,5,14,6,4,0,33,0,0,0,8,11,12,9,6,3,47,0,0,0,11,8,19,9,0,0,49,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,4,0,0,0,15,0,0,3,15,17,17,10,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,3,5,0,4,0,0,11,0,0,0,4,3,5,0,0,0,18,0,0,0,4,0,0,4,0,0,6,0,0,0,10,9,19,12,0,0,51,0,12,26,115,69,39,38,16,7,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,16,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,8,0,4,0,25,0,0,0,5,0,0,3,0,0,9
127011594,0,0,3,4,21,15,17,6,4,73,0,0,3,18,18,32,12,7,0,93,0,0,0,7,9,14,9,0,0,42,0,0,0,4,0,5,0,0,3,17,0,0,0,6,7,4,0,0,0,19,0,0,3,105,66,59,38,19,0,291,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,7,3,23,0,0,0,11,0,0,0,0,0,14,0,3,0,15,3,11,5,0,0,39,0,3,3,7,6,5,0,3,0,26,0,0,7,15,6,8,6,0,0,37,0,30,56,221,98,91,46,14,6,553,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,20,23,24,8,74,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,0,10,0,6,3,27,12,15,15,3,0,91,0,0,0,5,0,0,8,0,0,15
127011595,0,4,0,14,14,15,14,3,0,65,0,0,0,15,19,12,9,0,0,60,0,0,0,13,11,9,12,0,0,36,0,3,3,7,6,10,0,0,0,25,0,0,0,0,8,4,8,3,0,26,0,3,12,76,58,77,35,13,7,285,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,13,0,0,4,4,0,5,3,0,0,15,0,0,0,3,0,3,4,0,0,11,0,6,0,12,10,9,6,0,0,43,0,3,0,7,12,0,3,0,0,20,0,4,0,11,4,11,4,0,0,42,0,39,94,331,136,91,57,17,8,780,0,0,0,0,0,0,0,3,0,3,0,0,0,3,12,14,11,15,3,58,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,40,27,18,17,4,7,113,0,0,0,0,0,0,9,5,0,16
127011596,0,0,0,7,10,22,12,4,0,51,0,0,5,26,14,13,11,0,0,65,0,0,0,6,6,3,7,8,0,31,0,3,0,10,3,3,0,0,0,25,0,0,5,3,10,14,4,4,0,42,0,3,12,122,69,81,30,8,0,330,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,7,0,0,15,0,0,0,0,0,5,3,3,0,14,0,0,0,4,0,3,0,0,0,9,0,3,16,51,39,8,3,7,0,133,0,0,0,4,10,0,5,0,0,23,0,0,0,16,0,0,3,0,0,21,0,37,57,245,90,77,50,17,4,589,0,0,0,0,0,0,0,0,0,5,0,0,0,6,9,26,25,8,8,77,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,6,28,18,14,3,0,0,74,0,0,0,5,8,4,0,0,0,23
127011597,0,0,0,13,24,19,13,3,0,77,0,0,6,19,18,7,6,4,0,60,0,0,0,12,17,11,4,4,3,52,0,3,3,14,9,8,6,8,0,55,0,3,4,4,16,13,3,5,0,53,0,7,9,130,80,68,35,18,3,347,0,0,0,0,3,3,0,3,0,13,0,0,0,5,0,0,4,0,0,13,0,0,5,5,0,7,0,5,3,18,0,0,0,4,0,0,0,0,0,10,0,5,7,44,31,9,6,3,0,103,0,0,0,3,3,0,0,0,0,13,0,0,7,21,12,8,10,3,0,57,0,25,77,381,156,121,60,14,10,854,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,21,21,22,9,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,31,22,15,11,9,0,85,0,0,5,0,11,4,4,0,0,26
127011726,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,13,19,19,16,0,78,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,7,5,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5
