SA2_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
110041200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
110041201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,12,3,12,8,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
110041202,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,18,0,0,0,0,0,22,0,0,0,0,0,0,7,3,5,9,0,4,5,14,14,15,11,7,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,4,35,14,18,3,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,16,0,0,0,0,0,0,0,0,0,7,0,0,3,7,6,4,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,4,0,37,0,0,0,0,0,42,0,0,4,13,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,3,0,0,19
110041203,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,4,6,0,0,0,0,0,15,0,3,3,75,0,0,0,0,0,82,0,0,0,0,0,0,7,0,5,9,0,5,7,19,9,5,10,6,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,8,12,41,15,9,8,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,4,4,0,20,0,0,0,3,0,0,4,0,0,0,0,0,6,12,4,0,0,0,0,27,0,4,0,3,0,0,0,0,0,11,0,0,0,22,0,0,0,0,0,24,0,0,0,6,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,4,23
110041204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,14,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,16,42,10,5,7,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110041205,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,3,4,7,4,0,21,0,3,0,17,17,14,6,5,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,9,3,8,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,3,9,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,6,3,0,20
111011206,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,18,0,0,0,15,16,20,10,3,5,67,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,10,15,8,8,6,0,0,53,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,15,6,0,37,0,0,0,4,3,3,0,0,0,9,0,0,7,11,9,4,3,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,13,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,4,15,4,3,0,0,0,34
111011207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,4,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
111011208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,34,0,0,0,5,0,0,7,10,3,21,0,7,12,29,31,12,11,5,0,105,0,0,0,0,3,4,27,12,0,52,0,3,0,6,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,3,3,41,6,21,6,0,0,80,0,0,0,5,4,5,6,0,4,20,0,0,0,0,0,3,0,0,0,10,0,0,0,3,9,7,10,13,4,47,0,0,0,0,0,0,0,0,0,3,0,7,8,19,6,4,5,0,0,47,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,9,0,4,0,21,12,0,0,0,0,40,0,0,0,4,0,0,0,0,0,5,0,4,9,26,7,3,0,0,0,48
111011209,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,4,4,0,6,11,0,24,0,3,4,39,26,22,9,3,0,113,0,0,0,0,4,4,0,0,9,17,3,4,0,5,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,6,0,4,12,45,18,16,15,0,0,100,0,0,0,4,5,9,8,7,3,26,0,0,0,3,0,8,5,0,0,13,0,0,0,5,9,7,5,4,0,31,0,0,0,4,0,4,0,4,0,10,0,0,0,10,4,3,3,3,0,30,0,0,4,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,9,27,3,0,9,3,0,43
111011210,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,5,10,15,8,4,5,0,47,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,7,0,0,32,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,21,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
111011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
111011212,0,0,0,0,0,4,9,5,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,17,0,0,4,27,16,12,17,3,0,80,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,17,7,17,4,4,0,48,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,8,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,6,3,0,0,22
111011213,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,17,0,0,10,22,13,11,7,7,0,63,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,6,3,3,0,0,16,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,5,5,5,0,37,0,0,0,0,0,0,0,0,0,6,0,0,3,16,12,4,11,5,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,6,4,0,0,27
111011214,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,11,0,3,3,13,24,17,19,15,3,90,0,0,0,4,0,8,5,0,0,17,0,0,0,0,0,0,3,0,0,9,0,0,0,0,5,0,0,0,0,9,0,0,0,11,9,5,6,0,0,33,0,0,0,0,0,0,7,5,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,6,5,7,13,11,0,55,0,0,0,4,0,0,0,0,0,4,0,0,7,12,7,10,0,3,0,48,0,0,0,6,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,9,5,3,3,0,0,23
111021215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,13,0,0,4,20,7,8,12,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,14,3,5,5,0,0,32,0,0,0,4,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,3,3,3,20,0,0,0,0,0,0,0,0,0,3,0,5,9,3,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,3,0,0,13
111021216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,8,8,0,21,0,0,0,23,21,16,22,10,5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,3,5,4,0,0,28,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,8,5,5,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,5,5,0,23
111021217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,33,0,0,0,0,0,0,8,5,0,13,0,3,0,20,9,3,7,3,0,52,0,0,0,6,0,0,0,0,0,3,0,7,0,20,4,0,0,0,0,31,0,0,0,7,4,0,0,0,0,6,0,5,4,33,18,8,8,6,0,75,0,0,0,0,0,0,3,0,0,6,0,0,4,0,0,0,3,0,0,10,0,0,0,0,0,0,8,4,3,26,0,0,3,0,0,0,0,0,0,9,0,0,3,17,13,13,0,0,0,49,0,3,0,6,11,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,3,13,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11
111021218,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,7,39,0,11,13,36,28,44,36,38,20,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,0,18,0,0,0,24,7,23,6,0,0,69,0,0,0,0,0,0,5,0,3,11,0,0,0,7,0,4,0,0,0,18,0,0,3,0,5,10,5,6,11,39,0,0,0,0,0,0,3,0,0,3,0,0,7,13,8,11,7,12,0,61,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,4,4,0,0,30
111021219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,12,4,0,19,0,3,0,17,10,17,9,8,4,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,10,0,0,5,13,11,5,6,0,0,43,0,0,0,3,0,0,5,5,0,15,0,0,0,4,0,0,0,0,0,3,0,0,0,0,8,0,8,7,0,31,0,0,0,0,4,0,0,0,0,3,0,6,7,8,4,9,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,5,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,4,0,26
111021220,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,3,19,0,0,0,12,8,18,9,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,3,4,4,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,10,9,8,0,22,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,5,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,11
111021221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,5,0,12,11,6,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
111031222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,22,0,0,0,0,0,0,6,6,0,12,0,3,4,21,18,14,7,4,0,74,0,0,0,0,6,13,29,10,7,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,10,0,0,0,10,7,12,7,3,0,39,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,0,3,5,6,36,0,0,0,3,0,0,0,0,0,3,0,3,0,24,8,6,4,5,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,3,7,14,4,4,0,0,0,32,0,0,0,0,0,0,0,0,0,3,6,12,5,15,9,3,3,0,0,49
111031223,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,15,0,0,4,9,5,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,18,4,10,3,3,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,15,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
111031224,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,26,0,0,0,4,0,0,5,0,0,12,0,3,4,17,16,20,12,4,0,79,0,0,0,0,0,9,5,7,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,8,5,9,5,0,35,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,5,7,5,4,3,0,3,23,0,0,0,6,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,4,9,16,0,8,5,0,0,40
111031225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,24,0,3,0,0,3,7,4,0,0,16,0,0,3,21,19,13,13,3,0,76,0,0,0,4,3,15,12,9,3,47,0,8,0,5,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,6,4,31,9,4,7,0,0,65,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,8,4,3,28,0,0,0,4,3,0,0,0,0,6,0,0,0,15,7,4,0,0,0,27,0,0,0,8,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,6,0,5,0,29
111031226,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,3,0,4,0,0,6,5,4,0,22,21,8,3,0,0,66,0,0,0,8,3,13,9,5,4,33,0,4,0,17,0,0,4,0,0,25,0,0,0,5,8,0,0,0,0,11,0,6,12,46,22,17,7,0,0,114,0,0,0,0,6,5,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,9,0,22,0,0,6,0,0,0,0,0,0,9,0,5,4,17,6,3,3,0,0,41,0,0,3,11,10,4,5,4,0,33,0,0,0,3,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,17
111031227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,14,0,0,8,23,24,20,10,4,0,91,0,0,0,0,9,4,3,6,3,26,0,6,0,4,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,7,0,4,6,32,13,21,18,3,0,97,0,0,0,0,4,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,4,0,6,6,3,6,7,5,38,0,0,0,9,0,0,0,0,0,8,0,0,0,15,0,5,3,0,0,25,0,0,0,9,3,0,0,0,0,7,0,0,0,7,0,0,0,0,0,4,0,0,4,16,12,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,0,0,0,0,27
